location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MI_26043,2020-02-17,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,1,3,,-12,,4.92,7.1,9.83,7.38,,6.83,16.39,11.2,7.1,7.1,4.37,,5.19,6.83,7.38,33.6,9.01,5.19,,6.83,38.51,4.1,7.92,5.74,3.82,-12.365079,-22.18254,-0.484127,0.072571,-15.411111,72.845591
US_MI_26043,2020-02-18,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-12,-6,,-1,2,5.01,6.59,10.29,10.81,6.07,9.23,16.35,9.23,3.96,6.07,5.01,,3.69,4.48,6.86,29.01,6.86,5.8,5.28,5.28,38.77,7.39,6.33,7.12,,-3.138889,-5.5625,-1.416667,0.254,-6.731481,75.978017
US_MI_26043,2020-02-19,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,1,2,,0,0,,7.72,10.92,9.86,5.33,,19.18,7.99,5.33,6.66,,7.46,6.93,5.06,4.79,27.97,7.46,6.93,5.06,7.46,32.77,3.73,7.46,6.39,6.93,-10.909722,-14.486111,-5.298611,1.124857,-17.898148,57.716585
US_MI_26043,2020-02-20,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,1,3,,3,0,5.35,7.76,6.42,6.42,,,21.95,10.97,5.08,4.55,5.08,,5.35,3.75,7.76,22.75,,8.83,4.55,5.08,38.54,4.28,6.69,,,-13.041667,-18.555556,-5.993056,0.0,-20.703704,55.752986
US_MI_26043,2020-02-21,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,0,-7,,5,,,,8.21,7.93,6.23,3.97,15.86,3.97,4.25,8.5,6.23,4.82,4.53,,5.67,27.48,5.95,5.95,4.82,5.95,34.56,5.38,7.37,,4.53,-6.701389,-14.388889,4.131944,0.09525,-16.287037,49.237897
US_MI_26043,2020-02-22,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,7,-13,,7,,7.2,5.4,12.25,6.84,7.2,,24.85,11.89,,9.0,,6.48,6.12,5.4,5.76,23.05,5.76,6.48,,,30.98,,6.12,,,-1.229167,-8.895833,5.673611,0.0,-7.490741,63.279024
US_MI_26043,2020-02-23,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,17,16,,0,,,10.84,11.88,5.24,5.94,4.89,25.52,5.94,5.94,6.99,,,8.04,5.24,7.34,33.91,6.99,8.04,,6.29,38.45,,8.39,5.24,6.64,1.625,-5.173611,10.486111,0.0,-4.648148,63.588069
US_MI_26043,2020-02-24,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,8,8,,1,0,,8.4,8.13,7.04,,5.42,20.32,9.21,4.61,5.69,,4.88,3.79,5.69,6.23,28.18,8.67,4.34,8.67,5.69,33.33,,6.23,,6.23,1.8125,-3.1875,7.743056,0.0,-4.796296,61.916714
US_MI_26043,2020-02-25,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,6,7,,3,1,,5.66,10.24,5.66,4.85,6.74,19.4,10.51,4.85,8.35,4.04,5.39,5.12,,7.28,30.18,4.85,,5.12,4.85,34.49,,5.93,5.12,4.58,-1.583333,-4.201389,1.590278,0.0,-5.351852,75.932263
US_MI_26043,2020-02-26,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,12,2,,-1,1,5.3,5.03,12.18,6.36,8.21,6.36,24.36,9.8,4.24,6.88,7.42,,6.09,6.88,,44.23,4.77,5.03,3.97,5.83,40.78,3.71,,4.77,6.09,-4.875,-6.534722,-2.354167,0.0,-9.453704,70.132066
US_MI_26043,2020-02-27,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,8,9,,-2,0,4.35,6.52,7.88,8.96,4.08,6.52,25.81,7.06,4.35,7.06,4.35,5.43,4.89,,10.05,47.54,4.35,,,6.52,30.7,,5.16,5.98,,-8.340278,-10.611111,-5.826389,0.399143,-13.712963,66.106465
US_MI_26043,2020-02-28,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,1,-4,,0,,,6.62,8.55,8.28,3.86,6.07,21.8,9.93,3.86,6.9,3.86,3.86,,3.86,5.24,33.11,4.97,,5.52,5.24,32.56,6.35,5.52,6.62,3.86,-8.805556,-11.923611,-5.076389,1.124857,-15.666667,58.823936
US_MI_26043,2020-02-29,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,11,3,,5,,,7.41,9.88,7.05,,,21.16,10.94,7.05,7.76,7.41,5.29,,6.35,6.7,37.74,6.35,6.0,6.35,9.88,36.69,,5.64,,,-6.854167,-13.3125,-0.027778,0.127,-15.490741,52.104863
US_MI_26043,2020-03-01,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,19,6,,9,,4.99,6.06,11.06,4.99,7.49,9.27,20.69,8.2,,16.76,5.35,,5.71,5.35,4.99,30.32,,7.49,,6.06,44.23,,6.78,8.56,,-0.604167,-4.951389,6.298611,0.0,-6.796296,63.672465
US_MI_26043,2020-03-02,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,7,6,,2,0,,7.16,8.48,6.1,4.51,4.51,24.39,5.83,5.04,10.34,4.51,7.16,,5.83,9.54,43.74,3.98,6.63,7.16,5.83,36.32,5.57,7.95,4.77,5.57,1.611111,-1.9375,4.9375,0.0,-4.740741,62.155207
US_MI_26043,2020-03-03,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,12,8,,3,0,4.27,5.34,8.54,7.21,5.07,5.34,24.03,4.27,5.87,9.08,4.0,,,7.74,8.54,33.64,7.48,6.94,5.87,6.41,38.98,4.81,4.81,,4.54,-2.125,-7.118056,3.166667,0.0,-5.944444,73.666831
US_MI_26043,2020-03-04,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,8,2,,2,-2,5.97,6.25,10.59,6.52,8.42,3.8,22.81,10.32,6.25,11.95,7.33,5.97,4.89,,4.62,34.75,6.79,5.43,9.23,4.34,35.3,4.62,7.87,5.16,,-0.3125,-3.236111,2.555556,0.072571,-7.027778,59.58859
US_MI_26043,2020-03-05,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,0,-1,,0,-1,4.96,9.36,9.91,9.08,,5.5,19.54,6.61,4.96,8.53,5.23,,4.96,8.81,6.88,43.49,5.23,6.61,,4.4,35.51,,5.78,6.33,,-1.638889,-6.25,1.722222,0.254,-4.037037,80.446193
US_MI_26043,2020-03-06,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,7,2,,-6,,4.56,4.25,11.85,6.38,,,17.93,6.08,6.08,8.51,5.17,7.6,,4.25,6.38,31.91,,,7.6,,31.91,,,4.56,,-2.895833,-5.888889,0.583333,5.261429,-6.361111,75.797425
US_MI_26043,2020-03-07,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,14,-7,,3,,,,12.9,8.24,,6.45,22.23,7.53,,,,5.38,6.45,5.74,,34.77,6.09,5.02,,10.39,31.19,,5.02,,5.74,-3.4375,-11.763889,6.152778,0.471714,-8.481481,67.710062
US_MI_26043,2020-03-08,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,22,14,,5,,,5.1,7.28,7.65,5.46,8.01,20.39,7.28,5.1,6.19,5.46,5.46,9.1,,5.46,36.78,9.83,,,,36.41,,7.28,5.1,,3.666667,-1.451389,10.791667,0.0,-2.314815,65.869078
US_MI_26043,2020-03-09,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,4,2,,2,0,8.11,5.67,8.92,5.13,,4.05,20.54,7.84,4.59,10.81,5.13,5.13,5.95,5.13,6.49,41.08,8.11,3.78,3.78,5.41,35.4,,4.59,7.3,4.32,2.784722,-2.770833,8.590278,0.762,-0.425926,76.348641
US_MI_26043,2020-03-10,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,12,4,,4,-1,,,8.11,6.01,6.54,5.49,21.45,8.63,4.45,8.11,3.92,6.54,6.01,3.66,5.75,41.58,8.37,6.01,3.92,4.97,37.92,4.45,5.75,,4.71,-3.166667,-6.055556,1.881944,0.28575,-7.046296,73.836245
US_MI_26043,2020-03-11,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,8,9,,3,-1,,6.46,8.27,4.39,4.91,5.68,42.36,14.21,3.62,6.46,,4.13,7.49,4.65,6.97,84.47,4.65,,4.91,7.75,33.32,,4.13,5.17,,0.305556,-2.652778,3.388889,0.181429,-2.287037,82.140671
US_MI_26043,2020-03-12,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,9,12,,1,0,6.04,5.29,9.57,8.56,4.53,3.53,54.41,14.86,,10.58,4.79,,11.08,,4.28,100.0,6.8,4.03,,4.79,26.95,,,3.53,4.79,1.548611,0.208333,3.194444,0.544286,0.37037,92.303755
US_MI_26043,2020-03-13,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,2,29,,3,,4.47,5.0,6.84,6.31,,,41.04,12.89,,5.79,6.31,3.68,8.68,,4.47,79.19,,3.95,,,28.94,,6.05,,4.47,0.930556,-1.118056,3.034722,8.454571,-4.648148,65.005104
US_MI_26043,2020-03-14,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,4,13,,1,,6.0,7.0,9.67,6.67,6.0,,41.67,12.67,6.0,7.0,4.67,6.0,11.67,6.67,4.67,62.66,5.67,,,,35.33,,4.67,,6.33,-2.909722,-4.222222,-0.618056,0.0,-8.305556,65.978325
US_MI_26043,2020-03-15,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,4,42,,-2,,,6.23,15.09,5.91,4.92,,43.3,14.11,,9.19,7.54,5.58,10.83,,7.54,66.6,6.23,7.22,4.92,6.56,27.23,,6.23,,,-3.652778,-8.055556,-0.291667,0.0,-8.444444,70.378128
US_MI_26043,2020-03-16,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-5,31,,-12,,,5.41,6.77,5.41,7.58,4.6,43.86,10.02,5.14,5.68,4.06,,15.97,,4.6,89.88,6.5,5.41,,,32.76,4.33,6.5,,4.06,-2.208333,-6.263889,1.784722,0.0,-5.694444,77.824534
US_MI_26043,2020-03-17,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-21,11,,-16,,8.01,4.42,11.59,9.11,6.9,,40.02,14.35,,,3.86,,11.87,5.8,5.52,75.35,9.94,8.01,4.14,4.97,30.09,,6.62,3.86,,-0.055556,-4.743056,3.340278,0.145143,-7.12037,58.322684
US_MI_26043,2020-03-18,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-18,12,,-19,,4.35,5.43,7.34,5.43,7.07,3.81,36.42,14.4,3.81,7.88,6.25,4.62,20.93,,5.71,71.75,7.07,6.52,4.62,4.62,39.41,,6.79,4.08,4.35,-0.3125,-4.277778,3.75,0.0635,-4.453704,72.072683
US_MI_26043,2020-03-19,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-26,8,,-20,,,4.63,11.17,5.72,13.35,,34.87,15.25,,8.72,,4.9,15.8,6.26,5.99,61.83,,5.17,,4.63,32.69,,7.08,7.08,3.81,1.138889,-0.527778,2.902778,2.757714,-0.805556,87.162553
US_MI_26043,2020-03-20,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-29,2,,-20,,4.43,5.81,8.58,7.47,4.71,,35.15,10.79,3.88,6.92,9.41,4.71,12.18,3.88,6.09,57.57,6.09,,,,27.68,,7.2,,5.81,-2.590278,-6.381944,1.291667,6.38175,-5.509259,78.543893
US_MI_26043,2020-03-21,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-27,-2,,-11,,,7.94,10.38,10.38,5.19,,24.73,9.77,,5.19,,4.58,9.47,,5.19,49.77,6.11,8.86,,,25.65,,7.33,4.28,,-6.777778,-11.805556,-1.493056,0.725714,-12.990741,62.578142
US_MI_26043,2020-03-22,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-27,-9,,-17,,,7.74,7.12,8.66,7.74,4.33,25.68,8.04,4.64,5.26,,,12.38,,4.33,44.55,,4.64,,4.33,31.25,4.95,5.26,7.12,4.64,-5.118056,-11.354167,0.798611,0.0,-9.62037,69.118386
US_MI_26043,2020-03-23,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-17,27,,-26,,,6.34,11.09,,6.87,,30.63,7.13,5.02,4.22,3.96,4.22,8.98,3.7,5.54,42.25,,5.81,3.7,4.22,29.57,,6.07,3.96,,-0.194444,-4.159722,3.916667,0.0,-3.75,77.881432
US_MI_26043,2020-03-24,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-44,-36,,-33,,4.74,7.52,10.87,8.92,7.8,6.13,24.52,8.64,,6.41,6.41,4.46,12.26,7.24,8.08,48.48,,5.01,8.36,4.74,27.86,5.01,10.31,,3.9,0.506944,-4.861111,5.826389,0.0,-2.185185,80.469898
US_MI_26043,2020-03-25,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-45,-28,,-34,,4.24,6.62,8.21,7.95,4.24,6.09,25.96,13.24,,7.68,,3.97,10.07,5.56,6.36,55.1,4.5,6.09,6.62,5.3,25.96,3.97,4.24,4.24,,2.868056,0.222222,6.479167,0.653143,0.583333,85.67809
US_MI_26043,2020-03-26,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-42,-11,,-34,,5.97,13.56,6.24,7.05,9.77,,23.6,6.78,4.61,7.32,3.8,,9.77,4.34,5.15,36.08,6.51,5.42,5.15,,35.8,3.8,4.61,4.61,5.15,1.472222,-0.375,4.777778,4.34975,-0.388889,86.133427
US_MI_26043,2020-03-27,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-44,-24,,-34,,3.85,8.79,10.16,4.94,8.24,,28.29,9.89,,6.32,4.67,,6.59,,5.77,45.86,4.12,7.96,,4.39,33.78,,,4.39,4.94,0.694444,-4.104167,6.958333,0.15875,-1.638889,83.927453
US_MI_26043,2020-03-28,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-44,-29,,-29,,4.12,7.37,9.72,10.02,10.9,4.71,25.34,5.89,,6.78,4.12,,6.78,,6.48,33.59,5.89,4.71,5.89,4.71,33.59,,,,4.71,2.375,-0.638889,6.208333,0.0635,0.083333,86.217588
US_MI_26043,2020-03-29,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-38,-13,,-27,,5.49,8.67,10.7,9.83,6.94,6.94,24.86,4.34,,6.07,6.07,,9.25,7.23,5.2,36.71,5.49,4.62,,5.78,39.89,,4.34,,5.78,2.763889,0.722222,4.826389,5.461,1.796296,93.317393
US_MI_26043,2020-03-30,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-44,-18,,-38,,,6.27,8.62,7.83,6.01,4.96,25.59,7.31,3.66,,4.44,,10.45,3.92,5.49,37.87,4.44,7.57,3.66,4.44,34.21,4.44,5.22,,3.92,1.902778,0.618056,3.694444,4.572,-1.212963,78.361231
US_MI_26043,2020-03-31,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-39,-15,,-37,,6.44,6.71,8.85,6.17,5.1,8.85,28.43,8.31,4.02,5.1,4.56,,7.51,5.9,6.44,37.82,4.56,5.36,4.02,6.97,30.84,,5.36,,3.75,1.152778,-0.305556,3.25,0.0635,-2.324074,77.134386
US_MI_26043,2020-04-01,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-32,-4,,-38,,5.89,7.23,7.76,6.42,8.03,5.62,21.14,8.03,,7.23,4.28,5.89,10.17,3.75,5.35,34.26,4.55,4.01,,4.28,30.78,5.62,5.35,4.28,,2.236111,0.076389,6.583333,0.0,-0.740741,79.508765
US_MI_26043,2020-04-02,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,1,0,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-34,-2,,-40,,,10.9,12.27,5.18,7.36,,21.26,3.82,,5.45,4.09,7.09,10.09,4.63,6.82,32.44,,4.36,5.18,5.18,27.54,,4.91,4.63,,2.298611,-3.951389,9.527778,0.0,-1.666667,73.312243
US_MI_26043,2020-04-03,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,1,1,1,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-37,-9,,-40,,4.85,10.24,11.05,6.47,4.85,,16.44,5.12,,7.81,,4.58,6.74,,,38.26,,4.04,3.77,3.77,28.29,,,3.77,,4.625,-0.861111,11.569444,0.0,-2.203704,61.505484
US_MI_26043,2020-04-04,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,1,1,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-42,-35,,-33,,4.36,10.46,9.3,7.85,8.43,,16.57,5.23,,6.39,,4.94,8.14,,,28.78,5.52,4.36,,,29.36,,4.94,4.65,,2.027778,-1.611111,8.270833,1.161143,-2.296296,71.770575
