location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13207,2020-01-21,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,,4.75,10.61,7.54,6.98,5.58,13.96,7.54,,10.33,5.03,5.3,6.7,8.1,7.54,29.04,7.54,5.58,6.7,6.7,41.88,5.3,5.3,7.82,5.03,0.377778,-3.672222,6.05,0.0,-7.605556,55.091175
US_GA_13207,2020-01-22,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,8.21,10.2,10.48,8.78,5.1,5.67,9.91,14.16,3.96,8.78,,4.82,5.1,6.8,8.21,34.27,6.51,5.95,7.65,7.93,32.01,6.51,7.93,3.96,3.96,1.794444,-4.083333,10.827778,0.0,-8.811111,45.410674
US_GA_13207,2020-01-23,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,,6.02,13.13,9.85,7.66,5.74,11.76,5.74,6.29,4.92,,5.2,7.93,3.83,6.29,25.98,4.92,6.84,,6.56,37.2,4.1,9.03,5.74,,6.094444,1.327778,11.172222,0.0,-3.933333,48.669758
US_GA_13207,2020-01-24,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,4.94,5.49,7.41,9.06,4.94,,16.74,7.96,,8.51,4.12,5.76,,,5.21,23.88,6.31,10.43,,6.04,29.37,4.67,7.14,4.39,,9.605556,5.422222,15.294444,8.720667,7.1,84.499315
US_GA_13207,2020-01-25,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,7.5,7.5,7.9,9.48,8.29,8.29,22.51,10.27,5.92,17.77,,8.69,,,8.29,28.82,7.11,10.27,,7.11,43.83,5.53,5.92,,,6.883333,2.522222,13.15,1.6764,2.522222,73.896788
US_GA_13207,2020-01-26,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,5.71,8.21,8.92,7.85,,,27.12,11.06,6.07,9.28,,,,5.71,9.99,32.12,9.28,9.99,,6.42,40.68,5.0,10.35,7.85,,5.905556,0.955556,12.561111,0.0,0.261111,67.221273
US_GA_13207,2020-01-27,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,6.5,5.72,11.44,4.16,5.72,5.98,26.27,9.36,,7.8,3.9,5.46,3.9,4.68,10.4,38.76,5.72,7.28,5.2,5.98,37.19,4.68,6.76,,,9.416667,4.483333,13.144444,0.508,5.4,76.063782
US_GA_13207,2020-01-28,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,4.45,7.59,9.42,4.45,6.28,4.19,24.86,9.68,4.45,13.08,,7.59,4.19,4.19,9.94,36.11,5.76,7.85,,6.28,34.01,6.02,8.11,5.76,3.92,8.138889,1.7,16.227778,0.0,2.383333,67.099422
US_GA_13207,2020-01-29,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,,7.96,9.29,9.02,5.31,,28.13,10.35,,7.43,,,7.43,5.04,8.76,30.78,4.51,6.1,5.84,4.78,34.23,5.04,10.88,5.31,5.04,7.088889,2.172222,13.466667,0.0,1.761111,69.240397
US_GA_13207,2020-01-30,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,7.26,8.56,9.34,8.82,6.22,3.89,25.93,10.63,,8.3,,4.67,5.45,,10.89,32.67,9.34,,4.15,6.48,36.56,,6.48,3.89,4.41,7.883333,2.05,15.361111,0.169333,3.722222,75.308435
US_GA_13207,2020-01-31,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,5.3,,9.81,6.63,,5.83,32.34,7.16,,7.16,5.04,,5.04,4.24,7.16,41.09,,9.28,5.3,6.1,30.22,4.24,6.63,7.42,,6.477778,3.538889,11.805556,0.973667,4.061111,84.734087
US_GA_13207,2020-02-01,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,5.99,7.12,12.74,5.99,7.12,,29.97,12.36,,7.87,,5.62,5.99,6.37,9.74,30.72,5.62,9.74,7.12,7.12,53.57,,6.37,6.74,5.99,6.372222,4.427778,10.783333,4.572,4.772222,89.633787
US_GA_13207,2020-02-02,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,6.76,10.9,13.9,9.77,,,22.55,8.27,,10.9,,6.76,6.76,,10.9,28.56,6.39,7.14,5.64,,41.34,,5.26,,8.27,8.911111,2.238889,18.005556,0.0,2.288889,63.346766
US_GA_13207,2020-02-03,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,3.72,,10.36,6.9,,5.84,19.38,10.09,5.31,3.72,4.78,,8.23,,7.7,21.77,5.58,6.37,,4.51,32.66,4.51,5.84,8.5,4.51,12.544444,3.061111,24.494444,0.0,2.955556,52.4665
US_GA_13207,2020-02-04,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,5.25,6.63,9.67,8.56,5.8,9.39,19.62,10.5,5.8,9.12,4.42,,4.42,5.53,7.18,30.11,6.08,5.25,5.8,6.63,42.27,4.97,7.74,7.46,6.91,15.922222,9.338889,22.005556,0.0,9.761111,66.945136
US_GA_13207,2020-02-05,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,4.19,5.5,12.57,6.03,5.24,6.03,22.53,7.86,3.93,7.07,3.93,5.5,5.76,,8.91,31.43,8.38,7.86,3.93,6.55,35.36,4.45,8.38,,4.19,17.633333,14.038889,21.205556,0.4572,15.45,87.16155
US_GA_13207,2020-02-06,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,3.71,7.41,14.83,6.88,,7.41,16.42,9.27,4.24,7.94,4.77,3.97,5.3,,9.27,30.19,,6.62,3.97,4.77,37.87,3.97,6.62,,7.15,18.738889,15.966667,23.05,29.7688,17.734568,93.267935
US_GA_13207,2020-02-07,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,3.79,6.23,8.94,4.07,5.69,5.42,15.99,7.05,4.88,7.32,4.07,,4.61,,6.23,24.66,5.15,4.61,,4.34,37.94,5.42,3.79,4.07,4.34,8.805556,4.05,17.744444,43.307,4.027778,72.039413
US_GA_13207,2020-02-08,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,7.49,8.61,10.11,7.49,10.85,8.98,19.46,11.23,,10.48,5.24,,7.11,,10.85,24.33,,,,,34.06,8.98,5.99,,5.99,2.927778,-0.944444,9.222222,0.508,0.388889,83.635167
US_GA_13207,2020-02-09,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,,9.54,12.59,9.54,8.4,,27.86,9.16,5.72,9.54,,,,5.34,5.34,23.66,6.11,6.49,,6.49,45.03,,7.25,6.11,8.01,5.361111,-0.016667,14.5,0.7366,2.160494,78.210887
US_GA_13207,2020-02-10,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,,7.76,12.57,6.42,,4.82,21.4,10.17,5.08,6.15,4.28,,4.01,5.35,9.36,40.93,,10.43,3.75,8.29,32.91,4.55,7.49,6.15,4.28,8.744444,2.455556,15.444444,0.0,5.627778,81.140163
US_GA_13207,2020-02-11,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,5.84,4.07,9.15,9.91,6.61,3.56,19.31,10.42,,6.86,4.83,7.88,5.08,4.83,9.4,29.22,5.34,6.61,,5.34,38.62,8.89,9.4,5.59,8.64,17.694444,12.311111,23.227778,15.24,16.216049,89.850844
US_GA_13207,2020-02-12,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,,,7.46,6.12,4.53,3.99,19.17,9.59,4.79,6.12,,3.99,4.79,,5.33,23.16,4.53,7.19,,3.73,35.95,,7.46,5.33,4.26,17.338889,13.127778,23.544444,8.89,15.833333,90.132753
US_GA_13207,2020-02-13,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,4.01,4.54,12.82,7.75,5.88,4.54,13.89,5.34,,8.55,,,,,9.88,21.9,,5.08,3.74,6.41,31.79,,5.34,,5.34,18.677778,11.9,22.427778,1.016,16.238889,85.836356
US_GA_13207,2020-02-14,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,,,,4.15,10.37,4.74,,6.52,11.26,4.15,5.33,9.19,4.74,4.45,5.33,5.04,7.71,18.97,7.11,,4.15,4.45,32.6,4.74,5.04,4.74,4.15,8.533333,2.927778,15.416667,7.7724,-0.255556,54.051045
US_GA_13207,2020-02-15,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,7,6,,11,2,,6.63,10.14,8.58,,,9.75,19.89,8.97,7.02,8.19,,,5.85,,7.8,27.69,,14.04,,,34.32,,12.48,,6.24,6.394444,0.038889,14.677778,0.0,-3.15,50.554697
US_GA_13207,2020-02-16,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,2,5,,6,-5,,9.76,13.13,13.51,8.26,9.76,6.38,15.39,9.38,6.0,9.38,6.75,5.63,,5.63,9.38,21.39,8.63,6.75,,,46.16,,,7.51,,6.783333,1.983333,11.627778,1.905,3.838889,81.624345
US_GA_13207,2020-02-17,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,0,24,,,-14,,4.77,7.32,11.45,7.0,4.45,7.0,19.72,10.18,,8.91,,6.68,10.5,7.32,9.23,30.22,8.91,7.63,5.73,10.18,42.63,7.0,8.59,7.32,,8.966667,5.827778,12.394444,2.8575,8.179012,93.632222
US_GA_13207,2020-02-18,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,-2,8,,,-4,,5.24,4.98,8.39,11.01,4.19,6.03,19.66,9.44,6.55,6.55,,5.77,7.08,4.72,11.01,27.53,4.98,11.01,3.93,6.03,38.01,,6.82,4.46,4.72,13.422222,10.794444,16.922222,5.3848,12.6,94.803725
US_GA_13207,2020-02-19,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,5,26,,,-1,1,6.49,5.95,9.19,5.95,3.79,4.6,16.49,8.92,5.14,8.92,3.79,,4.33,4.05,5.68,27.85,5.14,,,,37.31,,4.33,4.87,4.6,14.738889,11.633333,17.244444,47.201667,13.516667,92.452431
US_GA_13207,2020-02-20,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,-10,-4,,,-4,,,,8.68,7.33,5.97,5.97,12.48,10.31,,9.5,,,5.43,4.34,7.33,19.81,3.8,,5.16,4.07,33.64,4.07,6.24,5.7,,7.85,4.4,13.311111,2.074333,6.638889,92.132524
US_GA_13207,2020-02-21,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,-3,16,,-9,1,,,6.8,9.91,10.48,3.97,3.97,10.76,7.93,,8.78,4.25,4.53,5.38,,8.5,23.23,6.51,6.51,,4.53,28.61,5.38,7.08,,4.53,5.038889,2.5,9.433333,18.034,0.744444,73.976421
US_GA_13207,2020-02-22,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,2,6,4,-4,4,,,9.29,14.71,6.58,7.74,,13.16,9.68,,8.13,,6.19,,,7.74,17.42,,8.52,,,42.57,,,7.35,,4.227778,-2.422222,13.355556,0.0254,-3.216667,58.574509
US_GA_13207,2020-02-23,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,3,11,,10,1,,6.16,,14.23,8.08,6.16,,16.54,6.54,,11.16,6.54,,,6.16,10.39,28.85,6.54,10.0,6.92,6.16,46.55,,10.0,10.0,,6.638889,-0.977778,15.3,0.0,-1.038889,58.35779
US_GA_13207,2020-02-24,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,-3,-8,,-5,3,,4.26,7.99,9.32,7.45,5.59,3.73,9.32,5.59,3.99,9.85,,,5.86,,9.05,22.36,6.39,5.06,6.12,4.53,34.34,,5.06,6.39,,9.383333,7.327778,11.816667,1.100667,5.866667,78.828347
US_GA_13207,2020-02-25,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,5,3,,,3,1,4.41,5.78,10.46,,7.99,4.13,19.28,10.19,,11.29,,4.68,5.51,4.41,12.39,29.47,4.41,6.33,3.85,5.23,33.87,,6.88,,,14.338889,9.116667,20.527778,24.257,12.666667,87.858297
