location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_WA_53049,2022-05-10,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,3785,57,3,13414,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,25,36,,-1,2,6.08,16.65,7.68,5.44,,12.48,9.92,4.48,9.6,18.89,,6.72,35.85,5.12,,8.555556,3.462963,13.54321,0.635,3.194444,70.073945
US_WA_53049,2022-05-11,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,7,0,3792,57,4,13418,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,19,27,,-5,2,6.9,10.98,6.28,4.71,6.28,10.04,11.92,,9.73,23.53,4.71,5.96,39.53,7.53,6.59,8.808642,3.185185,13.611111,0.028222,3.435185,69.532152
US_WA_53049,2022-05-12,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,3792,57,4,13422,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,10,34,14,-4,2,5.25,12.65,9.57,6.17,,8.64,9.57,,8.95,22.22,5.86,7.1,33.33,,,9.037037,4.530864,12.62963,2.794,5.703704,78.810279
US_WA_53049,2022-05-13,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,3,0,3795,57,16,13438,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,24,31,48,0,2,6.33,11.39,7.28,,,9.49,6.33,4.75,6.01,23.42,,5.06,30.38,4.75,,7.938272,3.555556,12.845679,8.09625,3.407407,73.937224
US_WA_53049,2022-05-14,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13438,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,25,,29,-8,,,13.17,6.08,,5.4,13.84,9.12,5.06,6.08,23.29,,7.09,31.06,8.78,,10.759259,5.024691,15.524691,2.2225,7.972222,80.748601
US_WA_53049,2022-05-15,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13438,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,7,-14,,6.55,12.11,7.53,4.58,,12.77,16.04,,6.55,22.58,7.53,10.47,41.9,6.22,5.56,12.45679,9.308642,16.703704,1.49225,10.703704,86.567517
US_WA_53049,2022-05-16,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13438,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,41,39,0,3,6.79,11.12,5.87,4.94,6.48,17.29,9.26,5.25,7.72,20.38,6.17,4.32,40.14,,5.87,12.12963,9.722222,15.481481,9.398,9.546296,81.337933
US_WA_53049,2022-05-17,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,1,13439,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,20,26,,0,1,,13.52,7.23,7.55,7.23,13.84,9.12,6.6,7.86,21.07,7.86,4.72,33.33,7.23,9.12,9.790123,5.154321,14.345679,0.451556,4.768519,71.185554
US_WA_53049,2022-05-18,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13439,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,17,26,25,-6,3,4.74,16.74,7.26,6.0,7.9,11.06,8.53,5.05,9.16,18.0,5.05,4.42,37.27,,6.32,10.654321,5.833333,14.475309,2.4765,6.425926,74.163586
US_WA_53049,2022-05-19,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,2,13441,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,28,41,35,-3,2,,16.37,,6.61,9.13,11.65,7.56,5.35,5.67,19.52,5.04,5.67,35.9,7.56,8.19,9.561728,6.574074,13.197531,3.7465,5.018519,73.942638
US_WA_53049,2022-05-20,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,3,13444,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,33,38,76,-1,1,,13.66,9.53,,4.45,10.48,7.94,,9.53,18.75,6.04,,26.69,5.4,,9.925926,5.561728,14.82716,2.257778,5.212963,73.780475
US_WA_53049,2022-05-21,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,4,13448,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,50,,76,-2,,4.86,9.37,7.98,4.86,5.55,11.45,10.41,,5.55,24.29,,5.55,34.35,,,11.222222,5.580247,17.246914,0.0,6.462963,71.936606
US_WA_53049,2022-05-22,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13448,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,65,-12,,6.93,10.74,6.24,5.55,10.74,13.87,9.36,,4.85,28.08,8.66,7.28,32.23,6.93,7.28,12.148148,6.567901,18.296296,0.0,7.574074,70.505231
US_WA_53049,2022-05-23,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13448,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,41,44,0,3,7.17,16.2,8.41,8.41,,7.79,8.1,7.17,10.28,32.09,6.85,4.67,38.32,6.23,9.03,12.839506,9.037037,17.765432,0.0,8.611111,71.867656
US_WA_53049,2022-05-24,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,3,13451,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,18,33,,-2,3,6.8,11.75,7.42,5.88,7.11,13.3,8.35,,8.04,28.14,,8.97,29.07,6.8,7.42,12.037037,9.5,15.549383,0.0,8.462963,76.754789
US_WA_53049,2022-05-25,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13451,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,25,38,,-3,2,4.48,13.43,10.87,,4.8,10.55,6.71,,9.27,26.22,,4.8,38.05,7.04,4.48,13.0,10.308642,16.759259,0.53975,10.592593,81.444492
US_WA_53049,2022-05-26,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,9,13460,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,35,29,49,-3,1,,13.26,8.53,8.53,,13.26,10.42,6.95,6.63,22.11,9.47,,28.74,4.42,5.37,13.209877,9.191358,18.660494,0.1905,10.268519,79.790418
US_WA_53049,2022-05-27,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,7,13467,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,58,61,,-9,3,,11.67,5.22,6.14,,7.37,6.76,4.3,,21.19,5.83,6.45,36.24,8.91,,13.08642,9.654321,17.845679,2.88925,10.574074,82.917481
US_WA_53049,2022-05-28,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13467,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,83,,66,-3,,5.57,10.87,10.03,10.59,4.46,6.41,6.96,4.46,,20.9,6.96,6.96,34.83,6.41,,11.067901,9.537037,13.895062,1.17475,9.518519,89.857018
US_WA_53049,2022-05-29,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13467,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,-7,,4.14,9.11,4.69,6.35,,8.83,6.9,,,15.46,4.69,6.35,32.3,4.97,7.18,11.018519,9.425926,13.277778,12.92225,8.62037,84.430511
US_WA_53049,2022-05-30,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13467,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,-52,9,8.44,11.15,7.83,4.52,7.23,6.93,9.04,,4.82,20.18,,8.44,36.15,,5.72,10.771605,7.691358,15.141975,1.100667,7.194444,78.488965
US_WA_53049,2022-05-31,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,3,13470,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,34,45,,-3,1,5.62,16.86,9.68,8.12,4.68,10.3,9.68,6.56,6.56,24.04,8.74,6.25,34.66,15.92,5.62,13.049383,7.061728,20.228395,0.254,8.5,72.538125
US_WA_53049,2022-06-01,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,3,13473,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,32,43,,-2,2,7.64,13.15,4.89,6.42,4.59,11.62,7.03,,6.12,18.65,,6.42,35.16,5.5,8.56,14.925926,8.41358,20.333333,0.0,11.064815,73.748623
US_WA_53049,2022-06-02,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,3,13476,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,35,43,48,-2,1,6.42,13.45,7.64,9.48,,8.87,11.62,,6.42,22.02,7.95,6.73,37.61,6.73,11.31,14.783951,10.617284,19.555556,0.0,12.592593,81.0555
US_WA_53049,2022-06-03,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,2,13478,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,33,44,42,-2,2,4.25,10.02,7.28,6.37,7.89,7.59,6.98,,7.28,16.69,5.46,6.37,41.58,7.59,5.77,14.765432,11.537037,19.882716,1.2065,11.731481,78.276675
US_WA_53049,2022-06-04,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,5,13483,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,13,,-13,-1,,4.67,11.67,6.67,9.67,4.67,8.34,10.67,5.0,4.67,19.34,7.0,10.67,33.35,6.34,6.34,13.901235,12.111111,17.209877,3.175,12.009259,86.514119
US_WA_53049,2022-06-05,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13483,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,22,-11,,9.17,9.5,4.91,4.91,4.59,,8.52,,7.86,19.66,7.86,9.83,39.97,5.24,7.54,14.197531,12.580247,16.111111,14.9225,13.342593,90.616813
US_WA_53049,2022-06-06,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13483,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,57,,-7,2,4.89,14.68,8.56,8.26,,6.73,14.07,,8.26,18.05,6.42,8.56,34.87,9.18,,12.450617,8.401235,16.376543,2.00025,9.240741,80.417839
US_WA_53049,2022-06-07,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,1,13484,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,29,41,,-1,3,7.57,12.62,7.89,6.62,,7.25,13.25,5.99,8.83,18.3,8.52,9.78,29.65,8.2,5.05,13.654321,7.166667,21.679012,0.0,8.787037,72.182712
US_WA_53049,2022-06-08,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,2,13486,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,33,41,,-5,3,,12.99,10.39,,,7.14,11.04,,9.41,18.83,10.39,8.44,36.36,8.44,,15.641975,10.901235,20.444444,0.0,10.12963,66.393224
US_WA_53049,2022-06-09,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,6,13492,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,15,23,3,-4,3,,12.4,7.13,5.89,,8.68,9.92,,7.13,19.22,5.27,8.37,31.62,9.92,5.58,13.82716,11.925926,18.425926,0.22225,10.416667,77.829896
US_WA_53049,2022-06-10,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13492,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,34,35,31,2,3,,13.91,7.73,,,10.51,8.96,,6.8,19.78,4.33,7.73,31.83,5.56,4.33,14.734568,12.425926,16.67284,18.57375,14.166667,93.016585
US_WA_53049,2022-06-11,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,4,13496,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,29,,67,3,,8.92,10.63,4.8,4.8,,8.23,8.23,4.8,5.83,19.55,4.8,7.89,38.42,8.23,7.55,14.074074,12.240741,17.617284,6.858,12.509259,87.177818
US_WA_53049,2022-06-12,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13496,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,45,-7,,,12.07,9.72,7.04,,9.72,9.72,,7.71,19.11,4.69,10.06,36.87,7.38,14.41,13.006173,10.975309,17.592593,0.127,8.907407,74.974899
US_WA_53049,2022-06-13,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13496,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,44,42,-6,4,4.83,8.76,4.23,,5.44,7.85,10.57,,8.76,18.12,7.25,5.74,35.04,4.23,5.74,11.604938,9.580247,14.098765,1.49225,7.527778,75.640037
US_WA_53049,2022-06-14,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,1,13497,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,31,51,,0,2,7.61,18.4,6.03,5.39,4.44,12.37,7.61,4.44,9.52,20.3,6.03,5.71,35.85,7.3,7.61,11.907407,9.462963,15.512346,1.524,8.351852,78.442792
US_WA_53049,2022-06-15,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,3,13500,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,43,48,,-5,3,,15.25,6.36,6.67,,9.22,11.12,6.04,,22.56,8.26,4.77,38.13,6.36,4.45,11.975309,8.12963,16.222222,0.127,8.111111,77.213738
US_WA_53049,2022-06-16,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,6,13506,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,41,47,,-11,2,7.83,13.05,4.57,5.55,,14.69,11.1,4.57,,17.95,6.85,4.57,35.58,5.55,4.57,13.302469,9.308642,16.962963,0.762,10.472222,81.417784
US_WA_53049,2022-06-17,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13506,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,38,34,80,-12,4,,13.54,7.42,5.48,,9.67,9.03,,7.74,18.38,8.38,9.03,31.91,,9.03,12.783951,9.95679,16.666667,1.2065,9.351852,78.903782
US_WA_53049,2022-06-18,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13506,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,41,,61,0,,6.41,12.18,6.41,,,9.94,8.66,,7.05,20.52,4.49,8.98,31.1,8.34,,12.907407,10.376543,15.759259,1.721556,10.018519,81.953593
US_WA_53049,2022-06-19,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13506,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,103,-12,,,11.67,8.06,4.83,,10.51,12.56,4.77,5.55,18.79,6.26,8.96,37.79,7.94,5.41,13.240741,10.475309,17.518519,0.479778,10.148148,80.165346
US_WA_53049,2022-06-20,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13506,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,55,,-24,5,5.52,11.9,8.37,,4.68,8.39,9.11,,9.16,18.91,6.7,5.76,32.86,6.98,,13.981481,10.882716,18.253086,0.366889,9.675926,73.703139
US_WA_53049,2022-06-21,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13506,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,51,,-15,3,,12.47,11.33,5.05,6.42,8.39,11.37,,9.48,14.71,7.72,9.48,37.78,5.79,6.52,15.592593,11.32716,21.845679,0.0,12.166667,76.01131
US_WA_53049,2022-06-22,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13506,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,43,43,,-14,4,6.02,11.52,8.03,8.14,7.73,11.04,9.09,5.5,8.67,21.39,4.89,8.1,40.37,5.57,10.85,16.395062,12.469136,22.185185,0.028222,13.212963,77.065303
US_WA_53049,2022-06-23,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,13,13519,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,53,,-12,2,4.97,10.84,7.78,11.01,,7.06,7.94,,6.67,19.96,7.57,7.75,38.63,7.08,7.09,13.858025,9.345679,18.796296,0.056444,8.342593,67.777541
US_WA_53049,2022-06-24,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13519,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,61,58,,-14,3,6.4,14.11,5.26,,,10.14,8.76,,7.57,18.21,6.61,6.76,38.27,7.85,8.26,14.969136,7.506173,23.339506,0.0,8.212963,61.930426
US_WA_53049,2022-06-25,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13519,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,77,,167,0,,6.28,17.01,5.8,,4.65,5.24,6.7,,8.31,16.56,,10.35,34.87,10.1,14.2,19.209877,9.308642,29.5,0.0,9.324074,51.198487
US_WA_53049,2022-06-26,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13519,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,-9,,10.95,18.91,,5.95,6.36,9.27,11.35,,,21.3,8.03,10.61,37.86,7.87,7.51,22.802469,12.061728,32.654321,0.0,11.259259,48.254285
US_WA_53049,2022-06-27,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13519,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,61,,-18,4,7.85,21.76,4.67,6.98,5.94,10.66,7.83,,7.35,21.59,6.68,12.12,41.2,11.3,11.14,19.450617,11.876543,31.481481,0.0,12.944444,60.760931
US_WA_53049,2022-06-28,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13519,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,38,44,,-15,3,5.36,13.79,9.88,9.77,8.13,9.06,13.27,,5.99,25.24,9.92,12.99,37.24,6.53,5.5,15.864198,12.197531,23.530864,0.0,11.87037,74.019783
US_WA_53049,2022-06-29,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,0,13519,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,51,,-13,4,8.42,10.55,7.22,6.61,,8.37,13.24,4.62,8.98,21.44,10.0,9.59,40.23,8.62,7.69,14.518519,12.018519,17.62963,1.49225,11.907407,81.565141
US_WA_53049,2022-06-30,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,9,13528,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,59,,-13,2,7.6,15.78,5.23,4.63,7.82,10.28,10.97,6.41,4.87,22.4,9.74,8.43,35.33,6.67,8.92,15.697531,11.820988,21.259259,0.197556,11.731481,74.754932
