location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IN_18165,2020-02-24,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,4,,0,-2,10.37,20.73,32.48,50.45,5.555556,2.222222,10.261111,1.0414,3.907407,88.486845
US_IN_18165,2020-02-25,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,-4,,0,2,13.38,25.35,30.98,45.07,4.294444,1.727778,6.411111,5.08,3.950617,97.001586
US_IN_18165,2020-02-26,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,0,,-2,-1,,34.06,38.83,43.6,0.183333,-1.655556,1.833333,3.683,-0.617284,93.851931
US_IN_18165,2020-02-27,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,9,,9,4,,26.41,44.01,35.21,-1.544444,-5.177778,3.061111,0.98425,-6.265432,70.045493
US_IN_18165,2020-02-28,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,17,2,10,2,12.39,26.84,39.92,37.85,-2.161111,-5.472222,1.916667,0.03175,-5.487654,77.94426
US_IN_18165,2020-02-29,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,14,9,,2,,29.02,36.27,46.42,-3.433333,-8.977778,3.066667,0.127,-8.487654,67.911001
US_IN_18165,2020-03-01,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,23,16,,,,29.91,35.75,30.64,4.405556,-2.644444,16.044444,0.0,-1.993827,63.326634
US_IN_18165,2020-03-02,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,13,,12,7,10.43,25.02,46.57,43.09,10.094444,5.644444,14.272222,6.2738,7.796296,85.181263
US_IN_18165,2020-03-03,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,26,,0,-2,12.01,26.14,40.98,36.74,7.494444,1.866667,12.833333,4.953,3.567901,75.536321
US_IN_18165,2020-03-04,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,21,,15,1,13.16,28.41,40.19,37.41,6.15,0.355556,11.616667,0.395111,-0.697531,61.174335
US_IN_18165,2020-03-05,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,33,,18,2,10.2,26.51,42.14,38.06,4.988889,-2.172222,14.138889,0.0254,-1.191358,64.268547
US_IN_18165,2020-03-06,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,12,2,-3,-1,,24.53,63.36,44.29,3.419753,-0.790123,11.092593,0.169333,-2.826389,63.840702
US_IN_18165,2020-03-07,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,16,6,,2,,23.45,44.63,46.15,0.907407,-6.345679,10.771605,0.0,-4.694444,66.206736
US_IN_18165,2020-03-08,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,23,10,,,,29.01,37.63,40.77,7.524691,-0.919753,18.179012,0.028222,-3.756944,44.75565
US_IN_18165,2020-03-09,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,9,,12,2,12.59,39.1,62.3,42.41,12.425926,8.450617,16.716049,0.282222,3.013889,52.587298
US_IN_18165,2020-03-10,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,13,,11,2,10.52,30.15,55.4,35.76,8.697531,4.58642,15.185185,11.063111,7.763889,93.421996
US_IN_18165,2020-03-11,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,14,,13,0,,35.56,77.6,34.27,5.382716,4.240741,9.320988,1.439333,4.25,92.093607
US_IN_18165,2020-03-12,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,30,,19,2,12.42,55.56,100.0,39.87,8.166667,4.376543,13.598765,0.620889,7.361111,94.040452
US_IN_18165,2020-03-13,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,11,,-7,3,,55.74,69.67,29.26,7.246914,1.253086,12.975309,2.568222,2.270833,70.130156
US_IN_18165,2020-03-14,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,-7,36,,2,,45.58,76.92,27.78,3.462963,1.012346,8.018519,1.072444,-0.166667,76.616022
US_IN_18165,2020-03-15,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,8,,,-2,,32.48,79.09,43.08,2.425926,-0.246914,7.617284,7.46125,-0.486111,80.547345
US_IN_18165,2020-03-16,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,9,,2,-8,13.11,36.71,90.45,33.43,4.351852,1.12963,6.950617,0.0,1.229167,79.666976
US_IN_18165,2020-03-17,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,-15,,7,-17,,41.65,67.06,31.77,6.345679,2.962963,11.191358,0.326571,2.673611,76.768722
US_IN_18165,2020-03-18,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,-23,,0,-18,,35.54,73.13,39.64,6.722222,3.544444,10.755556,3.4798,4.938272,87.877266
US_IN_18165,2020-03-19,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,-18,,2,-18,,35.02,74.0,29.07,10.994444,6.294444,18.933333,13.2588,10.666667,96.991288
US_IN_18165,2020-03-20,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,-17,,-5,-20,16.53,28.93,62.0,40.65,13.205556,4.233333,19.461111,14.054667,11.04321,85.845039
US_IN_18165,2020-03-21,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,-29,38,,-12,12.34,35.65,55.53,36.33,0.516667,-1.394444,3.938889,0.564444,-4.339506,69.761831
US_IN_18165,2020-03-22,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,-34,4,-20,-18,20.62,21.95,51.22,29.93,-0.05,-2.161111,1.966667,0.2794,-3.179012,79.108731
US_IN_18165,2020-03-23,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,-19,,-6,-32,9.89,27.69,50.11,34.28,2.7,-0.15,5.227778,1.890889,1.061728,88.205626
US_IN_18165,2020-03-24,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,-25,,-13,-35,12.29,30.05,64.89,35.52,4.716667,1.605556,8.588889,0.254,2.154321,83.290044
US_IN_18165,2020-03-25,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,,1,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,0,1,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,-29,,-13,-35,11.09,39.79,46.96,32.61,5.805556,-0.161111,15.266667,0.705556,3.277778,84.210951
US_IN_18165,2020-03-26,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,-25,,-14,-37,12.08,24.84,41.62,35.58,10.977778,4.622222,16.95,0.03175,8.537037,84.050432
US_IN_18165,2020-03-27,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,-36,4,-33,-38,9.56,24.21,36.96,35.05,12.527778,7.827778,17.922222,2.3368,11.401235,91.654967
US_IN_18165,2020-03-28,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,-37,0,-21,-20,,22.46,35.68,46.91,17.411111,12.977778,21.488889,2.7686,16.290123,91.228656
US_IN_18165,2020-03-29,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,-34,4,-32,-20,9.46,12.61,54.87,33.42,15.172222,9.2,21.166667,7.4422,8.728395,64.551458
US_IN_18165,2020-03-30,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,2,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1,1,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,-25,,-10,-35,,29.67,45.45,27.78,10.6,4.3,17.394444,0.0,1.469136,52.936681
US_IN_18165,2020-03-31,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,-33,-13,-13,-35,9.22,36.88,47.94,44.87,6.533333,4.011111,13.083333,0.0,2.117284,73.404891
US_IN_18165,2020-04-01,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,-18,,-20,-41,11.15,27.26,41.51,34.08,6.666667,1.516667,13.588889,0.0,2.259259,72.815884
US_IN_18165,2020-04-02,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,-22,,-16,-39,14.96,35.77,48.13,37.07,9.111111,1.688889,17.633333,0.0,2.5,63.290691
US_IN_18165,2020-04-03,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,-23,14,-34,-39,18.2,20.8,39.01,25.35,13.766667,6.388889,21.144444,0.0,5.419753,57.002918
US_IN_18165,2020-04-04,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,-38,17,-30,-29,16.72,24.44,35.37,25.72,9.4,5.077778,18.672222,0.5842,6.222222,79.896922
US_IN_18165,2020-04-05,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,-31,0,-22,-23,9.54,20.99,40.08,30.54,7.5,3.055556,14.844444,0.7874,4.061728,78.48152
US_IN_18165,2020-04-06,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,3,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,2,1,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,-15,-36,13.99,23.79,31.48,30.78,11.461111,4.25,20.233333,0.0,7.395062,75.313248
US_IN_18165,2020-04-07,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,4,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,3,1,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,-18,-42,,19.59,26.94,31.84,19.488889,13.911111,26.861111,0.0,13.506173,68.258319
US_IN_18165,2020-04-08,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,-18,-40,13.68,18.04,36.08,31.72,20.727778,13.566667,27.961111,0.8636,13.944444,64.429399
US_IN_18165,2020-04-09,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,-16,-42,13.25,10.84,28.3,27.1,9.777778,4.794444,19.811111,4.3688,1.462963,56.260491
US_IN_18165,2020-04-10,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,-36,-49,12.51,17.51,31.89,34.4,4.727778,-0.794444,12.205556,0.141111,-3.62963,54.608845
US_IN_18165,2020-04-11,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,-28,-27,11.24,,27.11,37.69,10.505556,3.016667,17.794444,0.03175,-1.253086,43.86159
US_IN_18165,2020-04-12,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,-35,-32,10.92,,26.33,29.54,12.411111,7.6,16.844444,3.1496,7.660494,72.64085
US_IN_18165,2020-04-13,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,-23,-37,11.88,13.66,23.76,30.29,7.8,2.411111,14.077778,0.508,3.308642,73.016693
US_IN_18165,2020-04-14,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,2,0,6,0,,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,4,0,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,4,2,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,-11,-40,,14.99,29.98,35.75,3.272222,-1.033333,9.816667,0.0508,-6.808642,47.267109
US_IN_18165,2020-04-15,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,-4,-39,8.91,9.46,24.49,35.62,2.555556,-2.744444,7.544444,0.072571,-5.481481,55.050575
US_IN_18165,2020-04-16,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,-8,-43,15.52,11.94,31.05,37.62,1.788889,-4.716667,8.572222,0.0508,-5.685185,57.226172
US_IN_18165,2020-04-17,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,-15,-41,,,25.66,34.99,5.183333,1.716667,8.266667,2.8956,2.740741,83.782133
US_IN_18165,2020-04-18,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,-13,-25,9.93,12.58,17.87,39.72,5.088889,-1.522222,13.616667,2.5146,-0.111111,68.645411
