location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MS_28107,2020-12-11,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,29,2,2623,62,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-6,-11,-1,-21,5,4.62,8.78,,3.24,,9.48,7.86,6.01,22.88,3.47,,24.73,6.7,5.78,12.155556,5.877778,20.272222,0.0,,6.987654,69.386493
US_MS_28107,2020-12-12,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,22,0,2645,62,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-3,-3,-9,-11,,6.41,8.44,7.57,,6.41,8.44,5.53,5.82,20.38,,6.11,30.86,,4.08,14.305556,9.766667,17.838889,3.8735,,10.574074,78.606988
US_MS_28107,2020-12-13,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,28,2,2673,64,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-4,,-10,-8,,4.55,7.5,6.69,4.55,7.23,8.03,6.16,7.76,15.8,6.69,4.82,30.26,,,5.688889,0.577778,12.15,0.66675,,3.160494,83.000914
US_MS_28107,2020-12-14,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,39,1,2712,65,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,0,-8,2,-16,6,5.46,8.52,5.24,3.71,4.81,8.74,8.74,5.9,20.1,5.46,4.37,26.87,6.77,,4.372222,1.705556,7.566667,18.25625,,2.234568,85.813076
US_MS_28107,2020-12-15,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,42,2,2754,67,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,3,2,8,-13,5,5.32,8.87,6.43,3.99,4.21,9.09,7.76,5.32,24.16,4.88,6.65,29.92,5.76,3.1,1.572222,-0.794444,4.166667,1.157111,,-1.580247,79.372125
US_MS_28107,2020-12-16,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,27,0,2781,67,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,6,-1,13,-17,5,5.94,9.83,3.43,4.8,5.26,9.37,9.14,4.8,18.05,4.57,6.63,28.11,5.48,,2.244444,0.616667,4.155556,1.016,,0.191358,86.004288
US_MS_28107,2020-12-17,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,19,0,2800,67,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-1,-1,0,-17,4,7.63,6.24,9.48,,5.55,7.86,7.17,7.63,17.57,4.39,6.47,28.2,,5.09,1.95,-1.944444,6.061111,0.4572,,-2.549383,71.666705
US_MS_28107,2020-12-18,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,24,0,2824,67,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,1,-7,-1,-18,5,5.04,5.84,4.51,,,6.9,,5.04,14.61,4.51,8.76,30.27,6.64,,2.527778,-2.727778,11.383333,0.0,,-0.925926,76.492585
US_MS_28107,2020-12-19,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,21,0,2845,67,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-3,-6,11,-11,,4.99,9.99,,5.29,4.41,10.28,6.46,5.58,16.74,,7.93,28.49,4.41,,6.144444,2.472222,8.777778,0.0,,2.425926,76.495559
US_MS_28107,2020-12-20,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,45,0,2890,67,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,5,,0,-13,,6.22,6.5,3.96,,5.09,11.59,6.22,6.78,18.37,,6.5,34.48,4.52,4.8,7.638889,5.833333,9.055556,7.874,,7.154321,96.64221
US_MS_28107,2020-12-21,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,10,0,2900,67,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,11,3,1,-24,4,7.04,6.78,4.17,,4.17,9.13,11.74,6.0,22.7,4.43,,30.52,4.43,,8.666667,3.538889,17.122222,0.1524,,5.222222,78.949127
US_MS_28107,2020-12-22,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,25,0,2925,67,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,24,15,5,-27,4,6.41,7.53,6.13,,4.46,10.87,8.92,8.09,22.3,6.69,3.9,34.85,,,9.194444,1.177778,17.866667,0.0,,2.5,62.419165
US_MS_28107,2020-12-23,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,32,0,2957,67,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,,26,5,-32,5,6.69,6.97,8.92,,,7.81,10.87,4.74,14.78,,6.69,25.93,,7.25,11.888889,6.827778,17.188889,0.0,,6.395062,68.196235
US_MS_28107,2020-12-24,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,41,1,2998,68,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,22,38,-25,-60,12,4.71,6.9,,,,13.17,5.02,5.33,11.29,,4.39,27.91,4.71,,5.083333,-0.461111,16.155556,7.96925,,-1.055556,64.312526
US_MS_28107,2020-12-25,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,17,0,3015,68,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-85,-73,-42,-83,28,,7.79,,,,10.29,4.68,4.36,14.34,,6.24,27.12,,,-1.227778,-4.861111,2.105556,0.7112,,-11.024691,47.039327
US_MS_28107,2020-12-26,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,12,0,3027,68,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-13,-14,-4,-30,,4.41,7.94,5.0,4.41,4.12,11.17,5.59,7.06,18.82,6.17,5.0,36.16,5.88,5.59,1.927778,-4.2,13.127778,0.0,,-5.012346,59.428401
US_MS_28107,2020-12-27,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,28,1,3055,69,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-6,,-5,-20,,6.81,8.52,5.11,5.39,8.23,11.64,6.81,5.11,19.02,5.96,9.65,40.31,6.25,5.96,8.35,0.072222,17.588889,0.0,,0.901235,59.44794
US_MS_28107,2020-12-28,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,13,0,3068,69,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,2,-10,1,-37,11,5.5,11.26,6.81,,,11.52,8.12,8.38,19.9,4.19,5.5,35.08,,3.67,11.694444,6.277778,16.133333,0.0,,5.567901,66.562818
US_MS_28107,2020-12-29,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,36,1,3104,70,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,6,3,11,-35,9,6.68,14.17,6.42,,4.54,11.5,8.29,8.82,19.78,5.88,6.95,38.77,3.74,5.61,7.055556,2.255556,16.377778,0.0,,2.790123,73.877311
US_MS_28107,2020-12-30,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,40,0,3144,70,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,17,3,-8,-36,10,4.32,11.17,5.33,4.82,4.57,10.66,5.84,8.12,21.07,4.82,4.06,30.2,3.81,5.84,14.244444,9.644444,19.894444,0.0,,11.333333,82.133037
US_MS_28107,2020-12-31,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,58,0,3202,70,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,23,26,-16,-51,11,4.29,7.78,,,,7.24,6.97,5.1,19.04,4.02,5.63,32.18,3.75,5.1,6.872222,4.405556,14.072222,11.1125,,6.770833,96.406254
US_MS_28107,2021-01-01,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,34,1,3236,71,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-34,-34,-40,-71,27,,4.13,4.96,5.51,,11.56,5.51,6.88,17.62,4.41,8.54,29.74,4.13,,10.627778,5.766667,15.677778,19.8755,,8.364198,86.050832
US_MS_28107,2021-01-02,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,16,0,3252,71,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-9,-10,-11,-24,,8.33,5.28,4.44,,,9.16,8.05,6.94,16.1,4.72,5.83,27.77,6.11,3.89,5.933333,4.561111,8.611111,5.3848,,3.512346,84.493599
US_MS_28107,2021-01-03,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,16,0,3268,71,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,2,,10,-17,,7.46,5.59,6.13,4.0,4.53,9.59,9.32,,13.59,4.0,6.13,31.17,,4.0,4.75,-0.55,11.966667,0.2032,,1.54321,79.423462
US_MS_28107,2021-01-04,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,25,0,3293,71,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,16,-3,3,-19,5,6.18,6.66,5.47,3.8,6.18,11.41,7.13,9.75,16.4,5.71,8.56,32.33,5.94,,7.066667,2.211111,14.505556,0.0,,3.611111,77.440362
US_MS_28107,2021-01-05,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,25,0,3318,71,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,9,10,4,-12,3,7.68,8.32,5.76,5.55,4.7,8.54,7.04,7.68,18.78,3.63,4.91,25.82,4.27,4.05,6.672222,1.616667,12.633333,0.0,,2.746914,75.287535
US_MS_28107,2021-01-06,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,37,0,3355,71,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,7,4,16,-14,6,5.38,6.46,5.6,,,7.11,9.04,6.89,22.82,4.09,6.46,25.84,4.09,3.88,5.477778,0.55,12.827778,0.0,,-0.728395,63.105987
US_MS_28107,2021-01-07,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,24,1,3379,72,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-11,-11,-2,-16,10,7.61,6.55,6.76,3.17,,10.36,6.34,6.98,21.56,2.96,6.13,24.31,4.44,4.02,6.472222,1.794444,10.2,1.23825,,1.401235,69.771983
US_MS_28107,2021-01-08,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,18,0,3397,72,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-10,-12,-7,-19,8,,7.68,4.83,4.83,3.07,10.76,5.93,6.59,21.3,5.93,6.37,26.79,4.83,3.07,2.65,1.161111,5.166667,3.838222,,0.469136,85.285588
US_MS_28107,2021-01-09,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,58,1,3455,73,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-4,-3,-6,-7,,5.91,6.72,6.45,,3.76,11.83,6.99,5.64,19.89,,,30.91,,,2.2,1.361111,3.488889,0.0254,,-2.524691,70.645811
US_MS_28107,2021-01-10,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,25,0,3480,73,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,5,,-21,-11,,4.65,4.39,3.62,5.42,,8.27,8.78,5.42,18.08,5.42,8.27,26.09,5.68,4.91,1.527778,0.727778,2.777778,0.0,,-3.191358,70.741604
US_MS_28107,2021-01-11,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,13,0,3493,73,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-17,-16,-9,-30,14,5.1,10.2,4.66,,,9.54,7.1,4.43,14.64,3.99,4.88,30.16,3.55,3.99,0.45,-0.738889,1.833333,1.124857,,-1.808642,84.620008
US_MS_28107,2021-01-12,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,16,0,3509,73,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,0,-2,-10,-14,6,7.32,7.1,8.87,6.43,3.33,5.99,8.87,6.66,16.19,6.21,4.21,33.72,3.11,6.88,0.255556,-4.544444,6.855556,0.4826,,-2.419753,81.764242
US_MS_28107,2021-01-13,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,26,0,3535,73,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,4,-4,10,-14,5,3.95,5.93,8.79,4.83,3.95,7.69,6.15,5.49,19.99,4.17,,25.92,3.95,3.51,2.166667,-3.733333,10.9,0.0,,-0.777778,79.671767
US_MS_28107,2021-01-14,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,37,1,3572,74,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-6,-10,-2,-15,4,6.7,8.43,6.05,4.76,3.24,8.0,6.27,9.51,18.16,4.32,5.4,30.91,3.89,3.03,6.8,0.466667,14.144444,0.0,,2.358025,73.215156
US_MS_28107,2021-01-15,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,32,1,3604,75,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-8,-15,3,-18,7,7.05,8.81,8.59,3.96,5.29,7.93,3.52,9.03,20.27,4.41,4.63,31.06,3.75,3.52,6.1,0.322222,11.583333,0.0,,-1.851852,56.403204
US_MS_28107,2021-01-16,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,46,1,3650,76,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-5,-11,10,-15,,5.0,10.84,7.5,6.39,4.45,8.89,8.06,5.28,18.06,5.28,5.83,31.12,6.67,6.67,4.622222,1.533333,8.566667,0.0,,-3.04321,57.39769
US_MS_28107,2021-01-17,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,33,2,3683,78,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-6,,-10,-14,,6.79,9.51,8.97,,4.08,8.42,8.42,6.79,15.22,7.34,4.08,32.06,,,4.755556,-0.533333,11.227778,0.0,,-1.709877,62.633967
US_MS_28107,2021-01-18,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,24,1,3707,79,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-2,-14,-1,-40,11,8.2,8.97,6.41,3.59,,11.79,8.46,9.49,18.71,5.38,7.43,33.33,,4.36,5.577778,-1.866667,14.222222,0.0,,-3.037037,53.722667
US_MS_28107,2021-01-19,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,16,0,3723,79,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-5,-7,-2,-15,5,5.6,5.6,8.19,4.31,6.89,7.33,8.62,6.68,25.64,4.96,4.09,32.54,5.39,,8.822222,4.733333,13.472222,0.508,,1.382716,60.644373
US_MS_28107,2021-01-20,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,23,1,3746,80,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-5,-7,4,-15,4,3.43,7.28,6.0,4.5,3.21,10.5,7.5,5.57,19.71,4.71,4.5,30.85,6.43,3.86,6.761111,1.333333,11.511111,1.143,,0.506173,63.910392
US_MS_28107,2021-01-21,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,37,0,3783,80,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-10,-15,-1,-17,7,7.27,8.12,8.98,4.27,4.27,10.26,7.48,8.55,18.81,3.63,3.21,29.49,3.21,,8.383333,5.883333,11.044444,4.15925,,7.117284,91.067765
US_MS_28107,2021-01-22,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,26,1,3809,81,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-7,-17,-1,-19,8,4.88,5.55,5.32,4.21,,5.32,6.88,5.1,19.96,3.55,5.55,28.39,,7.54,8.4,5.888889,12.161111,3.556,,5.691358,82.14333
US_MS_28107,2021-01-23,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,39,0,3848,81,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-10,-16,-6,-11,,7.69,10.44,5.49,6.04,5.22,7.41,6.59,9.89,18.67,4.39,4.39,37.35,,6.59,5.072222,0.3,12.094444,0.028222,,-3.166667,55.154258
US_MS_28107,2021-01-24,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,21,0,3869,81,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-18,,-18,-7,,3.92,6.53,5.49,6.53,,8.88,9.14,6.27,17.5,8.62,6.53,28.73,,5.49,9.566667,6.472222,12.111111,0.1905,,3.5,65.713944
US_MS_28107,2021-01-25,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,13,0,3882,81,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-9,-16,0,-17,6,7.98,9.87,5.88,6.09,5.25,6.93,12.6,6.51,26.04,4.83,3.78,35.91,4.83,3.78,16.155556,10.238889,22.694444,7.747,,15.037037,92.756585
US_MS_28107,2021-01-26,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,16,0,3898,81,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-5,-7,-14,-15,4,7.58,8.66,5.84,4.76,4.76,8.66,10.39,7.58,24.24,6.06,3.68,33.55,6.49,4.33,14.016667,7.177778,20.233333,5.1308,,9.444444,74.188981
US_MS_28107,2021-01-27,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,9,3,3907,84,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-5,-8,-5,-16,7,5.6,9.04,9.9,3.88,3.66,6.89,7.53,6.03,21.53,3.66,,31.21,4.74,6.03,7.355556,3.894444,13.438889,0.0,,3.876543,78.539103
US_MS_28107,2021-01-28,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,23,0,3930,84,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-9,-8,-7,-16,6,7.89,8.32,7.68,3.84,2.99,10.03,5.33,5.12,22.18,4.05,4.05,27.95,2.99,5.55,2.772222,-0.077778,7.15,0.1016,,-3.006173,65.470202
US_MS_28107,2021-01-29,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,41,1,3971,85,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-11,-14,-5,-17,6,5.41,7.44,7.89,3.61,4.74,7.22,4.06,6.99,24.59,5.19,5.19,27.97,4.29,,2.961111,-1.716667,11.461111,0.0,,-3.32716,62.521768
US_MS_28107,2021-01-30,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,37,0,4008,85,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-10,-10,-3,-12,,4.75,7.27,6.43,4.75,10.9,10.9,5.87,6.43,15.37,5.03,5.03,33.82,,7.55,9.933333,6.005556,15.572222,0.0,,1.561728,55.760663
US_MS_28107,2021-01-31,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,7,0,4015,85,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-6,,-10,-16,,5.61,8.82,6.41,,5.34,10.42,7.48,9.09,19.51,4.54,6.15,36.61,3.74,5.34,12.033333,5.438889,15.616667,5.17525,,9.617284,85.030751
US_MS_28107,2021-02-01,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,10,0,4025,85,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,1,-9,1,-14,4,6.82,9.37,6.39,,5.33,5.75,10.65,6.6,30.03,6.18,6.39,34.51,5.33,4.05,3.883333,2.861111,5.427778,0.0254,,-0.802469,71.320851
US_MS_28107,2021-02-02,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,9,1,4034,86,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-1,0,-5,-15,3,7.23,7.67,5.91,,3.94,7.45,11.39,9.64,19.27,4.82,5.91,32.63,6.35,4.6,2.127778,-1.15,6.011111,0.0,,-2.703704,71.037421
