location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01001,2022-04-09,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,15744,213,5,24579,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,2,8,,17,0,,5.25,4.51,2.69,12.45,7.93,5.37,2.32,1.83,4.27,3.54,2.56,2.08,8.3,4.64,4.88,2.56,3.29,2.81,7.69,3.54,3.66,4.03,1.95,4.03,4.39,2.81,2.56,6.1,14.16,4.03,1.71,5.74,2.69,3.05,2.44,2.56,5.49,31.61,3.66,4.39,,3.66,3.66,4.51,3.17,1.71,2.32,2.2,9.888889,3.755556,17.538889,0.0,-0.694444,47.015455
US_AL_01001,2022-04-10,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,15744,213,1,24580,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-1,10,,20,2,2.83,5.54,6.37,2.95,9.55,7.19,4.48,,2.59,5.42,3.3,3.89,1.65,5.42,4.48,2.95,2.59,4.24,2.24,8.37,4.48,2.48,4.36,2.12,3.42,4.71,3.3,2.48,5.78,14.5,4.13,1.77,6.96,3.65,4.71,3.18,3.65,3.65,31.0,3.18,6.84,,5.42,4.01,2.95,2.48,2.36,2.48,1.77,13.088889,3.238889,25.633333,0.0,3.638889,52.629985
US_AL_01001,2022-04-11,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,3,0,15747,213,9,24589,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-5,10,,-7,2,2.66,3.41,5.96,2.66,12.35,6.07,4.69,2.13,2.34,5.54,3.41,2.02,1.6,6.71,3.73,3.94,3.73,6.6,1.92,8.09,4.9,2.66,4.26,2.45,2.88,3.09,2.24,2.45,8.09,18.53,5.11,2.24,7.35,2.77,3.73,4.37,2.02,3.83,35.78,3.3,4.47,1.92,5.96,4.47,4.15,3.51,2.56,1.6,1.7,16.477778,8.716667,24.116667,0.0,10.962963,70.194531
US_AL_01001,2022-04-12,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,2,1,15749,214,11,24600,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,3,9,,-9,2,1.58,3.84,5.42,2.49,12.66,5.42,6.44,2.26,4.29,4.52,3.28,2.49,2.49,7.8,3.39,4.07,2.37,3.84,2.26,7.01,3.05,3.16,6.1,2.6,2.71,3.28,3.62,,7.91,20.23,4.63,2.83,6.67,2.6,3.96,3.62,,4.97,34.58,3.96,5.65,3.39,4.97,5.08,5.42,3.05,3.39,2.49,1.81,19.227778,11.422222,27.344444,0.4064,14.574074,73.532968
US_AL_01001,2022-04-13,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,2,0,15751,214,6,24606,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,7,14,,-8,2,1.64,4.48,4.48,3.27,10.37,5.89,4.69,3.49,2.73,5.46,3.49,2.84,3.93,6.0,2.95,4.15,1.97,2.51,2.51,8.52,3.6,2.07,3.71,2.51,3.93,3.06,2.51,2.73,6.88,16.59,4.8,,7.42,2.18,3.38,3.27,2.4,5.79,35.37,3.6,6.0,3.17,5.57,5.24,4.8,2.07,2.95,3.38,,21.705556,16.15,26.705556,0.0,15.981481,69.516845
US_AL_01001,2022-04-14,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,15751,214,8,24614,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,5,9,,-15,3,1.53,4.49,4.93,1.86,11.61,7.55,2.74,,4.38,6.24,2.52,,2.19,6.57,2.74,3.61,1.53,2.52,2.41,8.32,4.6,3.29,5.04,3.61,4.16,2.96,3.72,2.08,7.66,18.5,4.38,2.41,6.02,3.83,3.83,2.63,1.97,5.15,30.0,2.96,5.69,2.63,5.69,4.49,4.16,2.63,3.17,1.97,1.97,20.238889,16.322222,25.572222,11.796889,13.731481,65.272473
US_AL_01001,2022-04-15,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,1,0,15752,214,17,24631,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,3,12,,-26,6,2.29,3.86,4.95,3.86,11.58,5.55,2.9,2.29,2.41,3.74,3.02,2.17,1.69,9.17,4.22,5.79,3.98,3.98,1.69,7.0,3.14,2.65,3.74,3.26,2.9,3.98,2.9,1.93,5.31,18.7,4.34,2.17,7.12,,3.38,3.98,,4.95,30.16,3.74,7.6,2.65,3.38,2.65,4.46,3.02,2.65,1.81,,17.333333,7.127778,27.333333,2.8702,5.287037,44.287958
US_AL_01001,2022-04-16,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,15752,214,9,24640,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-10,3,,-1,5,1.71,3.53,5.47,2.16,8.2,7.29,5.01,,2.39,3.42,2.16,1.71,2.73,6.49,2.73,5.24,2.39,,1.94,6.26,3.99,1.59,3.53,4.56,3.76,3.19,2.05,2.28,4.78,15.72,4.33,,6.61,1.59,,3.87,1.71,3.65,27.22,4.21,5.01,1.71,5.01,3.3,3.3,3.42,3.3,2.51,,18.455556,15.727778,23.733333,6.632222,13.990741,75.629751
US_AL_01001,2022-04-17,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,15752,214,2,24642,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-40,-17,1,-3,4,2.83,4.53,4.31,2.38,9.52,7.25,3.4,2.04,2.61,3.17,3.74,,2.95,8.05,3.17,3.85,2.61,3.4,1.93,6.69,3.51,2.15,4.08,3.06,3.63,3.74,1.7,2.38,3.85,15.19,3.63,,5.21,1.59,3.74,2.72,2.27,3.4,30.94,3.06,5.67,2.38,6.01,3.51,3.17,2.95,2.38,2.04,1.81,17.155556,14.972222,20.038889,24.863778,16.583333,94.997107
US_AL_01001,2022-04-18,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,15752,214,7,24649,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-3,9,,-9,4,,6.4,5.65,3.94,11.09,6.72,3.62,1.71,3.31,5.12,2.67,2.35,2.45,7.68,2.88,5.87,2.67,3.84,2.24,6.93,2.67,2.03,4.58,4.37,4.8,4.8,4.05,4.05,7.46,20.79,5.87,2.56,6.5,2.13,3.2,4.37,,4.8,33.8,3.94,5.01,2.99,5.33,3.09,4.37,1.6,3.31,2.77,,17.405556,14.588889,20.038889,47.582667,15.027778,84.813584
US_AL_01001,2022-04-19,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,3,1,15755,215,3,24652,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-1,2,,-10,3,2.88,4.87,6.64,3.76,10.51,7.08,4.31,,3.76,5.86,3.65,2.99,2.21,7.74,3.54,4.54,2.32,4.65,1.77,7.85,3.98,2.77,4.65,3.76,4.2,2.99,3.76,2.54,7.96,18.03,6.42,2.21,6.53,2.32,5.86,3.1,2.32,5.86,34.74,3.1,6.64,2.54,5.09,2.77,4.87,2.21,2.65,3.65,,12.538889,4.877778,19.633333,0.3302,2.87963,51.058519
US_AL_01001,2022-04-20,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,2,0,15757,215,1,24653,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,1,8,,-7,2,,5.12,6.43,2.5,11.32,6.08,4.41,,3.34,4.41,3.46,3.69,2.86,10.96,4.05,4.17,2.86,3.93,1.79,8.94,3.34,2.62,5.36,3.93,4.41,4.53,5.48,3.1,8.94,23.71,4.77,2.26,7.27,2.86,3.81,3.69,3.1,5.0,35.5,4.29,5.96,3.93,7.39,5.12,6.55,2.02,3.22,2.98,1.91,13.761111,5.1,24.416667,0.0,4.916667,55.29341
US_AL_01001,2022-04-21,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,2,0,15759,215,18,24671,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,0,11,,-10,3,1.6,3.88,6.51,2.74,12.79,6.05,4.91,1.94,3.54,5.14,4.22,3.43,3.2,8.79,3.65,6.62,,2.28,2.4,8.45,2.63,3.2,3.77,3.88,3.65,5.71,4.11,1.6,9.71,20.9,6.05,2.17,6.85,2.97,2.63,4.11,1.71,6.05,38.48,4.45,6.39,1.94,5.37,5.02,5.14,2.74,2.51,2.85,2.17,19.555556,11.138889,26.916667,0.0,11.75,60.371602
US_AL_01001,2022-04-22,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,3,0,15762,215,6,24677,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-7,10,,-10,3,,3.59,4.91,3.35,11.98,4.55,2.76,1.68,2.64,4.43,3.59,3.35,2.64,7.55,2.88,5.75,2.16,2.76,2.4,10.18,2.16,2.04,3.35,3.59,2.04,3.83,3.35,,7.43,17.97,4.43,1.68,5.75,2.16,3.95,4.43,2.04,5.27,28.52,2.64,5.75,,5.87,3.83,4.07,2.64,1.68,2.4,,19.994444,12.577778,27.633333,0.1016,13.740741,66.519855
US_AL_01001,2022-04-23,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,15762,215,6,24683,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,0,10,,9,0,2.15,3.42,4.81,4.43,14.16,4.3,3.42,,2.53,4.93,,,2.91,5.82,2.66,3.16,3.04,4.05,3.79,5.31,1.9,2.28,5.69,2.91,2.91,3.29,3.29,,5.06,15.68,4.17,2.02,10.62,3.92,4.17,4.17,1.77,2.15,29.97,3.29,9.23,,5.18,3.67,3.79,1.77,3.04,2.4,1.77,20.311111,12.988889,28.005556,0.0,13.564815,64.597993
US_AL_01001,2022-04-24,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,15762,215,0,24683,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-5,6,,23,1,2.88,3.37,5.89,3.37,14.54,6.85,3.25,1.8,2.16,3.37,3.0,2.28,3.37,7.57,2.4,4.93,,4.09,1.92,5.89,3.85,2.16,5.29,2.52,3.37,3.49,3.0,,6.73,17.31,5.17,1.8,7.93,2.4,3.12,3.61,3.37,4.93,28.25,3.85,7.21,,7.09,3.85,4.21,2.04,2.64,,,21.316667,14.0,28.661111,0.0,14.731481,65.053736
US_AL_01001,2022-04-25,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,52,0,15814,215,6,24689,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,0,15,,-15,3,2.07,4.45,4.66,3.42,14.4,6.32,4.66,2.38,3.42,4.97,3.52,3.62,1.97,7.35,3.83,4.56,2.17,2.69,2.38,8.49,4.45,1.86,4.56,3.11,5.8,3.21,3.83,1.97,7.97,21.54,4.25,2.59,7.35,2.69,3.52,3.42,1.86,4.76,36.56,3.42,7.15,,4.87,4.66,3.94,2.8,2.49,2.69,,21.938889,14.205556,28.955556,0.127,15.453704,65.741689
US_AL_01001,2022-04-26,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,4,0,15818,215,0,24689,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,0,1,,-8,3,2.18,3.1,5.27,2.98,13.3,7.22,5.73,2.52,3.67,3.55,2.29,3.44,2.75,8.26,4.7,3.44,3.44,3.67,2.64,8.48,3.55,3.44,4.36,3.78,4.24,4.01,3.44,4.13,9.06,20.87,5.85,2.87,7.34,1.72,5.04,5.04,2.98,4.13,35.31,4.36,5.5,2.29,3.78,3.9,4.01,2.06,3.9,2.52,1.95,19.316667,15.905556,26.488889,0.47625,16.009259,80.911341
US_AL_01001,2022-04-27,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,3,1,15821,216,2,24691,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,4,9,,-7,2,1.76,3.17,5.51,2.23,11.03,6.92,5.87,1.76,3.17,5.28,3.64,2.93,4.34,8.68,3.4,5.4,,3.64,,7.74,3.64,2.46,4.34,2.46,4.58,3.87,1.88,,7.39,17.95,3.52,2.58,7.86,2.35,5.51,3.29,3.05,4.22,34.14,3.05,7.16,2.46,4.93,3.75,4.34,1.99,1.76,3.4,,15.855556,7.25,24.911111,2.4892,6.092593,51.389308
US_AL_01001,2022-04-28,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,5,0,15826,216,10,24701,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-1,14,,-9,2,1.83,4.35,5.95,2.4,12.81,7.55,4.35,,1.95,2.98,2.86,3.89,3.09,8.12,3.2,4.0,1.95,4.12,1.6,8.58,2.75,2.06,3.66,3.66,4.0,3.2,3.55,2.75,7.44,18.3,3.43,,8.7,,4.46,3.55,2.29,4.35,34.78,4.58,6.52,2.98,3.55,3.43,3.89,2.29,2.98,4.35,,17.144444,7.733333,26.966667,0.0,8.296296,54.470351
US_AL_01001,2022-04-29,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,1,0,15827,216,9,24710,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-3,7,,-11,3,,5.15,4.19,2.63,12.34,4.79,2.99,,2.52,4.43,,2.75,,8.14,4.31,4.79,3.83,2.28,1.68,6.47,4.07,3.59,5.03,3.11,2.88,3.47,4.19,2.16,6.35,17.01,4.31,2.16,7.07,2.4,3.47,3.47,1.92,4.19,31.74,1.92,6.95,1.68,5.99,4.91,3.59,3.23,3.71,4.55,1.92,19.933333,11.872222,27.772222,0.0,12.962963,63.39485
US_AL_01001,2022-04-30,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,15827,216,6,24716,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-1,11,,7,1,,4.11,6.28,3.26,11.36,3.5,5.32,,4.35,4.47,2.17,2.9,3.02,6.04,4.23,4.59,2.17,3.62,1.69,7.01,4.35,2.78,2.17,2.3,2.54,4.23,4.11,1.93,5.8,15.83,4.96,2.54,8.1,,3.62,3.87,2.78,3.87,32.63,3.02,7.13,2.78,4.47,3.99,4.59,2.3,3.5,2.54,,20.466667,14.283333,28.294444,2.38125,16.148148,75.600672
US_AL_01001,2022-05-01,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,15827,216,13,24729,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-3,7,,17,2,2.41,4.48,5.51,2.99,9.65,7.24,2.99,,3.1,3.79,3.91,1.72,2.99,8.16,2.07,5.17,3.22,4.6,2.87,5.97,3.1,3.33,3.68,2.41,4.14,4.14,3.91,1.95,6.78,16.09,3.79,,7.47,2.53,2.53,4.6,2.64,4.25,30.45,2.87,6.78,1.84,5.63,2.76,3.1,2.41,2.3,2.99,,21.027778,17.366667,28.027778,6.0325,18.435185,85.841202
US_AL_01001,2022-05-02,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,6,0,15833,216,1,24730,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,0,13,,-6,2,,3.91,4.79,2.84,9.98,6.17,4.01,1.37,3.23,4.11,3.03,2.45,2.06,7.24,2.64,5.09,2.15,4.21,1.86,8.02,3.13,2.45,5.09,3.13,3.33,2.64,3.13,1.66,7.54,17.12,3.62,2.25,7.63,2.54,3.13,3.42,,7.14,29.85,3.72,6.26,,3.91,5.48,3.52,2.54,3.33,3.33,1.86,21.872222,16.722222,29.138889,1.8034,18.5,79.931665
US_AL_01001,2022-05-03,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,2,0,15835,216,1,24731,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,10,15,,-9,2,,3.31,4.68,3.12,8.86,6.23,3.9,1.95,2.63,4.09,3.12,2.24,2.05,8.09,4.09,4.29,2.92,2.73,,8.09,1.75,2.83,3.9,3.12,1.85,2.73,2.63,,8.47,17.34,4.87,1.85,6.33,3.12,2.63,2.73,1.75,5.07,30.2,4.87,5.75,1.95,4.29,3.31,3.41,,2.73,3.02,1.56,23.577778,18.705556,29.7,0.3048,18.972222,74.736399
US_AL_01001,2022-05-04,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,4,0,15839,216,6,24737,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,7,16,,-8,3,1.57,4.42,4.42,3.73,12.37,5.99,3.83,1.57,4.42,4.22,2.46,2.26,2.95,6.28,3.34,3.44,2.75,3.63,1.67,10.11,3.63,2.55,2.85,2.85,3.73,2.85,2.85,,6.28,18.56,4.52,1.47,7.86,2.16,3.34,3.14,1.96,5.89,30.24,4.42,5.89,2.55,5.11,4.03,4.42,1.77,3.04,2.16,1.47,23.883333,18.511111,30.294444,0.0254,19.574074,75.54056
US_AL_01001,2022-05-05,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,1,0,15840,216,0,24737,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,8,22,,-9,1,1.69,4.78,5.98,2.39,9.66,5.08,2.59,1.59,3.88,4.08,1.89,,2.49,7.97,2.79,3.39,2.49,2.69,1.79,7.77,3.49,3.09,3.49,3.49,2.19,2.59,3.79,1.99,7.17,15.94,4.08,1.99,6.47,2.39,4.08,3.09,,4.78,33.56,3.29,4.78,3.19,4.78,4.28,5.28,2.39,2.29,2.29,,24.316667,18.761111,31.1,0.0,19.462963,73.188184
US_AL_01001,2022-05-06,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,15840,216,21,24758,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-1,13,,-10,4,,4.53,5.46,3.02,13.24,6.27,3.95,,3.48,3.72,3.72,1.74,1.98,5.23,2.79,4.76,3.48,3.14,2.09,8.71,3.14,1.86,3.48,3.14,3.25,3.25,3.6,3.48,9.18,17.43,2.79,2.21,6.97,2.21,2.9,3.95,3.48,2.79,37.17,4.18,5.81,2.67,3.02,3.02,4.76,2.67,2.44,,,23.927778,19.522222,29.027778,2.144889,17.62963,67.235351
US_AL_01001,2022-05-07,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,15840,216,3,24761,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,2,17,,8,-1,1.91,5.47,4.45,2.42,12.72,6.11,4.71,,3.94,4.58,2.54,,2.42,7.63,2.67,3.56,2.54,2.29,,5.09,3.05,2.04,4.07,3.56,3.05,2.92,2.54,1.78,5.72,17.17,4.83,2.16,8.14,2.42,2.04,2.67,,5.72,31.8,2.29,7.63,,4.96,2.29,4.07,2.54,2.67,,,20.438889,14.594444,26.861111,1.1938,12.203704,58.636996
US_AL_01001,2022-05-08,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,15840,216,2,24763,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,0,17,,12,0,,4.72,3.99,1.69,11.49,5.32,4.23,1.81,2.54,4.96,3.63,2.66,2.3,8.95,3.27,6.77,2.42,2.66,2.18,7.5,3.27,2.06,3.14,2.54,3.27,3.14,3.51,2.66,4.11,17.17,4.47,2.3,10.04,3.99,2.54,2.66,1.94,2.54,31.93,2.66,7.01,,7.5,3.99,5.32,,3.63,3.63,,18.561111,10.605556,26.294444,0.0,11.62963,62.654118
US_AL_01001,2022-05-09,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,6,0,15846,216,0,24763,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-4,12,,-7,2,1.57,4.25,5.15,2.8,13.44,7.05,3.92,,3.81,4.59,3.47,2.46,2.69,6.27,3.92,2.46,2.8,3.47,2.35,8.18,4.25,2.24,4.7,2.58,3.92,3.25,4.48,2.35,6.94,20.61,5.26,2.24,9.41,3.58,2.13,2.91,2.69,4.82,34.27,3.14,7.95,3.36,6.61,4.14,4.37,3.02,3.47,1.9,,19.85,14.183333,26.461111,0.0,13.324074,65.350137
US_AL_01001,2022-05-10,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,6,0,15852,216,18,24781,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,5,14,,-8,2,2.56,4.41,5.34,3.14,13.71,7.32,6.62,1.98,3.25,4.88,2.79,2.44,3.14,8.36,2.67,4.07,2.56,3.72,2.32,8.25,4.41,2.09,5.69,3.72,5.34,1.98,3.83,2.56,7.08,20.56,4.41,2.21,9.06,2.56,5.58,3.72,,5.11,38.1,3.83,6.85,1.86,8.25,4.76,5.46,3.37,2.32,2.67,,20.772222,13.5,28.2,0.0,12.824074,59.559857
US_AL_01001,2022-05-11,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,1,0,15853,216,5,24786,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,3,13,,-8,2,2.33,5.35,3.84,2.68,13.5,6.4,6.17,1.63,2.91,4.54,4.31,3.38,3.26,7.45,3.84,4.77,3.03,3.84,,7.68,3.96,2.79,3.96,2.79,3.49,3.38,3.84,2.91,6.4,20.02,4.54,3.14,6.87,,4.54,4.66,2.21,4.66,36.08,4.07,6.29,3.26,5.82,3.61,5.12,2.68,2.1,2.44,1.98,21.505556,12.977778,30.538889,0.0,14.009259,61.921254
US_AL_01001,2022-05-12,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,7,0,15860,216,4,24790,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,0,14,,-9,2,2.72,5.33,6.46,2.61,12.13,6.12,5.33,2.61,2.38,4.99,2.72,2.72,1.93,8.05,3.74,3.97,2.95,4.76,2.83,6.24,4.31,3.74,4.99,3.18,3.97,2.61,3.63,3.52,10.32,20.98,5.56,1.59,6.92,2.83,3.63,3.4,2.27,6.35,35.38,3.63,5.9,,4.99,4.88,3.4,2.95,3.63,2.95,,24.077778,16.661111,30.616667,0.0,15.62037,58.826295
