location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OH_39051,2020-01-31,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,,,,,,5.64,4.3,2.97,4.3,5.19,3.56,2.97,3.26,,3.26,23.14,2.82,5.34,2.23,3.56,6.97,4.3,3.26,4.3,4.45,4.75,4.45,2.08,5.19,25.07,4.9,3.26,5.79,2.37,2.82,5.49,5.04,29.67,2.97,3.56,5.04,3.12,3.26,,3.86,-0.272222,-1.188889,1.4,0.0,,-4.233333,74.750087
US_OH_39051,2020-02-01,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,,,,,,2.5,6.43,,8.93,4.82,3.4,,5.36,3.57,,19.47,2.68,7.5,,2.86,6.61,4.29,2.86,3.57,,4.64,4.64,,4.47,25.55,5.54,3.22,6.61,4.11,2.86,3.22,3.4,35.91,5.9,4.47,3.04,3.75,,,,0.161111,-2.738889,2.65,0.03175,,-2.683333,81.383849
US_OH_39051,2020-02-02,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,,,,,,6.8,11.17,2.44,6.63,6.98,4.54,2.97,6.11,4.19,2.62,20.94,2.97,9.95,4.01,3.31,6.28,3.66,2.97,4.71,3.66,,3.14,,4.01,20.59,6.8,,5.41,2.44,2.62,4.89,5.41,32.8,2.44,4.71,9.42,,2.62,,,4.361111,-2.066667,11.822222,0.217714,,-0.327778,71.683383
US_OH_39051,2020-02-03,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,,,,,,3.51,5.27,,7.32,5.12,3.37,2.63,2.78,3.22,2.93,18.43,2.93,8.34,,3.95,7.32,2.93,3.22,5.27,2.93,3.66,3.8,2.78,4.39,24.14,4.54,3.37,4.68,2.05,4.68,3.07,3.07,28.82,3.8,5.27,4.54,5.41,3.07,2.49,,5.455556,-1.127778,12.638889,0.0,,0.811111,72.077959
US_OH_39051,2020-02-04,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,,,,,,,4.71,2.0,6.29,5.86,3.71,4.43,5.0,2.14,4.57,18.29,3.14,5.71,3.0,3.29,8.14,3.43,2.29,5.29,3.57,3.71,2.71,,6.57,26.43,4.86,,4.43,2.14,3.86,3.14,5.14,28.01,3.57,4.86,3.29,4.14,3.14,,,3.494444,-0.677778,10.738889,0.0,,-0.144444,77.203736
US_OH_39051,2020-02-05,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,,,,,,3.25,4.38,,5.51,5.37,3.96,3.53,4.81,3.82,2.4,14.98,,4.95,,2.4,6.64,4.1,2.69,3.67,2.54,,4.1,2.26,5.37,20.07,4.1,2.69,5.23,2.12,3.25,3.82,6.08,30.39,4.52,5.09,3.82,2.4,3.53,,,-0.938889,-3.305556,2.366667,0.66675,,-6.588889,65.759819
US_OH_39051,2020-02-06,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,,,,,,4.33,5.1,,5.1,6.49,4.79,2.17,4.95,,,15.77,2.32,6.96,2.78,4.02,8.35,2.32,4.33,4.95,4.02,2.63,3.71,2.63,6.18,20.87,5.88,,4.02,3.09,2.63,3.56,7.11,33.55,4.33,7.11,5.88,3.09,3.71,2.63,,-2.966667,-3.988889,-0.194444,2.822222,,-4.922222,86.402071
US_OH_39051,2020-02-07,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,,,,,,3.03,4.47,3.35,4.63,4.47,5.11,,3.35,4.15,2.4,15.64,3.19,6.86,,3.67,6.86,4.63,3.35,3.83,3.03,4.47,3.35,2.87,3.67,19.8,3.83,,5.43,,2.71,4.31,4.15,30.33,3.51,5.11,3.35,3.19,,,,-1.972222,-3.75,1.138889,0.4445,78.74,-5.772222,75.306709
US_OH_39051,2020-02-08,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,,,,,,5.59,7.93,2.88,7.21,5.59,6.85,3.96,3.6,,,17.3,4.32,7.39,2.7,6.31,6.31,6.85,3.96,3.78,,3.6,,,5.41,22.88,6.67,3.42,4.68,3.06,2.7,2.7,3.42,32.79,2.52,4.87,4.5,2.7,3.42,2.7,,-1.972222,-4.544444,0.983333,0.145143,99.06,-5.122222,79.097188
US_OH_39051,2020-02-09,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,,,,,,5.04,6.61,4.87,6.26,9.56,5.21,,7.82,3.65,,16.69,,7.13,3.65,3.3,8.0,3.3,3.48,3.13,2.78,4.17,4.69,2.43,4.17,18.6,6.61,2.43,6.26,3.83,,4.0,5.04,35.47,4.17,4.87,5.04,3.3,2.61,2.61,2.96,-1.005556,-4.483333,1.027778,0.225778,78.74,-3.455556,83.498147
US_OH_39051,2020-02-10,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,,,,,,2.25,6.6,1.97,7.3,6.46,4.21,2.25,3.65,2.95,,15.87,3.37,8.15,2.67,3.79,7.58,2.81,5.34,4.21,3.93,2.25,3.51,2.95,5.9,22.19,5.34,,4.92,2.81,3.51,2.67,5.48,27.95,4.78,8.71,5.2,4.35,5.2,3.65,3.65,1.877778,-3.027778,3.011111,2.060222,78.74,0.016667,87.505215
US_OH_39051,2020-02-11,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,,,,,,4.39,4.53,2.69,6.66,6.23,3.97,2.12,3.97,,2.98,16.43,2.55,5.67,2.12,2.41,8.5,3.12,3.4,3.26,3.12,,3.68,3.12,6.09,24.93,3.68,,5.24,2.12,1.98,4.39,3.97,30.04,4.67,7.37,3.54,3.83,,,2.27,0.655556,-0.983333,3.55,0.4572,30.48,-3.011111,76.543536
US_OH_39051,2020-02-12,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,,,,,,3.07,5.45,2.38,5.87,6.15,4.19,3.35,5.45,2.51,3.63,14.95,3.21,6.15,,2.38,7.96,2.51,2.93,3.21,,2.1,3.07,,6.43,18.3,2.65,,2.65,2.1,4.47,3.63,3.91,26.68,3.07,4.75,4.19,2.38,3.63,,3.63,-1.327778,-4.494444,2.983333,0.0,,-5.9,71.159154
US_OH_39051,2020-02-13,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,,,,,,3.85,5.77,3.43,6.87,5.36,3.98,,4.95,,4.53,13.32,2.75,3.57,,4.4,5.22,2.47,3.43,5.08,3.16,3.02,2.47,2.47,6.04,19.37,2.88,,5.22,,2.75,3.71,6.46,23.08,2.06,3.71,5.49,2.06,2.61,2.75,,-0.8,-4.727778,1.55,1.975556,,-2.838889,86.101027
US_OH_39051,2020-02-14,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,,,,,,4.55,4.39,,6.18,5.53,4.71,,4.55,,,12.19,,6.01,,3.25,6.34,3.25,2.76,4.88,,2.44,3.25,,5.2,22.59,3.58,,4.88,,,3.9,2.6,25.2,4.39,4.71,4.23,3.74,4.06,3.25,,-8.655556,-13.1,-0.311111,0.254,30.48,-15.455556,58.039462
US_OH_39051,2020-02-15,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,8,4,,4,,6.46,6.28,3.23,7.17,6.46,3.95,,5.56,,,14.71,,6.28,3.77,2.87,7.89,2.69,3.95,5.2,3.41,,3.95,2.51,5.74,20.99,8.07,,2.87,,2.87,3.41,3.41,28.7,,3.05,3.05,3.59,4.12,,3.41,-7.944444,-13.7,0.872222,0.0,30.48,-13.033333,66.923608
US_OH_39051,2020-02-16,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,6,5,,0,,6.12,5.59,3.5,8.57,6.64,4.55,,4.2,,,13.81,5.42,8.57,2.8,2.8,7.17,4.2,,4.02,2.8,2.62,3.32,2.45,5.59,18.71,4.37,,6.82,,,4.02,4.2,28.85,3.5,3.5,4.72,4.72,3.67,5.25,,1.383333,-1.716667,3.972222,0.0,,-3.45,70.305802
US_OH_39051,2020-02-17,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,1,-4,,-16,4,4.51,7.58,3.06,7.74,5.96,3.71,,5.64,,3.06,17.57,2.9,6.77,,2.58,7.9,4.67,3.06,5.16,,3.06,3.71,,6.29,23.69,5.64,,5.32,3.22,,2.42,4.19,31.75,3.38,5.16,2.74,3.55,3.87,2.42,2.74,-0.666667,-5.016667,3.777778,0.0,,-4.666667,74.375209
US_OH_39051,2020-02-18,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,2,0,,1,0,4.88,4.46,2.23,6.13,4.6,5.57,3.48,5.71,2.51,2.09,12.54,4.32,5.99,2.51,2.65,8.63,3.34,3.34,3.62,2.92,1.95,3.34,2.92,6.27,20.61,4.6,3.48,4.32,2.92,3.34,3.48,4.6,26.6,3.76,4.74,4.88,4.46,5.71,2.79,,2.944444,-3.8,5.522222,1.04775,,-0.055556,80.745155
US_OH_39051,2020-02-19,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,5,3,-5,2,0,5.1,5.38,3.54,8.07,4.67,7.08,2.83,4.82,3.26,4.11,11.05,4.39,4.67,1.98,3.4,5.24,2.41,4.82,5.1,2.69,2.98,4.82,2.41,6.8,22.1,4.96,3.54,4.39,3.68,2.41,3.97,4.67,28.05,1.98,5.95,4.82,2.83,2.55,2.69,4.25,-1.911111,-4.888889,4.077778,0.4572,,-8.077778,62.858766
US_OH_39051,2020-02-20,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,0,3,,1,0,4.46,5.75,3.16,5.75,5.46,4.74,,5.61,3.16,2.73,9.77,3.74,4.31,,3.59,8.34,5.75,4.6,3.02,3.16,2.3,3.88,2.73,8.34,19.69,3.31,3.74,5.03,2.87,2.16,3.88,6.18,30.04,3.59,4.74,3.45,5.46,3.16,2.3,,-4.927778,-7.827778,-0.194444,0.0,,-13.533333,51.193101
US_OH_39051,2020-02-21,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,3,-3,,2,-1,3.4,5.32,3.99,5.32,6.21,4.73,3.11,5.18,3.4,3.11,9.76,4.14,5.32,,3.7,5.92,3.99,3.25,3.85,3.7,2.07,3.4,2.81,5.32,19.67,5.03,3.25,3.99,,5.32,2.96,,27.8,3.85,4.14,4.88,3.11,4.58,2.66,3.4,-5.161111,-9.55,1.494444,0.0,,-12.872222,54.797125
US_OH_39051,2020-02-22,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,14,11,,-1,,3.67,5.94,3.32,7.68,7.51,5.76,3.49,,4.54,,13.44,3.14,4.02,,4.37,6.63,,4.19,3.32,,3.32,3.14,,4.37,20.95,8.03,,6.46,3.32,,2.79,3.32,25.67,3.67,7.16,4.89,4.54,3.67,3.14,,0.544444,-8.0,8.194444,0.0,,-9.194444,48.252583
US_OH_39051,2020-02-23,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,12,11,,2,,2.44,8.01,2.44,6.97,5.57,5.4,,5.4,,,13.06,3.13,5.75,2.96,3.83,7.84,3.48,4.0,2.44,3.31,,4.53,,5.92,21.77,6.27,,4.53,3.66,2.44,3.48,7.14,28.04,3.48,4.18,3.48,4.35,3.66,2.79,,3.783333,-3.35,11.283333,0.0,,-5.605556,50.640481
US_OH_39051,2020-02-24,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,0,-1,,1,1,4.11,3.52,5.13,7.48,4.99,4.55,2.35,4.84,2.49,2.35,13.64,,7.77,2.79,2.93,7.77,3.52,4.55,4.69,3.23,4.55,2.2,2.2,5.28,23.03,4.99,2.35,6.16,2.35,3.23,3.23,6.31,27.13,2.79,6.6,3.37,3.67,3.52,2.79,2.05,4.688889,-0.716667,10.361111,0.0,,-0.277778,70.441301
US_OH_39051,2020-02-25,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,10,7,,0,0,4.9,5.32,2.66,6.3,6.3,5.32,2.24,5.6,2.66,1.96,16.25,2.8,6.58,,3.22,4.76,3.08,4.48,4.06,3.08,2.66,3.64,2.38,7.14,21.43,5.04,2.24,7.28,,2.94,4.76,3.92,28.43,1.96,4.9,3.22,2.38,2.1,3.36,3.08,2.9,0.961111,6.994444,3.584222,,1.477778,90.392955
US_OH_39051,2020-02-26,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-7,-4,-7,-1,2,3.28,5.05,2.19,5.46,5.73,,2.73,3.28,3.14,2.87,17.61,3.0,6.83,3.28,3.14,6.42,3.82,4.92,3.82,2.05,,3.0,,4.23,30.31,3.69,2.87,4.23,1.91,3.28,2.73,4.78,22.8,4.37,3.14,3.96,2.73,3.28,2.73,3.41,-0.244444,-3.133333,3.094444,2.342444,30.48,-1.777778,89.422205
US_OH_39051,2020-02-27,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-4,-3,,-12,6,2.45,6.42,2.91,8.41,7.49,3.52,,3.82,,,17.13,3.06,6.27,,3.37,7.34,4.13,3.98,5.35,4.43,3.52,,2.45,6.12,28.45,3.21,,3.82,2.45,,2.29,5.51,25.85,4.74,4.89,5.2,2.6,,2.29,3.37,-4.1,-6.972222,-0.516667,1.665111,30.48,-8.888889,69.383803
US_OH_39051,2020-02-28,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,2,-3,,-3,-1,3.48,5.08,3.77,5.81,3.63,4.36,,3.77,,,15.97,2.03,4.79,2.61,2.61,7.84,2.9,2.76,3.77,,,2.47,,5.08,23.37,2.18,2.61,4.06,,,2.18,4.06,27.58,4.5,4.5,3.77,4.93,2.76,,,-5.833333,-9.222222,-2.216667,0.0,99.06,-10.683333,68.701965
US_OH_39051,2020-02-29,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,20,8,,3,,2.79,3.84,2.97,7.5,6.46,4.19,,4.88,,,15.53,2.44,8.03,,3.14,4.54,3.49,3.14,4.01,3.84,2.79,2.44,,5.23,23.9,2.97,,5.93,4.54,,2.79,4.54,27.91,2.62,3.84,4.01,3.84,,,2.62,-4.844444,-9.272222,-0.233333,0.0,99.06,-11.588889,59.325875
US_OH_39051,2020-03-01,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,15,7,,4,,,10.06,3.41,5.46,5.46,3.58,,4.26,4.61,,15.52,4.26,7.33,3.92,2.73,4.09,4.43,4.43,3.07,2.9,4.61,4.09,,5.63,25.58,5.97,,5.12,2.9,3.92,2.9,4.26,26.61,3.92,4.26,3.75,,2.73,4.78,2.56,-1.438889,-9.233333,8.538889,0.0,78.74,-8.188889,60.210694
US_OH_39051,2020-03-02,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,9,6,,3,-1,4.39,5.95,2.97,6.94,5.81,3.4,3.26,4.82,,2.97,17.99,2.55,5.1,2.12,4.53,6.37,3.12,3.54,3.26,3.4,,4.25,,5.38,33.99,4.11,2.27,4.53,,3.12,3.4,3.82,28.47,2.27,3.97,4.82,3.54,3.97,2.55,3.68,8.355556,6.338889,10.755556,3.866444,78.74,4.522222,76.896242
US_OH_39051,2020-03-03,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,12,5,,3,-1,3.36,4.9,2.52,5.88,5.18,3.22,2.38,4.2,2.38,3.36,15.54,2.8,5.6,1.96,2.8,9.24,2.94,5.6,3.92,3.08,2.66,2.8,3.08,5.88,22.41,3.08,1.96,3.08,,2.38,2.52,5.18,32.07,,3.78,3.22,4.34,2.66,2.94,2.52,5.438889,1.027778,10.75,1.665111,,1.838889,77.662267
US_OH_39051,2020-03-04,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,7,6,-5,3,-1,3.85,5.27,6.13,7.12,6.84,2.71,3.99,3.56,3.42,2.71,16.38,2.28,8.4,2.42,3.7,9.54,4.7,4.84,4.13,3.28,2.56,3.28,,5.27,29.63,4.56,2.56,5.13,3.28,2.42,2.28,4.84,30.06,2.85,3.42,4.56,5.56,2.85,,3.13,4.038889,0.272222,9.622222,0.79375,,-1.761111,65.969798
US_OH_39051,2020-03-05,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,9,3,,1,0,6.36,5.78,4.04,7.8,6.79,2.6,2.31,3.32,,3.18,15.31,,6.93,2.6,3.47,5.34,2.74,4.19,4.48,2.6,2.89,3.47,2.31,6.36,30.19,4.04,,6.64,2.89,3.61,3.03,4.62,29.75,5.49,6.21,3.61,3.9,2.6,3.32,2.17,2.611111,-4.466667,10.827778,0.0,,-5.055556,57.097205
US_OH_39051,2020-03-06,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,2,1,,0,0,4.16,4.01,,8.46,5.74,3.87,2.44,4.88,,3.87,17.07,,6.02,,3.87,6.88,3.58,4.73,3.73,2.44,2.87,3.01,,6.31,32.27,4.01,2.01,5.31,3.15,2.87,2.44,5.02,27.1,4.16,4.88,4.3,2.44,2.01,2.73,2.01,2.805556,-3.183333,10.105556,0.620889,,-0.494444,78.991647
US_OH_39051,2020-03-07,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,24,15,,3,,3.08,5.25,,5.97,6.7,4.53,,2.9,,2.72,15.39,,4.71,2.9,,5.79,3.08,,4.71,2.54,3.26,3.8,,6.88,27.52,2.72,,2.9,,3.44,2.54,3.98,24.81,4.35,6.16,2.9,,2.9,2.54,,0.594444,-5.366667,7.305556,0.0254,,-6.45,59.321553
US_OH_39051,2020-03-08,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,26,19,,1,,4.32,7.2,,3.78,5.04,3.96,,3.42,3.42,2.52,17.83,,4.86,,,5.76,3.6,4.86,3.96,3.06,4.32,,,5.58,25.75,2.52,,3.96,,,4.14,2.52,30.98,,4.5,5.58,2.88,3.06,3.6,2.52,6.561111,-2.55,16.444444,0.0,,-4.027778,46.89525
US_OH_39051,2020-03-09,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,,,,,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,13,10,,1,0,3.91,3.62,3.19,7.1,5.22,3.91,,3.04,3.04,3.04,22.89,2.17,8.4,2.61,2.32,7.97,3.33,3.19,4.93,4.78,2.75,3.04,2.61,6.81,46.22,6.23,3.04,4.2,2.46,3.19,2.61,3.19,26.51,4.06,4.49,4.64,4.06,3.04,2.46,2.32,12.327778,4.561111,17.611111,0.0,,0.255556,43.743898
