location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51630,2020-01-23,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,,,,,,,,3.21,8.25,4.36,9.86,10.32,4.01,2.87,5.27,5.85,3.32,3.9,3.21,2.98,15.93,3.55,6.08,3.32,7.68,2.06,8.48,5.27,2.52,2.98,4.13,3.67,1.95,3.9,4.24,5.16,1.83,7.34,26.59,6.99,3.1,8.02,4.24,3.9,5.04,2.41,4.47,35.42,2.87,5.04,6.08,2.41,4.13,6.08,3.21,5.04,2.06,2.75,3.67,3.32,-1.827778,-7.633333,6.388889,0.0,,-6.738889,69.220889
US_VA_51630,2020-01-24,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,,,,,,,,4.26,7.11,3.67,9.48,8.18,4.98,2.96,2.37,3.55,6.04,3.79,1.9,2.96,19.43,3.91,6.28,3.2,4.98,2.37,7.82,3.55,3.08,2.37,3.32,3.67,,4.26,4.5,4.98,3.08,6.04,26.42,8.18,2.49,7.7,2.37,3.91,4.38,2.13,5.33,34.59,4.03,3.32,7.46,2.25,4.62,5.92,4.38,4.15,3.2,3.67,2.37,3.67,4.5,-2.688889,11.383333,0.0,,0.233333,73.920319
US_VA_51630,2020-01-25,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,,,,,,,,4.57,9.14,5.26,10.8,5.4,5.95,2.91,2.77,3.32,3.18,1.94,2.35,3.05,20.49,3.18,7.89,,3.88,2.35,6.09,3.88,,,5.26,5.26,2.08,2.21,4.98,4.57,1.94,7.06,25.75,7.75,2.35,7.34,2.49,2.21,4.15,,4.57,35.03,,3.46,5.95,1.94,2.35,5.82,3.18,3.05,4.43,5.4,3.46,5.82,9.705556,4.677778,11.922222,33.217556,,7.672222,87.289736
US_VA_51630,2020-01-26,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,,,,,,,1.97,3.81,10.52,4.34,7.89,8.29,3.81,,3.55,4.08,3.81,2.1,,2.1,23.94,4.34,7.37,3.42,3.68,2.63,6.31,4.47,,2.37,5.0,6.97,,4.21,4.6,4.87,4.47,4.87,31.17,5.53,,5.92,,5.0,4.74,,3.81,33.94,3.02,3.55,5.39,,2.37,6.05,2.5,3.95,3.55,3.55,2.24,,4.383333,-1.95,11.155556,2.8702,,0.316667,75.125019
US_VA_51630,2020-01-27,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,,,,,,,1.8,4.5,6.97,3.26,11.58,9.22,5.74,2.92,4.05,6.18,3.37,4.05,2.14,3.82,24.29,2.92,8.44,3.26,6.52,2.92,8.21,3.6,3.37,,6.18,5.85,2.47,3.94,3.15,6.3,2.7,8.66,38.24,6.86,4.61,7.65,3.71,3.71,5.96,3.04,5.17,40.15,3.04,4.05,6.52,3.49,,5.29,3.82,4.5,2.92,3.6,1.8,1.8,4.127778,-1.95,11.033333,0.0254,,-1.455556,67.136925
US_VA_51630,2020-01-28,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,,,,,,,1.82,5.69,9.22,4.67,11.72,9.56,4.55,3.64,3.19,6.03,4.44,3.41,,4.21,21.28,4.21,10.36,4.44,7.51,3.53,9.79,4.1,2.96,1.82,5.58,4.67,2.96,2.96,,5.69,1.71,9.33,35.05,5.69,3.07,5.92,3.07,4.21,5.23,1.71,6.71,38.58,,5.46,7.74,1.82,3.41,5.58,4.67,4.1,3.53,3.41,3.41,2.62,5.994444,0.761111,9.844444,0.0,,-1.994444,56.656522
US_VA_51630,2020-01-29,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,,,,,,,1.84,4.02,8.04,4.02,9.65,7.69,5.97,4.48,4.36,7.0,4.02,3.1,,,21.59,3.21,6.54,4.13,6.89,2.18,10.45,4.36,2.76,2.76,4.02,4.82,,4.02,3.33,5.05,2.76,9.07,34.45,6.78,2.64,4.71,4.13,5.97,5.97,2.64,7.92,40.19,1.95,3.79,7.23,1.72,2.87,3.79,4.71,4.59,1.84,3.79,3.79,2.3,4.372222,0.594444,8.261111,0.0,,-3.4,57.487163
US_VA_51630,2020-01-30,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,,,,,,,1.97,3.94,8.45,3.94,10.3,10.07,5.09,2.66,3.36,6.02,4.17,4.75,1.62,2.55,28.47,3.94,7.75,3.24,5.67,2.2,8.56,4.17,2.31,1.97,3.59,4.05,,4.05,4.17,4.05,1.74,8.45,38.42,6.13,4.4,6.83,3.36,5.9,3.82,3.01,7.52,37.61,3.7,3.12,8.91,3.01,4.05,4.75,4.51,3.36,3.12,3.36,3.24,2.31,0.144444,-4.483333,6.538889,0.0,,-5.094444,68.024038
US_VA_51630,2020-01-31,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,,,,,,,1.78,4.39,6.65,4.39,11.39,8.66,4.15,4.51,2.73,5.1,4.39,2.73,,,26.11,2.85,7.24,4.15,5.1,2.02,8.78,4.04,2.73,2.73,3.56,4.15,2.14,2.85,4.04,3.56,,7.12,30.03,5.58,2.25,4.51,2.85,5.1,3.56,2.37,5.1,34.42,,2.49,5.93,2.73,3.92,4.99,4.39,4.75,2.73,2.85,2.49,2.25,1.338889,-4.155556,6.383333,0.1016,,-2.466667,75.883641
US_VA_51630,2020-02-01,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,,,,,,,,4.67,7.14,7.01,10.99,6.18,3.85,2.2,2.75,2.75,6.18,1.92,,2.47,17.45,2.88,6.73,3.02,3.71,2.75,9.07,3.16,,,3.16,4.53,,2.06,3.43,3.71,2.2,5.08,26.38,5.63,3.3,7.28,2.2,3.3,4.53,,2.61,28.99,,5.22,7.14,3.02,3.02,4.53,3.3,4.4,,3.71,3.43,3.02,2.838889,-3.705556,10.711111,0.979714,,0.211111,82.941839
US_VA_51630,2020-02-02,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,,,,,,,2.93,5.3,8.65,5.02,9.07,7.67,5.58,,2.93,4.74,3.63,,,2.93,17.3,2.23,8.09,2.51,4.74,2.51,6.7,4.74,,3.91,4.46,3.49,2.37,3.07,3.63,4.05,4.05,4.6,20.37,6.42,2.51,4.88,3.07,2.65,4.74,3.21,4.05,36.55,2.65,3.91,3.63,3.63,2.79,5.86,4.33,2.51,3.49,4.74,4.6,3.21,6.038889,-1.488889,14.494444,1.23825,,1.135802,70.906158
US_VA_51630,2020-02-03,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,,,,,,,3.03,5.48,4.78,3.85,10.84,8.62,6.41,3.26,4.43,5.59,3.73,2.91,,2.68,18.88,2.68,7.69,2.56,4.78,1.98,10.14,4.54,3.38,,4.66,5.36,2.1,3.26,3.15,5.01,3.03,6.99,32.98,6.18,2.91,6.88,2.56,5.01,4.89,2.56,4.89,38.34,2.21,4.43,7.34,2.68,3.5,5.94,5.01,4.43,2.56,4.31,2.8,2.33,9.494444,0.305556,19.427778,0.0254,,0.694444,55.168759
US_VA_51630,2020-02-04,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,,,,,,,2.39,2.96,7.17,3.53,10.81,9.56,5.35,3.53,3.76,5.24,3.98,3.19,1.82,3.3,20.26,4.1,8.54,2.05,4.89,2.28,8.88,4.33,3.19,2.96,5.35,4.21,2.16,5.12,2.28,4.33,2.62,9.68,30.85,5.92,4.1,5.81,3.07,4.55,4.1,2.85,5.24,37.34,2.62,5.92,7.74,2.73,3.76,4.33,5.01,4.44,2.5,3.53,4.1,3.53,15.261111,10.294444,20.85,0.211667,,5.405556,52.243891
US_VA_51630,2020-02-05,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,,,,,,,,4.51,5.86,4.28,11.5,6.31,2.93,4.28,4.51,5.41,4.4,3.49,,2.25,15.55,2.59,7.78,2.03,4.96,,10.14,5.18,2.93,2.59,5.18,5.63,2.25,4.06,4.17,4.62,3.83,10.03,26.49,5.63,3.83,7.1,2.37,5.41,5.52,3.61,6.54,35.95,2.25,4.06,2.48,3.38,2.82,5.97,3.61,2.93,2.25,3.94,3.38,2.37,10.861111,3.716667,19.733333,0.725714,,6.538889,74.770419
US_VA_51630,2020-02-06,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,,,,,,,2.61,5.33,8.51,4.42,8.39,7.49,3.86,2.15,4.99,5.67,3.74,3.97,,2.83,17.58,2.61,8.05,2.95,5.33,2.04,9.07,4.54,2.83,2.04,4.76,3.86,2.04,3.06,6.46,4.99,2.72,9.64,25.06,6.58,4.2,5.9,2.5,5.56,6.58,2.61,6.46,33.34,1.59,4.08,5.56,3.18,3.97,4.99,3.4,6.46,2.95,3.52,4.31,2.5,4.566667,3.283333,7.944444,4.289778,,3.955556,95.866937
US_VA_51630,2020-02-07,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,,,,,,,,4.4,8.45,5.0,9.4,10.0,3.33,2.74,4.17,5.59,4.64,2.26,2.02,3.93,17.26,,8.69,3.1,4.29,2.5,6.31,3.69,2.86,2.62,4.64,4.64,2.02,3.93,4.52,3.69,3.1,9.05,27.02,7.62,3.1,7.74,2.02,5.24,4.88,2.26,3.69,38.45,1.67,3.33,4.76,,2.86,6.07,2.02,3.57,2.5,3.81,2.5,,9.983333,3.711111,15.405556,23.791333,,5.444444,73.536241
US_VA_51630,2020-02-08,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,,,,,,,,1.95,6.42,4.88,7.53,7.95,3.35,2.79,4.18,3.91,3.35,3.91,1.95,2.51,18.13,,6.14,2.65,4.6,2.09,5.86,3.63,,2.65,5.3,4.18,2.79,4.88,4.32,5.16,3.77,6.7,25.8,5.02,2.93,6.56,2.37,3.21,4.88,2.09,5.02,33.34,3.63,3.63,3.77,3.07,,6.14,3.77,3.91,2.09,3.49,,,2.577778,-3.2,9.494444,4.7498,,-6.805556,50.163298
US_VA_51630,2020-02-09,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,,,,,,,3.76,4.46,9.75,4.46,8.63,9.33,4.18,,3.62,6.82,5.85,3.76,1.95,2.92,15.46,3.34,6.96,2.65,4.74,3.48,6.27,4.04,,,5.01,4.32,1.95,3.76,7.38,5.01,2.09,5.85,22.42,5.99,3.2,6.96,,3.34,5.15,2.23,5.01,32.87,,5.15,7.24,2.65,2.65,6.27,,3.9,4.46,2.79,4.32,3.06,2.072222,-4.661111,10.372222,0.0,,-4.17284,63.815173
US_VA_51630,2020-02-10,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,,,,,,,2.85,4.33,9.23,4.45,10.6,6.73,5.24,2.51,4.22,6.73,4.9,3.88,1.6,2.62,16.19,2.05,8.55,3.31,6.16,2.28,9.01,3.42,3.53,2.39,6.38,5.13,,6.16,3.88,3.88,2.74,8.55,29.52,5.7,2.96,7.18,4.22,4.56,5.24,,5.59,40.13,3.53,5.36,6.27,2.51,3.99,4.56,5.47,3.53,2.05,3.76,3.53,2.51,6.861111,2.866667,9.933333,5.11175,,1.305556,67.892025
US_VA_51630,2020-02-11,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,,,,,,,1.54,4.41,7.94,3.09,11.36,9.15,5.96,3.42,3.75,5.73,5.4,3.2,,2.65,17.2,2.43,7.28,1.76,5.18,,9.37,5.29,,2.54,5.4,5.62,1.76,3.97,3.97,3.86,3.86,9.15,26.57,6.84,3.31,6.17,1.65,4.52,5.18,2.54,6.73,35.51,3.42,4.96,7.06,2.76,3.64,5.51,5.4,3.31,1.99,3.09,3.31,2.32,10.972222,6.611111,14.283333,10.31875,,10.15,94.730163
US_VA_51630,2020-02-12,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,,,,,,,2.58,4.6,8.98,6.18,11.34,9.88,5.17,3.14,4.49,5.95,4.04,1.8,,2.02,17.18,4.49,8.42,3.14,6.4,2.69,9.54,5.73,3.59,,7.19,5.5,2.47,4.04,3.59,4.27,2.25,8.65,25.04,5.17,3.82,3.59,3.03,4.6,4.6,3.37,5.73,38.06,2.47,2.25,5.84,3.37,3.59,5.05,3.48,4.27,2.02,3.26,4.38,2.47,8.133333,5.094444,12.688889,4.318,,2.055556,65.937523
US_VA_51630,2020-02-13,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,,,,,,,1.81,3.86,7.94,3.4,10.78,8.39,4.2,3.52,4.2,5.67,3.86,3.18,,2.15,16.9,3.63,9.07,4.2,3.86,,8.51,2.38,3.52,3.06,4.54,4.88,2.61,4.76,5.45,4.08,3.29,9.19,26.88,5.79,3.29,5.9,3.18,3.97,4.88,3.06,5.45,32.44,2.72,3.4,4.65,2.61,3.97,5.56,4.76,3.4,2.15,2.95,3.18,2.15,8.7,4.8,14.438889,3.683,,7.138889,90.026352
US_VA_51630,2020-02-14,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,,,,,,,,3.36,5.28,4.08,8.27,8.63,3.24,2.88,2.52,4.32,3.12,2.88,,1.8,16.19,3.0,7.91,4.32,3.96,2.28,8.63,3.6,,2.16,,4.56,,4.08,5.28,5.52,3.72,7.19,25.9,4.68,3.0,4.92,2.88,4.32,4.92,2.28,4.08,31.89,2.16,3.48,4.08,2.4,3.24,5.28,3.96,6.71,2.52,3.6,3.12,,4.283333,-0.377778,12.511111,3.0734,,-3.388889,57.688498
US_VA_51630,2020-02-15,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,3,1,,,-3,,,4.08,9.72,5.07,10.14,5.07,4.51,2.68,2.54,5.07,3.8,3.24,2.11,,13.1,3.66,7.18,2.68,4.93,1.97,7.18,4.93,1.97,2.96,4.51,4.65,,2.68,4.23,3.8,2.25,6.34,17.04,5.63,2.96,5.21,1.97,3.24,3.52,2.68,4.08,32.26,3.38,4.37,4.79,2.11,,5.92,4.23,3.24,,4.23,4.23,2.4,-2.05,-8.216667,4.888889,0.0,,-10.883333,50.983452
US_VA_51630,2020-02-16,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,5,3,-6,,-4,,3.85,4.13,8.8,4.82,9.9,7.02,3.44,1.93,3.03,4.26,3.3,3.44,,3.03,19.81,3.44,10.59,2.48,3.16,2.06,6.47,5.37,3.16,3.58,5.09,5.64,2.61,3.3,4.54,4.4,2.61,4.95,27.38,6.6,2.06,6.19,3.03,3.85,2.89,,5.09,33.02,2.89,6.33,8.39,2.34,2.48,7.29,2.34,2.75,3.58,3.44,3.71,3.85,3.011111,-5.405556,11.477778,0.0,,-4.905556,56.432856
US_VA_51630,2020-02-17,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,27,23,,-40,-25,,3.98,4.87,6.3,3.54,13.49,8.85,4.76,3.21,2.43,5.64,5.09,3.87,,2.21,14.71,2.54,7.63,2.99,4.76,2.1,8.74,3.32,1.55,3.98,6.08,4.53,1.77,5.53,4.87,4.53,2.77,8.29,24.55,7.3,2.54,6.97,1.77,5.09,4.87,1.99,6.64,35.5,3.65,5.2,8.74,2.77,2.88,4.2,4.2,2.65,3.43,3.54,2.65,1.66,5.805556,-1.3,12.8,0.0,,-1.961111,57.612803
US_VA_51630,2020-02-18,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,1,5,,,0,0,2.52,3.17,7.44,3.83,12.26,8.87,5.69,2.74,4.38,5.03,5.25,2.96,1.75,2.52,16.09,2.3,9.08,2.74,5.69,1.75,9.41,3.39,3.28,2.3,5.69,4.16,,4.27,3.83,3.83,2.19,9.19,24.95,7.0,2.74,6.24,3.5,5.58,4.27,2.41,6.35,36.99,2.3,4.27,6.68,1.86,3.61,5.69,5.69,4.49,2.08,3.61,4.27,2.85,6.816667,-0.494444,15.427778,0.0,,1.288889,67.98481
US_VA_51630,2020-02-19,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,2,7,,,1,0,2.55,3.43,6.53,3.54,9.08,6.87,5.76,4.65,3.65,5.32,4.65,2.99,,3.1,13.29,3.1,8.53,2.88,7.09,,9.74,3.77,2.66,3.77,5.43,4.43,1.77,2.33,2.99,5.32,2.33,5.43,25.25,6.64,2.99,7.86,2.33,5.65,5.21,2.77,5.98,38.09,2.55,3.99,5.21,2.99,4.21,5.98,4.21,5.65,3.65,5.09,3.32,,9.538889,2.25,13.977778,1.0795,,-0.688889,49.778098
US_VA_51630,2020-02-20,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-1,2,,-4,0,1,1.9,4.01,9.14,3.23,10.48,6.47,3.57,3.46,2.34,6.13,4.12,2.34,1.56,3.01,13.71,2.45,6.24,3.12,5.02,1.78,11.26,4.24,2.34,2.45,3.57,4.12,,4.91,4.57,4.79,1.78,7.69,25.98,5.91,3.01,5.69,4.12,5.46,4.24,1.9,5.35,36.01,1.9,4.24,5.69,2.56,3.35,5.24,5.35,4.79,,3.57,2.79,2.45,1.655556,-2.316667,8.216667,0.6096,,-7.05,53.121287
US_VA_51630,2020-02-21,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,2,1,,0,4,0,2.4,4.35,6.87,4.81,9.85,7.67,6.41,2.52,3.55,4.7,3.21,2.75,2.06,2.86,12.37,3.55,6.53,3.09,5.04,1.95,6.64,4.24,2.06,1.6,3.89,3.67,2.18,4.47,4.24,4.58,2.63,9.16,22.45,6.87,3.32,4.47,2.86,3.55,4.01,2.18,5.73,33.79,2.52,4.24,4.7,2.29,3.21,6.07,2.52,4.35,1.83,3.09,2.75,1.72,-0.177778,-4.722222,4.288889,0.0,,-11.605556,42.02402
US_VA_51630,2020-02-22,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,7,5,,,2,,,3.82,7.5,3.68,9.95,7.91,4.22,2.18,3.27,6.27,4.5,2.59,1.91,2.04,15.4,2.32,7.36,4.91,2.59,1.91,8.04,4.09,2.04,3.95,4.5,4.5,2.73,3.27,5.72,4.09,,6.82,21.13,5.59,3.13,6.27,3.13,2.45,4.36,1.91,4.5,37.21,3.68,4.09,5.45,3.0,2.73,6.0,4.63,2.45,3.27,4.36,,3.68,0.5,-8.033333,13.088889,0.0,,-10.911111,42.336722
US_VA_51630,2020-02-23,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,,,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,11,11,,,0,,2.45,4.22,10.07,5.72,10.21,6.4,4.36,2.45,3.4,4.63,4.36,3.81,2.45,2.99,13.34,3.67,8.3,3.27,3.95,1.91,7.35,4.08,,1.91,5.85,5.04,,,4.36,4.22,2.59,5.31,23.0,5.17,3.27,6.26,2.45,,3.13,2.86,5.72,37.43,4.36,4.36,7.08,2.99,2.59,6.12,3.67,2.72,2.04,2.99,2.72,4.08,3.505556,-7.594444,15.722222,0.0,,-8.4,41.627833
