location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48277,2021-03-09,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,8,1,5696,148,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,2,14,6,-15,4,8.45,6.57,5.0,12.2,10.79,6.25,4.38,3.6,3.75,3.13,6.41,4.22,3.91,4.22,4.54,11.1,4.69,6.88,2.35,4.54,2.35,3.91,2.97,10.32,18.14,7.51,4.54,6.41,,7.04,3.91,5.63,36.28,3.91,5.79,5.0,6.1,4.85,3.28,3.13,15.427778,11.361111,20.755556,0.0,8.411111,63.127654
US_TX_48277,2021-03-10,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,3,2,5699,150,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,4,25,20,-10,3,6.66,8.05,,15.96,10.07,4.65,3.41,6.2,5.58,2.48,4.34,5.27,2.79,3.87,5.73,10.69,6.04,3.56,3.56,3.56,4.96,3.72,5.27,11.0,25.71,5.73,4.8,6.35,5.27,4.8,3.41,9.91,38.73,3.72,6.35,6.35,3.25,5.11,,4.03,18.672222,15.383333,23.805556,0.0,12.577778,67.794227
US_TX_48277,2021-03-11,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,5699,150,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,0,19,12,-14,2,4.85,7.66,2.5,14.7,5.94,3.91,5.63,7.2,4.85,3.13,6.73,4.07,5.63,,3.44,10.01,3.29,4.22,15.17,4.38,2.5,4.54,2.97,10.48,24.87,5.79,2.5,6.73,3.44,5.47,5.0,8.45,39.88,5.63,8.29,6.88,7.04,5.0,2.19,4.07,21.177778,19.261111,24.138889,0.0,15.616667,70.642617
US_TX_48277,2021-03-12,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,13,0,5712,150,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-2,14,28,-15,4,5.13,7.38,3.69,12.03,8.5,6.89,2.89,6.89,6.58,3.53,5.45,4.49,5.93,3.37,5.29,8.18,4.17,6.09,9.3,2.73,3.05,4.81,2.25,9.46,21.97,8.18,6.09,8.02,3.05,3.53,4.65,6.09,42.17,3.53,8.82,7.22,4.65,4.17,3.21,2.73,20.75,17.966667,24.361111,0.127,16.705556,77.757794
US_TX_48277,2021-03-13,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,5712,150,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,4,18,,-3,-1,4.48,8.55,6.31,15.06,6.31,4.07,,5.29,3.46,5.7,10.18,,5.9,3.87,6.31,10.18,5.29,4.88,4.88,4.68,3.87,4.27,4.07,9.57,21.17,6.11,,7.94,2.85,5.09,4.48,4.07,29.92,3.46,7.33,6.31,3.26,6.72,3.87,3.26,21.15,17.883333,25.616667,0.056444,16.2,73.435595
US_TX_48277,2021-03-14,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,5712,150,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,1,7,,-5,3,4.99,6.18,3.99,12.77,5.79,4.19,,7.18,5.59,,8.18,3.59,3.59,,,10.18,4.99,5.79,2.99,4.39,4.39,6.78,,7.38,18.55,5.39,,8.58,6.18,4.99,4.59,8.18,44.89,4.79,7.58,6.58,3.19,4.39,,2.79,17.772222,12.683333,23.55,1.4224,13.338889,75.796583
US_TX_48277,2021-03-15,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,5712,150,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,10,14,27,-25,3,6.35,7.98,5.8,11.97,7.25,5.08,3.26,7.25,7.07,3.08,10.52,2.72,6.35,3.81,3.45,11.61,4.35,4.35,4.71,5.8,4.17,4.17,,11.24,22.49,6.17,3.26,8.34,3.81,3.81,6.71,5.44,43.53,3.45,5.62,7.62,8.16,7.25,3.81,3.81,14.783333,7.083333,25.177778,0.79375,6.405556,57.617307
US_TX_48277,2021-03-16,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,16,0,5728,150,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,12,16,28,-24,4,6.21,5.48,2.74,14.42,8.58,5.66,4.2,8.03,5.66,4.93,6.03,3.83,4.2,2.74,4.93,13.14,5.84,3.1,4.02,4.38,4.2,5.29,4.56,7.85,22.27,6.75,3.47,8.58,3.29,4.2,6.03,8.58,41.81,3.65,4.75,6.39,6.57,4.56,3.83,3.47,17.222222,9.711111,25.861111,0.0,9.222222,59.620612
US_TX_48277,2021-03-17,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,5,0,5733,150,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,25,32,,-22,2,4.83,8.24,,12.71,8.24,6.8,4.66,5.37,6.98,4.83,6.09,3.22,4.12,4.12,3.04,11.64,7.34,6.45,,4.83,6.98,4.83,3.76,11.1,19.16,5.55,2.51,7.16,3.22,5.73,5.91,5.73,41.54,4.83,6.45,5.55,5.19,4.83,3.04,2.87,19.622222,14.133333,23.461111,3.2385,12.866667,65.164125
US_TX_48277,2021-03-18,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,2,1,5735,151,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,13,20,18,-27,3,4.99,8.5,5.17,9.98,8.31,2.96,3.88,6.84,3.51,4.8,5.17,3.33,6.47,3.14,7.58,10.16,3.51,4.43,3.33,6.1,3.69,4.07,3.33,10.9,20.51,5.91,,6.65,,5.91,4.8,6.84,40.46,2.77,5.54,5.73,5.91,5.91,4.99,4.62,9.572222,6.855556,15.494444,0.4318,2.211111,60.158943
US_TX_48277,2021-03-19,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,5735,151,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,3,16,27,-28,4,4.25,8.68,4.44,11.0,7.33,6.56,2.89,5.98,3.67,,6.17,3.47,3.67,,,6.95,4.44,5.21,3.09,,3.09,3.86,3.47,8.49,16.79,6.17,2.89,7.14,,5.21,2.7,5.79,38.98,3.09,7.14,5.21,3.86,4.44,4.44,3.09,10.194444,5.677778,17.544444,0.0,2.5,58.975345
US_TX_48277,2021-03-20,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,5735,151,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,6,18,,-8,-3,5.9,9.61,5.24,9.83,6.33,5.68,3.06,,3.71,3.06,3.93,4.15,3.93,4.15,4.15,7.64,5.9,4.8,5.02,,4.15,6.11,,7.21,18.34,4.8,3.06,6.55,3.49,3.49,4.37,4.59,39.96,3.93,5.46,6.11,5.02,5.68,4.15,3.93,10.905556,3.961111,18.1,0.0,3.194444,59.223384
US_TX_48277,2021-03-21,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,5735,151,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,18,22,,-2,-1,5.41,9.78,4.79,13.32,7.28,4.37,3.12,5.2,4.37,2.91,5.2,,4.37,4.37,4.79,7.91,6.45,5.62,,4.37,5.41,5.83,,6.24,21.85,3.33,2.91,7.08,3.95,5.0,6.04,6.45,31.22,,7.49,6.45,7.28,4.79,,,11.722222,3.883333,20.183333,0.0,4.722222,62.376212
US_TX_48277,2021-03-22,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,6,0,5741,151,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,5,11,24,-13,2,5.99,8.82,3.15,15.12,6.14,5.99,3.62,5.67,4.73,2.99,7.56,3.62,4.73,,4.41,8.82,4.41,3.62,3.47,5.83,4.25,4.1,3.47,11.5,26.63,5.2,4.57,5.36,3.62,4.73,5.51,7.56,40.02,4.1,6.78,5.2,6.78,4.41,5.83,3.78,14.094444,10.722222,18.738889,0.0,8.922222,71.224168
US_TX_48277,2021-03-23,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,5,1,5746,152,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,13,16,27,-12,2,4.83,6.24,3.43,10.13,6.55,3.59,5.15,6.39,4.68,3.74,6.71,4.21,4.21,2.96,4.83,9.36,5.61,2.5,4.68,6.24,4.52,4.05,2.65,10.29,22.61,5.15,3.9,6.71,3.27,4.83,4.37,7.02,40.54,3.12,6.39,7.64,6.86,4.99,3.43,3.59,14.916667,9.655556,21.15,17.145,8.866667,67.250394
US_TX_48277,2021-03-24,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,1,0,5747,152,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,12,28,27,-10,2,6.26,7.67,3.92,11.9,9.55,6.11,3.13,6.11,4.39,4.86,7.99,3.29,6.11,2.82,5.33,12.06,4.07,6.58,3.29,4.7,4.23,4.39,3.13,9.55,24.12,5.79,4.7,8.77,2.19,4.86,3.29,7.21,42.13,5.17,7.21,4.86,4.86,5.48,4.07,3.76,14.772222,6.366667,24.911111,0.366889,7.038889,60.052963
US_TX_48277,2021-03-25,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,5747,152,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,6,20,12,-14,3,3.39,8.47,2.77,10.17,8.01,7.24,3.39,6.93,5.39,4.0,6.32,4.16,4.0,3.08,3.39,10.01,4.0,4.62,2.46,5.08,,3.39,3.54,11.55,20.49,7.7,3.7,4.78,3.39,5.7,4.62,7.24,41.74,2.16,5.08,6.01,5.24,6.32,3.39,3.54,15.433333,11.083333,21.844444,26.8224,11.811111,79.138396
US_TX_48277,2021-03-26,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,3,0,5750,152,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,6,13,27,-14,1,3.72,7.93,5.5,11.97,7.12,6.47,3.56,4.85,3.88,6.15,5.66,3.07,2.91,4.21,4.04,7.44,6.63,4.85,3.88,4.21,4.04,3.88,3.4,8.74,18.61,3.07,2.75,6.63,2.43,4.04,2.91,6.31,36.4,,7.12,5.82,5.34,6.15,3.72,,14.611111,6.644444,24.627778,0.9398,7.877778,64.207946
US_TX_48277,2021-03-27,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,5750,152,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,4,13,,-8,0,4.12,8.44,,16.88,6.59,5.15,3.5,4.74,3.71,3.5,5.76,4.94,3.29,6.59,7.82,8.03,4.53,4.53,,,4.74,5.56,,7.82,20.18,4.53,,8.44,,3.71,3.91,5.76,34.8,4.32,8.85,,3.29,2.88,4.94,4.74,18.577778,11.605556,26.261111,0.326571,12.7,68.862806
US_TX_48277,2021-03-28,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,5750,152,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,19,25,,-3,-1,4.13,7.02,4.33,13.62,8.67,5.99,3.1,7.02,3.51,4.13,7.43,5.37,4.75,3.1,3.1,6.19,8.26,3.51,4.75,5.16,5.99,4.33,,10.73,22.91,4.75,5.37,7.64,3.92,3.1,5.16,6.6,38.8,,7.43,5.99,5.16,4.54,4.13,,17.066667,10.0,23.327778,0.1905,5.972222,48.240136
US_TX_48277,2021-03-29,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,8,0,5758,152,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,12,16,28,-14,2,3.34,5.41,,14.01,10.66,7.48,3.02,8.6,4.46,2.23,8.6,4.3,5.09,2.39,6.21,7.8,4.78,5.25,3.98,2.55,4.78,5.89,2.87,10.51,23.24,6.05,5.09,7.96,3.34,4.3,5.41,5.41,46.0,3.66,6.37,8.28,5.41,7.0,3.98,2.87,13.722222,4.683333,23.338889,0.084667,2.688889,47.640134
US_TX_48277,2021-03-30,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,2,0,5760,152,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,9,16,17,-13,2,4.66,5.75,2.8,13.37,8.55,8.09,3.58,4.66,4.82,6.06,6.53,3.73,4.82,2.49,2.8,9.95,5.13,3.42,3.73,2.18,4.04,4.35,2.8,12.59,22.7,5.29,2.95,5.91,3.27,4.51,5.13,6.53,41.67,3.58,7.15,6.53,5.75,6.53,3.58,4.82,17.288889,12.666667,23.211111,0.036286,9.983333,62.369639
US_TX_48277,2021-03-31,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,2,0,5762,152,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,17,31,17,-11,1,5.61,8.88,3.12,14.34,7.48,8.11,4.99,7.64,4.68,4.21,6.7,5.77,5.14,4.21,3.74,9.04,4.83,5.3,4.36,4.99,3.43,4.21,2.81,9.2,22.76,7.33,,6.86,3.27,4.99,4.21,6.39,38.81,2.34,6.39,6.08,4.68,5.92,3.27,2.81,15.7,11.405556,21.716667,0.580571,3.938889,46.37838
US_TX_48277,2021-04-01,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,1,5762,153,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,19,41,26,-13,-1,3.07,8.25,2.75,12.94,6.95,10.03,3.23,9.7,2.75,6.31,7.12,5.17,4.85,2.26,4.85,11.48,3.72,3.88,,5.82,,3.88,4.53,10.03,20.86,7.44,4.85,6.63,4.53,6.15,4.53,5.82,44.15,4.04,4.53,7.92,5.5,5.5,3.07,2.59,10.961111,2.527778,18.9,0.0254,-2.555556,39.132497
US_TX_48277,2021-04-02,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,5762,153,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,8,29,18,-39,7,4.38,6.38,2.79,16.15,7.38,5.78,,4.78,4.98,,6.98,4.98,5.18,,5.78,9.77,4.98,5.18,2.99,4.78,3.39,2.79,,9.57,21.93,3.79,,9.57,2.79,3.59,4.98,6.18,40.07,6.38,8.97,5.98,5.78,4.98,,,10.816667,2.85,18.716667,0.0,-0.588889,45.61882
US_TX_48277,2021-04-03,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,5762,153,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,6,29,,-18,0,8.32,8.74,2.99,16.64,7.46,5.55,4.05,5.33,6.4,4.05,10.66,3.2,6.18,3.2,3.41,9.17,3.2,3.41,,4.48,4.27,4.27,,4.69,17.49,5.33,,9.17,2.99,4.91,,4.27,33.27,4.05,9.17,6.18,2.99,3.41,3.41,,14.6,11.2,20.25,0.0,2.344444,43.699774
US_TX_48277,2021-04-04,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,5762,153,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-13,18,,-17,0,6.41,4.06,,15.82,5.56,7.91,3.63,5.77,3.21,4.92,7.27,3.21,4.28,2.99,5.13,7.48,4.06,4.49,3.21,5.13,4.92,4.92,3.42,7.7,17.1,5.77,3.21,8.55,4.7,3.21,3.85,4.06,36.55,4.06,7.91,9.19,3.85,4.49,5.77,2.99,15.655556,11.283333,21.405556,0.0,9.188889,65.594513
US_TX_48277,2021-04-05,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,8,0,5770,153,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,12,22,,-15,1,5.34,5.66,3.62,12.58,7.7,7.23,4.25,6.76,4.72,3.62,6.92,3.62,6.76,2.99,4.25,8.65,3.93,5.66,5.19,5.5,4.56,2.67,4.72,10.69,24.37,8.02,4.25,7.55,2.83,4.09,3.93,5.34,41.35,4.72,7.39,7.39,2.83,5.19,4.56,2.52,18.405556,13.044444,24.55,0.0,12.327778,67.839829
US_TX_48277,2021-04-06,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,4,0,5774,153,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,5,20,15,-13,2,4.19,6.28,2.58,19.32,5.8,6.6,4.67,5.96,2.58,3.87,6.44,3.06,5.15,2.9,4.99,12.08,4.99,6.76,4.99,2.9,4.35,,2.58,9.5,17.71,4.35,2.74,8.7,4.51,2.74,4.03,6.12,38.33,6.28,10.14,9.18,9.02,3.06,5.8,4.51,20.144444,15.905556,26.35,0.0,14.394444,69.5989
US_TX_48277,2021-04-07,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,5774,153,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,13,36,5,-10,2,4.81,9.62,2.48,15.98,9.0,6.05,2.48,6.52,5.43,4.34,7.91,4.19,5.74,2.79,4.97,9.62,2.79,5.43,2.17,4.5,,5.74,3.1,9.31,25.45,6.21,4.66,9.78,3.26,5.74,3.72,5.59,40.5,5.74,7.45,7.6,6.05,4.19,4.81,4.34,21.705556,18.372222,24.911111,0.0,13.844444,61.182397
US_TX_48277,2021-04-08,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,3,0,5777,153,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,8,23,15,-13,1,4.54,6.32,4.54,12.48,8.59,5.67,5.67,6.49,3.73,2.76,6.49,4.38,5.35,3.4,3.57,11.03,6.97,4.54,2.76,4.54,4.54,3.89,3.57,9.4,21.89,5.35,4.05,7.3,2.43,3.4,4.7,6.49,40.7,3.73,7.3,5.51,6.49,6.49,2.92,4.22,16.938889,7.911111,26.933333,0.0,5.166667,45.995034
US_TX_48277,2021-04-09,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,5777,153,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-1,15,14,-13,2,3.35,3.67,3.03,11.49,7.02,6.06,4.31,5.58,3.83,2.39,6.7,4.15,5.11,2.71,3.03,10.37,3.99,3.99,5.74,,3.19,2.23,,11.97,24.09,4.63,,9.25,2.23,3.35,3.67,5.42,32.07,,6.54,7.5,2.71,5.11,,4.31,19.677778,14.772222,24.927778,0.0,13.205556,66.493413
US_TX_48277,2021-04-10,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,5777,153,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,7,21,,-8,-1,4.86,7.5,5.08,14.12,7.28,4.86,,6.18,,,8.38,3.53,4.86,4.19,4.19,10.81,5.08,5.74,3.53,5.3,4.63,4.63,4.63,7.94,18.32,,,9.71,5.74,,4.41,6.62,41.04,5.74,11.25,4.41,5.74,3.97,,,16.177778,9.538889,22.766667,0.9652,8.655556,61.298523
US_TX_48277,2021-04-11,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,5777,153,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,14,23,,-7,0,4.67,6.58,4.25,15.29,8.07,3.4,,5.31,4.04,,6.58,4.04,3.82,4.88,4.25,8.49,4.46,4.25,,2.97,2.97,4.67,,9.34,19.96,9.56,,13.8,2.97,4.04,2.97,3.82,35.46,4.04,12.32,6.37,6.58,4.04,3.61,2.97,15.544444,5.594444,27.433333,0.028222,5.677778,52.120294
US_TX_48277,2021-04-12,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,9,0,5786,153,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,9,23,26,-14,1,4.2,5.82,3.72,16.32,6.79,6.79,4.04,5.66,5.66,3.88,8.56,,6.14,4.85,5.33,10.02,3.23,4.85,3.07,3.88,4.36,4.53,2.75,8.24,23.11,5.66,3.07,13.74,,5.17,5.33,7.11,40.08,5.49,8.56,6.3,5.49,6.46,,4.04,19.266667,11.005556,28.566667,0.0,8.183333,48.943031
US_TX_48277,2021-04-13,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,1,1,5787,154,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,8,23,9,-14,3,4.66,6.27,4.02,14.79,7.88,5.79,4.02,7.88,3.86,5.3,5.62,2.73,5.3,3.54,4.82,8.2,5.46,3.05,,4.82,3.38,4.34,2.89,10.93,25.07,8.36,4.98,10.13,2.89,5.14,5.79,5.62,45.81,2.73,11.57,8.68,3.86,4.18,,,19.427778,13.355556,26.633333,0.5715,10.561111,56.790683
US_TX_48277,2021-04-14,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,3,0,5790,154,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,6,27,21,-12,3,6.54,8.41,2.49,11.99,7.01,6.7,5.76,6.39,4.05,2.8,8.1,,3.89,2.18,5.14,10.44,2.18,5.76,2.65,4.05,5.14,4.67,,10.9,27.26,8.72,3.74,7.48,4.21,5.76,4.99,7.63,40.81,4.67,10.44,11.37,5.61,5.14,2.96,,17.683333,12.994444,23.494444,1.4224,13.05,74.387991
US_TX_48277,2021-04-15,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,5790,154,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,6,24,3,-12,2,5.78,7.03,3.75,12.18,8.59,6.87,4.68,5.93,5.62,5.46,9.37,2.5,5.46,2.97,5.78,12.18,4.84,6.87,2.65,5.15,2.97,6.4,3.44,10.62,20.45,6.4,4.37,7.81,2.81,6.09,7.96,6.09,40.9,4.06,7.18,5.15,5.78,6.56,4.68,3.75,14.506173,11.475309,18.419753,4.4704,11.123457,80.259985
