location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_UT_49041,2021-05-18,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,3,0,2198,14,41,5061,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,43,-6,0,,7.86,8.94,,5.72,17.87,,33.6,6.08,16.987654,7.722222,27.074074,0.197556,0.333333,33.519077
US_UT_49041,2021-05-19,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2198,14,62,5123,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,41,,,48,0,0,5.25,9.8,,,5.95,15.04,10.15,36.74,5.6,19.487654,7.253086,28.358025,0.0,-2.215278,23.467404
US_UT_49041,2021-05-20,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2198,14,15,5138,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,50,,,,-3,0,6.84,9.92,7.87,,8.21,15.74,5.13,35.93,,19.320988,8.895062,27.814815,0.0,-5.854167,18.231668
US_UT_49041,2021-05-21,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,5,0,2203,14,0,5138,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,28,,,53,-8,1,,10.35,6.07,,,17.14,,26.78,,15.203704,6.981481,25.080247,0.028222,-4.923611,26.497853
US_UT_49041,2021-05-22,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2203,14,39,5177,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,25,,,40,-9,,,7.38,,,9.12,13.46,,33.88,,9.574074,-0.104938,18.771605,0.0,-10.861111,23.596425
US_UT_49041,2021-05-23,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2203,14,0,5177,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,28,-21,,,7.68,,6.91,6.53,18.82,,31.87,,10.302469,1.537037,17.259259,0.34925,-5.604167,33.095778
US_UT_49041,2021-05-24,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,2204,14,0,5177,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,46,,,43,-2,-1,,10.11,6.5,9.39,,10.83,,36.11,6.14,10.376543,0.666667,20.62963,0.34925,-3.256944,39.435074
US_UT_49041,2021-05-25,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,2205,14,24,5201,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,52,-5,0,,,6.14,,,16.62,,30.35,8.67,14.864198,2.580247,25.623457,0.0,-5.541667,24.798426
US_UT_49041,2021-05-26,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2205,14,104,5305,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,48,,,51,0,1,5.81,6.53,6.53,,11.98,15.61,6.9,28.67,,18.567901,8.888889,25.376543,0.0,-4.986111,21.299954
US_UT_49041,2021-05-27,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2205,14,0,5305,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,72,,,,-1,-1,,14.14,6.7,12.28,11.16,17.86,5.58,31.62,,17.166667,6.506173,27.777778,0.0,-5.875,20.642337
US_UT_49041,2021-05-28,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,3,0,2208,14,0,5305,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,80,,,96,-10,-1,,11.86,,10.01,8.53,16.31,,25.95,,20.160494,7.820988,29.240741,0.0,-7.159722,15.896565
US_UT_49041,2021-05-29,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,2209,14,1,5306,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,49,,,55,-4,,,8.86,7.59,,6.75,12.66,,34.6,6.33,20.037037,8.876543,29.074074,0.0,-5.5625,18.390844
US_UT_49041,2021-05-30,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2209,14,0,5306,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,42,-19,,6.86,9.68,,8.88,8.07,12.1,,30.25,6.45,19.691358,10.012346,27.314815,0.0,-5.236111,19.555268
US_UT_49041,2021-05-31,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,2210,14,0,5306,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,64,,,,-55,5,6.86,9.9,6.86,5.71,6.48,19.81,,25.9,,19.074074,8.493827,28.271605,0.0,-4.784722,20.399365
US_UT_49041,2021-06-01,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,2211,14,70,5376,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,53,-10,1,,11.73,6.97,9.17,8.43,16.87,,29.34,6.23,20.314815,8.203704,29.882716,0.0,-6.680556,16.652524
US_UT_49041,2021-06-02,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,2,0,2213,14,0,5376,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,49,,,66,-7,2,7.73,8.1,7.0,11.42,8.47,25.41,,39.04,,22.067901,9.283951,32.185185,0.0,-4.638889,17.291329
US_UT_49041,2021-06-03,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,2214,14,5,5381,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,56,,,,-8,1,8.22,11.95,,8.22,18.68,10.46,7.47,27.27,,23.858025,11.530864,33.796296,0.0,-1.895833,18.78321
US_UT_49041,2021-06-04,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,2,0,2216,14,0,5381,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,31,,,64,-8,1,,5.91,7.88,,8.27,14.18,7.09,37.01,,25.660494,13.709877,35.166667,0.0,-1.555556,17.230369
US_UT_49041,2021-06-05,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2216,14,43,5424,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,21,,,62,-2,,,9.2,9.2,7.11,,16.31,,28.86,,26.018519,14.320988,34.925926,0.0,1.631944,20.966095
US_UT_49041,2021-06-06,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2216,14,0,5424,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,58,-17,,,9.44,,9.83,9.44,14.16,7.47,30.68,7.08,25.617284,15.055556,34.018519,0.0,-1.854167,17.120757
US_UT_49041,2021-06-07,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2216,14,1,5425,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,39,,,47,-2,-1,,8.68,6.79,9.43,8.3,16.23,,32.45,,25.222222,15.527778,32.961111,0.0,-4.685185,13.909557
US_UT_49041,2021-06-08,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2216,14,18,5443,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,53,-10,1,,8.23,,,,15.71,,36.28,5.61,22.6,13.561111,31.072222,0.0,-5.290123,15.96063
US_UT_49041,2021-06-09,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,2,0,2218,14,1,5444,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,46,,,56,-7,1,,9.46,,8.32,6.05,20.42,6.81,35.55,8.32,22.094444,11.827778,30.633333,0.0,-6.858025,14.313316
US_UT_49041,2021-06-10,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,2219,14,0,5444,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,60,,,,-7,2,,8.73,,7.22,10.26,19.37,6.46,36.46,6.84,22.194444,13.183333,30.272222,0.0,-5.987654,15.383247
US_UT_49041,2021-06-11,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,2220,14,16,5460,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,41,,,67,-8,2,,8.55,,,7.77,17.1,5.83,32.65,7.77,16.094444,4.561111,28.344444,0.0,-11.160494,15.24116
US_UT_49041,2021-06-12,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2220,14,22,5482,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,35,,,70,5,,,9.15,,10.4,,20.38,,32.86,,20.85,7.438889,32.977778,0.0,-11.148148,11.509286
US_UT_49041,2021-06-13,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2220,14,0,5482,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,78,-14,,,10.13,5.84,7.01,7.79,14.81,8.57,32.34,8.96,24.172222,10.25,35.844444,0.0,-10.067901,10.650394
US_UT_49041,2021-06-14,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2220,14,16,5498,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,49,,,50,-4,0,,8.13,6.28,5.54,10.72,21.06,6.65,29.93,5.54,26.733333,13.2,37.344444,0.0,-11.302469,8.039901
US_UT_49041,2021-06-15,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,2221,14,45,5543,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,58,-9,1,,12.87,6.25,9.93,10.66,20.22,7.72,29.41,7.72,27.811111,15.066667,37.594444,0.0,-6.530864,10.81949
US_UT_49041,2021-06-16,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,2,1,2223,15,0,5543,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,48,,,68,-7,1,,7.34,5.5,8.07,11.01,13.94,,39.26,,27.627778,15.172222,38.244444,0.0,-3.160494,13.679971
US_UT_49041,2021-06-17,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2223,15,20,5563,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,71,,,,-7,2,,11.71,10.98,5.86,6.59,15.37,6.59,29.28,6.59,28.072222,16.461111,37.588889,0.0,-1.432099,15.720203
US_UT_49041,2021-06-18,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,2224,15,0,5563,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,46,,,77,-8,0,5.99,9.35,10.1,,6.73,14.21,5.61,28.05,,28.361111,17.338889,36.888889,0.0,-0.111111,16.546499
US_UT_49041,2021-06-19,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2224,15,1,5564,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,56,,,56,5,,,,,6.98,11.08,14.78,7.39,31.6,6.16,27.2,16.444444,36.316667,0.0,1.709877,19.607819
US_UT_49041,2021-06-20,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,2225,15,0,5564,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,66,-12,,6.61,10.11,7.0,9.33,,17.89,10.11,29.95,5.83,27.15,16.105556,36.155556,0.0254,0.283951,17.831222
US_UT_49041,2021-06-21,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,2226,15,0,5564,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,51,,,64,-5,0,6.13,11.17,7.57,6.85,,16.22,9.01,33.51,5.41,26.705556,15.355556,36.244444,0.0,-1.037037,16.799223
US_UT_49041,2021-06-22,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,7,0,2233,15,88,5652,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,58,-9,1,,7.98,6.16,,5.8,15.95,7.25,35.53,6.16,26.816667,15.344444,35.716667,0.0,-4.82716,12.848896
US_UT_49041,2021-06-23,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,5,0,2238,15,1,5653,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,50,,,74,-5,1,8.21,12.69,6.34,6.72,,18.66,8.21,35.07,7.46,26.338889,18.027778,33.955556,0.0,-2.055556,16.076799
US_UT_49041,2021-06-24,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2238,15,10,5663,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,53,,,,-8,2,6.58,9.13,,8.77,10.59,14.61,,29.22,6.21,21.872222,15.405556,29.344444,1.495778,6.703704,36.871284
US_UT_49041,2021-06-25,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,2239,15,0,5663,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,32,,,74,-10,1,9.11,9.49,,,,15.94,,42.12,6.83,19.716667,11.438889,29.027778,1.4732,6.864198,43.966296
US_UT_49041,2021-06-26,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,2,0,2241,15,2,5665,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,28,,,57,-4,,,7.72,,,,15.45,6.91,33.74,,22.577778,14.305556,30.15,0.381,4.641975,31.748459
US_UT_49041,2021-06-27,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,2242,15,0,5665,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,63,-5,,,,6.16,,6.54,12.31,,33.86,,23.705556,14.283333,31.166667,0.0,3.135802,26.337978
US_UT_49041,2021-06-28,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2242,15,0,5665,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,44,,,32,-7,-4,,5.93,6.98,6.63,,17.1,,32.45,,24.444444,14.916667,31.311111,0.0,2.438272,23.903489
US_UT_49041,2021-06-29,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,3,0,2245,15,68,5733,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,44,-12,1,,5.5,5.5,6.24,,17.25,,38.53,,24.494444,16.822222,31.377778,0.0,2.450617,23.980971
US_UT_49041,2021-06-30,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,6,0,2251,15,1,5734,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,45,,,60,-4,2,6.6,9.53,9.17,10.27,8.07,18.33,5.5,35.2,7.33,21.361111,13.544444,29.722222,0.762,6.506173,39.310383
US_UT_49041,2021-07-01,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,3,0,2254,15,47,5781,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,67,,,,-5,2,10.17,12.72,5.45,7.63,9.08,17.8,8.36,32.7,8.72,21.838889,13.466667,31.05,0.7874,7.67284,40.90851
US_UT_49041,2021-07-02,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,5,0,2259,15,1,5782,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,53,,,77,-9,1,7.06,9.29,5.94,,,15.6,8.54,27.49,7.06,24.544444,14.188889,33.966667,0.564444,6.592593,32.209198
US_UT_49041,2021-07-03,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2259,15,0,5782,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,47,,,49,8,,,13.52,7.95,7.95,,17.1,8.35,30.62,,26.633333,15.594444,35.938889,0.0,3.067901,22.575806
US_UT_49041,2021-07-04,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2259,15,0,5782,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,22,-11,,,10.27,,10.27,6.24,19.8,9.17,35.58,5.87,28.105556,18.205556,36.1,0.0,3.246914,20.829991
US_UT_49041,2021-07-05,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2259,15,0,5782,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,93,,,,-52,2,6.65,12.19,,13.67,,14.04,7.39,35.09,,26.45,18.022222,35.744444,0.112889,7.580247,31.177913
US_UT_49041,2021-07-06,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,4,0,2263,15,0,5782,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,56,-9,2,7.29,12.49,7.98,8.68,5.55,20.82,6.25,28.11,6.94,27.25,16.805556,36.444444,0.2032,3.901235,22.984774
US_UT_49041,2021-07-07,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,2264,15,46,5828,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,51,,,68,-8,1,5.63,9.15,,7.74,8.09,19.35,12.67,37.65,,27.9,16.033333,38.077778,0.0,0.166667,16.998154
US_UT_49041,2021-07-08,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,7,0,2271,15,13,5841,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,67,,,,-8,2,,8.07,5.96,11.23,9.12,18.6,,28.42,7.02,30.272222,19.083333,38.955556,0.0,0.987654,15.710905
US_UT_49041,2021-07-09,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,3,0,2274,15,4,5845,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,29,,,67,-7,3,6.5,11.2,7.58,7.95,,15.53,9.39,29.97,5.78,30.505556,19.383333,39.577778,0.0,1.12963,16.026091
US_UT_49041,2021-07-10,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2274,15,18,5863,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,22,,,69,8,,6.09,9.33,,12.17,,15.01,7.3,33.68,8.12,29.294444,17.605556,38.855556,0.0,-2.444444,13.316424
US_UT_49041,2021-07-11,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2274,15,0,5863,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,53,-9,,,8.42,,9.19,6.89,17.22,9.57,27.94,5.74,28.694444,16.916667,38.572222,0.0,-0.993827,15.332895
US_UT_49041,2021-07-12,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,4,0,2278,15,0,5863,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,41,,,56,-4,1,6.06,6.77,6.77,7.49,5.35,14.97,6.77,43.13,,28.966667,18.694444,38.155556,0.0,1.697531,18.044967
US_UT_49041,2021-07-13,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,6,0,2284,15,5,5868,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,50,-9,3,8.12,,9.89,6.36,6.0,14.48,,27.9,,28.805556,20.488889,36.538889,0.0,4.666667,21.941594
US_UT_49041,2021-07-14,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2284,15,335,6203,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,47,,,57,-6,3,9.83,7.28,10.56,,7.65,21.12,7.65,37.87,,23.572222,16.561111,33.561111,4.402667,10.685185,44.732314
US_UT_49041,2021-07-15,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2284,15,10,6213,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,64,,,,-5,2,,5.97,6.72,,5.97,16.43,8.59,41.08,,23.355556,15.633333,33.133333,1.834444,9.62963,42.880406
US_UT_49041,2021-07-16,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2284,15,4,6217,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,25,,,61,-9,1,10.62,8.73,6.83,7.21,,16.69,7.59,25.04,,24.25,16.183333,33.288889,1.439333,8.598765,38.139937
US_UT_49041,2021-07-17,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,15,0,2299,15,0,6217,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,22,,,54,-2,,,9.37,,9.78,7.33,11.82,6.93,26.89,,25.222222,16.038889,34.655556,0.508,7.481481,33.272376
