location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18103,2022-05-29,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,1,,9344,,0,14398,0,0,0,0,0,1,0,0,0,0,58,134,405,665,281,1434,1473,1437,1403,1076,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,4287,5041,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,,-27,,,5.91,17.2,5.64,,,6.45,5.64,4.84,10.21,4.57,,,,,16.66,4.3,11.55,,4.84,31.71,,12.09,4.3,,20.194444,13.027778,28.022222,0.225778,,12.161111,62.097145
US_IN_18103,2022-05-30,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,3,,9347,,0,14398,0,0,0,0,0,0,0,0,0,2,58,134,405,665,281,1434,1473,1437,1403,1078,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,4289,5042,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-7,-71,14,5.03,5.78,15.09,5.53,3.52,5.03,7.54,5.03,,7.04,,6.29,3.52,,,19.87,,14.84,,,29.93,5.53,11.57,7.04,5.03,24.2,16.761111,31.005556,0.0,,12.761111,52.333347
US_IN_18103,2022-05-31,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,4,,9351,,9,14407,0,0,0,0,0,1,1,1,1,0,58,134,405,665,281,1435,1474,1438,1404,1078,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,4290,5045,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,13,-16,1,4.0,5.75,17.24,6.25,6.5,,7.75,3.75,4.5,7.5,4.75,,,,7.0,22.99,5.25,15.24,,4.25,35.49,5.0,15.74,10.25,4.5,26.277778,19.65,31.638889,0.0,,14.894444,52.342789
US_IN_18103,2022-06-01,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,5,,9356,,1,14408,0,1,0,1,0,0,2,0,0,1,58,135,405,666,281,1435,1476,1438,1404,1079,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,4292,5048,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,8,-14,2,6.16,,17.75,6.16,4.93,4.93,8.38,5.42,,6.16,4.19,6.66,4.19,3.45,7.89,19.47,5.42,16.02,,3.7,30.57,,13.06,7.64,4.19,24.469136,20.462963,30.382716,0.0,,16.277778,61.936916
US_IN_18103,2022-06-02,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,2,,9358,,5,14413,0,0,0,0,0,0,1,0,1,0,58,135,405,666,281,1435,1477,1438,1405,1079,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,4293,5049,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,5,-10,1,,4.49,16.23,6.49,4.25,4.99,7.99,6.24,,3.75,4.0,5.24,4.49,,6.24,21.47,4.74,9.74,,5.24,29.21,6.24,8.74,4.74,5.24,19.475309,14.691358,26.45679,0.127,,11.555556,60.342731
US_IN_18103,2022-06-03,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,6,,9364,,3,14416,0,0,0,1,0,0,2,0,3,0,58,135,405,667,281,1435,1479,1438,1408,1079,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,5,4294,5054,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,32,8,-15,0,,4.37,16.2,6.17,7.46,8.74,5.91,,4.37,8.23,3.6,4.11,,,6.43,18.77,5.91,9.77,,4.63,33.94,,14.4,9.77,7.71,19.746914,10.660494,27.759259,0.0,,6.567901,42.446572
US_IN_18103,2022-06-04,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,1,,9365,,1,14417,0,0,0,0,0,1,0,0,0,0,58,135,405,667,281,1436,1479,1438,1408,1079,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,4294,5055,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,21,-5,-4,,3.72,19.14,3.99,5.05,5.32,8.24,3.99,,7.44,,,,,7.44,14.09,,12.49,,,32.43,,13.56,,,18.839506,9.179012,27.111111,0.0,,4.753086,39.796531
US_IN_18103,2022-06-05,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,2,,9367,,1,14418,0,0,0,0,0,0,1,1,0,0,58,135,405,667,281,1436,1480,1439,1408,1079,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,4294,5057,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,,-12,,,,14.71,,4.01,4.28,8.56,6.42,,9.36,,,,,6.42,17.38,,14.71,,6.15,32.62,,12.03,,,21.401235,12.666667,29.703704,0.0,,7.5,40.776756
US_IN_18103,2022-06-06,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,4,,9371,,1,14419,0,0,0,0,0,1,0,1,1,0,58,135,405,667,281,1437,1480,1440,1409,1079,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,4296,5059,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,2,-11,3,7.32,6.83,18.05,3.42,4.39,6.34,5.85,5.12,,9.51,4.63,3.42,4.39,,8.29,18.78,5.12,9.76,4.63,5.37,34.15,5.12,11.22,5.37,4.88,22.382716,15.895062,29.092593,0.254,,13.216049,56.24452
US_IN_18103,2022-06-07,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,1,,9372,,1,14420,0,0,0,0,0,0,1,0,0,0,58,135,405,667,281,1437,1481,1440,1409,1079,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,4296,5060,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,7,-12,3,,7.24,16.72,9.48,4.99,4.49,6.24,,,9.98,4.99,3.74,,3.99,7.99,16.72,,10.98,4.24,3.5,33.7,6.49,10.98,9.48,,20.104938,16.388889,26.283951,2.394857,,16.271605,78.801125
US_IN_18103,2022-06-08,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,5,,9377,,-1,14419,0,0,0,0,0,2,0,1,0,2,58,135,405,667,281,1439,1481,1441,1409,1081,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,1,4300,5061,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-1,-12,3,4.66,6.63,9.57,8.1,5.64,3.68,7.12,4.66,3.44,13.25,,6.13,5.64,4.66,4.91,20.61,4.91,9.57,5.15,6.13,35.83,3.44,10.31,5.4,4.42,16.987654,10.888889,23.5,2.709333,,11.018519,68.237016
US_IN_18103,2022-06-09,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,4,,9381,,3,14422,0,0,0,0,0,3,0,1,0,0,58,135,405,667,281,1442,1481,1442,1409,1081,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,4301,5064,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,6,-10,2,,4.24,10.47,7.98,4.49,3.99,,3.99,,7.73,4.24,6.48,,4.24,4.99,17.2,4.49,8.48,,6.73,32.41,3.49,7.48,4.24,,17.067901,11.759259,24.308642,2.935111,,12.469136,74.441582
US_IN_18103,2022-06-10,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,6,,9387,,2,14424,1,0,0,0,0,2,1,0,0,1,59,135,405,667,281,1444,1482,1442,1409,1082,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,4,4303,5068,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,24,1,-15,2,4.31,3.55,10.9,5.07,6.34,,6.59,,5.32,6.08,,4.56,3.55,,7.1,18.5,4.82,8.87,4.56,,33.45,,6.84,6.84,4.82,18.635802,11.117284,25.716049,0.0,,10.030864,57.450982
US_IN_18103,2022-06-11,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,2,,9389,,0,14424,0,0,0,0,0,0,1,0,0,0,59,135,405,667,281,1444,1483,1442,1409,1082,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,4304,5069,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,11,-9,-3,,4.76,15.08,5.03,4.5,3.7,6.61,,3.97,7.67,,,6.08,6.08,7.67,20.1,4.5,11.11,,7.41,29.36,,8.46,4.76,,18.611111,12.141975,24.950617,1.161143,,14.203704,75.795505
US_IN_18103,2022-06-12,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,1,,9390,,5,14429,0,0,0,0,0,0,0,1,0,0,59,135,405,667,281,1444,1483,1443,1409,1082,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,4304,5070,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,,-17,,5.63,8.33,12.25,7.59,4.41,5.88,7.11,3.43,,5.63,4.9,3.67,3.43,4.66,6.86,16.66,4.17,7.35,3.43,4.9,37.0,,10.54,8.09,,21.364198,15.67284,27.395062,4.934857,,18.4375,83.980614
US_IN_18103,2022-06-13,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,6,,9396,,1,14430,0,0,0,0,0,2,1,1,1,0,59,135,405,667,281,1446,1484,1444,1410,1082,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,4,4306,5074,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,0,-14,2,5.27,5.27,11.02,6.47,5.51,3.6,10.07,5.51,5.75,8.39,,3.6,4.79,3.6,8.15,23.73,5.03,9.59,4.79,4.55,34.75,3.6,8.87,6.47,4.55,24.494444,18.55,31.8,0.544286,,20.333333,78.997795
US_IN_18103,2022-06-14,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,3,,9399,,2,14432,0,0,0,0,0,1,0,0,1,1,59,135,405,667,281,1447,1484,1444,1411,1083,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,4307,5076,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,4,-13,3,4.26,7.02,12.29,6.27,5.77,3.76,4.77,8.03,,9.53,3.76,5.77,3.51,,5.77,21.57,7.02,12.29,,3.51,28.34,5.27,11.29,10.79,5.27,27.8,21.438889,34.022222,6.7945,,21.972222,72.139565
US_IN_18103,2022-06-15,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,3,,9402,,265,14697,0,0,0,0,0,0,0,0,0,1,59,135,405,667,281,1447,1484,1444,1411,1084,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,4310,5076,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,10,-14,4,4.84,,16.57,8.67,5.61,5.87,3.57,4.59,4.59,10.46,5.61,3.57,,,4.08,19.89,5.61,12.49,3.57,3.83,34.68,3.83,11.98,,4.08,29.314815,23.67284,34.518519,0.056444,,20.080247,59.740131
US_IN_18103,2022-06-16,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,3,,9405,,1,14698,0,0,0,0,0,0,0,0,1,0,59,135,405,667,281,1447,1484,1444,1412,1084,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,4311,5078,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,11,-12,3,3.84,7.68,13.58,7.43,,,10.76,4.1,,10.76,5.38,4.1,,3.84,9.22,22.29,3.59,16.39,4.61,5.38,34.07,5.89,11.02,6.4,3.84,29.283951,24.91358,34.302469,0.0,,18.530864,53.994539
US_IN_18103,2022-06-17,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,7,,9412,,0,14698,0,0,0,0,0,1,2,3,0,0,59,135,405,667,281,1448,1486,1447,1412,1084,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,6,4312,5084,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,26,5,-21,1,4.58,,13.25,7.39,5.09,6.62,7.39,5.6,3.57,8.91,,5.6,,,8.15,16.3,4.84,10.95,,6.37,34.9,,10.7,5.86,5.09,25.740741,20.04321,32.734568,0.0,,13.049383,46.669423
US_IN_18103,2022-06-18,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,4,,9416,,0,14698,0,0,0,1,0,1,0,0,0,1,59,135,405,668,281,1449,1486,1447,1412,1085,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,1,4315,5085,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,17,-19,-5,4.64,5.19,12.57,6.01,,3.83,11.75,6.01,,5.46,3.83,7.92,,3.83,,19.4,,13.12,,,35.25,7.11,12.3,6.83,,20.135802,13.475309,27.191358,0.0,,5.209877,39.082073
US_IN_18103,2022-06-19,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,1,,9417,,0,14698,0,0,0,0,0,0,0,0,0,1,59,135,405,668,281,1449,1486,1447,1412,1086,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,4315,5086,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,16,-19,,6.21,5.11,18.04,8.83,,5.1,,,,8.42,5.49,,,,7.21,22.85,4.49,11.95,,3.95,39.49,5.25,13.07,5.52,,18.512346,10.185185,26.481481,0.0,,4.734568,41.451953
US_IN_18103,2022-06-20,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,3,,9420,,0,14698,1,1,0,0,1,0,0,0,0,0,60,136,405,668,282,1449,1486,1447,1412,1086,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,4316,5088,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-3,-20,3,5.05,8.32,14.62,7.66,5.71,6.34,9.61,7.19,4.32,7.44,4.53,,,5.75,6.12,20.38,5.94,7.63,6.04,4.3,39.24,,10.38,7.6,,21.981481,12.382716,31.092593,0.0,,7.641975,40.484462
US_IN_18103,2022-06-21,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,11,,9431,,0,14698,0,0,0,0,0,1,1,2,2,5,60,136,405,668,282,1450,1487,1449,1414,1091,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,9,4318,5097,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,7,-17,2,4.04,5.83,16.53,6.62,6.61,6.41,9.52,,,9.49,5.74,4.05,,4.32,6.66,18.94,6.39,15.87,,6.17,30.73,,11.81,5.67,,25.981481,15.882716,34.938272,0.0,,11.716049,42.523055
US_IN_18103,2022-06-22,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,7,,9438,,0,14698,0,0,0,0,0,1,2,2,1,0,60,136,405,668,282,1451,1489,1451,1415,1091,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,3,4322,5100,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,8,-15,2,4.18,5.26,14.74,11.43,4.84,4.39,5.42,4.22,,11.25,4.57,5.04,3.62,,8.47,19.05,5.02,13.53,4.01,4.08,40.72,5.75,10.89,8.06,7.84,27.960317,20.388889,34.142857,0.0,,14.269841,44.437587
US_IN_18103,2022-06-23,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,6,,9444,,11,14709,0,0,0,0,0,0,2,1,1,1,60,136,405,668,282,1451,1491,1452,1416,1092,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,4,4324,5104,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,13,-16,1,6.4,5.7,14.12,8.96,,5.18,4.31,5.67,3.63,7.58,,9.03,,4.86,6.53,21.84,4.5,13.94,5.68,4.24,38.08,6.74,12.01,5.38,7.54,23.436508,15.531746,31.444444,0.0,,11.722222,47.965775
US_IN_18103,2022-06-24,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,7,,9451,,0,14709,1,0,0,0,0,0,0,1,1,3,61,136,405,668,282,1451,1491,1453,1417,1095,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,3,4328,5107,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,31,5,-21,2,4.34,5.02,16.69,5.46,4.72,4.56,4.8,3.78,,6.79,4.1,3.73,3.58,4.77,8.34,19.5,,12.47,4.32,,28.82,3.9,13.11,4.54,3.62,23.0,13.071429,31.809524,0.0,,10.02381,43.894387
US_IN_18103,2022-06-25,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,3,,9454,,0,14709,0,0,0,0,0,0,1,1,0,1,61,136,405,668,282,1451,1492,1454,1417,1096,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,4329,5109,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,8,-16,-3,6.06,6.83,10.93,4.97,4.99,5.62,7.45,4.62,,5.43,,,,5.46,7.85,16.5,4.74,10.55,4.58,3.79,29.95,,9.71,6.18,4.93,23.02381,14.031746,30.706349,0.042333,,13.198413,54.323103
US_IN_18103,2022-06-26,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,3,,9457,,0,14709,0,0,0,0,0,1,0,1,0,1,61,136,405,668,282,1452,1492,1455,1417,1097,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,4330,5111,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,5,-24,,6.78,4.78,14.77,4.88,4.26,,4.78,3.81,3.74,6.73,5.14,4.15,,4.9,6.45,18.25,,13.55,4.59,4.55,32.94,3.69,16.26,,4.21,24.357143,18.0,28.698413,4.7244,,18.174603,68.657541
US_IN_18103,2022-06-27,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,8,,9465,,0,14709,0,0,0,0,0,1,0,1,2,4,61,136,405,668,282,1453,1492,1456,1419,1101,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,3,4335,5114,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,3,-13,2,4.91,5.99,11.46,3.48,4.78,,8.58,,,7.37,5.21,5.95,4.68,,5.03,23.64,3.75,10.0,,4.87,34.15,,11.55,5.34,3.65,20.238095,12.920635,26.968254,0.0,,9.912698,51.673601
US_IN_18103,2022-06-28,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,16,,9481,,0,14709,0,0,0,1,1,2,2,0,1,4,61,136,405,669,283,1455,1494,1456,1420,1105,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,9,4342,5123,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,4,-14,2,4.26,7.34,13.14,,5.08,,7.06,,,5.53,3.91,,,,7.29,20.99,,13.03,,,29.32,3.65,12.42,5.71,5.51,18.642857,9.539683,27.285714,0.0,,6.18254,44.356579
US_IN_18103,2022-06-29,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,7,,9488,,0,14709,0,0,0,0,0,1,0,1,3,0,61,136,405,669,283,1456,1494,1457,1423,1105,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,3,4346,5126,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,7,-15,3,4.08,4.72,13.43,5.25,5.65,,6.62,3.91,,9.58,,4.18,5.81,4.32,6.8,23.86,6.52,12.57,4.91,5.98,35.09,4.43,13.86,8.13,3.8,22.993056,12.770833,30.368056,0.0,,11.430556,48.624762
US_IN_18103,2022-06-30,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,4,,9492,,16,14725,0,0,0,0,0,1,0,1,1,0,61,136,405,669,283,1457,1494,1458,1424,1105,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,4348,5128,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,16,-14,2,5.73,4.66,10.76,5.71,5.8,6.09,6.43,3.86,,9.35,,,,4.08,5.76,24.78,4.48,13.21,4.4,5.32,37.91,4.79,10.91,7.53,6.98,25.537037,15.808642,32.839506,0.0,,12.104938,43.707617
US_IN_18103,2022-07-01,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,6,,9498,,0,14725,0,0,0,0,0,0,2,1,1,1,61,136,405,669,283,1457,1496,1459,1425,1106,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,4,4350,5132,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,35,12,-22,2,3.58,5.42,7.92,6.56,4.11,3.92,4.95,,3.61,5.05,5.28,5.45,3.88,,6.06,20.3,3.83,9.58,,,25.96,4.09,9.44,6.88,5.7,25.895062,18.555556,32.617284,0.1016,,16.82716,57.641754
US_IN_18103,2022-07-02,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,2,,9500,,0,14725,0,0,0,0,0,0,0,0,0,1,61,136,405,669,283,1457,1496,1459,1425,1107,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,4352,5132,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,15,-20,-3,5.29,5.37,12.76,6.62,,4.94,4.74,,,6.48,4.37,4.4,,4.74,4.14,16.64,5.05,12.46,,,30.46,5.36,11.89,5.02,,23.333333,17.419753,30.351852,0.0,,14.864198,59.250615
