location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KS_20169,2021-06-10,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,6310,143,38,17762,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,15,28,,54,-26,3,1.83,4.27,6.23,4.52,12.21,2.44,6.47,4.03,2.2,4.27,3.91,3.3,,2.81,3.91,2.69,6.47,4.27,2.69,2.32,,3.66,,7.93,4.03,3.3,3.91,4.39,3.54,2.2,4.64,2.69,2.2,3.54,3.42,2.81,8.91,21.61,5.74,2.81,11.6,2.2,4.52,5.98,3.66,1.95,6.23,33.45,,5.13,1.83,5.98,10.01,,1.83,,2.69,6.71,5.25,4.76,2.08,1.95,1.71,,28.197531,21.395062,34.740741,0.0,,21.916667,68.200657
US_KS_20169,2021-06-11,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,6,1,6316,144,62,17824,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,0,19,,60,-26,1,,3.92,5.95,3.8,10.38,2.15,6.45,4.55,,3.29,4.93,3.92,3.04,4.3,2.28,2.66,6.83,2.02,3.92,3.8,,4.3,2.91,7.97,4.43,,,4.68,1.9,2.28,2.15,2.53,1.9,3.92,1.77,2.53,8.35,23.53,7.97,3.42,11.51,3.8,4.68,3.29,1.77,2.66,6.58,35.17,1.9,2.91,3.16,4.3,11.01,3.04,,,3.42,7.46,3.67,4.43,,,2.53,,27.666667,23.290123,33.506173,0.197556,,22.347222,72.479277
US_KS_20169,2021-06-12,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,6316,144,47,17871,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-7,11,,76,-19,-2,,3.28,6.69,3.13,12.82,,6.41,4.84,2.71,2.28,5.27,2.99,2.56,3.42,3.42,3.85,8.97,3.7,4.56,3.85,,3.85,2.42,6.84,4.42,,2.42,3.99,2.56,,3.42,3.28,,4.27,2.28,2.14,3.99,19.51,6.12,3.13,11.82,1.99,,2.42,2.14,,4.13,30.62,,2.71,4.13,3.42,10.82,,2.42,,2.85,7.98,3.13,4.13,,4.27,2.14,2.85,25.709877,19.740741,31.444444,0.338667,,16.597222,57.174927
US_KS_20169,2021-06-13,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,6316,144,65,17936,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,17,24,,62,-4,-2,,4.84,6.22,3.04,12.44,2.07,6.5,3.73,1.94,2.35,5.12,3.6,,3.32,4.15,5.67,7.33,2.49,5.53,3.6,2.77,4.01,2.35,8.16,4.15,2.21,2.21,3.18,2.9,,3.87,,,4.01,2.63,1.94,5.81,19.63,4.42,,12.44,3.73,3.73,3.73,3.32,,6.22,37.05,2.35,2.07,,6.78,10.65,2.07,2.9,2.07,,7.19,4.15,3.04,2.21,2.63,2.77,,24.604938,15.561728,33.228395,0.0,,14.1875,51.660829
US_KS_20169,2021-06-14,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,2,0,6318,144,0,17936,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,11,24,,61,-26,2,3.0,4.93,7.45,3.37,15.39,3.61,7.81,6.61,1.68,3.49,6.85,3.73,,2.77,4.09,2.28,7.33,3.97,4.45,3.25,2.28,4.09,2.28,9.26,4.69,3.85,,5.17,3.25,2.4,3.49,3.73,3.49,3.97,,3.0,8.29,22.84,8.18,5.05,13.46,3.25,3.61,4.33,1.8,2.04,6.73,38.35,2.28,2.16,2.04,4.33,9.02,,1.68,3.0,3.0,6.25,3.97,2.04,2.04,5.05,3.49,,25.574074,15.222222,35.061728,0.0,,15.0,51.366585
US_KS_20169,2021-06-15,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,6318,144,146,18082,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,17,23,,59,-27,3,2.62,2.98,8.34,4.65,12.15,3.69,6.55,5.36,3.46,4.17,6.2,2.62,2.38,4.41,4.05,1.79,7.15,4.17,3.93,2.74,2.98,5.12,,8.34,5.6,3.34,2.26,5.36,2.74,1.91,4.29,3.81,1.79,2.38,1.67,3.22,5.84,22.76,5.48,3.1,10.13,4.05,3.58,4.17,,2.98,5.48,36.7,2.98,3.22,1.79,6.43,10.72,2.38,1.79,2.03,2.62,6.55,4.65,3.46,,3.34,3.1,2.26,27.611111,17.530864,36.919753,0.0,,15.888889,48.542018
US_KS_20169,2021-06-16,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,6318,144,98,18180,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,15,24,,62,-25,3,3.2,3.44,6.29,4.51,11.51,3.68,7.24,4.15,2.85,2.37,5.7,4.87,2.25,4.51,2.85,,8.19,3.2,4.15,2.61,2.14,4.39,2.49,10.21,5.1,1.9,2.61,4.75,3.32,,3.09,3.44,2.02,4.87,2.61,2.97,11.87,18.51,5.34,,9.73,3.56,4.75,4.15,2.37,1.66,5.46,35.25,1.66,3.44,1.66,5.46,10.44,2.25,,2.25,1.78,6.17,4.39,2.37,2.25,2.25,2.14,1.78,29.265432,19.203704,38.691358,0.0,,16.173611,45.067414
US_KS_20169,2021-06-17,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,6318,144,78,18258,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,15,19,,59,-27,3,2.65,2.4,7.69,4.09,15.03,3.13,6.85,6.01,2.4,3.85,6.13,3.13,2.77,3.61,3.61,2.28,7.45,5.17,4.33,2.04,3.13,4.21,,10.1,5.53,4.21,2.04,4.93,2.4,2.77,3.73,2.4,1.8,4.33,2.16,2.16,7.21,20.08,6.13,2.28,9.86,2.4,3.37,4.09,2.28,2.28,4.69,34.98,,3.61,2.65,5.41,8.3,,1.8,,3.13,8.54,4.93,3.73,1.92,2.77,3.73,1.68,30.845679,21.753086,39.654321,0.0,,15.722222,40.181471
US_KS_20169,2021-06-18,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,6318,144,59,18317,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,0,14,,66,-24,1,,4.26,6.14,7.27,13.65,5.01,6.76,6.01,3.13,4.13,7.27,3.63,2.51,3.63,2.51,2.51,8.52,3.13,3.63,3.38,3.63,4.38,,9.9,5.01,,,4.13,4.51,,3.13,2.76,3.26,3.38,1.88,1.88,7.14,18.42,6.14,2.13,10.65,3.76,4.26,3.13,2.63,,7.14,33.95,2.63,3.51,,4.26,8.64,2.0,2.0,,1.88,6.89,5.89,3.38,1.88,2.0,2.88,,31.709877,23.314815,39.746914,0.0,,14.680556,35.737335
US_KS_20169,2021-06-19,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,6318,144,65,18382,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-5,12,,68,-20,-1,,3.84,5.83,3.13,11.81,,6.97,2.85,,2.13,3.7,3.42,,2.13,2.85,2.13,6.12,3.56,3.27,2.42,,3.98,3.7,8.54,6.12,1.99,,3.84,3.7,,,3.42,,2.7,,,5.26,16.65,5.41,2.56,11.24,2.7,4.41,1.99,,2.42,4.41,32.44,2.56,4.27,2.13,3.84,10.81,,,,2.56,7.26,2.85,2.7,,3.7,3.13,2.28,29.925926,23.259259,37.030864,0.0,,18.104167,49.197293
US_KS_20169,2021-06-20,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,6318,144,60,18442,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,23,23,,58,-4,-3,,3.86,6.49,4.0,12.0,,5.93,5.24,,3.59,4.69,2.48,2.48,3.45,2.35,2.21,6.49,4.28,4.42,3.45,2.07,3.59,2.62,6.35,4.42,,2.07,4.97,4.14,,2.76,4.42,1.93,3.59,,,4.0,19.59,4.69,4.14,10.62,3.04,3.45,4.0,3.73,,3.31,38.22,3.04,3.17,2.35,3.59,10.21,2.35,2.35,,,5.11,3.59,3.45,3.73,2.07,,,29.351852,21.993827,37.160494,0.254,,18.222222,51.421409
US_KS_20169,2021-06-21,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,6318,144,69,18511,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,13,23,,57,-25,2,1.81,5.3,6.15,5.18,12.54,3.25,6.51,6.27,1.93,3.5,4.94,4.46,1.69,3.01,3.38,2.05,7.47,2.89,3.62,3.62,2.65,3.86,4.1,10.13,5.18,2.77,2.65,5.18,4.46,,2.89,3.62,,2.89,2.29,3.86,6.75,26.4,7.23,2.65,11.45,,5.18,4.1,,2.89,6.03,39.18,,2.29,2.41,4.1,11.45,,2.65,1.69,2.05,6.15,3.74,5.91,2.77,2.17,,1.81,23.54321,17.41358,34.141975,0.451556,,12.020833,48.342013
US_KS_20169,2021-06-22,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,6318,144,20,18531,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,14,23,,61,-27,2,1.9,3.45,5.24,5.0,13.21,2.98,6.55,4.76,2.62,4.17,6.9,3.09,,4.88,2.14,3.09,5.71,3.81,4.52,2.62,2.38,4.76,,10.0,2.98,3.69,3.33,5.12,,1.9,3.69,2.38,1.9,3.69,2.26,2.38,6.43,20.83,5.0,2.02,10.47,2.62,4.76,4.64,2.26,1.9,4.52,39.51,,,,4.76,8.33,1.9,2.98,,3.33,6.43,4.4,3.09,3.33,2.74,3.57,,23.32716,14.259259,32.382716,0.112889,,10.4375,44.02022
US_KS_20169,2021-06-23,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,10,0,6328,144,38,18569,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,15,19,,55,-25,2,2.16,3.96,5.88,6.6,15.0,3.96,7.2,5.88,2.88,6.6,7.56,3.0,1.8,2.88,1.68,2.88,5.4,3.48,4.2,2.76,2.28,3.84,2.4,7.92,9.72,,2.76,5.04,3.12,2.16,3.72,3.12,2.16,3.96,,2.64,6.36,28.67,7.2,2.16,10.68,4.08,5.04,3.6,2.52,2.64,5.64,36.47,1.8,2.52,2.4,5.04,9.84,,2.52,,3.24,7.08,4.68,4.2,3.24,1.8,2.88,1.68,26.450617,19.271605,35.641975,0.0,,15.291667,50.095225
US_KS_20169,2021-06-24,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,6328,144,69,18638,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,11,15,,48,-28,2,2.95,3.19,4.96,4.49,14.29,3.07,6.14,4.37,1.89,4.25,5.67,3.07,1.77,,3.78,1.89,6.73,4.61,3.54,3.54,2.36,4.01,2.72,10.28,11.22,2.13,2.72,5.2,3.54,,4.01,4.01,2.13,4.25,2.36,2.72,8.15,29.05,6.73,4.25,10.63,2.48,4.13,3.42,2.24,2.83,4.25,35.31,,2.6,2.36,4.01,10.87,,2.36,2.6,,5.91,6.02,4.84,2.95,2.24,3.07,,29.796296,23.358025,37.728395,1.100667,,21.486111,60.731264
US_KS_20169,2021-06-25,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,3,0,6331,144,72,18710,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,2,4,,51,-27,2,2.42,3.15,6.66,3.03,13.32,3.27,5.21,3.51,,4.48,4.72,2.79,2.54,2.3,1.94,2.18,6.78,3.87,4.84,3.63,,2.66,,7.14,7.02,1.7,,5.08,2.54,,3.03,3.87,3.03,2.66,2.91,2.18,5.08,24.21,6.29,2.79,10.05,3.27,2.54,3.63,,,3.75,34.75,3.03,2.06,,3.63,8.11,,,,3.15,4.0,4.48,4.96,2.91,2.06,2.54,,26.351852,20.660494,35.438272,8.777111,,20.597222,70.64088
US_KS_20169,2021-06-26,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,6331,144,59,18769,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-7,4,,51,-23,0,2.82,5.36,5.78,3.24,10.85,2.54,5.5,4.79,2.25,4.37,3.52,3.66,,3.24,3.1,3.66,8.03,4.93,4.51,2.82,,3.95,2.25,6.62,3.52,2.4,2.68,5.07,3.81,,2.68,,2.25,5.36,2.11,,6.34,17.33,4.93,2.68,11.41,2.54,3.24,3.81,2.4,2.4,4.23,33.68,,1.97,,4.09,8.6,,2.54,,2.4,4.65,3.1,4.09,,3.1,2.82,2.11,23.475309,19.722222,29.703704,14.167556,,18.791667,74.643588
US_KS_20169,2021-06-27,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,6331,144,93,18862,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,16,17,,48,-9,-1,3.19,3.88,5.68,3.32,11.77,,6.65,6.23,,3.05,5.4,5.12,2.77,4.29,3.74,2.22,6.65,4.57,4.43,4.16,2.49,3.46,2.63,6.93,4.71,2.35,,4.85,4.29,,3.74,5.12,,3.6,,2.91,6.79,23.27,6.65,3.19,14.27,3.6,3.88,3.19,3.32,2.08,5.12,36.57,1.94,2.49,,4.71,10.94,,3.05,1.94,3.05,6.23,4.71,3.88,2.77,4.43,1.94,,22.888889,17.987654,29.160494,0.254,,17.381944,70.783034
US_KS_20169,2021-06-28,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,10,0,6341,144,99,18961,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,13,15,,55,-25,-1,2.75,4.55,6.46,3.83,14.36,2.63,8.14,5.86,2.51,2.99,5.98,3.95,,3.47,3.59,2.87,4.79,3.95,2.75,3.11,3.11,5.5,,7.42,3.95,1.91,1.79,4.43,3.47,,4.43,3.23,3.59,4.43,,3.59,8.49,23.33,5.38,3.23,14.24,3.83,5.62,4.79,2.03,1.68,6.58,38.41,2.51,1.68,1.91,3.83,8.38,2.99,3.35,1.91,5.03,6.1,5.26,3.95,2.99,2.63,4.07,,23.425926,18.45679,28.876543,1.072444,,17.777778,70.626363
US_KS_20169,2021-06-29,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,-1,6341,143,10,18971,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,10,9,,41,-29,1,2.41,4.46,4.82,3.37,13.61,3.13,7.35,4.82,2.41,4.94,4.94,3.01,1.69,2.65,2.89,,7.83,3.61,4.94,3.01,2.41,4.82,2.17,10.72,3.85,2.77,1.69,4.7,2.05,,3.13,,1.93,3.37,1.93,2.05,8.55,23.37,5.3,2.77,12.41,3.85,4.94,3.85,2.05,2.29,6.14,42.29,2.17,,2.17,3.98,10.84,,1.81,,3.37,6.02,6.87,2.89,2.89,2.53,3.61,1.69,24.024691,20.302469,28.876543,0.254,,19.798611,77.31586
US_KS_20169,2021-06-30,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,21,0,6362,143,26,18997,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,19,28,,55,-26,2,2.52,3.25,8.05,4.93,12.74,3.48,7.09,7.21,,4.09,5.53,3.25,,4.93,1.92,2.76,6.61,5.17,4.81,3.85,2.28,2.88,3.12,9.49,3.37,2.76,2.4,4.21,3.85,,5.05,2.64,,4.57,1.68,2.4,7.81,25.84,5.89,3.97,11.78,2.52,3.73,4.57,,,6.73,36.29,2.04,1.8,2.64,5.89,9.25,2.04,1.8,,2.76,7.09,5.77,3.12,2.52,2.64,2.76,1.8,24.191358,20.617284,29.722222,7.732889,,20.381944,79.202398
US_KS_20169,2021-07-01,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,6362,143,50,19047,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,21,38,,60,-28,3,2.42,5.56,5.81,3.15,10.64,2.06,8.1,4.84,,3.02,5.32,3.99,,4.84,,3.75,7.26,3.87,3.51,3.39,2.06,4.35,2.42,8.83,4.6,2.42,,5.93,4.11,,4.47,3.39,,3.87,2.06,3.51,7.86,28.91,5.08,3.15,11.49,3.75,6.05,4.23,2.3,1.94,4.35,35.92,,4.72,2.18,4.96,9.44,,3.63,2.42,3.75,7.02,3.99,4.6,2.06,2.06,2.3,,24.308642,21.0,29.759259,4.628444,,19.743056,75.660843
US_KS_20169,2021-07-02,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,7,0,6369,143,31,19078,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,8,25,,97,-29,1,2.31,5.25,6.92,5.25,9.48,,8.07,4.74,,4.49,5.25,3.33,,2.31,2.69,2.69,7.82,2.69,2.82,3.59,,3.59,3.2,9.48,5.51,1.92,1.92,5.25,4.23,,3.46,3.08,2.18,3.85,,2.44,6.02,27.3,5.64,4.23,11.66,2.31,3.59,3.97,2.95,2.69,4.36,36.02,,,,4.49,10.25,,3.08,2.05,2.69,7.18,4.49,4.61,2.69,2.44,,2.18,24.141975,17.654321,30.660494,2.54,,17.201389,64.945
US_KS_20169,2021-07-03,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,6369,143,44,19122,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-10,21,,67,-29,-2,,2.59,5.79,3.96,11.12,,6.86,6.4,,3.05,6.09,3.05,,,,,7.77,3.66,6.7,2.74,2.9,4.27,,6.09,6.86,2.29,2.13,4.72,4.27,,3.66,2.29,,3.96,,3.2,5.33,18.59,5.18,2.13,12.49,2.44,3.05,3.2,2.44,2.74,3.2,32.15,2.29,3.05,,5.94,9.6,3.05,,,3.05,6.4,2.74,2.59,2.44,,,,24.518519,16.395062,31.376543,0.0,,15.097222,55.509702
US_KS_20169,2021-07-04,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,6369,143,24,19146,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-6,17,,59,-22,-5,,4.95,4.15,3.51,11.49,,8.62,3.99,,2.23,5.11,4.95,2.55,3.83,4.79,,8.78,4.63,4.63,2.23,2.71,4.15,,5.43,7.82,2.39,,4.31,3.19,2.55,2.87,2.71,,3.67,2.39,3.03,5.27,23.62,4.79,2.87,12.93,,2.39,4.31,2.39,,2.39,37.51,,,,3.35,7.18,,2.39,,2.55,5.91,3.19,4.31,,3.03,,,25.08642,17.839506,31.87037,0.0,,16.493056,59.230259
US_KS_20169,2021-07-05,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,6369,143,0,19146,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,14,24,,73,-67,13,3.11,3.65,6.08,4.05,12.16,3.11,7.43,5.95,,2.97,7.43,5.68,2.03,2.43,2.97,3.38,7.97,3.51,4.73,3.65,,4.33,,11.08,4.6,3.51,2.7,3.92,1.89,,2.84,3.79,,3.92,,1.89,7.84,20.82,6.49,3.65,14.6,5.81,4.05,,,2.84,5.14,38.52,2.43,,1.89,4.73,9.73,3.24,,,3.24,5.81,3.65,4.05,3.38,3.51,2.03,2.3,25.685185,18.561728,32.253086,0.0,,17.166667,59.437658
US_KS_20169,2021-07-06,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,6369,143,34,19180,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,12,19,,54,-31,3,2.03,5.14,7.29,4.54,13.51,3.11,5.5,4.9,1.91,3.83,6.33,4.06,1.79,5.98,2.51,2.63,6.33,1.91,3.11,4.3,2.39,2.63,1.79,9.68,6.1,2.87,,4.3,4.06,,5.14,3.11,1.91,3.59,3.11,3.47,5.62,25.58,4.78,2.87,14.58,2.39,5.02,3.47,2.27,,3.47,35.26,3.47,,1.79,4.54,11.59,2.99,3.23,,2.27,8.01,4.66,6.21,2.15,2.99,2.87,2.03,25.518519,17.604938,32.537037,0.0,,16.625,58.065474
US_KS_20169,2021-07-07,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,19,-1,6388,142,14,19194,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,14,23,,59,-29,3,2.26,3.21,6.55,3.1,13.93,2.5,6.07,5.48,2.74,3.69,6.07,4.17,2.02,4.05,3.69,2.14,7.38,3.57,5.0,3.45,2.74,4.29,2.38,9.41,2.86,2.38,2.5,4.29,2.62,2.02,5.36,3.1,,3.93,2.38,2.86,6.43,18.69,7.03,2.98,12.98,2.86,3.21,3.93,2.38,2.5,7.26,39.29,1.91,,2.62,5.83,10.48,2.74,2.02,,3.21,5.95,4.88,2.98,2.74,2.26,2.98,,25.518519,20.753086,31.567901,1.778,,18.701389,66.150807
US_KS_20169,2021-07-08,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,6388,142,53,19247,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,12,17,,75,-30,4,2.8,4.13,5.59,3.16,12.04,2.8,7.9,3.04,2.8,5.47,5.35,4.01,1.95,3.65,2.55,2.31,6.57,4.5,3.77,3.89,2.55,4.74,,7.17,4.5,2.8,2.43,5.71,3.16,1.95,4.13,4.38,2.55,2.92,1.95,2.8,10.09,24.68,5.71,2.8,10.7,3.04,5.59,4.62,2.19,1.95,3.04,35.63,2.67,2.67,2.31,5.23,9.12,2.07,,1.7,4.5,7.17,2.8,4.86,2.43,2.92,3.89,,24.197531,16.160494,32.882716,0.141111,,17.243056,64.452861
