location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19191,2021-09-03,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2086,37,13,10725,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,15,,-21,,11.41,10.41,,7.05,8.73,,20.14,5.04,,27.19,4.7,7.72,17.483333,15.094444,20.122222,4.7752,,15.677778,89.413931
US_IA_19191,2021-09-04,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2086,37,16,10741,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,17,,-27,8.04,11.42,10.15,,8.04,,,24.53,7.61,8.46,28.34,,,18.794444,16.644444,23.288889,8.636,,16.688889,87.712628
US_IA_19191,2021-09-05,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2086,37,0,10741,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-24,,19.78,14.73,,,8.0,,22.72,,9.68,34.09,7.58,8.0,18.627778,11.772222,26.544444,0.0762,,13.144444,70.641255
US_IA_19191,2021-09-06,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2086,37,0,10741,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,2,,-74,,17.77,8.7,,9.07,,,23.07,6.43,8.7,29.11,10.96,,18.544444,10.988889,25.783333,0.0,,12.7,68.947629
US_IA_19191,2021-09-07,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2086,37,0,10741,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,6,,-23,5.61,12.86,7.58,4.95,11.87,6.26,5.93,25.72,5.28,6.59,38.25,5.93,5.93,21.522222,16.833333,25.683333,0.0,,15.477778,68.646977
US_IA_19191,2021-09-08,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,27,0,2113,37,32,10773,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,7,,-23,,11.54,9.24,5.61,9.9,10.88,6.6,27.38,,6.27,38.59,5.94,6.6,17.238889,11.522222,23.655556,0.0508,,10.827778,66.296778
US_IA_19191,2021-09-09,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2113,37,15,10788,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,3,,-18,7.22,10.82,11.15,6.89,7.54,5.9,6.89,25.91,6.56,7.22,37.06,6.23,5.58,16.494444,10.333333,23.5,0.0762,,11.583333,73.00718
US_IA_19191,2021-09-10,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2113,37,11,10799,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,10,,-18,5.7,14.25,5.7,6.41,14.25,4.99,6.41,22.44,6.77,7.48,32.06,,6.77,17.688889,10.877778,25.988889,0.0,,12.561111,72.063708
US_IA_19191,2021-09-11,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2113,37,13,10812,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,17,,-15,8.32,13.74,7.08,,12.9,,,24.97,,7.49,33.72,,,20.983333,14.305556,29.155556,0.0,,17.027778,78.251503
US_IA_19191,2021-09-12,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2113,37,0,10812,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-20,8.48,17.73,10.02,6.17,9.63,,5.39,26.2,,10.79,26.97,6.55,5.78,20.666667,17.266667,26.0,0.0,,16.7,78.400186
US_IA_19191,2021-09-13,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2113,37,0,10812,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-1,,-18,5.48,10.64,10.0,,11.93,10.0,8.71,23.54,,8.06,42.56,7.42,,17.661111,14.338889,23.111111,1.7526,,15.711111,88.611771
US_IA_19191,2021-09-14,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2113,37,0,10812,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,13,,-21,7.49,11.39,7.49,,14.32,11.72,5.21,28.0,12.7,8.14,36.14,4.56,6.51,19.666667,15.994444,23.427778,1.778,,16.083333,80.184483
US_IA_19191,2021-09-15,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,49,0,2162,37,33,10845,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,13,,-22,6.23,7.54,5.57,,13.11,9.18,7.21,31.14,8.52,4.59,35.4,6.88,9.18,16.805556,9.583333,24.805556,0.127,,10.261111,65.498588
US_IA_19191,2021-09-16,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2162,37,9,10854,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,4,,-18,6.58,13.81,7.24,6.25,8.88,12.83,8.55,30.91,8.88,5.59,39.47,9.87,5.26,19.344444,11.938889,27.988889,0.0,,11.244444,59.584319
US_IA_19191,2021-09-17,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2162,37,23,10877,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,14,,-21,5.81,14.01,,7.18,9.57,6.15,12.64,23.58,6.15,,28.02,7.86,,20.527778,16.005556,25.605556,0.0,,13.477778,64.254551
US_IA_19191,2021-09-18,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2162,37,29,10906,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,20,,-16,7.54,11.31,8.8,,8.8,,7.54,30.17,,9.22,31.42,6.29,,15.588889,7.438889,25.827778,0.0254,,8.994444,65.003445
US_IA_19191,2021-09-19,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2162,37,0,10906,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-19,6.52,14.49,10.14,6.16,13.77,9.42,5.43,23.18,5.8,8.33,35.5,6.52,5.07,22.15,16.233333,30.677778,0.0,,15.761111,67.274115
US_IA_19191,2021-09-20,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2162,37,23,10929,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-5,,-17,6.8,15.46,8.35,4.95,13.91,8.97,8.97,31.85,6.49,7.42,36.17,,7.73,22.683333,18.172222,28.055556,0.0,,18.677778,78.380005
US_IA_19191,2021-09-21,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2162,37,4,10933,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,7,,-19,4.5,15.73,7.71,4.5,14.45,9.63,5.78,28.89,5.46,5.14,39.81,,5.46,16.344444,11.6,22.805556,13.2334,,11.088889,71.441851
US_IA_19191,2021-09-22,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,33,0,2195,37,9,10942,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,13,,-15,,12.31,8.65,5.32,12.97,11.31,7.98,25.95,9.98,6.32,39.25,,10.64,13.822222,8.233333,19.866667,0.0,,7.177778,64.687076
US_IA_19191,2021-09-23,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2195,37,11,10953,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,6,,-13,7.67,12.35,6.67,,10.68,6.67,8.68,25.69,7.67,6.67,35.03,8.01,,13.427778,6.788889,21.566667,0.0,,6.772222,64.499151
US_IA_19191,2021-09-24,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2195,37,22,10975,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,17,,-19,7.24,7.24,7.24,5.51,12.06,8.96,,35.15,5.17,6.2,28.95,6.89,6.2,13.9,8.561111,21.816667,0.0,,9.244444,73.713744
US_IA_19191,2021-09-25,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2195,37,20,10995,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,23,,-20,,12.89,8.45,,13.78,,,27.56,,9.34,28.45,8.0,,11.577778,5.344444,19.944444,2.1082,,5.505556,67.286445
US_IA_19191,2021-09-26,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2195,37,0,10995,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-20,9.88,12.26,7.51,,16.21,,,32.42,6.72,5.93,38.74,8.7,5.93,17.405556,8.777778,28.411111,0.0,,8.811111,57.763118
US_IA_19191,2021-09-27,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2195,37,0,10995,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,1,,-17,9.49,11.07,11.07,5.06,11.7,12.65,8.86,32.58,5.06,5.38,35.43,6.33,5.38,19.783333,12.044444,28.116667,0.0,,13.261111,66.299584
US_IA_19191,2021-09-28,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2195,37,0,10995,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,2,,-18,6.7,14.68,6.7,5.74,15.95,9.25,7.34,24.57,6.06,7.34,33.5,,6.7,18.161111,11.333333,26.261111,0.0,,11.722222,66.284989
US_IA_19191,2021-09-29,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,40,0,2235,37,37,11032,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,3,,-17,8.43,14.59,6.16,4.54,15.89,9.4,10.7,28.53,4.86,5.51,36.64,5.84,6.81,19.205556,12.394444,28.688889,0.0,,12.711111,66.349494
US_IA_19191,2021-09-30,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2235,37,4,11036,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,5,,-12,5.5,10.04,7.12,,16.83,7.77,6.47,27.84,4.86,5.83,36.26,,,21.166667,15.011111,28.616667,0.0,,15.344444,69.576115
US_IA_19191,2021-10-01,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2235,37,12,11048,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,16,,-16,7.34,,8.34,,10.35,8.68,6.34,24.7,10.68,4.67,32.71,7.68,,21.522222,15.211111,28.427778,0.0,,15.733333,69.774235
US_IA_19191,2021-10-02,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2235,37,12,11060,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,26,,-10,,11.04,,,15.54,6.13,,14.72,,7.77,29.84,,,20.416667,16.811111,25.527778,1.8288,,17.733333,84.837152
US_IA_19191,2021-10-03,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2235,37,0,11060,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-15,9.08,10.21,6.81,5.67,9.83,,,18.91,7.19,8.32,27.23,,,18.605556,16.472222,22.555556,0.2286,,15.611111,83.279833
US_IA_19191,2021-10-04,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2235,37,0,11060,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,1,,-16,6.56,8.12,12.18,4.68,8.74,5.93,4.68,22.79,9.68,,30.6,,5.31,16.255556,12.227778,22.011111,0.0762,,13.511111,84.055597
US_IA_19191,2021-10-05,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2235,37,37,11097,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,12,,-18,,8.47,5.96,5.96,7.53,8.47,,22.27,5.65,6.27,34.2,6.27,6.27,16.6,12.05,21.483333,0.0,,13.844444,83.935297
US_IA_19191,2021-10-06,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,42,0,2277,37,6,11103,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,9,,-16,8.23,12.03,7.6,6.01,15.2,8.86,6.65,27.23,5.7,6.33,35.77,5.38,4.43,17.966667,13.261111,24.355556,0.0,,14.766667,81.769493
US_IA_19191,2021-10-07,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2277,37,32,11135,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,5,,-13,6.25,7.81,8.12,4.68,13.12,7.5,7.18,25.61,,4.37,33.74,10.31,5.62,17.466667,15.433333,21.177778,0.4572,,15.583333,88.859561
US_IA_19191,2021-10-08,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2277,37,22,11157,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,18,,-12,,12.19,5.42,,12.53,6.77,5.08,27.08,8.8,,32.5,,5.42,17.988889,16.455556,22.544444,9.200444,,16.688889,92.291612
US_IA_19191,2021-10-09,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2277,37,14,11171,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,16,,-10,,9.47,9.06,,8.24,11.12,,22.24,7.41,,33.36,,,18.772222,14.327778,26.177778,1.5494,,15.855556,83.367706
US_IA_19191,2021-10-10,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2277,37,0,11171,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-9,,12.46,9.16,,14.29,5.86,,22.36,5.13,,34.45,,8.8,21.111111,16.883333,24.838889,0.0254,,16.255556,74.078685
US_IA_19191,2021-10-11,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2277,37,0,11171,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,2,,-16,,17.45,8.43,,13.84,9.33,4.51,27.69,4.21,4.51,35.51,6.62,5.12,14.633333,11.444444,20.455556,0.1524,,10.355556,75.895313
US_IA_19191,2021-10-12,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2277,37,21,11192,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,8,,-13,,11.29,4.71,,15.37,10.98,5.33,28.23,7.21,6.27,38.9,6.9,6.59,14.194444,10.522222,18.922222,3.1242,,11.533333,84.250902
US_IA_19191,2021-10-13,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,33,0,2310,37,7,11199,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,9,,-11,4.29,13.8,8.9,6.75,12.27,10.43,6.13,30.37,7.67,5.21,38.04,5.21,,14.772222,11.572222,18.461111,0.1016,,12.916667,88.786223
US_IA_19191,2021-10-14,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2310,37,12,11211,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,6,,-9,8.48,14.67,6.19,,12.06,12.39,8.15,29.34,6.52,7.5,28.69,7.17,,13.55,7.888889,18.438889,4.9022,,6.577778,62.96285
US_IA_19191,2021-10-15,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2310,37,9,11220,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,17,,-13,5.08,9.44,6.53,6.9,12.34,6.17,,23.23,,5.45,31.21,5.81,5.08,9.866667,4.738889,15.705556,0.0,,3.75,65.82963
US_IA_19191,2021-10-16,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2310,37,6,11226,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,16,,-10,,12.25,,,,,,15.42,,,37.2,,7.71,8.35,2.711111,15.983333,0.0,,1.088889,60.457728
US_IA_19191,2021-10-17,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2310,37,0,11226,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-22,9.82,13.09,,,10.29,,,16.83,,,33.67,,9.82,10.111111,2.205556,19.833333,0.0,,2.127778,57.74427
US_IA_19191,2021-10-18,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2310,37,0,11226,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,2,,-25,5.96,9.54,9.93,,9.14,5.96,,19.86,7.55,,32.98,,7.55,12.811111,4.711111,23.377778,0.0,,4.677778,57.967271
US_IA_19191,2021-10-19,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2310,37,13,11239,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-3,,-16,5.67,15.51,7.56,6.43,11.35,7.56,6.43,25.72,10.21,6.43,34.41,8.32,5.67,14.683333,7.227778,23.344444,0.0,,6.955556,59.973463
US_IA_19191,2021-10-20,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,25,1,2335,38,8,11247,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,14,,-14,8.01,9.4,6.97,,9.06,6.97,5.57,28.56,8.36,6.27,32.74,7.32,,14.905556,9.688889,21.0,0.0254,,9.777778,71.597939
US_IA_19191,2021-10-21,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2335,38,4,11251,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,9,,-9,,7.34,7.66,7.66,8.61,9.25,4.47,22.01,6.38,6.38,40.84,4.79,6.7,10.055556,6.472222,16.983333,0.649111,,8.15,88.188001
US_IA_19191,2021-10-22,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2335,38,12,11263,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,12,,-13,4.95,6.6,8.91,4.95,10.56,4.95,4.62,19.47,4.62,6.27,32.67,4.95,,3.972222,-0.244444,9.644444,0.4318,,0.627778,79.017163
US_IA_19191,2021-10-23,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2335,38,19,11282,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,19,,-5,,9.15,,,13.72,8.32,,14.97,7.07,,34.94,8.32,6.65,4.038889,-1.677778,11.266667,0.0,,-0.288889,73.502942
US_IA_19191,2021-10-24,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2335,38,0,11282,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-16,5.8,12.68,7.24,,14.13,11.23,,22.09,,5.07,30.79,,5.8,5.088889,1.016667,9.172222,0.0,,1.583333,78.24629
US_IA_19191,2021-10-25,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2335,38,0,11282,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-1,,-9,4.96,8.06,9.61,7.75,8.99,9.92,5.58,24.8,5.89,4.96,32.86,5.58,6.2,7.161111,2.505556,12.25,8.805333,,1.944444,69.934638
US_IA_19191,2021-10-26,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2335,38,12,11294,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,2,,-11,,9.11,16.34,,12.57,10.06,7.54,22.94,6.6,5.97,29.23,6.29,6.29,6.394444,0.5,13.444444,0.4572,,1.144444,69.235612
US_IA_19191,2021-10-27,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,30,1,2365,39,6,11300,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,8,,-11,9.35,8.73,5.92,,11.54,9.66,7.79,23.07,6.55,,33.05,5.3,4.99,9.283333,5.505556,13.177778,0.0508,,4.05,70.063355
US_IA_19191,2021-10-28,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2365,39,15,11315,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,7,,-5,4.29,7.36,7.67,4.29,11.04,6.75,7.67,21.78,4.29,,31.9,4.29,7.67,8.9,7.111111,12.322222,1.975556,,5.872222,81.544858
US_IA_19191,2021-10-29,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2365,39,8,11323,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,19,,-6,,9.52,,,12.15,7.55,8.87,23.64,5.58,4.6,29.22,7.88,7.22,9.161111,7.766667,11.4,6.208889,,7.416667,89.02012
