location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_KY_21013,2020-02-26,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,20,10,,-1,6.09,14.41,9.29,,38.44,9.93,9.29,52.85,4.48,10.25,37.16,7.69,5.12,8.228395,3.432099,12.351852,0.870857,5.777778,84.710232
US_KY_21013,2020-02-27,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,18,-4,,1,,13.04,7.02,6.35,27.42,10.7,6.35,49.16,6.35,9.36,43.81,8.03,,0.944444,-1.790123,5.987654,1.850571,-5.216049,63.718073
US_KY_21013,2020-02-28,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,16,2,,2,6.4,8.96,8.32,5.44,26.25,6.72,7.04,41.3,7.36,7.68,32.34,5.12,4.48,1.006173,-2.722222,5.45679,0.072571,-3.740741,70.980007
US_KY_21013,2020-02-29,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,27,6,,5,9.8,18.79,,6.54,26.95,12.25,11.84,36.35,7.76,11.44,35.12,7.76,6.94,1.746914,-1.580247,5.298611,0.471714,-4.697531,62.466051
US_KY_21013,2020-03-01,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,28,17,,-6,7.15,11.78,7.15,,32.39,13.04,12.62,39.54,8.41,8.41,38.7,7.57,6.31,2.673611,-5.625,16.486111,0.09525,-5.138889,56.696785
US_KY_21013,2020-03-02,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,14,-2,,1,9.89,11.21,8.24,8.9,24.07,7.91,10.88,41.87,7.91,8.9,39.24,4.95,4.95,9.548611,5.9375,12.680556,1.566333,4.409722,71.056389
US_KY_21013,2020-03-03,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,37,23,,2,6.05,10.83,9.87,,22.93,7.96,14.96,37.25,,4.46,36.94,7.32,7.0,12.746914,9.302469,18.925926,14.369143,9.716049,81.886812
US_KY_21013,2020-03-04,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,24,18,,0,6.56,12.78,8.52,,22.62,7.21,9.83,38.68,5.9,9.51,34.09,5.9,5.9,9.12963,1.598765,17.098765,2.173111,1.17284,57.62584
US_KY_21013,2020-03-05,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,17,14,,8,10.26,14.23,,7.61,31.78,7.95,14.57,47.01,5.63,9.27,39.06,6.95,5.3,10.006173,3.666667,16.512346,0.0,1.246914,55.035104
US_KY_21013,2020-03-06,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,0,-9,,-1,8.91,10.82,6.37,,30.56,10.82,9.87,46.8,6.68,5.09,33.11,6.05,5.09,6.37037,2.790123,12.783951,0.0,-1.345679,58.033862
US_KY_21013,2020-03-07,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,23,10,,2,12.86,14.93,9.54,,34.01,9.54,9.12,47.28,,11.2,38.99,8.29,7.46,3.641975,0.345679,9.759259,0.03175,-4.604938,55.029795
US_KY_21013,2020-03-08,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,18,6,,-4,15.38,14.95,13.24,7.69,32.46,8.97,9.82,46.98,7.69,11.96,39.72,,6.41,7.0,-1.222222,17.993056,0.0,-3.902778,47.1347
US_KY_21013,2020-03-09,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,14,-1,,-2,8.07,11.1,9.08,,29.26,11.44,12.11,47.43,7.4,8.07,30.27,9.42,,10.87037,1.753086,19.598765,0.0,-0.098765,47.322774
US_KY_21013,2020-03-10,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,13,5,,-5,8.17,10.79,9.48,5.23,29.1,11.44,6.87,51.33,5.56,6.21,36.29,6.87,,14.253086,10.987654,16.993827,1.052286,8.993827,70.760711
US_KY_21013,2020-03-11,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,17,12,,0,9.13,15.98,7.17,4.89,43.69,9.46,13.7,78.91,6.52,8.8,38.8,6.2,6.52,13.987654,9.888889,18.666667,1.68275,9.993827,77.133942
US_KY_21013,2020-03-12,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,11,18,,3,6.52,13.66,7.45,6.83,63.66,7.14,12.11,100.0,4.35,8.7,27.02,5.28,4.35,12.438272,6.635802,19.320988,0.0,9.524691,82.488072
US_KY_21013,2020-03-13,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,3,7,,0,7.2,11.66,,,43.57,,5.15,76.5,,,32.25,4.8,6.17,16.265432,13.358025,19.259259,14.078857,10.537037,69.001147
US_KY_21013,2020-03-14,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,5,14,,5,5.58,14.75,7.97,,38.27,13.15,7.57,68.56,,11.16,33.88,10.36,,9.691358,6.851852,14.290123,3.410857,-0.166667,50.394017
US_KY_21013,2020-03-15,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-4,14,,-15,,12.1,9.68,,41.12,6.45,6.45,77.81,,6.45,35.07,,11.29,6.512346,4.425926,9.54321,5.188857,4.919753,89.758603
US_KY_21013,2020-03-16,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,0,19,,-10,6.63,13.61,7.33,,33.15,8.37,8.72,88.62,6.98,10.12,28.26,10.82,,6.62963,4.17284,11.469136,0.544286,4.962963,89.306433
US_KY_21013,2020-03-17,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-17,12,,-17,8.74,17.48,10.49,8.74,39.86,,7.69,84.61,6.64,6.64,41.95,9.79,5.59,11.012346,8.462963,13.648148,1.995714,10.067901,94.00064
US_KY_21013,2020-03-18,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-21,11,,-19,7.85,11.78,11.42,8.57,36.05,12.13,8.92,71.74,7.85,9.64,44.26,7.5,,13.185185,9.333333,20.703704,1.705429,11.259259,88.151121
US_KY_21013,2020-03-19,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-22,11,,-12,8.34,13.42,6.89,19.59,40.99,12.7,8.71,70.38,9.07,6.89,35.92,7.98,5.08,18.512346,14.104938,25.012346,6.168571,15.37037,82.028673
US_KY_21013,2020-03-20,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-36,-8,,-26,,20.13,10.79,7.19,31.99,6.47,7.91,59.31,,7.19,41.34,6.83,,19.611111,15.679012,22.808642,6.023429,15.364198,76.603249
US_KY_21013,2020-03-21,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-33,-7,,-11,8.95,16.67,10.57,15.45,34.56,7.73,,58.55,6.1,9.35,36.6,6.91,,10.308642,6.320988,17.061728,11.829143,8.45679,88.417635
US_KY_21013,2020-03-22,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-37,-9,,-9,5.84,14.41,10.13,6.62,38.57,8.57,7.01,47.92,6.62,5.45,31.94,7.79,,7.450617,2.987654,15.635802,0.225778,3.382716,75.568017
US_KY_21013,2020-03-23,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-28,-10,,-27,7.99,12.85,6.25,9.72,29.52,9.38,7.64,49.66,10.42,8.68,37.51,6.95,,12.012346,8.592593,14.901235,5.842,10.37037,89.732067
US_KY_21013,2020-03-24,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-37,-17,,-28,8.33,14.58,6.94,9.38,26.73,9.72,10.42,68.75,7.29,9.03,29.86,9.72,6.25,10.716049,7.574074,13.185185,1.596571,9.759259,93.865805
US_KY_21013,2020-03-25,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-33,-13,,-30,7.84,10.9,8.18,,29.3,10.9,8.18,57.93,5.45,7.16,32.03,10.56,,12.37037,8.95679,17.222222,9.144,9.296296,81.702263
US_KY_21013,2020-03-26,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-33,-18,,-25,12.33,16.68,7.98,9.43,31.91,10.52,6.89,62.0,6.16,10.88,37.35,8.7,6.16,12.833333,4.012346,24.864198,0.028222,6.660494,66.240149
US_KY_21013,2020-03-27,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-35,-21,,-31,7.79,14.84,6.68,8.16,28.93,10.38,8.16,43.02,7.05,7.42,39.69,12.24,,20.975309,13.962963,28.277778,0.0,11.567901,55.074031
US_KY_21013,2020-03-28,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-32,-15,,-19,8.44,17.27,10.85,10.45,24.1,7.63,,42.18,,13.66,36.96,6.43,7.23,21.697531,14.709877,27.425926,0.0,14.777778,64.980597
US_KY_21013,2020-03-29,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-28,-12,,-25,7.65,14.15,5.74,5.36,26.39,7.65,7.65,43.22,11.86,12.62,35.95,13.77,5.74,21.234568,17.111111,25.259259,4.499429,11.067901,52.479154
US_KY_21013,2020-03-30,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-30,-18,,-34,6.53,19.59,5.08,9.07,21.77,,10.52,48.61,7.26,12.34,34.1,7.26,6.89,15.41358,7.981481,21.154321,0.0,1.901235,40.146735
US_KY_21013,2020-03-31,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-37,-25,,-33,7.63,14.22,7.28,6.93,20.46,9.71,10.4,48.55,7.63,10.75,37.1,7.98,,9.518519,6.302469,15.425926,0.254,4.407407,70.603626
US_KY_21013,2020-04-01,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-19,8,,-33,5.12,12.3,10.59,6.15,23.23,6.83,8.2,37.23,6.49,9.22,38.26,8.54,,6.709877,4.641975,10.802469,8.708571,2.932099,77.26456
US_KY_21013,2020-04-02,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-28,-7,,-28,12.57,15.8,6.46,7.54,17.96,7.9,6.46,35.55,,8.98,35.55,6.11,6.46,7.290123,0.567901,15.820988,0.028222,2.092593,70.01751
US_KY_21013,2020-04-03,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-27,-6,,-32,8.33,13.04,6.88,,18.84,7.61,8.69,40.93,,6.52,31.52,7.25,,11.080247,1.135802,21.37037,0.0,2.012346,53.836238
US_KY_21013,2020-04-04,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-41,-6,,-16,10.05,17.58,7.95,6.28,21.35,,7.95,41.44,,,36.84,6.7,8.37,14.08642,4.623457,23.790123,0.0,3.882716,50.450895
US_KY_21013,2020-04-05,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-40,-3,,-15,7.86,19.64,,7.86,24.35,9.43,7.07,47.53,7.46,8.25,37.32,12.18,5.89,16.339506,7.740741,25.475309,0.0,7.006173,54.067756
US_KY_21013,2020-04-06,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,,,,-37,11.91,16.96,8.66,9.02,20.93,6.49,8.3,39.33,5.77,10.82,34.64,9.38,9.38,17.141975,8.506173,25.660494,0.09525,9.783951,62.020275
US_KY_21013,2020-04-07,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,,,,-40,10.19,21.07,5.97,10.19,19.67,8.78,5.62,35.47,13.35,10.19,35.12,9.48,,17.709877,10.203704,25.901235,0.0,11.580247,67.503844
US_KY_21013,2020-04-08,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,,,,-40,8.68,13.19,6.25,5.9,14.92,10.06,7.29,38.87,,11.45,36.44,13.19,6.25,21.197531,15.722222,26.345679,0.0,14.611111,66.364185
US_KY_21013,2020-04-09,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,,,,-33,11.92,20.22,,5.78,16.25,11.55,9.39,36.83,6.14,10.11,41.16,8.3,6.86,16.969136,12.438272,23.666667,0.326571,7.41358,53.471748
US_KY_21013,2020-04-10,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-39,,,-44,6.82,16.51,8.97,,15.44,6.82,6.46,31.59,8.62,8.97,34.11,11.49,,8.759259,2.617284,14.41358,0.0,-5.037037,37.516495
US_KY_21013,2020-04-11,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-40,,,-21,9.15,11.54,5.97,5.97,17.91,7.16,7.96,26.67,,10.35,40.6,11.54,5.57,7.907407,-1.179012,19.481481,0.0,-3.845679,43.288169
US_KY_21013,2020-04-12,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,,,,-29,12.16,14.82,6.84,7.98,14.44,7.98,,35.34,7.22,7.6,34.58,7.98,,12.37037,9.462963,16.611111,2.939143,3.759259,56.661092
US_KY_21013,2020-04-13,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,,,,-46,9.74,7.97,12.39,,15.05,8.41,,33.19,6.64,,39.39,9.29,7.08,13.438272,8.407407,17.740741,28.665714,10.753086,83.894182
US_KY_21013,2020-04-14,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,,,,-35,11.23,5.97,5.97,6.32,8.43,9.48,5.62,33.35,,7.72,36.16,8.78,,6.604938,2.216049,11.907407,0.22225,0.833333,67.13322
US_KY_21013,2020-04-15,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,,,,-36,9.74,12.76,9.06,,9.4,13.43,5.04,31.22,5.71,9.4,33.57,8.06,5.37,4.962963,-0.938272,13.666667,0.0,-3.839506,53.632518
US_KY_21013,2020-04-16,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,,,,-28,10.62,14.39,4.8,5.83,6.85,10.28,8.22,25.36,4.8,6.51,32.21,8.22,,7.308642,-0.401235,15.487654,0.0,-3.512346,46.286867
US_KY_21013,2020-04-17,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-30,-11,,-33,9.21,18.79,7.44,5.32,14.18,9.21,5.67,24.46,,13.82,35.44,7.8,6.03,10.679012,0.475309,22.975309,0.0,0.777778,50.609818
US_KY_21013,2020-04-18,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-30,,,-17,8.61,11.98,,5.61,10.48,6.74,8.98,25.82,8.23,8.61,35.18,8.61,8.98,10.740741,4.425926,20.493827,3.120571,4.524691,65.674624
US_KY_21013,2020-04-19,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,,,,-17,7.45,13.79,17.14,,9.69,7.45,8.94,27.57,,10.81,32.79,13.79,5.96,8.04321,0.432099,19.555556,1.905,2.432099,67.887486
US_KY_21013,2020-04-20,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,,,,-35,8.31,17.32,12.47,,10.39,13.16,10.74,30.13,5.89,9.35,32.56,12.12,,13.12963,6.709877,20.222222,5.225143,6.648148,64.89931
US_KY_21013,2020-04-21,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,,,,-33,12.54,16.02,9.75,5.22,8.01,8.36,13.58,32.04,5.22,12.89,47.37,13.23,,14.345679,7.240741,20.333333,2.249714,4.685185,52.555199
US_KY_21013,2020-04-22,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,,,,,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,,,,-34,7.4,11.28,5.64,,8.81,11.63,7.75,28.19,7.05,9.87,38.77,8.81,5.29,11.734568,1.5,20.635802,0.0,-1.407407,40.18821
