location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IN_18073,2021-09-27,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,32,2,4969,67,11,13726,0,0,0,2,3,5,6,7,5,4,20,55,205,424,171,819,759,795,682,551,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,19,13,2229,2695,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,11,19,9,-9,0,3.74,5.4,4.98,11.21,5.81,4.98,4.36,3.74,11.83,9.76,4.57,7.27,3.32,7.06,7.06,3.32,3.94,5.81,5.81,25.95,4.78,8.3,3.32,6.44,3.74,36.12,4.78,9.34,5.81,4.57,5.19,22.333333,16.733333,30.333333,0.0,11.691358,50.806522
US_IN_18073,2021-09-28,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,20,1,4989,68,0,13726,0,0,0,1,0,5,7,3,0,1,20,55,205,425,171,824,766,798,682,552,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,11,2238,2706,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,2,6,3,-10,0,,3.97,3.13,11.69,5.64,5.85,5.64,,10.23,5.22,5.43,9.4,5.43,5.43,3.76,5.22,3.76,5.85,9.19,22.97,,9.61,3.76,5.22,5.85,37.17,,8.14,6.68,3.55,3.97,19.255556,14.35,25.216667,0.0,14.265432,72.539858
US_IN_18073,2021-09-29,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,24,0,5013,68,25,13751,0,0,6,7,0,3,4,0,2,1,20,55,211,432,171,827,770,798,684,553,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,16,8,2254,2714,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,4,8,5,-9,0,3.31,5.37,2.89,10.95,6.61,5.58,3.31,4.75,11.16,4.96,3.72,10.54,5.37,5.58,7.03,4.96,2.89,3.93,8.27,30.17,2.89,10.54,5.37,4.55,3.93,33.89,5.58,9.92,4.13,6.2,4.13,18.155556,10.65,27.827778,0.0,11.685185,66.589014
US_IN_18073,2021-09-30,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,14,0,5027,68,15,13766,0,0,2,0,1,0,2,2,1,2,20,55,213,432,172,827,772,800,685,555,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,6,2262,2720,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,10,12,10,-9,-1,4.17,5.63,,12.94,6.05,5.63,5.84,4.38,8.97,9.6,4.38,7.3,5.84,4.17,3.96,3.34,,,6.47,26.71,5.63,7.93,3.76,3.13,3.96,33.81,5.22,8.77,6.26,,5.22,19.316667,12.522222,26.733333,0.0,11.234568,60.964918
US_IN_18073,2021-10-01,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,23,0,5050,68,17,13783,0,0,1,2,1,4,2,3,2,2,20,55,214,434,173,831,774,803,687,557,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,13,2272,2733,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,9,9,17,-7,-1,2.94,5.47,3.15,11.14,6.94,2.94,4.0,4.63,9.04,3.15,,7.36,3.36,,4.84,5.05,3.36,,5.26,21.24,6.1,7.57,,,5.47,31.75,5.68,9.46,4.63,3.36,2.94,20.172222,13.133333,28.577778,0.0,12.055556,60.852789
US_IN_18073,2021-10-02,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,17,0,5067,68,9,13792,0,0,0,2,1,5,3,2,4,0,20,55,214,436,174,836,777,805,691,557,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,11,2278,2744,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,8,14,27,1,,,6.28,3.86,11.59,6.76,5.07,3.86,3.38,10.62,8.69,4.83,8.69,3.62,5.55,4.34,5.07,,4.34,4.1,19.31,4.34,8.69,3.62,3.38,3.62,39.11,,7.72,5.79,,3.86,19.716667,15.483333,25.05,1.524,14.919753,75.025596
US_IN_18073,2021-10-03,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,7,0,5074,68,22,13814,0,0,0,0,0,0,4,3,0,0,20,55,214,436,174,836,781,808,691,557,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,5,2280,2749,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,13,18,25,-7,,6.21,6.21,5.76,13.3,5.98,4.65,5.54,,10.86,6.65,,6.87,3.55,5.32,5.1,,4.21,3.55,6.65,22.38,5.76,9.97,,4.65,,34.13,3.99,9.09,6.43,3.99,,19.772222,17.55,23.394444,8.563429,18.777778,94.103533
US_IN_18073,2021-10-04,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,29,0,5103,68,37,13851,0,0,2,2,0,5,5,4,5,3,20,55,216,438,174,841,786,812,696,560,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,13,16,2293,2765,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,0,13,2,-6,1,4.85,4.47,,11.07,6.79,6.6,6.02,4.47,10.48,8.54,3.3,8.15,3.88,5.05,3.69,3.69,3.3,5.24,6.02,22.13,5.83,11.46,3.88,3.88,4.08,33.39,2.72,7.96,3.69,3.69,3.11,18.555556,16.072222,21.6,4.1656,17.259259,92.586923
US_IN_18073,2021-10-05,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,21,1,5124,69,14,13865,0,0,1,4,1,1,6,2,1,2,20,55,217,442,175,842,792,814,697,562,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,13,8,2306,2773,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,2,7,4,-9,1,4.7,5.92,,10.62,7.76,5.51,4.08,3.68,11.03,8.58,3.27,10.62,,6.53,5.31,,3.06,3.47,6.74,19.19,7.35,7.15,3.47,3.68,8.17,35.53,7.15,7.35,5.72,6.13,5.11,18.811111,17.194444,21.594444,0.616857,17.222222,90.545352
US_IN_18073,2021-10-06,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,13,2,5137,71,6,13871,0,0,1,1,0,3,3,2,2,1,20,55,218,443,175,845,795,816,699,563,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,10,2309,2783,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,6,3,4,-7,0,4.59,6.78,4.79,10.17,7.18,4.39,5.38,3.79,11.76,6.58,4.59,8.37,3.39,6.78,4.19,2.79,3.79,2.79,6.58,20.14,2.79,6.98,4.59,3.39,5.78,34.49,4.79,9.77,4.39,5.58,3.39,18.594444,16.705556,21.488889,0.084667,17.0,90.72019
US_IN_18073,2021-10-07,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,11,0,5148,71,16,13887,1,0,0,0,0,0,4,3,2,1,21,55,218,443,175,845,799,819,701,564,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,4,2316,2787,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,12,14,10,-7,0,4.58,,2.99,9.96,5.18,3.58,5.58,4.58,9.56,4.98,5.38,8.16,4.18,6.37,3.19,8.56,4.78,,7.57,20.51,4.78,7.37,4.58,3.38,4.58,33.26,,7.57,3.19,3.98,3.19,20.027778,17.861111,24.027778,4.021667,17.925926,88.075426
US_IN_18073,2021-10-08,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,10,2,5158,73,38,13925,0,1,1,0,0,3,2,1,2,0,21,56,219,443,175,848,801,820,703,564,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,4,2321,2791,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,5,4,16,-8,-1,6.02,4.57,2.9,8.3,9.55,2.9,6.02,3.11,10.17,5.81,2.9,6.85,2.9,6.23,,3.53,,8.3,7.26,16.6,5.81,3.74,3.94,6.23,3.32,37.77,4.98,5.81,5.81,4.36,3.94,19.088889,15.716667,23.638889,0.28575,16.851852,87.422722
US_IN_18073,2021-10-09,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,7,0,5165,73,19,13944,0,0,0,0,0,4,2,1,0,0,21,56,219,443,175,852,803,821,703,564,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,5,2323,2796,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,12,11,34,-5,,3.65,,,10.71,7.06,5.36,3.9,,10.47,5.11,4.38,7.3,3.41,,3.9,4.63,5.84,5.36,7.79,23.13,5.11,9.49,,,3.41,31.16,,8.28,4.14,4.87,3.65,19.761111,14.477778,27.222222,1.342571,15.808642,78.239915
US_IN_18073,2021-10-10,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,13,0,5178,73,0,13944,0,0,2,2,0,2,1,3,2,1,21,56,221,445,175,854,804,824,705,565,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,4,2332,2800,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,20,30,42,-15,,5.86,6.54,3.83,10.14,8.79,5.63,5.86,3.38,9.47,6.76,,5.86,5.63,3.83,6.54,4.96,4.51,4.51,5.18,19.84,7.21,9.47,3.83,4.51,7.21,35.39,4.28,8.34,6.76,3.16,4.73,23.216667,19.872222,28.733333,0.1524,17.691358,71.190856
US_IN_18073,2021-10-11,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,27,3,5205,76,0,13944,1,0,2,0,3,6,4,3,6,1,22,56,223,445,178,860,808,827,711,566,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,16,11,2348,2811,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,4,11,16,-13,2,4.16,6.54,4.16,12.1,6.74,6.74,5.55,,8.13,5.75,,7.54,4.56,4.36,6.15,3.97,4.56,4.76,6.54,20.82,5.16,5.55,5.95,4.76,4.56,34.31,,7.14,6.15,3.57,5.55,22.594444,17.705556,26.411111,6.9596,17.938272,75.308493
US_IN_18073,2021-10-12,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,23,1,5228,77,30,13974,0,1,0,4,1,3,2,3,2,1,22,57,223,449,179,863,810,830,713,567,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,12,2359,2823,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,5,12,9,-9,1,5.36,6.55,3.18,8.34,8.14,5.96,4.76,3.77,8.14,5.36,5.76,7.94,4.57,5.36,4.37,2.78,2.98,4.57,6.16,17.27,6.95,10.72,3.77,3.57,5.76,37.53,3.77,9.13,3.97,3.38,6.55,16.916667,15.066667,20.883333,10.341429,15.518519,91.917955
US_IN_18073,2021-10-13,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,22,0,5250,77,15,13989,0,0,2,0,2,4,4,4,2,2,22,57,225,449,181,867,814,834,715,569,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,13,2368,2836,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,4,6,8,-8,1,3.56,4.81,4.6,9.21,9.62,3.98,3.14,3.77,8.79,3.35,3.77,10.25,5.86,4.39,,,3.56,,8.16,18.62,6.49,5.02,,6.28,4.18,29.29,3.98,6.28,3.98,6.07,4.6,15.766667,10.016667,23.466667,2.370667,12.617284,82.521106
US_IN_18073,2021-10-14,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,10,2,5260,79,18,14007,0,0,1,2,1,1,1,2,0,0,22,57,226,451,182,868,815,836,715,569,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,4,2374,2840,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,9,8,6,-11,0,5.35,5.15,3.17,8.72,6.74,7.53,5.55,3.96,11.69,7.13,4.56,8.32,5.55,3.17,3.76,4.75,3.37,4.95,6.93,23.37,5.35,4.16,5.94,4.16,5.55,33.08,5.74,6.54,6.34,4.16,4.95,19.233333,15.594444,21.95,3.090333,17.382716,89.210449
US_IN_18073,2021-10-15,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,16,0,5276,79,16,14023,0,1,1,2,0,2,1,2,1,2,22,58,227,453,182,870,816,838,716,571,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,9,2381,2849,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,2,0,11,-18,3,4.26,5.15,,11.2,8.07,5.83,4.71,3.36,10.98,5.38,4.48,6.95,,6.05,4.03,,4.48,4.26,7.62,21.51,6.72,,4.71,4.93,4.03,31.15,4.71,6.5,5.15,4.03,,15.222222,13.405556,18.261111,7.916333,13.771605,91.861331
US_IN_18073,2021-10-16,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,16,0,5292,79,57,14080,0,1,1,4,3,1,1,2,0,2,22,59,228,457,185,871,817,840,716,573,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,11,2386,2860,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,6,7,28,-9,,,3.96,,5.69,6.68,,6.43,3.96,12.87,7.17,3.46,5.94,4.7,3.96,3.46,3.46,,3.96,7.67,22.52,5.44,6.68,,4.45,,34.89,,5.94,8.41,4.7,,11.216667,6.6,15.072222,2.9464,5.679012,70.134182
US_IN_18073,2021-10-17,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,11,0,5303,79,23,14103,0,0,0,2,0,2,1,4,1,1,22,59,228,459,185,873,818,844,717,574,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,7,2390,2867,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,16,22,37,-14,,6.5,5.78,3.85,10.59,5.54,5.05,5.54,,11.79,6.98,5.54,4.09,4.57,4.57,3.85,3.61,6.02,3.37,9.63,19.73,5.54,7.94,3.37,,5.29,30.8,4.09,6.26,4.81,,5.05,10.411111,4.055556,18.377778,0.0,3.006173,61.747422
US_IN_18073,2021-10-18,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,23,0,5326,79,18,14121,0,0,3,5,1,4,3,1,3,1,22,59,231,464,186,877,821,845,720,575,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,13,2400,2880,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,3,12,2,-20,2,4.68,6.69,4.01,9.14,9.14,6.47,5.35,,10.04,8.7,3.79,10.48,6.91,4.68,,3.57,4.24,3.12,7.36,20.74,5.58,6.91,5.35,,4.24,35.46,,8.25,6.69,6.02,4.91,11.694444,3.7,21.644444,0.0,4.895062,64.614369
US_IN_18073,2021-10-19,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,18,3,5344,82,10,14131,1,0,3,2,0,3,1,4,0,3,23,59,234,466,186,880,822,849,720,578,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,13,2405,2893,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,0,4,9,-12,1,6.8,6.59,3.3,8.86,8.66,6.39,5.36,,11.13,7.01,6.8,9.07,3.3,3.3,4.95,4.53,6.18,4.33,10.72,22.26,5.36,5.77,5.98,4.53,5.98,38.33,2.88,5.56,5.36,2.88,3.3,13.838889,7.577778,21.427778,0.0,7.024691,64.970409
US_IN_18073,2021-10-20,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,24,2,5368,84,11,14142,1,1,2,5,1,4,2,4,1,3,24,60,236,471,187,884,824,853,721,581,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,12,2417,2905,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,5,5,4,-8,1,5.13,4.93,4.11,9.44,6.37,4.52,5.75,3.7,10.47,5.34,5.54,8.83,3.29,4.31,4.11,3.7,3.9,4.52,7.39,26.48,4.93,5.95,3.49,4.52,3.7,37.98,4.72,5.95,5.13,3.49,6.16,14.188889,8.038889,22.655556,0.0,8.45679,69.491928
US_IN_18073,2021-10-21,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,20,0,5388,84,22,14164,0,0,1,3,1,3,5,2,2,2,24,60,237,474,188,887,829,855,723,583,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,11,2426,2916,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,7,10,7,-13,1,4.55,4.76,,8.28,9.52,5.59,4.76,6.0,13.45,5.59,4.76,4.34,4.97,4.34,4.34,4.55,4.14,3.73,10.97,30.0,8.07,4.97,3.93,4.97,3.52,35.38,3.1,8.9,4.76,3.93,4.34,13.65,9.983333,18.177778,0.254,9.203704,75.266853
US_IN_18073,2021-10-22,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,10,0,5398,84,26,14190,0,0,0,0,0,2,4,2,1,0,24,60,237,474,188,889,833,857,724,583,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,5,2431,2921,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-1,3,15,-15,2,5.2,5.2,5.42,8.23,6.93,5.63,3.9,,10.4,4.76,3.47,11.05,6.5,4.33,3.47,4.12,4.12,,6.07,22.53,7.15,6.28,,3.03,4.76,36.39,3.25,6.93,4.33,6.07,7.37,9.694444,7.783333,11.75,0.804333,6.537037,81.65303
US_IN_18073,2021-10-23,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,7,0,5405,84,22,14212,0,0,0,0,0,1,2,3,1,0,24,60,237,474,188,890,835,860,725,583,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,4,2434,2925,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,11,11,32,-6,,3.67,6.37,4.17,6.86,5.15,6.13,5.15,,12.5,5.39,4.41,8.33,3.92,4.66,,5.39,3.43,3.92,7.84,18.62,6.62,7.35,3.43,3.92,3.43,32.1,3.67,5.39,4.17,4.66,3.92,8.766667,3.877778,12.727778,0.8128,3.87037,72.495147
US_IN_18073,2021-10-24,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,11,0,5416,84,11,14223,0,0,2,0,2,1,0,3,0,2,24,60,239,474,190,891,835,863,725,585,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,7,2438,2932,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,5,12,33,-16,,5.33,,3.55,9.1,5.33,6.21,5.55,3.11,9.76,6.21,3.11,7.1,4.22,4.22,3.55,,,5.33,5.99,21.3,8.65,4.88,3.11,5.55,,34.83,4.88,6.88,7.76,3.33,5.33,6.944444,2.994444,10.138889,5.926667,4.814815,87.775119
US_IN_18073,2021-10-25,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,18,1,5434,85,9,14232,0,1,1,1,0,3,4,0,4,1,24,61,240,475,190,894,839,863,729,586,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,8,2448,2940,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-1,18,5,-15,4,4.31,6.15,4.72,9.02,6.97,5.74,3.9,5.13,10.25,4.51,5.33,10.05,4.51,4.1,3.08,,4.31,3.08,10.66,19.27,5.33,3.28,2.87,4.31,4.92,31.57,,5.74,6.56,4.51,5.13,9.088889,7.872222,10.8,43.288857,8.290123,95.550018
US_IN_18073,2021-10-26,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,25,1,5459,86,9,14241,0,0,2,4,0,0,4,1,3,4,24,61,242,479,190,894,843,864,732,590,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,14,2459,2954,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,0,9,8,-10,2,2.85,3.87,3.26,8.55,6.51,6.92,4.88,4.07,11.6,5.29,3.87,8.34,5.09,,,4.07,3.87,3.26,6.51,22.59,7.12,7.12,,2.85,3.26,33.78,3.87,6.92,3.66,4.88,3.46,9.066667,4.6,12.955556,3.048,5.024691,77.132994
US_IN_18073,2021-10-27,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,17,2,5476,88,4,14245,0,0,2,1,1,2,1,3,5,2,24,61,244,480,191,896,844,867,737,592,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,9,2467,2963,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,5,3,4,-10,2,5.28,6.5,6.5,8.74,6.71,6.91,7.11,3.66,10.36,7.52,3.86,8.94,,3.86,3.66,,,5.28,8.94,22.14,6.09,7.92,6.3,4.67,4.88,33.32,5.08,3.45,4.06,4.88,4.47,6.888889,0.911111,13.583333,0.0,2.851852,77.518861
US_IN_18073,2021-10-28,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,21,3,5497,91,34,14279,0,1,4,2,0,2,3,3,1,2,24,62,248,482,191,898,847,870,738,594,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,13,2475,2976,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,1,11,5,-9,2,,3.96,3.76,9.11,9.11,4.55,4.16,,11.48,4.16,4.36,7.72,,3.37,,4.16,2.77,4.36,10.29,16.63,4.55,7.52,7.33,4.36,,32.67,,6.73,5.54,4.55,4.75,9.8,6.55,13.166667,0.550333,7.703704,87.593509
