location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13279,2021-06-05,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,3,0,3444,116,0,2036,0,0,0,0,0,0,0,1,0,1,40,54,220,535,431,435,437,394,265,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,34,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,30,54,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-4,-5,-17,,,,16.26,,6.91,,10.98,,8.54,7.72,,9.35,28.05,8.13,10.57,,35.78,9.35,,26.117284,21.067901,33.555556,13.843,20.765432,72.658782
US_GA_13279,2021-06-06,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,0,0,3444,116,28,2064,0,0,0,0,0,0,0,0,0,0,40,54,220,535,431,435,437,394,265,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,34,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,30,54,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,2,,-19,,6.54,7.77,13.08,8.59,6.54,,,,7.77,,,8.99,22.08,8.18,10.22,7.77,48.65,10.63,6.54,25.882716,22.179012,32.67284,2.159,22.08642,79.742648
US_GA_13279,2021-06-07,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,0,0,3444,116,0,2064,0,0,0,0,0,0,0,0,0,0,40,54,220,535,431,435,437,394,265,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,34,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,30,54,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,0,-5,-23,7,5.01,8.68,14.7,7.68,4.68,8.35,8.68,7.01,14.36,,,7.68,33.4,8.35,12.69,6.01,39.41,10.35,5.68,25.2,22.416667,31.644444,0.254,22.377778,84.504745
US_GA_13279,2021-06-08,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,1,0,3445,116,38,2102,0,0,0,0,0,0,1,0,0,0,40,54,220,535,431,435,438,394,265,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,34,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,30,54,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,9,7,-25,6,7.14,7.82,10.54,,,11.22,6.12,6.8,12.92,,,13.6,37.06,8.84,9.86,6.12,52.7,,6.12,25.461111,22.166667,32.577778,20.955,21.966667,81.137352
US_GA_13279,2021-06-09,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,1,0,3446,116,-1,2101,0,0,0,0,0,0,0,1,0,0,40,54,220,535,431,435,438,395,265,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,34,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,30,54,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,5,11,-27,5,7.7,7.0,11.89,5.95,4.9,,10.49,7.7,13.99,5.6,,12.24,26.59,5.25,7.35,8.05,45.83,10.14,17.14,25.85,21.255556,33.272222,0.0,21.172222,75.530641
US_GA_13279,2021-06-10,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,0,0,3446,116,1,2102,0,0,0,0,0,0,0,0,0,0,40,54,220,535,431,435,438,395,265,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,34,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,30,54,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,2,8,-22,4,4.98,7.47,14.23,7.11,5.34,8.18,9.6,,11.38,7.11,,11.03,33.08,9.25,9.25,7.47,40.91,11.03,8.18,27.094444,21.4,33.766667,2.6416,20.683333,68.184116
US_GA_13279,2021-06-11,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,-6,0,3440,116,0,2102,0,0,0,0,-1,-1,-1,-1,-2,0,40,54,220,535,430,434,437,394,263,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,34,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,30,54,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-5,6,-25,4,,7.34,14.31,5.5,6.97,7.71,9.18,5.5,13.95,7.71,,13.21,22.02,8.44,12.85,7.34,41.1,8.44,9.18,26.688889,22.061111,32.755556,0.0,21.272222,72.445451
US_GA_13279,2021-06-12,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,-1,0,3439,116,0,2102,0,0,0,0,0,0,0,0,-1,0,40,54,220,535,430,434,437,394,262,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,34,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,30,54,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-4,0,-16,,,7.66,9.79,7.66,,,7.23,,,6.38,,,17.87,6.38,13.19,,41.27,7.66,8.94,25.666667,21.814815,32.679012,0.423333,21.802469,79.32022
US_GA_13279,2021-06-13,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,0,0,3439,116,-1,2101,0,0,0,0,0,0,0,0,0,0,40,54,220,535,430,434,437,394,262,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,34,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,30,54,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,2,,-19,,,8.27,14.8,,,,10.01,7.84,,,,12.19,20.02,8.71,13.49,8.71,41.36,6.53,11.75,24.0,21.144444,30.766667,27.051,20.988889,83.392461
US_GA_13279,2021-06-14,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,0,0,3439,116,1,2102,0,0,0,0,0,0,0,0,0,0,40,54,220,535,430,434,437,394,262,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,34,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,30,54,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,4,9,-23,4,,5.96,10.86,13.31,5.96,7.01,8.41,5.96,14.71,5.61,,12.61,41.34,6.66,10.51,5.25,48.7,8.41,8.41,25.794444,20.433333,32.694444,0.197556,20.538889,73.052871
US_GA_13279,2021-06-15,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,-1,-1,3438,115,0,2102,0,0,0,0,0,1,0,0,0,0,40,54,220,535,430,435,437,394,262,160,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,8,16,34,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,30,54,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,9,6,-24,5,7.01,4.91,15.06,5.61,,6.31,5.96,,15.41,,5.61,11.21,22.77,6.66,11.56,5.25,39.24,6.31,7.36,28.288889,22.255556,35.472222,0.0,20.4,62.52738
US_GA_13279,2021-06-16,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,5,2,3443,117,0,2102,0,0,0,0,0,1,0,0,0,0,40,54,220,535,430,436,437,394,262,160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,17,34,41,0,0,0,0,0,0,0,1,0,0,0,0,2,7,4,22,30,55,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,5,7,-27,4,5.48,7.67,15.7,9.86,7.3,,8.04,,18.99,5.48,,10.23,25.2,5.48,13.15,6.94,51.49,7.67,10.23,26.705556,19.844444,33.05,0.6985,16.8,54.854348
US_GA_13279,2021-06-17,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,0,0,3443,117,256,2358,0,0,0,0,1,0,0,0,0,0,40,54,220,535,431,436,437,394,262,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,17,34,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,30,55,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,3,10,-21,4,8.37,8.37,16.74,10.91,5.09,8.37,12.37,,22.56,,,11.28,32.02,8.73,10.91,8.01,42.21,11.64,9.1,26.077778,18.755556,32.961111,0.0,16.855556,57.195539
US_GA_13279,2021-06-18,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,2,0,3445,117,0,2358,0,0,0,0,1,0,0,0,0,0,40,54,220,535,432,436,437,394,262,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,17,34,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,30,55,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-1,6,-24,4,7.12,6.75,13.49,8.99,6.0,6.37,9.74,,13.49,,,8.24,29.61,,10.12,8.24,52.84,7.5,8.62,26.15,20.016667,32.855556,0.0,19.788889,68.436906
US_GA_13279,2021-06-19,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,0,0,3445,117,0,2358,0,0,0,0,0,0,0,0,0,0,40,54,220,535,432,436,437,394,262,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,17,34,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,30,55,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-1,5,-18,,,6.36,,6.79,,11.45,,,9.76,,,7.63,20.78,6.79,10.6,,42.84,7.21,,25.05,21.433333,30.294444,1.27,21.444444,80.652058
US_GA_13279,2021-06-20,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,0,0,3445,117,0,2358,0,0,0,0,0,0,0,0,0,0,40,54,220,535,432,436,437,394,262,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,17,34,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,30,55,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-4,,-20,,,9.88,15.47,,8.16,,6.88,,10.74,6.45,,11.17,27.5,8.16,10.74,,37.82,,7.74,25.333333,22.694444,28.738889,1.608667,22.244444,83.231487
US_GA_13279,2021-06-21,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,0,0,3445,117,0,2358,0,0,0,0,0,0,0,0,0,0,40,54,220,535,432,436,437,394,262,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,17,34,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,30,55,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,1,4,-22,5,5.28,7.75,13.39,7.4,,8.1,9.51,,15.5,5.99,,12.33,27.48,7.04,11.27,7.75,46.85,8.45,,26.766667,23.088889,31.85,1.016,21.666667,73.736299
US_GA_13279,2021-06-22,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,3,0,3448,117,66,2424,0,0,0,0,0,0,0,0,0,1,40,54,220,535,432,436,437,394,262,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,17,34,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,30,55,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,0,0,-24,10,5.49,,15.77,6.86,7.54,9.6,6.51,,16.45,6.86,,12.34,28.11,7.88,9.94,,48.68,9.6,8.91,23.988889,22.2,28.344444,1.608667,21.366667,85.381369
US_GA_13279,2021-06-23,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,3,0,3451,117,0,2424,0,0,0,0,1,0,2,0,0,0,40,54,220,535,433,436,439,394,262,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,17,34,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,30,55,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,3,5,-26,4,5.44,5.44,10.15,9.06,6.16,6.88,10.15,,15.58,5.07,,11.23,27.18,7.61,10.87,7.61,53.27,9.79,9.06,25.222222,19.711111,31.594444,3.922889,19.522222,71.085811
US_GA_13279,2021-06-24,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,2,1,3453,118,0,2424,0,0,1,0,0,0,0,0,0,0,40,54,221,535,433,436,439,394,262,161,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,17,34,41,0,0,0,0,0,0,2,0,0,0,0,0,2,7,4,22,32,55,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-2,4,-21,4,,8.22,8.22,8.22,6.07,7.5,6.43,,14.29,6.07,,12.15,27.86,7.14,13.57,8.93,46.8,12.15,5.36,24.755556,21.633333,29.872222,1.778,19.577778,73.370719
US_GA_13279,2021-06-25,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,3,0,3456,118,0,2424,0,0,0,1,1,1,0,0,0,0,40,54,221,536,434,437,439,394,262,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,17,34,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,32,55,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-5,9,-23,5,6.02,7.9,14.3,5.27,7.15,7.53,,,15.43,,,9.41,25.59,7.15,13.55,7.53,42.9,11.29,9.78,23.855556,18.1,30.361111,0.508,16.944444,65.847164
US_GA_13279,2021-06-26,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,0,1,3456,119,0,2424,0,0,0,0,0,0,0,0,0,0,40,54,221,536,434,437,439,394,262,161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,17,35,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,32,55,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-12,-1,-16,,,12.7,17.35,,,,,,,,,12.7,21.59,,14.39,7.62,45.29,8.89,8.47,25.481481,19.790123,32.024691,0.0,20.45679,74.102428
US_GA_13279,2021-06-27,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,2,0,3458,119,0,2424,0,0,0,1,0,0,0,0,1,0,40,54,221,537,434,437,439,394,263,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,17,35,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,32,55,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-1,,-20,,,8.23,13.43,9.1,,7.8,6.5,,13.0,,,15.17,23.4,,16.03,,48.97,9.1,12.57,26.061728,22.037037,32.283951,1.016,21.734568,77.270165
US_GA_13279,2021-06-28,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,-1,0,3457,119,0,2424,0,0,0,0,0,0,0,0,0,0,40,54,221,537,434,437,439,394,263,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,17,35,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,32,55,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-4,3,-26,4,5.45,8.72,15.26,9.08,8.72,,9.08,,14.17,,,14.9,27.61,7.27,13.08,,45.05,9.45,5.45,24.901235,21.32716,29.932099,3.725333,21.030864,79.419244
US_GA_13279,2021-06-29,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,0,0,3457,119,158,2582,0,0,0,0,0,0,0,0,0,0,40,54,221,537,434,437,439,394,263,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,17,35,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,32,55,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-1,1,-28,5,7.49,8.56,13.91,4.99,,5.71,9.28,,9.28,,,12.84,31.75,,10.7,6.06,48.16,12.84,9.63,26.45,22.166667,32.372222,0.677333,21.377778,73.986499
US_GA_13279,2021-06-30,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,9,0,3466,119,7,2589,1,0,1,2,0,2,2,0,0,0,41,54,222,539,434,439,441,394,263,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,17,35,41,0,0,0,0,0,1,0,0,0,0,0,0,2,7,4,23,32,55,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,2,7,-28,4,,7.87,8.22,8.22,6.79,7.15,7.87,,11.44,5.36,,16.09,23.59,5.72,11.44,7.87,42.54,11.08,7.87,25.366667,21.866667,30.955556,0.0,22.344444,83.500949
US_GA_13279,2021-07-01,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,3,0,3469,119,27,2616,0,0,0,1,1,0,0,0,0,0,41,54,222,540,435,439,441,394,263,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,17,35,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,23,32,55,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,5,9,-24,4,5.4,10.44,12.24,7.2,5.76,,11.52,6.48,9.72,,,9.36,29.15,,10.44,8.64,43.55,12.24,6.84,25.0,22.333333,30.438889,5.207,22.422222,85.697462
US_GA_13279,2021-07-02,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,0,0,3469,119,0,2616,0,0,0,0,0,0,0,0,0,0,41,54,222,540,435,439,441,394,263,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,17,35,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,23,32,55,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,5,12,-30,5,6.15,6.53,10.38,6.15,,5.77,7.69,,12.3,,,13.07,31.14,6.92,9.61,8.46,43.82,11.92,11.15,24.322222,21.816667,28.822222,5.715,22.133333,87.654117
US_GA_13279,2021-07-03,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,0,0,3469,119,40,2656,0,0,0,0,0,0,0,0,0,0,41,54,222,540,435,439,441,394,263,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,17,35,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,23,32,55,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-4,15,-20,,8.79,,11.56,,,,10.63,,9.25,,,,26.82,,7.86,,45.77,,,25.677778,22.611111,30.805556,2.0828,21.6,78.293682
US_GA_13279,2021-07-04,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,0,0,3469,119,0,2656,0,0,0,0,0,0,0,0,0,0,41,54,222,540,435,439,441,394,263,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,17,35,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,23,32,55,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-19,,-34,,,,17.27,,,,12.82,,11.35,,7.89,,27.62,9.37,16.28,,37.98,,7.89,25.177778,19.388889,31.327778,0.0,18.583333,67.283972
