location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47107,2020-02-02,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,,,,,,,6.23,11.49,,9.74,6.04,5.84,,5.06,5.26,3.7,2.73,24.54,5.84,7.01,3.12,3.31,10.71,7.01,4.67,4.87,6.23,3.31,6.23,4.48,3.31,8.76,30.18,5.84,,8.37,,4.28,5.26,6.04,40.9,6.04,10.91,4.28,6.62,5.65,6.43,,7.4,0.166667,17.627778,0.451556,,0.41358,60.651823
US_TN_47107,2020-02-03,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,,,,,,,6.0,7.12,4.31,11.8,9.18,6.93,4.5,5.81,3.0,3.0,,27.36,,14.24,3.75,6.75,9.37,3.94,5.06,6.93,5.62,4.12,4.12,4.68,2.62,10.3,39.53,6.93,5.62,9.18,5.62,5.06,6.93,6.37,48.72,4.87,7.68,6.0,5.06,7.12,3.37,3.19,11.127778,2.344444,21.938889,0.0,,1.734568,53.040362
US_TN_47107,2020-02-04,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,,,,,,,3.88,10.17,5.73,13.68,12.75,6.84,4.44,5.92,4.07,3.14,4.81,25.51,4.99,12.2,4.07,3.7,8.32,4.99,4.44,8.69,6.29,3.14,5.36,4.99,3.14,9.61,32.53,5.73,2.96,9.98,3.33,5.36,5.73,4.62,49.35,5.36,7.39,4.25,4.25,7.02,4.62,,14.55,10.166667,18.872222,0.508,,8.376543,66.438872
US_TN_47107,2020-02-05,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,,,,,,,3.29,8.6,4.21,11.16,7.87,4.21,6.04,4.03,4.39,2.74,3.66,25.98,4.03,7.13,2.74,6.4,10.24,6.04,3.29,7.87,6.95,6.59,5.12,5.12,4.03,9.88,35.86,6.59,3.48,7.68,,5.67,6.59,6.59,39.88,5.3,6.04,5.3,4.39,5.49,5.12,2.56,15.322222,12.533333,17.577778,11.034889,,13.820988,89.832591
US_TN_47107,2020-02-06,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,,,,,,,7.18,9.57,4.23,14.73,8.1,4.79,4.6,5.52,3.68,4.97,,23.57,4.79,10.31,5.89,5.52,8.47,5.16,2.76,7.36,6.44,5.89,4.05,7.0,4.05,10.86,31.48,7.36,3.87,8.84,,5.16,7.92,7.73,43.45,5.34,9.76,4.23,3.87,5.16,2.95,3.87,13.933333,9.05,17.366667,66.943111,,13.055556,92.637945
US_TN_47107,2020-02-07,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,,,,,,,7.11,7.11,3.74,11.41,6.74,4.68,3.18,4.3,3.56,3.18,3.37,24.7,5.05,11.79,4.12,6.36,11.04,3.74,3.74,3.56,6.17,7.48,6.92,6.55,4.86,10.1,28.06,8.42,4.3,6.92,,5.05,7.48,5.42,44.34,5.05,6.55,5.24,5.99,6.74,5.61,5.05,2.755556,-0.538889,11.283333,24.920222,,0.074074,80.153892
US_TN_47107,2020-02-08,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,,,,,,,7.21,10.22,7.61,10.62,5.21,5.41,,7.41,3.21,,,23.04,5.81,12.42,4.01,3.21,9.41,4.41,3.61,5.81,7.01,5.01,,4.81,,6.61,25.64,5.01,3.21,7.01,3.21,4.21,7.81,5.41,38.06,3.0,4.61,3.81,3.61,5.81,4.41,2.81,-0.011111,-3.466667,5.366667,0.733778,40.64,-2.666667,81.486951
US_TN_47107,2020-02-09,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,,,,,,,7.29,9.12,,12.15,8.51,4.05,,6.68,,,4.86,24.31,4.25,14.38,2.84,6.48,12.96,4.25,3.44,6.68,7.5,2.84,6.48,4.05,,7.9,32.21,6.28,3.24,7.9,,6.28,3.65,6.68,48.41,4.66,9.12,5.47,5.87,6.28,4.25,5.47,2.483333,-3.194444,11.55,2.2606,30.48,-0.648148,79.233639
US_TN_47107,2020-02-10,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,,,,,,,6.11,8.81,2.7,14.38,7.55,5.75,5.39,6.47,2.88,4.31,2.52,21.75,,10.24,5.03,5.39,8.27,7.19,3.6,6.47,5.21,3.95,2.88,5.21,3.95,10.78,30.02,5.03,5.21,9.17,3.06,2.88,5.39,5.39,49.07,5.03,8.81,7.19,3.6,4.49,2.7,4.49,7.277778,3.061111,10.844444,1.016,,4.765432,84.854813
US_TN_47107,2020-02-11,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,,,,,,,7.33,9.89,5.31,13.37,8.79,6.78,3.48,7.88,4.58,2.93,,17.4,4.03,6.96,,6.96,11.36,4.03,,7.69,5.68,6.59,5.68,6.23,5.68,10.81,30.23,7.14,4.76,9.53,3.85,4.95,5.31,5.68,52.21,4.95,8.98,6.04,4.58,4.76,4.4,2.75,12.077778,7.222222,16.472222,37.394444,,10.987654,91.416524
US_TN_47107,2020-02-12,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,,,,,,,5.51,7.35,,15.61,9.0,4.59,5.33,6.8,4.41,,,19.1,4.22,10.47,4.59,5.69,12.49,6.25,3.49,4.96,3.86,6.43,4.78,6.43,5.88,13.41,29.94,6.8,4.04,7.9,4.78,6.25,4.78,7.16,45.18,4.04,3.12,4.41,4.96,7.35,4.78,3.67,8.738889,6.238889,16.483333,6.378222,,7.17284,87.853448
US_TN_47107,2020-02-13,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,,,,,,,5.78,8.39,3.73,11.56,8.95,7.28,3.92,7.65,5.04,4.48,2.8,21.26,4.66,11.19,3.36,3.92,13.99,3.92,4.29,5.6,3.54,5.41,4.1,3.73,,9.89,31.15,8.02,3.73,7.65,4.48,4.66,4.85,6.16,44.58,5.6,5.78,6.9,7.65,4.29,3.92,3.17,12.244444,4.388889,17.438889,27.996444,,10.17284,85.426404
US_TN_47107,2020-02-14,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,,,,,,,5.08,6.06,3.13,8.8,5.87,6.06,4.5,6.84,3.52,3.91,3.52,18.57,3.32,8.99,,5.28,9.38,5.08,4.69,7.82,3.71,4.5,3.32,5.08,2.93,8.8,28.34,5.47,3.71,5.47,3.71,2.74,5.28,4.89,38.31,,6.06,7.43,4.89,7.43,2.74,4.89,1.244444,-2.788889,5.344444,2.0066,,-4.839506,61.990741
US_TN_47107,2020-02-15,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,7,8,,,-3,,5.08,9.56,4.47,13.22,3.86,6.51,2.85,4.88,4.68,,,17.08,4.68,11.18,,,8.74,5.9,3.05,6.3,5.08,3.86,5.08,7.12,,8.54,26.23,5.69,4.27,7.32,4.88,4.07,4.27,5.08,39.45,,7.52,6.71,2.85,5.08,4.88,3.25,0.533333,-6.627778,10.511111,0.0,,-6.95679,56.241944
US_TN_47107,2020-02-16,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,4,1,,,-2,,3.79,7.99,3.99,14.17,8.19,6.59,2.79,6.99,6.19,3.39,3.39,26.35,3.99,12.18,3.39,5.19,12.98,,3.99,7.99,3.79,6.99,4.79,4.59,2.99,6.79,24.36,4.59,,7.99,3.99,5.79,6.79,3.99,43.32,4.99,6.99,5.59,5.79,3.19,3.39,,6.666667,0.661111,13.277778,0.0,,-0.055556,62.864318
US_TN_47107,2020-02-17,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,6,-3,,,-10,3,3.5,8.11,3.32,15.29,8.47,6.45,3.87,7.18,5.71,4.79,3.13,18.61,3.87,8.66,3.69,5.16,14.0,5.53,6.82,7.92,3.69,6.08,4.61,4.61,4.24,10.69,33.72,4.24,2.95,9.95,3.87,5.9,7.37,7.18,42.93,5.34,13.27,7.0,7.37,5.16,5.71,3.5,8.216667,0.966667,18.305556,0.0,,3.080247,69.481168
US_TN_47107,2020-02-18,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-3,-3,,,1,1,8.25,6.81,4.12,13.98,3.41,4.48,3.05,7.71,5.74,2.87,3.76,20.43,4.12,10.94,3.05,4.84,14.16,5.2,5.02,5.56,5.92,5.38,5.2,2.69,5.56,10.76,29.22,7.53,4.3,8.43,3.58,4.84,4.48,4.3,39.44,6.27,8.25,6.99,6.81,5.02,7.53,4.3,11.966667,7.983333,15.427778,3.838222,,9.197531,83.205609
US_TN_47107,2020-02-19,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,7,4,,,2,0,6.59,8.42,3.85,12.82,11.17,6.59,4.21,6.78,3.3,3.3,8.06,20.51,6.96,8.97,3.3,5.49,10.62,6.23,3.48,6.04,5.31,5.49,4.03,5.68,,9.71,34.8,7.88,3.66,10.26,3.3,4.76,5.49,6.41,45.23,5.13,6.41,9.16,6.04,4.21,3.11,2.93,8.472222,5.922222,12.544444,11.232444,,5.234568,78.458777
US_TN_47107,2020-02-20,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-5,0,,,-2,3,6.68,8.13,,9.03,11.2,5.24,3.25,6.68,3.43,3.61,3.61,16.79,3.79,9.39,3.43,3.79,7.4,3.79,2.89,5.06,5.42,5.24,4.33,6.86,3.61,11.2,26.73,5.78,7.58,7.22,2.71,6.68,5.6,5.6,41.35,3.43,7.95,5.24,5.78,5.06,4.15,4.33,4.344444,0.8,8.744444,1.749778,,0.037037,72.542861
US_TN_47107,2020-02-21,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,2,-4,,,-8,3,5.43,9.54,3.37,15.72,6.17,8.23,,8.23,3.18,4.86,5.05,16.65,5.61,7.67,3.74,4.49,10.48,3.56,6.74,6.74,8.42,3.18,5.8,6.17,3.74,8.42,26.94,7.11,,8.04,,4.3,6.17,5.24,45.84,5.8,7.48,8.23,5.05,6.17,,4.3,0.45,-4.266667,5.827778,4.064,,-5.450617,62.5283
US_TN_47107,2020-02-22,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,6,5,,,5,-2,5.84,7.86,3.83,15.72,6.85,5.64,,6.85,4.63,3.02,3.83,14.51,2.82,9.27,3.63,4.23,9.88,3.22,4.03,7.46,3.63,,5.04,8.87,4.63,8.67,23.18,5.84,3.43,9.27,,5.24,6.85,3.22,46.55,5.04,6.65,6.85,5.44,5.84,3.43,3.02,1.527778,-6.027778,12.561111,0.0,,-6.098765,56.08422
US_TN_47107,2020-02-23,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,6,-6,,,-1,,7.39,9.38,4.99,12.18,9.38,6.79,3.19,9.58,4.59,,,15.97,,7.99,3.59,4.59,11.18,5.59,5.79,5.59,4.19,5.19,6.59,7.19,4.79,7.99,34.34,7.99,2.79,8.38,4.59,3.59,5.79,7.99,46.72,4.99,8.59,7.99,5.19,4.99,4.79,,3.988889,-3.133333,12.294444,0.0,,-2.623457,61.746655
US_TN_47107,2020-02-24,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,1,-9,,,1,2,6.36,8.35,,13.08,10.9,7.08,,8.72,4.9,3.27,3.45,21.79,3.45,11.44,3.63,4.54,11.62,4.72,4.54,5.99,5.81,5.27,5.27,5.45,4.0,9.81,41.41,7.45,2.91,8.17,4.0,2.91,6.54,5.27,44.49,5.08,8.35,8.9,5.99,5.27,3.45,3.27,6.855556,3.061111,10.161111,0.338667,,3.148148,76.534026
US_TN_47107,2020-02-25,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,11,0,,,2,-1,5.03,8.38,4.47,16.01,9.87,6.33,5.03,7.82,5.03,4.09,4.47,26.99,5.77,11.54,4.09,6.51,10.8,5.03,2.98,6.7,5.58,5.4,4.84,6.89,3.54,10.98,45.23,5.96,4.09,9.49,2.61,4.84,5.21,5.77,48.96,5.77,8.56,6.33,5.21,4.28,4.47,2.79,10.866667,7.294444,16.305556,17.074444,,8.012346,81.84501
US_TN_47107,2020-02-26,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,18,2,,,2,-1,6.92,13.1,3.46,14.56,12.56,5.64,3.64,6.55,4.37,2.73,,28.39,4.0,10.01,,6.19,11.1,4.55,2.55,8.19,5.09,5.28,4.18,5.82,,8.73,49.86,6.37,2.55,8.19,3.28,6.37,6.73,8.01,49.32,6.19,10.19,7.1,5.46,5.64,4.37,3.64,7.783333,3.511111,13.538889,0.846667,,5.493827,83.815287
US_TN_47107,2020-02-27,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,16,6,,,1,0,6.5,8.36,5.57,13.19,8.73,5.57,4.46,7.43,4.64,3.35,4.09,28.99,,9.85,3.35,6.32,10.59,,2.79,5.95,7.99,5.2,4.64,4.64,5.2,10.22,53.7,8.92,3.72,8.36,4.09,5.95,6.13,5.2,49.8,3.72,8.92,6.32,5.39,5.95,,4.27,1.838889,-1.738889,7.8,1.834444,,-5.17284,58.583598
US_TN_47107,2020-02-28,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,8,6,,,0,0,5.24,5.98,5.98,13.84,10.47,7.11,2.81,8.42,4.11,4.11,3.55,29.92,5.61,11.78,3.93,4.49,10.85,5.98,4.67,4.49,4.67,5.98,6.73,6.73,4.11,7.67,39.46,8.42,6.36,8.79,3.74,3.37,5.61,6.92,42.27,5.05,8.04,4.3,5.42,5.24,3.55,2.99,1.572222,-2.138889,5.655556,0.0254,,-3.012346,70.889668
US_TN_47107,2020-02-29,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,19,5,,,-2,,4.21,8.43,4.62,10.84,7.42,6.82,,5.62,3.21,5.02,,24.88,3.01,10.43,,4.42,8.63,3.61,3.61,6.62,7.42,4.82,6.42,5.62,4.01,4.82,36.32,5.02,,7.62,5.02,,4.62,5.42,40.33,3.81,6.82,7.02,4.82,,3.21,,3.205556,-0.711111,7.922222,1.016,,-3.796296,59.174712
US_TN_47107,2020-03-01,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,23,8,,,1,,6.18,11.94,6.18,10.91,5.56,7.21,3.29,6.59,5.56,,3.5,27.59,,9.47,5.56,6.18,8.44,5.97,6.38,5.97,8.44,6.18,,4.74,,7.62,41.8,7.0,4.12,11.32,,4.32,4.53,6.79,42.41,,10.91,7.21,4.53,8.03,4.74,4.12,3.944444,-4.588889,17.711111,0.0762,,-4.407407,54.306054
US_TN_47107,2020-03-02,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,12,0,,,2,2,5.79,8.97,3.36,12.34,7.1,7.1,2.8,8.97,6.73,,5.05,33.27,7.29,11.4,2.62,4.67,10.65,5.61,3.92,8.79,6.17,4.11,6.36,5.98,,8.6,56.26,5.05,,8.04,3.92,6.36,6.54,6.54,46.35,6.54,8.97,7.85,4.3,4.49,5.98,3.36,9.744444,6.477778,13.5,3.330222,,4.722222,71.523847
US_TN_47107,2020-03-03,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,23,10,,,-4,0,6.46,5.53,4.61,11.99,6.83,5.53,,6.27,,2.77,4.24,31.18,4.98,11.81,3.14,5.72,11.07,4.06,3.69,6.09,4.61,5.72,4.8,5.53,,10.7,44.83,4.98,4.24,5.17,3.14,3.87,5.35,6.09,41.88,,5.53,6.27,5.72,7.19,4.43,2.77,13.677778,9.205556,19.972222,18.288,,10.623457,81.156803
US_TN_47107,2020-03-04,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,16,12,,,4,-1,4.4,8.99,2.87,14.73,9.76,4.4,,6.89,4.21,5.17,,26.21,4.97,11.29,,4.4,10.52,4.78,2.87,8.23,6.31,6.12,6.5,5.55,6.89,9.95,47.06,4.02,3.44,7.27,,4.02,6.5,6.7,37.12,3.63,7.27,6.89,4.78,5.17,2.87,3.25,10.938889,5.938889,17.827778,9.849556,,3.716049,60.888544
US_TN_47107,2020-03-05,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,12,9,,,2,0,6.08,11.08,3.75,11.62,7.69,6.08,4.11,5.0,3.04,,3.75,36.65,3.22,10.72,2.86,3.93,9.65,5.36,,5.54,5.36,3.93,4.11,6.08,3.22,8.58,60.6,5.9,4.83,8.22,,5.72,5.54,6.79,37.0,6.97,10.19,7.51,5.36,4.47,5.9,3.93,10.222222,6.366667,14.966667,0.197556,,4.648148,68.965544
US_TN_47107,2020-03-06,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,5,1,,,2,0,6.92,4.73,4.55,12.2,8.01,5.28,3.28,6.19,3.46,3.1,3.46,26.03,4.0,8.92,2.91,3.46,10.01,6.55,4.19,6.74,4.0,3.64,4.37,5.1,,7.28,48.97,6.19,5.46,5.46,3.28,3.1,5.46,5.46,41.14,4.0,7.1,7.83,4.92,,3.82,,6.95,3.672222,12.266667,0.6096,,-0.067901,60.547502
US_TN_47107,2020-03-07,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,13,11,,,2,-3,4.54,7.22,3.5,12.99,5.57,4.54,2.89,4.33,2.89,,4.54,29.28,,12.99,2.89,4.33,7.63,,3.3,4.74,3.09,3.5,6.18,4.33,,9.48,43.09,6.39,4.33,8.87,4.54,3.09,4.12,4.74,35.05,3.71,7.83,5.77,4.33,4.95,5.36,3.5,4.644444,-0.783333,12.3,0.0,,-4.907407,49.028939
US_TN_47107,2020-03-08,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,15,6,,,4,,9.21,8.99,4.81,12.97,9.83,5.86,2.93,5.86,3.35,4.18,3.14,24.89,3.56,12.76,3.14,4.6,6.28,4.81,3.98,5.44,5.02,4.6,4.39,3.98,,5.23,51.46,7.32,4.6,8.37,3.14,5.02,3.35,4.18,39.96,6.07,11.09,5.86,,,,,6.475309,-2.185185,17.567901,0.0,,-2.993056,50.827573
US_TN_47107,2020-03-09,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,,,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,10,2,,,2,0,4.61,8.7,,11.36,7.28,6.03,3.55,5.32,3.02,3.19,2.84,31.06,3.55,10.83,,5.32,11.0,3.02,3.73,7.63,7.63,4.79,3.37,3.73,4.97,9.94,53.06,7.45,4.79,9.58,,,3.73,7.45,41.0,5.32,7.1,3.73,3.9,4.61,,,10.905556,2.411111,19.0,0.0,,1.351852,52.323842
