location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18151,2020-09-09,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,4,1,330,7,,,0,0,0,0,0,0,0,1,2,1,1,5,5,22,12,56,54,42,38,59,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,4,184,145,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,,,,,,0,6.29,5.68,3.45,14.6,5.88,3.65,4.87,4.26,8.11,,4.05,4.87,7.91,3.04,6.08,4.87,,2.84,,7.7,20.88,6.89,7.91,6.08,4.26,6.49,36.49,,7.7,3.45,4.05,3.45,16.755556,13.633333,24.0,5.297714,,15.255556,90.978062
US_IN_18151,2020-09-10,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,2,0,324,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,,,,,,0,3.94,5.59,5.18,11.6,8.28,5.8,4.56,3.31,8.28,4.76,3.11,3.94,8.08,4.14,4.76,4.97,3.11,4.35,3.11,7.25,21.74,5.8,7.46,5.38,3.73,4.56,34.17,4.35,7.66,6.21,2.9,6.42,17.1,14.05,21.238889,1.890889,,15.927778,92.876786
US_IN_18151,2020-09-11,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,1,0,331,7,,,0,0,0,0,0,0,0,0,1,0,1,5,5,22,12,56,54,42,39,59,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,184,146,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,11,11,,11,-5,-1,4.82,4.61,5.03,10.9,6.92,,3.77,5.24,6.92,,,4.4,9.22,,5.24,3.15,,2.94,2.94,5.24,17.4,6.08,10.06,4.61,,,36.9,,5.66,7.34,3.98,4.4,16.244444,13.133333,21.277778,0.0508,,12.5,78.583663
US_IN_18151,2020-09-12,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,3,0,334,7,,,0,0,0,0,0,0,0,1,1,0,1,5,5,22,12,56,54,43,40,59,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,184,149,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,21,30,,28,19,,3.18,5.23,5.0,12.28,8.41,6.14,4.77,4.55,7.28,,6.14,,5.91,3.87,7.5,4.09,,3.64,,8.64,15.01,4.77,9.09,3.41,,4.55,34.56,3.64,5.68,4.77,,3.64,17.65,12.911111,25.105556,0.0,,14.344444,80.98567
US_IN_18151,2020-09-13,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,1,0,335,7,,,0,0,0,0,0,0,1,0,0,0,1,5,5,22,12,56,55,43,40,59,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,184,150,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,21,,,22,0,,,6.97,,13.05,8.77,4.28,6.08,3.83,5.17,3.83,6.97,3.83,7.87,4.05,5.17,4.05,4.5,3.38,4.05,7.2,16.65,4.95,8.55,4.5,4.05,6.75,40.95,3.83,5.85,6.97,5.17,3.83,20.516667,14.672222,24.505556,6.640286,,16.872222,79.715081
US_IN_18151,2020-09-14,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,17,0,352,7,,,0,0,0,0,1,13,0,0,1,1,1,5,5,22,13,69,55,43,41,60,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,5,196,155,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,14,11,,7,-3,0,3.75,6.88,5.42,13.35,8.34,6.05,7.71,,7.71,,5.42,5.42,6.67,,7.3,3.96,,3.75,3.96,5.0,23.77,5.0,7.51,7.51,,7.3,33.99,,6.46,6.88,6.25,4.59,15.583333,10.961111,22.194444,0.9144,,12.166667,80.168082
US_IN_18151,2020-09-15,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,8,0,360,7,,,0,0,0,1,2,2,0,1,1,1,1,5,5,23,15,71,55,44,42,61,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,3,201,158,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,14,9,,-2,-6,1,4.25,7.22,4.25,10.41,8.5,4.04,3.82,2.97,8.71,,3.19,4.46,5.74,3.82,5.1,6.16,2.97,4.46,3.82,6.37,21.45,4.67,9.13,4.88,4.46,4.04,36.11,3.4,8.28,4.46,4.46,3.61,14.711111,8.494444,22.272222,0.0,,10.266667,74.818717
US_IN_18151,2020-09-16,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,4,0,364,7,,,0,0,0,0,2,1,0,0,0,1,1,5,5,23,17,72,55,44,42,62,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,1,204,159,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,8,,,2,-5,1,3.78,5.88,,7.56,8.82,5.88,5.67,2.94,7.56,,3.36,4.2,7.56,,4.62,5.88,,,6.09,8.19,21.22,4.41,8.4,5.25,6.51,5.88,32.77,3.15,8.61,4.62,3.78,,16.55,9.205556,25.144444,0.0,,10.866667,69.188037
US_IN_18151,2020-09-17,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,3,0,367,7,,,0,0,0,0,0,2,0,0,0,1,1,5,5,23,17,74,55,44,42,63,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,205,161,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,22,10,,5,-6,1,3.61,7.0,4.88,11.88,7.85,5.73,,,8.06,,4.03,,9.97,3.61,5.52,3.4,3.61,3.18,4.03,7.21,23.34,7.0,5.94,,2.97,4.03,36.71,4.67,5.52,5.94,,3.18,17.644444,12.338889,22.866667,0.0,,11.527778,67.561694
US_IN_18151,2020-09-18,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,3,0,370,7,,,0,0,0,1,2,0,0,0,0,0,1,5,5,24,19,74,55,44,42,63,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,208,161,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,15,8,,9,-2,1,4.07,7.49,5.78,10.49,5.14,4.71,4.07,,7.06,,3.42,5.78,10.27,4.28,4.28,5.78,,,4.49,8.78,21.19,,8.56,3.21,3.85,3.21,32.74,3.42,6.42,5.56,4.28,3.42,11.861111,6.933333,18.4,0.0,,4.172222,59.446535
US_IN_18151,2020-09-19,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,1,0,371,7,,,0,0,0,0,0,1,0,0,0,0,1,5,5,24,19,75,55,44,42,63,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,209,161,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,20,27,,24,12,,,4.86,3.89,8.27,5.84,5.59,5.59,,8.27,3.4,3.89,,10.21,,5.59,3.89,5.84,3.89,3.4,3.89,16.29,3.4,8.75,3.89,,4.86,30.15,,6.81,4.62,,,9.544444,1.461111,18.155556,0.0,,2.311111,60.784971
US_IN_18151,2020-09-20,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,4,0,375,7,,,0,0,0,0,0,0,3,0,0,1,1,5,5,24,19,75,58,44,42,64,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,1,212,162,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,21,,,21,-2,,,7.21,4.89,10.94,4.19,5.35,5.59,4.42,8.15,4.19,4.66,6.75,7.68,3.72,5.59,3.26,,3.49,3.26,6.75,16.52,3.49,7.68,3.72,3.26,4.89,32.35,3.26,7.45,6.98,7.45,3.26,11.905556,2.988889,20.85,0.0,,4.7,61.5171
US_IN_18151,2020-09-21,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,4,0,379,7,,,0,0,0,0,1,2,0,1,0,0,1,5,5,24,20,77,58,45,42,64,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,213,165,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,14,12,,1,-4,2,3.58,5.68,5.89,8.42,12.84,6.32,7.16,3.79,6.95,,3.79,5.89,9.68,6.32,5.68,,4.63,3.58,5.47,5.26,20.0,7.37,8.21,6.95,5.47,7.58,41.47,3.58,5.05,5.68,5.05,3.58,13.711111,4.172222,22.783333,0.0,,4.844444,55.15953
US_IN_18151,2020-09-22,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,12,0,391,7,,,0,0,0,0,6,4,0,1,0,0,1,5,5,24,26,81,58,46,42,64,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,3,222,168,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,13,7,,1,-6,2,,4.67,5.73,8.07,6.37,5.52,4.67,,13.8,3.82,4.03,6.58,9.77,5.31,3.82,5.52,4.46,5.73,4.46,7.64,22.72,5.52,6.58,3.61,3.4,6.37,37.37,,8.71,5.95,4.67,,14.6,5.327778,24.844444,0.0,,7.516667,62.621192
US_IN_18151,2020-09-23,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,5,0,396,7,,,0,0,0,0,0,3,0,0,1,1,1,5,5,24,26,84,58,46,43,65,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,2,225,170,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,10,,,3,-2,3,4.82,10.9,4.4,10.27,9.85,6.71,5.03,3.15,10.48,2.94,2.94,3.98,5.03,3.77,7.76,4.82,,3.98,5.03,8.6,23.48,5.24,9.64,3.98,3.56,4.61,32.5,7.97,11.53,4.19,3.56,5.87,16.522222,7.672222,25.716667,0.0,,11.505556,72.321787
US_IN_18151,2020-09-24,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,6,0,402,7,,,0,0,0,0,2,3,0,0,1,0,1,5,5,24,28,87,58,46,44,65,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,4,227,174,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,16,13,,0,-4,2,,6.58,3.18,11.04,6.37,6.58,3.61,,6.79,,3.82,4.03,7.85,3.61,5.09,6.16,4.25,3.82,,5.94,24.2,7.0,8.91,6.37,3.82,7.22,36.93,5.09,7.0,6.37,4.88,3.82,17.283333,9.422222,25.383333,0.0,,11.888889,70.745902
US_IN_18151,2020-09-25,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,3,0,405,7,,,0,0,0,0,1,0,0,0,1,1,1,5,5,24,29,87,58,46,45,66,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,229,175,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,10,14,,7,-8,2,4.12,7.15,3.25,11.05,4.55,5.2,4.33,4.98,7.15,,,3.25,9.31,,3.47,,4.12,,6.93,5.42,18.63,4.98,7.15,3.03,4.12,4.77,38.56,4.55,9.75,5.42,4.77,4.77,17.388889,9.094444,26.738889,0.0,,11.277778,67.453299
US_IN_18151,2020-09-26,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,3,0,408,7,,,0,0,0,0,0,1,0,0,1,0,1,5,5,24,29,88,58,46,46,66,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,229,178,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,21,,,18,14,,,6.94,6.7,9.58,,6.7,5.03,4.07,5.03,3.35,,5.27,6.22,5.27,4.79,,,,,5.03,14.61,4.55,8.38,,,,34.0,4.07,6.22,5.27,,4.31,18.938889,11.388889,26.538889,0.0,,13.85,72.455734
US_IN_18151,2020-09-27,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,3,0,411,7,,,0,0,0,0,0,1,0,1,0,1,1,5,5,24,29,89,58,47,46,67,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,230,180,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,17,,,30,4,,3.86,5.9,4.77,13.62,7.27,6.13,5.45,3.41,6.58,3.63,,5.22,8.4,3.63,4.77,4.54,5.9,5.22,3.86,3.41,20.44,7.49,9.76,4.31,3.86,3.18,39.74,3.18,6.36,7.72,4.54,7.49,19.777778,14.933333,24.888889,0.0,,15.627778,77.09203
US_IN_18151,2020-09-28,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,6,0,417,7,,,0,0,0,0,1,3,0,1,1,0,1,5,5,24,30,92,58,48,47,67,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,3,233,183,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,7,15,,-3,-2,4,6.15,6.15,6.97,7.38,8.81,6.15,4.71,3.28,9.63,4.92,3.48,5.12,11.68,4.51,4.1,3.48,5.74,3.89,4.71,6.56,20.28,7.38,6.76,4.51,5.33,4.51,38.11,5.12,7.17,6.56,4.1,5.74,14.811111,11.772222,21.727778,1.995714,,13.066667,89.401243
US_IN_18151,2020-09-29,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,5,0,422,7,,,0,0,0,1,0,1,0,0,1,1,1,5,5,25,30,93,58,48,48,68,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,1,237,184,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,9,16,,-4,-4,2,3.56,5.24,7.96,9.42,7.12,3.77,6.49,,8.17,,3.35,7.75,9.21,3.77,5.03,5.44,3.77,3.98,5.03,5.65,20.73,8.17,6.28,6.91,4.61,5.65,37.06,5.24,5.24,4.61,3.98,4.61,11.855556,7.394444,17.694444,2.173111,,8.111111,77.892561
US_IN_18151,2020-09-30,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,2,0,424,7,,,0,0,0,0,0,0,0,0,2,0,1,5,5,25,30,93,58,48,50,68,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,238,185,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,8,,,0,-4,2,3.99,5.67,5.88,7.99,8.41,7.99,5.04,4.62,9.88,2.94,,6.09,6.94,3.99,,3.57,4.2,5.04,4.62,5.46,23.96,5.25,6.09,5.04,,,38.25,3.36,6.3,4.83,4.83,3.15,11.472222,7.544444,17.488889,0.338667,,7.805556,78.334444
US_IN_18151,2020-10-01,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,11,0,435,7,,,0,0,0,0,3,5,1,0,1,1,1,5,5,25,33,98,59,48,51,69,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,2,247,187,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,16,,,2,-3,2,3.3,6.8,3.5,10.52,8.87,4.33,4.95,,7.01,,,3.92,8.87,2.89,5.16,3.71,3.71,,4.12,5.77,23.09,4.54,4.95,4.12,4.12,6.19,37.53,3.09,5.98,5.16,4.12,4.54,9.566667,5.75,16.061111,4.910667,,6.333333,80.646014
US_IN_18151,2020-10-02,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,5,1,440,8,,,0,0,0,0,0,0,1,1,2,1,1,5,5,25,33,98,60,49,53,70,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,249,190,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,6,14,,15,-3,0,3.64,5.57,4.93,8.79,6.43,4.29,7.72,4.07,9.43,,3.86,3.64,11.36,4.72,6.43,,5.14,3.21,,7.29,22.08,6.22,8.36,,,6.64,36.65,3.43,7.07,6.22,6.22,3.86,7.25,1.733333,13.777778,2.286,,3.794444,78.878891
US_IN_18151,2020-10-03,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,2,0,442,8,,,0,0,0,0,0,0,0,0,1,0,1,5,5,25,33,98,60,49,54,70,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,250,191,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,14,29,,21,18,,4.51,6.77,,7.52,5.51,5.51,,6.77,6.27,,,,3.51,5.26,,4.01,,,,,17.04,5.51,8.02,,3.76,5.51,26.07,,6.77,7.27,,5.01,6.783333,1.011111,13.461111,0.0,,2.405556,73.786618
US_IN_18151,2020-10-04,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,5,0,447,8,,,0,0,0,0,0,1,0,0,2,2,1,5,5,25,33,99,60,49,56,72,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,1,254,192,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,10,,,20,-3,,,8.21,4.56,7.07,7.53,5.02,7.53,4.11,6.16,,5.25,,8.44,,6.61,,4.56,5.7,3.88,5.47,18.93,5.25,5.93,,,4.56,37.4,,5.25,6.84,,3.19,9.483333,4.438889,13.822222,2.370667,,6.5,81.720585
US_IN_18151,2020-10-05,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,8,0,455,8,,,0,0,0,0,0,1,2,1,1,2,1,5,5,25,33,100,62,50,57,74,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,3,259,195,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,12,13,,-2,-9,4,4.28,5.35,4.71,8.77,7.06,6.2,5.56,6.63,10.91,3.42,4.92,4.71,9.84,,4.28,8.77,3.85,4.07,3.0,5.78,22.04,4.71,6.85,3.42,4.07,7.7,42.57,3.42,7.7,5.56,4.07,4.92,7.383333,1.022222,15.277778,3.132667,,3.85,78.32817
US_IN_18151,2020-10-06,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,17,1,472,9,,,0,0,0,1,1,4,0,2,3,3,1,5,5,26,34,104,62,52,60,77,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,6,270,201,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,7,16,,-1,-5,2,4.7,7.04,5.33,12.59,9.82,5.33,6.4,3.63,13.23,4.7,3.41,5.12,6.83,4.48,4.27,,,4.7,3.2,6.4,29.66,6.62,8.96,5.76,5.97,3.2,35.85,7.04,13.66,,5.12,5.12,12.961111,5.527778,21.438889,0.0,,5.527778,60.70732
US_IN_18151,2020-10-07,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,17,0,489,9,,,0,0,0,1,0,3,1,5,3,4,1,5,5,27,34,107,63,57,63,81,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,10,277,211,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,5,,,1,-6,2,4.44,7.82,7.19,11.2,4.02,6.55,4.65,3.59,11.41,,3.17,5.28,9.3,4.65,5.07,3.8,3.17,3.59,4.23,8.24,21.98,4.86,6.34,3.59,5.5,6.13,35.3,4.23,3.8,4.44,5.28,4.02,16.794444,9.711111,22.933333,0.0,,8.316667,57.430366
US_IN_18151,2020-10-08,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,16,0,505,9,,,0,1,0,1,0,1,2,3,4,1,1,6,5,28,34,108,65,60,67,82,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,7,286,218,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,12,8,,0,-3,3,,7.68,5.34,7.68,8.75,5.12,4.91,,7.26,,3.2,3.84,7.04,7.04,5.34,4.27,,,,5.76,22.84,5.76,5.55,4.27,,6.62,32.01,,5.34,5.98,3.84,3.84,11.855556,3.6,22.238889,0.0,,4.805556,62.094943
US_IN_18151,2020-10-09,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,15,0,520,9,,,0,0,0,1,2,2,1,5,0,1,1,6,5,29,36,110,66,65,67,83,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,8,293,226,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,3,6,,11,-2,1,3.03,6.28,7.14,5.19,7.79,4.76,5.84,,9.74,3.68,4.11,,11.9,6.06,4.76,4.54,4.98,4.54,,4.33,16.45,4.11,7.79,3.9,,5.19,38.3,3.03,6.28,4.54,5.41,4.76,13.633333,3.483333,27.311111,0.0,,5.583333,58.330386
US_IN_18151,2020-10-10,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,9,0,529,9,,,0,0,1,0,0,2,0,1,1,0,1,6,6,29,36,112,66,66,68,83,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,2,300,228,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,13,26,,16,12,,,5.92,4.2,8.39,6.91,4.94,4.44,3.46,6.91,4.69,4.69,3.95,9.38,3.95,,,3.95,3.95,3.95,5.68,17.77,5.68,9.13,,3.46,3.7,35.8,6.91,7.65,7.65,5.43,3.46,19.816667,16.288889,23.505556,0.0,,14.3,70.599183
