location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SD_46081,2020-02-14,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,,10.21,11.04,6.9,4.42,4.69,,20.15,6.35,3.86,6.9,,6.62,,,4.42,6.62,20.7,,4.42,4.69,4.42,5.8,30.64,,6.07,4.14,,,-3.705556,-12.327778,6.477778,0.028222,,-10.034722,61.507111
US_SD_46081,2020-02-15,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,11,9,,2,,4.0,8.28,9.42,,4.28,6.28,4.57,14.27,7.71,,4.0,4.0,,,,,,20.84,8.28,5.71,,,,35.4,4.28,,4.28,,,-1.494444,-8.255556,4.9,0.1524,,-8.076389,59.338712
US_SD_46081,2020-02-16,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,25,5,,7,,6.09,6.65,10.8,7.2,5.54,6.65,,16.07,8.31,5.82,,5.54,3.88,,,4.16,6.65,19.12,4.71,8.04,,5.82,,36.29,3.88,5.82,8.87,,,-0.633333,-6.477778,5.433333,0.0,,-8.423611,55.314174
US_SD_46081,2020-02-17,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-3,10,,-28,,,7.04,8.93,8.93,4.33,4.06,,15.15,6.76,6.5,5.68,4.33,,6.22,4.87,6.76,9.47,20.84,5.14,,4.06,4.6,,34.91,4.6,,6.76,,,-1.877778,-5.533333,4.711111,0.73025,,-5.243056,74.814439
US_SD_46081,2020-02-18,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-3,-10,,-1,,,4.67,9.59,11.31,,6.88,5.16,17.21,7.13,6.64,7.62,3.44,6.64,4.67,3.69,,3.93,17.95,3.69,4.42,4.18,,6.39,36.39,7.38,8.61,5.66,3.93,,-7.327778,-10.833333,-0.955556,1.27,30.48,-10.3125,77.053577
US_SD_46081,2020-02-19,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,0,0,,0,,,8.22,5.48,6.98,,6.23,,16.69,10.71,7.47,4.49,4.24,6.98,,5.23,,7.47,25.41,4.49,6.48,6.23,,3.99,33.89,9.47,7.72,4.98,3.74,,-11.15,-15.566667,-4.816667,0.53975,30.48,-13.631944,80.746267
US_SD_46081,2020-02-20,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,7,6,,-2,,3.8,7.34,8.1,8.1,6.33,6.33,3.54,16.71,7.09,,6.58,,5.32,3.54,4.56,3.8,,21.27,6.08,5.06,3.8,4.81,5.57,31.9,5.57,4.56,4.05,3.8,5.57,-7.6,-14.627778,2.5,0.1016,30.48,-13.777778,60.985829
US_SD_46081,2020-02-21,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,6,-1,,8,,,6.47,7.5,6.21,6.47,6.47,,11.9,5.69,,7.5,,3.62,4.14,,,6.73,20.19,5.18,3.88,,,3.62,26.14,,3.88,6.47,3.88,4.4,-0.055556,-10.005556,9.311111,0.0,,-12.777778,38.610325
US_SD_46081,2020-02-22,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,18,-4,,6,,,9.31,10.48,8.15,4.37,,4.08,16.01,5.53,,6.7,5.24,4.95,,,4.66,4.08,18.34,,6.11,,,5.24,30.56,5.82,4.66,5.24,4.08,5.24,2.872222,-5.661111,9.716667,0.0,,-9.201389,40.480547
US_SD_46081,2020-02-23,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,18,11,,10,,,8.24,6.25,8.52,,,5.4,18.18,7.96,4.55,4.83,,6.53,5.11,,4.55,5.11,27.84,,6.25,,4.26,4.26,34.66,5.97,4.55,5.68,,3.98,2.016667,-3.844444,9.161111,0.0,,-6.527778,52.199248
US_SD_46081,2020-02-24,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-30,-5,,-3,,3.55,6.39,7.11,8.53,5.21,5.21,,31.5,9.24,7.34,5.92,4.26,,3.55,3.79,4.26,7.58,38.6,4.5,3.55,3.79,,5.45,34.81,,3.79,4.5,3.32,,-1.166667,-4.661111,5.205556,0.03175,,-5.027778,74.894916
US_SD_46081,2020-02-25,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-50,-45,,-48,,4.97,9.16,9.42,9.16,3.93,,,16.49,6.54,6.02,4.19,,4.71,4.71,3.66,4.71,4.45,25.39,,5.23,4.71,,3.93,28.27,,4.19,4.45,,3.66,-5.0,-7.077778,-1.266667,6.88975,,-7.180556,82.771737
US_SD_46081,2020-02-26,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,6,8,,-2,,5.84,8.38,5.59,7.37,,7.11,5.08,21.09,7.62,3.81,6.1,,4.83,3.56,3.56,3.56,5.34,37.86,5.08,4.32,,6.61,5.84,31.25,,,,,3.81,-9.094444,-16.8,-0.122222,1.905,,-13.909722,67.672684
US_SD_46081,2020-02-27,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,4,2,,-1,0,,6.8,7.55,10.07,4.03,5.04,7.05,28.95,7.05,3.78,9.06,3.78,4.28,4.53,4.03,4.53,6.29,36.0,7.55,5.04,4.53,,5.04,33.23,3.52,4.28,6.55,4.53,4.78,-0.194444,-3.033333,3.588889,0.15875,149.86,-4.006944,73.708474
US_SD_46081,2020-02-28,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,6,4,,7,,,6.28,8.04,7.29,3.52,3.52,,19.34,9.54,4.52,6.53,,7.79,3.77,,3.52,5.28,33.66,4.77,4.27,,,3.77,31.9,5.53,5.53,4.52,,4.77,1.716667,-3.811111,8.5,1.2954,,-5.416667,57.758692
US_SD_46081,2020-02-29,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,18,21,,3,,,5.73,8.31,8.31,,,,25.5,10.03,4.01,,,4.01,7.16,,,5.16,33.52,4.01,,,,7.16,24.93,,6.02,,,,4.755556,-1.883333,12.427778,0.0,,-4.638889,50.686218
US_SD_46081,2020-03-01,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,13,0,,0,,4.52,6.5,13.29,7.07,4.81,4.52,5.65,20.92,7.07,7.35,5.37,5.09,,4.52,4.81,,4.24,37.88,5.37,,,,7.35,28.27,,4.24,5.09,,3.96,0.788889,-3.0,10.822222,0.0,30.48,-5.340278,61.656354
US_SD_46081,2020-03-02,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,5,25,,4,,4.04,4.8,10.36,9.6,,5.31,,31.08,10.11,,6.07,,8.09,5.05,4.3,,7.33,36.14,9.86,6.32,6.07,7.08,,32.85,5.05,7.83,,4.55,,-2.227778,-7.4,5.033333,0.0,,-8.416667,60.533087
US_SD_46081,2020-03-03,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,4,-8,,-1,,4.16,5.87,6.85,4.65,3.91,7.09,,26.91,7.83,5.63,7.09,5.14,4.16,5.38,,5.63,5.14,36.45,5.63,5.63,5.87,3.42,3.67,32.53,5.63,,9.78,,5.14,0.772222,-5.527778,5.866667,0.1905,,-3.416667,71.329865
US_SD_46081,2020-03-04,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,3,-1,,0,,6.06,8.59,9.1,8.59,,5.31,3.54,17.69,7.33,6.82,6.32,,4.8,5.05,5.31,4.29,5.31,36.13,5.31,5.81,4.55,,6.06,29.56,,5.56,3.79,,,3.911111,-3.127778,13.361111,1.61925,,-4.381944,53.377665
US_SD_46081,2020-03-05,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,12,5,,-2,,3.81,6.61,7.63,7.12,4.58,5.34,,20.34,5.59,5.34,6.87,,4.32,5.34,,,10.17,42.46,4.58,7.12,3.56,,6.87,34.07,6.1,8.9,,3.56,,1.027778,-3.766667,10.533333,0.66675,,-7.583333,51.037574
US_SD_46081,2020-03-06,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,5,5,,7,,,4.84,4.08,6.12,5.35,3.83,,18.36,5.86,,5.35,5.35,5.35,3.83,3.83,6.37,,32.89,4.33,6.63,4.08,,6.88,26.01,5.1,,5.35,,,5.211111,-3.138889,16.877778,0.0,,-5.965278,44.088299
US_SD_46081,2020-03-07,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,7,8,,-8,,4.71,5.02,7.53,5.96,9.72,,5.33,21.01,,5.96,4.39,,6.9,5.02,,4.39,5.96,31.36,6.59,6.9,,,,35.75,,,6.27,,,10.65,0.183333,19.905556,0.0,,-4.291667,34.029714
US_SD_46081,2020-03-08,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,4,13,,-1,,,9.28,8.68,,,,,19.76,6.89,,4.79,,6.89,5.39,,,4.19,32.63,4.79,9.28,4.79,4.19,5.09,28.44,4.79,8.38,5.09,4.19,,6.272222,-0.566667,18.266667,0.0,,-2.125,53.514318
US_SD_46081,2020-03-09,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,9,27,,0,,6.58,6.32,9.47,6.32,4.74,5.0,,23.94,11.05,,3.68,6.84,4.21,,6.32,4.21,6.32,41.31,4.21,6.84,6.84,,,33.15,,6.32,4.21,,4.21,0.25,-5.327778,10.188889,0.0,,-4.0,70.896409
US_SD_46081,2020-03-10,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,12,15,,-4,,6.69,5.92,7.46,6.69,,3.6,,43.24,12.87,4.63,8.49,4.63,4.38,6.18,3.6,4.12,5.66,83.65,6.69,3.6,3.86,10.04,5.15,24.97,,5.41,4.12,,,2.077778,-3.788889,9.233333,0.338667,,-2.104167,72.048713
US_SD_46081,2020-03-11,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,6,17,,-2,,,5.53,7.89,9.21,6.58,3.68,,50.0,17.11,7.11,7.11,4.47,5.79,11.05,,4.47,4.74,100.0,3.68,,4.21,,3.68,26.32,,5.26,3.68,4.21,,6.216667,-0.927778,14.683333,0.4064,,-5.090278,43.172942
US_SD_46081,2020-03-12,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,15,30,,-9,,4.26,6.76,8.52,3.76,,3.51,,50.84,14.03,,6.26,4.26,3.51,9.27,,,5.26,97.93,6.51,,3.51,,5.26,22.79,4.51,5.26,6.76,4.26,4.01,1.861111,-2.866667,13.805556,1.74625,,-4.5,61.009756
US_SD_46081,2020-03-13,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,5,39,,-4,,5.04,4.03,10.07,9.31,4.78,,,44.81,13.09,5.54,5.79,5.04,,10.57,,,4.28,76.29,,4.28,4.28,,,22.91,,4.28,5.29,,3.78,-3.361111,-8.422222,2.45,0.635,,-7.993056,68.528689
US_SD_46081,2020-03-14,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-15,-1,-41,-10,,,,8.92,5.57,6.13,,,31.21,13.38,4.46,4.18,5.29,,11.43,,,,55.18,,4.46,4.18,,,27.59,4.46,5.57,5.85,,,-3.533333,-5.505556,-0.15,3.7465,,-5.243056,85.226568
US_SD_46081,2020-03-15,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-5,6,,-10,,4.17,5.84,8.89,6.95,5.56,6.67,3.89,37.24,8.89,,7.23,5.56,,11.67,,,4.72,70.59,8.62,5.0,,,,29.18,,,,,5.56,-1.427778,-5.105556,2.933333,0.4064,,-3.270833,86.046377
US_SD_46081,2020-03-16,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-14,33,,-20,,,7.92,7.39,7.39,6.6,5.8,,32.46,7.65,,,,,12.93,,4.75,5.01,81.8,7.12,4.75,,,,36.42,,5.54,,,,-4.127778,-6.472222,1.444444,0.09525,,-5.638889,87.560781
US_SD_46081,2020-03-17,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-1,23,,-24,,4.07,3.8,9.5,6.79,4.62,6.25,,31.77,10.59,4.62,,4.07,4.34,13.85,,4.34,5.43,56.48,4.34,4.34,6.52,4.34,,31.23,,5.16,,4.89,3.8,-0.822222,-8.633333,9.883333,0.0,,-4.048611,75.25933
US_SD_46081,2020-03-18,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-10,19,,-26,,4.59,5.39,10.25,6.21,5.67,4.05,,36.69,15.38,,5.67,4.32,4.32,15.11,,4.32,6.47,55.84,,4.86,,3.78,4.05,30.75,4.32,5.39,3.78,,,1.255556,-6.361111,9.811111,0.0,,-2.229167,75.598923
US_SD_46081,2020-03-19,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-32,6,,-32,,4.09,5.62,7.92,8.95,15.34,5.37,5.37,24.28,6.9,,7.92,8.95,4.34,13.04,4.09,5.62,5.62,54.44,4.86,,,4.6,,37.31,,5.11,,,,-2.088889,-7.061111,5.338889,0.09525,,-3.631944,87.455509
US_SD_46081,2020-03-20,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-32,16,,-24,,4.86,6.14,10.49,6.14,5.12,4.61,,26.88,9.98,,4.1,6.4,3.58,7.93,,,7.93,39.93,5.63,5.38,,,,23.04,4.86,3.58,,,6.14,-8.85,-14.366667,-0.627778,0.22225,,-12.409722,73.436653
US_SD_46081,2020-03-21,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-37,23,,-18,,5.63,7.88,9.56,5.91,9.56,,5.34,23.63,9.85,,,4.22,3.94,10.69,,4.78,4.22,41.35,7.88,5.34,,,4.22,28.41,,9.85,,,,-0.845679,-11.919753,11.567901,0.0,,-8.365079,55.599698
US_SD_46081,2020-03-22,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-39,-7,,-31,,4.58,5.66,9.16,7.01,7.28,,,26.41,11.86,4.85,,4.04,,8.35,,5.12,,42.3,,4.85,,4.04,,26.41,,6.2,,,,1.864198,-5.703704,10.777778,0.141111,,-5.730159,55.60566
US_SD_46081,2020-03-23,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-21,3,,-28,,3.38,5.06,9.16,6.75,7.47,4.1,4.1,21.69,9.64,3.38,5.06,5.06,5.3,9.64,3.86,4.34,3.62,36.4,,4.34,,4.34,5.3,22.9,3.38,7.47,5.3,,,3.290123,-4.759259,14.407407,0.395111,,-4.166667,56.612824
US_SD_46081,2020-03-24,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-25,-1,,-37,,,5.51,5.99,6.47,6.71,3.6,,22.54,8.39,3.36,4.08,,3.36,10.79,3.6,4.08,,41.48,3.84,,,3.36,,29.49,3.36,5.04,4.32,,,6.882716,-2.746914,14.506173,0.0635,,-4.269841,43.842604
US_SD_46081,2020-03-25,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-43,-9,,-40,,3.7,8.1,9.02,8.1,3.93,4.63,,25.22,6.94,,5.09,,5.32,6.71,,4.16,5.32,44.88,5.09,,3.93,3.93,4.4,25.91,3.24,5.09,,,,1.598765,-2.277778,11.438272,2.00025,,-1.436508,78.341779
US_SD_46081,2020-03-26,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,,,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-37,-14,,-43,,3.97,5.14,9.81,8.4,4.44,3.74,,28.72,11.44,3.74,3.27,4.67,3.27,9.34,,3.97,4.44,33.15,4.44,5.6,,3.5,3.74,24.28,,5.14,,,4.2,0.08642,-2.703704,5.604938,2.44475,,-1.601852,86.021093
US_SD_46081,2020-03-27,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,,,2,0,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-47,-8,,-38,,,5.4,10.57,6.34,3.76,,,18.79,7.99,3.52,8.93,4.23,,11.04,,3.76,4.23,29.13,4.7,4.7,3.29,,5.64,23.26,,3.99,,6.58,3.29,2.197531,-3.41358,8.635802,1.11125,,-1.880952,73.110803
US_SD_46081,2020-03-28,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,2,0,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-51,-16,,-41,,,6.67,6.67,7.74,4.27,,,25.35,8.8,,3.73,,5.6,7.74,3.73,,,34.69,7.2,4.54,,3.73,,27.75,,,,3.73,,3.91358,-3.259259,10.506173,0.197556,,-4.587302,51.57876
US_SD_46081,2020-03-29,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,1,0,3,0,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-42,-14,,-46,,,6.68,8.29,6.95,,6.41,,17.91,7.22,,5.61,,6.41,6.95,,8.55,,30.47,6.95,4.28,,,4.01,28.86,,,,4.28,3.74,5.765432,-2.166667,13.358025,0.0,,-5.833333,41.558168
US_SD_46081,2020-03-30,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,2,0,5,0,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-35,-12,,-40,,5.25,5.25,10.02,8.59,5.96,,,20.52,6.2,,4.53,,,8.11,,5.25,6.2,36.74,4.06,4.06,,,5.25,31.26,,5.73,,3.58,,7.87037,-0.512346,16.845679,0.0,,-4.928571,39.394849
