location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13083,2020-02-12,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,,,11.72,9.18,9.69,23.45,,34.16,,10.012346,7.679012,18.765432,9.567333,,8.648148,90.075769
US_GA_13083,2020-02-13,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,,,13.47,21.01,9.16,34.48,,33.94,,13.512346,5.407407,20.012346,23.791333,,11.509259,86.403482
US_GA_13083,2020-02-14,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,,,14.69,15.82,8.47,26.55,,37.85,,2.54321,-1.925926,6.679012,4.459111,,-3.777778,61.898749
US_GA_13083,2020-02-15,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,17,-1,0,6,10.9,15.14,11.5,24.82,9.08,42.38,,2.141975,-4.87037,12.185185,0.0,,-5.935185,53.838054
US_GA_13083,2020-02-16,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,10,-1,7,9,9.65,13.87,12.67,25.93,,25.93,10.25,8.092593,2.006173,14.388889,0.0,,1.148148,60.812679
US_GA_13083,2020-02-17,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,-14,-8,10,-20,8.7,17.99,11.61,32.49,,58.61,8.7,8.12963,1.851852,15.938272,0.0,,5.055556,77.877788
US_GA_13083,2020-02-18,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,1,-12,0,-5,9.96,22.27,12.89,34.58,12.89,51.58,16.41,13.012346,9.783951,15.444444,0.677333,,11.583333,89.226144
US_GA_13083,2020-02-19,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,10,6,-2,2,15.0,9.64,12.32,26.78,,33.75,,9.861111,7.566667,13.894444,19.993429,,6.730159,81.173698
US_GA_13083,2020-02-20,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,-12,-15,-2,0,,14.79,9.86,24.1,,32.31,,6.2,2.394444,10.05,1.608667,,2.444444,76.719226
US_GA_13083,2020-02-21,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,-7,-2,-6,-10,,16.04,,25.78,8.59,39.53,,1.888889,-2.233333,6.883333,10.5918,,-4.31746,63.06401
US_GA_13083,2020-02-22,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,24,-1,-11,8,11.07,12.3,9.84,23.38,,31.99,,2.155556,-4.944444,12.477778,0.0,,-5.349206,56.556375
US_GA_13083,2020-02-23,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,3,-6,7,13,17.1,14.74,,31.83,,37.73,10.02,4.688889,-1.694444,11.661111,0.0,,-0.880952,66.159085
US_GA_13083,2020-02-24,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,-8,-7,-1,3,,23.21,7.91,26.38,8.97,32.18,10.02,7.594444,4.894444,10.494444,0.338667,,4.992063,82.486655
US_GA_13083,2020-02-25,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,14,9,6,7,11.98,31.04,11.43,38.12,,53.36,,11.622222,7.794444,15.572222,19.515667,,8.97619,82.460039
US_GA_13083,2020-02-26,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,8,5,-3,2,14.51,32.92,10.04,44.64,,37.94,,7.633333,3.605556,13.188889,0.254,,5.515873,84.51542
US_GA_13083,2020-02-27,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,5,-5,0,2,16.58,21.55,8.84,45.87,,49.18,,3.061111,-1.066667,8.344444,0.689429,,-4.97619,54.822327
US_GA_13083,2020-02-28,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,6,0,11,0,12.84,30.57,,48.92,,40.36,13.45,3.472222,-1.344444,9.594444,0.0,,-2.730159,62.715264
US_GA_13083,2020-02-29,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,10,-1,8,0,11.11,32.1,,38.88,,40.12,,5.222222,-0.338889,11.622222,0.254,,-2.555556,56.344558
US_GA_13083,2020-03-01,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,12,6,21,0,,21.44,10.12,48.24,,36.93,10.72,6.477778,-1.544444,18.477778,0.1778,,-2.746032,50.330295
US_GA_13083,2020-03-02,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,-1,-3,4,1,15.82,27.94,10.02,45.87,,34.8,9.49,11.438889,7.622222,15.738889,0.381,,6.484127,70.971349
US_GA_13083,2020-03-03,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,23,2,-2,3,12.4,27.39,11.37,45.48,,45.48,10.34,16.194444,11.266667,21.844444,16.679333,,13.015873,81.075581
US_GA_13083,2020-03-04,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,19,4,3,3,19.61,29.14,8.41,47.63,,36.99,9.53,13.255556,10.533333,18.761111,9.289143,,7.944444,69.542918
US_GA_13083,2020-03-05,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,11,-2,0,2,9.53,27.47,,64.47,,45.41,,10.85,9.061111,14.161111,4.275667,,8.238095,83.001848
US_GA_13083,2020-03-06,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,13,-6,-2,3,15.32,28.93,11.35,41.41,,44.82,,8.338889,3.483333,12.761111,5.9944,,1.246032,59.704294
US_GA_13083,2020-03-07,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,35,-1,8,-8,13.46,26.92,9.18,38.55,,39.16,10.4,5.7,-1.127778,13.65,0.0,,-4.285714,47.854943
US_GA_13083,2020-03-08,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,17,-1,16,-6,,26.92,,30.68,,35.69,10.02,7.577778,-0.338889,18.177778,0.0,,-2.02381,50.053131
US_GA_13083,2020-03-09,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,19,3,8,-1,17.78,24.25,12.39,53.88,,33.95,,12.316667,4.833333,18.977778,0.0,,2.468254,50.063158
US_GA_13083,2020-03-10,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,9,2,2,-1,13.95,27.36,9.12,41.84,11.8,39.7,,15.138889,11.933333,18.266667,1.058333,,10.865079,74.462188
US_GA_13083,2020-03-11,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,18,9,4,1,12.46,40.09,11.92,67.18,,27.63,8.67,16.35,12.744444,20.305556,5.406571,,13.952381,85.240726
US_GA_13083,2020-03-12,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,2,26,-3,1,18.14,48.19,8.81,100.0,,29.53,12.44,16.938889,13.405556,23.555556,1.185333,,14.666667,85.723535
US_GA_13083,2020-03-13,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,6,39,9,0,13.57,55.36,,84.66,,32.02,,18.194444,15.072222,22.772222,2.624667,,14.174603,76.169984
US_GA_13083,2020-03-14,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,7,33,11,2,17.85,36.89,,81.52,,40.46,,13.961111,10.238889,20.305556,2.032,,7.293651,63.62408
US_GA_13083,2020-03-15,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,-16,16,11,-13,15.69,35.85,8.4,80.11,,30.81,,14.022222,10.461111,18.672222,5.672667,,12.396825,90.754783
US_GA_13083,2020-03-16,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,-8,24,5,-15,16.82,47.74,,99.82,,37.43,10.85,10.577778,8.261111,14.794444,4.374444,,8.738095,88.389772
US_GA_13083,2020-03-17,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,-3,8,0,-17,20.08,38.04,,78.72,7.92,36.46,7.92,14.25,11.405556,21.416667,3.048,,12.198413,87.110291
US_GA_13083,2020-03-18,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,-18,17,0,-23,19.78,30.7,7.81,57.25,,52.56,10.93,16.655556,11.338889,23.483333,2.681111,,14.063492,84.504894
US_GA_13083,2020-03-19,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,-24,18,2,-21,15.25,27.34,,44.69,,39.43,8.41,20.016667,15.261111,25.694444,0.0762,,15.833333,75.567633
US_GA_13083,2020-03-20,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,-34,5,2,-23,13.25,28.02,,52.48,,32.61,10.19,20.25,15.733333,24.583333,0.0,,16.349206,77.400002
US_GA_13083,2020-03-21,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,-32,15,7,-17,15.03,36.75,,58.46,,35.63,10.02,14.077778,10.727778,18.261111,15.832667,,12.055556,86.678134
US_GA_13083,2020-03-22,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,-49,-1,-7,-21,16.19,36.69,,44.24,8.09,25.9,9.17,10.211111,6.133333,18.666667,0.451556,,6.079365,74.573705
US_GA_13083,2020-03-23,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,-40,3,-10,-27,17.46,30.43,14.97,48.39,10.48,32.93,7.98,14.322222,11.588889,17.622222,5.672667,,12.285714,87.132045
US_GA_13083,2020-03-24,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,-40,-4,-2,-32,15.14,26.24,,49.96,9.59,34.32,,15.944444,13.461111,21.322222,24.722667,,14.571429,92.299894
US_GA_13083,2020-03-25,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,-33,11,-4,-31,11.95,33.77,7.79,48.31,,38.44,10.91,16.15,10.811111,21.183333,37.465,,12.650794,79.619414
US_GA_13083,2020-03-26,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,-32,7,-10,-33,19.79,32.08,,45.99,,34.22,9.09,15.105556,7.305556,26.116667,0.0254,,9.888889,69.922388
US_GA_13083,2020-03-27,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,-37,-4,-17,-34,20.88,19.81,,38.01,11.24,46.58,10.17,21.033333,13.1,29.327778,0.0,,13.642857,61.686997
US_GA_13083,2020-03-28,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,-29,6,-5,-21,17.23,20.11,,32.75,,36.77,10.92,22.35,16.666667,28.061111,0.0,,16.277778,67.163043
