location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VT_50003,2022-03-16,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,1,0,9377,65,3,15190,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,9,2,,,-16,3,,5.26,5.42,5.59,6.74,11.17,7.39,2.3,8.54,5.59,3.94,5.42,,6.9,7.89,3.29,3.12,5.42,12.65,3.94,,5.59,5.09,2.79,4.44,3.29,2.79,7.56,17.75,7.23,4.93,6.41,3.29,5.26,3.45,7.39,40.1,3.62,6.57,2.3,5.09,6.74,4.27,2.63,2.96,3.29,,6.083333,-0.788889,14.455556,2.681111,,2.088889,75.755366
US_VT_50003,2022-03-17,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,2,0,9379,65,0,15190,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,3,-8,,,-15,4,,5.14,5.62,4.82,9.16,10.44,4.98,,6.1,5.94,2.57,4.02,,8.67,3.21,6.43,2.89,4.5,9.96,3.85,3.53,5.94,3.69,3.37,3.37,2.25,,6.1,19.12,6.59,3.85,5.14,3.05,2.73,3.21,2.73,35.02,3.37,5.62,2.25,5.3,4.18,4.02,3.05,4.02,4.02,3.21,7.177778,0.238889,14.755556,0.028222,,3.933333,80.341087
US_VT_50003,2022-03-18,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,3,0,9382,65,3,15193,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-1,-11,,-11,-16,4,,4.53,5.71,4.87,9.91,8.73,4.87,,5.21,7.05,2.52,4.53,2.35,6.72,3.36,4.2,3.02,3.69,10.08,4.87,,5.54,3.69,4.87,3.53,3.69,2.35,5.71,20.99,4.7,2.85,4.37,4.03,3.36,4.2,6.55,37.79,3.86,7.89,,6.55,3.69,4.53,,,3.02,,10.872222,1.444444,20.866667,0.508,,7.155556,78.221766
US_VT_50003,2022-03-19,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,9382,65,2,15195,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-2,-14,,,-21,,,4.92,7.11,6.2,12.21,10.02,4.19,,4.92,5.83,,3.28,,8.75,5.29,8.2,,4.56,7.65,7.29,2.92,5.83,3.65,3.46,4.19,3.83,2.55,5.1,27.88,7.11,,6.92,3.65,3.1,4.56,3.1,39.54,3.1,8.38,4.01,7.65,4.19,4.19,3.28,,2.55,2.55,10.261111,5.822222,16.627778,2.032,,7.311111,82.375563
US_VT_50003,2022-03-20,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,9382,65,1,15196,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-4,-8,,,-29,,,3.67,8.09,6.62,11.21,9.74,5.51,,4.04,4.41,4.41,2.76,,10.29,3.12,4.41,,5.51,10.29,5.7,3.49,4.59,3.12,4.04,4.78,3.12,,8.27,18.56,5.51,3.31,4.96,3.49,5.51,2.76,6.43,40.79,2.94,7.17,,3.86,4.96,3.49,,2.76,4.04,,8.616667,3.661111,13.916667,8.3058,,5.255556,79.50414
US_VT_50003,2022-03-21,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,6,0,9388,65,1,15197,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,2,-7,,,-15,3,,3.47,5.79,4.8,9.76,13.57,5.29,4.14,5.29,5.46,3.47,4.47,,11.25,6.29,5.62,,5.46,8.27,6.29,3.47,4.63,4.14,4.14,3.47,4.63,,6.12,22.0,7.78,2.65,6.12,4.47,3.97,3.64,5.96,37.89,2.48,6.78,4.63,6.45,4.47,4.8,,2.65,4.96,2.48,6.433333,0.388889,12.427778,0.4826,,-2.338889,53.841602
US_VT_50003,2022-03-22,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,3,0,9391,65,0,15197,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,3,-6,,,-18,5,3.05,5.25,6.78,5.08,13.55,9.99,5.93,4.57,6.27,4.74,3.56,5.25,,8.98,3.56,5.59,3.22,4.74,12.36,4.91,4.23,6.27,5.76,2.37,4.23,4.57,,9.48,25.07,7.11,4.74,5.59,4.91,6.27,4.57,4.4,39.12,3.73,5.42,,4.91,6.94,3.9,,,2.54,,4.116667,-2.011111,11.822222,0.0,,-9.088889,37.816913
US_VT_50003,2022-03-23,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,4,1,9395,66,1,15198,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,4,-3,,,-19,3,3.22,3.39,4.75,5.77,13.4,8.82,4.41,3.22,4.24,4.24,4.58,4.75,,10.52,4.24,5.09,2.38,6.11,8.99,4.58,2.38,5.43,3.05,3.9,2.88,5.6,3.73,7.8,23.75,4.75,3.22,5.77,3.39,3.39,5.6,6.11,37.83,2.88,6.28,2.54,4.92,5.26,4.58,,4.07,2.54,,2.2,-5.388889,9.588889,0.0,,-8.177778,46.475587
US_VT_50003,2022-03-24,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,1,0,9396,66,0,15198,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-7,-10,,,-18,4,,4.45,4.95,7.09,11.37,9.39,6.26,,6.59,4.95,3.46,4.12,,9.23,5.27,5.6,3.63,4.45,10.05,4.78,2.47,5.44,5.44,3.3,3.79,4.62,,12.2,20.93,6.43,,7.58,2.47,3.63,4.62,4.95,43.02,4.62,5.27,,5.77,5.77,4.29,,3.3,4.95,,3.916667,-2.455556,8.311111,8.269111,,0.244444,77.201633
US_VT_50003,2022-03-25,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,4,0,9400,66,2,15200,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-9,-13,,,-15,4,,3.6,6.52,4.29,14.93,7.03,6.35,,4.63,4.46,3.09,4.29,2.75,9.26,4.63,5.15,,4.97,10.12,4.46,2.4,7.03,5.66,3.26,3.43,6.0,2.57,7.89,26.93,4.63,3.6,8.23,,6.0,5.49,5.15,39.8,4.63,6.86,2.75,6.69,,4.29,3.26,5.83,3.6,,7.172222,1.594444,13.405556,8.382,,2.788889,73.788921
US_VT_50003,2022-03-26,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,9400,66,4,15204,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-2,-17,,,-19,,2.62,4.87,6.56,3.75,12.93,9.37,4.69,,3.56,6.37,4.12,,3.37,11.43,,6.56,,4.69,8.62,4.12,2.62,5.06,3.19,4.5,3.0,4.12,2.62,5.25,22.68,4.87,4.31,8.25,4.5,4.31,4.5,2.81,41.99,4.5,8.81,,7.68,4.12,4.31,,,3.0,3.19,6.155556,1.65,13.005556,3.640667,,0.683333,68.233168
US_VT_50003,2022-03-27,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,9400,66,0,15204,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-10,-14,,,-26,,2.62,6.54,6.73,6.36,13.09,10.1,5.05,,4.67,5.42,2.99,3.93,,15.15,5.42,8.79,2.81,5.61,7.48,6.54,2.62,5.05,3.74,7.29,15.89,4.86,3.93,5.8,22.25,6.17,4.11,7.67,,5.05,4.11,5.8,34.78,3.55,8.23,,5.24,3.93,3.74,,4.86,3.18,,2.422222,-1.994444,8.633333,0.818444,,-2.761111,68.843896
US_VT_50003,2022-03-28,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,8,0,9408,66,1,15205,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-12,-17,,,-18,5,,4.31,5.14,4.48,10.94,9.78,6.96,3.15,7.13,7.79,3.48,2.65,,12.77,4.14,7.63,2.32,5.64,8.79,4.14,,6.63,5.47,3.65,39.63,4.64,2.49,8.95,24.71,4.97,2.98,6.8,3.48,4.81,4.14,3.65,38.3,4.31,5.8,,6.96,4.48,4.64,,,,,-5.716667,-8.566667,4.15,0.0508,,-14.794444,49.177216
US_VT_50003,2022-03-29,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,2,0,9410,66,3,15208,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-5,-9,,,-16,5,,3.52,3.68,6.86,12.22,12.55,4.85,3.01,7.2,5.19,3.35,3.35,,13.39,2.34,8.7,3.01,5.02,8.7,3.18,2.51,7.03,6.36,5.19,14.39,5.02,3.68,6.86,20.92,5.19,4.18,3.35,,6.7,8.37,4.52,40.17,5.02,6.7,3.85,5.69,4.85,5.19,,,2.51,3.68,-4.861111,-9.405556,1.933333,0.0,,-15.161111,44.665039
US_VT_50003,2022-03-30,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,6,0,9416,66,0,15208,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,3,-8,,,-17,4,2.73,5.96,5.45,3.75,11.76,11.25,6.13,2.56,6.65,6.99,5.62,3.41,2.56,13.8,3.07,9.37,,4.09,8.01,4.09,2.9,4.26,4.09,4.94,5.45,4.6,4.09,8.18,19.77,9.2,2.73,5.11,,4.26,2.56,6.82,45.84,4.43,6.13,116.23,5.28,4.94,4.09,2.56,4.09,3.07,2.9,-0.5,-7.955556,5.922222,0.0,,-13.144444,38.085609
US_VT_50003,2022-03-31,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,8,0,9424,66,1,15209,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-4,-8,,,-17,4,2.58,4.64,5.32,4.98,14.6,11.33,7.38,,6.01,6.01,6.18,3.43,3.26,12.71,4.12,9.27,3.43,5.32,8.41,,,6.87,3.61,2.58,6.01,3.61,,10.3,16.83,5.84,3.26,6.18,3.43,5.5,5.15,8.59,34.34,2.92,5.67,34.0,5.5,4.46,3.43,,,2.4,,8.633333,1.9,16.144444,0.479778,,2.277778,64.628319
US_VT_50003,2022-04-01,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,6,0,9430,66,2,15211,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-5,-1,,,-18,3,,6.0,5.14,5.14,15.09,9.43,4.12,,4.46,5.49,2.92,4.12,,12.52,4.97,7.89,,4.8,8.4,5.32,,4.46,3.43,6.86,4.12,5.32,4.12,6.69,21.95,4.46,,5.49,4.63,3.94,4.8,3.26,33.09,4.8,4.63,17.49,5.32,3.26,4.97,,3.77,3.6,,8.911111,2.15,16.238889,22.690667,,5.005556,76.634908
US_VT_50003,2022-04-02,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,9430,66,1,15212,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,3,-7,,,-21,,,4.91,6.54,5.52,12.27,11.04,3.07,,,6.54,,3.48,3.88,12.27,4.29,8.18,3.88,5.32,11.86,6.75,3.48,4.29,2.86,4.5,3.68,4.29,3.68,5.11,26.78,9.2,,6.13,,6.13,5.72,3.07,34.96,3.07,,7.36,6.75,4.91,,3.48,5.11,3.68,,4.155556,0.222222,11.494444,1.143,,-7.011111,44.184427
US_VT_50003,2022-04-03,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,9430,66,5,15217,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-3,-2,,,-32,,,3.42,7.65,5.24,12.48,8.26,4.83,,5.44,6.64,5.24,3.42,,15.3,2.82,9.06,3.02,6.24,4.63,7.25,3.02,4.63,5.03,6.44,2.82,,3.42,3.62,21.75,,3.42,8.26,,3.83,3.83,3.22,35.84,4.63,7.65,5.84,8.86,4.03,,,4.23,3.62,,3.144444,-2.127778,9.316667,0.0,,-3.272222,62.932287
US_VT_50003,2022-04-04,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,10,0,9440,66,4,15221,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,5,-4,,,-19,2,2.66,3.55,6.21,7.1,11.01,11.71,4.62,3.55,4.97,5.86,4.26,4.62,,14.91,3.55,7.81,,5.33,10.29,2.84,,5.5,5.5,4.44,4.26,3.9,,7.28,22.01,6.39,3.55,5.15,,6.92,4.08,4.26,38.34,3.73,7.1,4.08,6.04,5.68,4.97,,3.55,3.02,,5.4,-2.027778,11.172222,1.834444,,-1.75,60.2303
US_VT_50003,2022-04-05,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,4,1,9444,67,3,15224,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,1,2,,,-20,4,2.55,4.92,5.83,7.65,14.75,10.93,6.37,,6.37,5.65,3.83,3.83,,10.56,4.37,5.65,3.83,5.65,10.56,5.83,,6.92,4.92,3.83,3.46,5.83,,5.83,19.12,5.65,2.73,6.92,,4.37,5.28,4.74,37.15,4.01,6.37,3.46,7.47,4.55,5.46,,3.1,3.1,,6.672222,-2.238889,15.316667,0.127,,-1.922222,54.422425
US_VT_50003,2022-04-06,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,7,0,9451,67,0,15224,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,1,-2,,,-20,4,2.79,4.88,6.11,6.46,14.66,10.64,5.06,,6.8,3.84,5.23,4.36,2.62,12.74,4.36,7.85,4.01,5.76,9.6,3.84,4.19,3.14,4.54,3.31,5.06,4.54,2.79,8.03,22.68,7.33,3.31,7.85,,6.98,4.71,5.76,39.78,5.58,8.9,2.62,6.63,4.54,4.01,3.14,,3.84,3.66,8.538889,-0.8,15.438889,0.0,,0.75,58.434061
US_VT_50003,2022-04-07,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,8,1,9459,68,1,15225,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-8,-5,,,-19,4,,4.07,6.45,5.26,7.8,10.18,5.77,2.88,5.94,5.09,3.56,3.22,2.54,10.01,2.88,6.96,,4.58,10.86,4.24,2.88,5.43,4.24,5.6,3.73,4.41,,5.77,23.07,4.24,3.9,6.96,3.9,4.41,4.58,4.24,40.21,2.88,6.28,5.94,4.24,3.73,2.38,,,,,7.955556,3.033333,13.188889,0.818444,,2.85,70.611629
US_VT_50003,2022-04-08,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,9,0,9468,68,5,15230,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-4,-10,,,-16,4,3.0,4.24,5.12,5.29,10.24,8.65,4.76,,4.76,4.41,3.0,3.53,3.0,13.41,3.88,7.41,,4.24,9.18,4.76,,6.18,4.76,5.65,3.18,4.24,3.18,7.06,19.41,3.71,,6.35,3.18,6.35,4.06,3.35,37.59,3.18,5.82,4.76,5.29,3.18,4.59,,3.88,2.82,,8.361111,5.022222,13.216667,35.362444,,4.55,77.099979
US_VT_50003,2022-04-09,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,9468,68,7,15237,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-7,-16,,,-25,,,5.56,4.57,6.95,8.74,10.33,3.97,,4.57,6.16,5.56,2.78,2.78,12.71,3.18,7.35,5.56,5.17,8.34,5.96,,4.17,,3.58,4.97,4.57,,5.96,19.86,,3.97,4.97,3.38,3.18,3.38,3.58,36.35,,6.55,3.58,4.17,4.57,4.17,,,,,5.377778,1.861111,12.744444,1.354667,,3.427778,87.456427
US_VT_50003,2022-04-10,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,9468,68,0,15237,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-6,-8,,,-32,,,4.99,5.19,7.38,13.96,10.17,6.38,,5.79,5.19,3.79,3.39,,13.16,4.39,9.77,4.79,5.39,5.98,6.78,3.39,6.58,3.79,4.19,6.38,5.79,,5.98,21.74,5.79,3.39,5.39,3.59,4.99,4.99,3.59,41.69,3.39,4.39,,5.39,,3.79,,4.99,,,4.072222,-0.288889,9.016667,4.191,,-0.816667,70.702488
US_VT_50003,2022-04-11,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,12,1,9480,69,8,15245,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,10,1,,,-17,2,2.97,5.07,4.55,6.47,10.85,7.7,5.42,,5.6,5.77,3.15,3.5,2.8,13.99,5.07,8.4,2.62,7.0,9.79,2.45,4.37,4.37,5.6,3.15,4.55,5.25,,6.12,20.46,7.52,2.97,8.05,2.97,4.55,5.77,4.02,39.36,4.37,6.12,,5.95,4.72,,,4.72,3.32,,6.972222,-1.427778,16.15,0.0762,,-3.1,48.954644
US_VT_50003,2022-04-12,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,8,0,9488,69,2,15247,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,2,1,,,-16,3,2.41,4.98,6.87,6.01,12.2,9.45,6.36,,6.19,5.33,4.3,,,11.51,4.98,9.79,3.44,6.53,7.22,6.36,3.09,5.84,5.67,3.78,4.81,4.64,3.44,8.76,25.77,6.53,3.61,8.08,3.27,4.12,3.78,5.33,39.35,3.95,4.64,3.78,5.16,3.78,3.27,2.75,4.98,,,12.388889,7.127778,18.833333,1.665111,,4.0,56.708852
US_VT_50003,2022-04-13,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,12,0,9500,69,1,15248,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,7,5,,,-18,2,,4.01,3.48,8.71,14.29,8.88,5.92,2.79,6.1,4.36,,4.01,,14.46,3.48,8.54,,4.53,10.8,7.32,,4.36,6.27,2.96,4.18,4.53,2.79,8.36,24.56,6.1,3.14,6.27,,2.44,5.4,3.14,34.49,4.53,7.67,2.61,7.14,3.14,4.88,2.61,3.48,3.66,,12.266667,2.277778,22.783333,1.0414,,0.294444,44.251929
US_VT_50003,2022-04-14,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,12,0,9512,69,4,15252,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,10,11,,,-17,3,3.87,4.22,4.92,7.03,15.12,8.44,6.5,4.04,4.75,6.33,4.92,4.22,,13.53,3.87,7.91,,4.57,9.84,4.39,,6.15,7.03,3.16,2.64,4.22,2.81,7.03,25.31,6.86,3.34,7.03,4.75,7.03,4.57,4.04,40.08,4.04,6.86,2.64,5.98,4.04,5.27,,3.16,3.52,,15.183333,6.416667,23.188889,0.028222,,8.077778,62.799335
US_VT_50003,2022-04-15,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,12,0,9524,69,5,15257,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,3,6,,,-22,2,,5.29,8.31,7.18,10.95,9.06,5.29,,3.78,3.02,4.16,5.67,,16.43,2.64,12.65,,4.91,5.67,6.99,3.02,3.78,3.4,3.02,,5.1,,6.61,21.72,6.61,,7.74,,3.78,6.61,6.23,29.84,4.72,7.37,3.02,5.67,3.97,3.59,,3.4,3.02,,11.311111,1.561111,20.116667,2.286,,-1.011111,42.730489
US_VT_50003,2022-04-16,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,9524,69,2,15259,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-8,2,,,-31,,,3.69,4.51,5.13,11.69,7.79,5.54,3.08,4.51,3.48,2.87,3.9,,16.4,5.95,8.61,,4.51,6.77,3.08,,4.51,5.13,3.69,4.51,3.9,3.28,5.54,17.84,5.74,4.1,6.77,,4.51,3.69,4.92,37.72,5.33,8.61,,5.54,,4.51,,3.08,3.9,,10.622222,1.194444,17.833333,0.0,,1.366667,53.522397
US_VT_50003,2022-04-17,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,9524,69,3,15262,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-40,,,,-42,,,3.98,8.16,6.07,14.23,12.97,3.14,,3.98,6.49,3.56,3.35,2.93,11.51,5.86,8.58,5.02,5.86,5.86,3.14,3.98,5.23,,5.44,4.18,4.39,,3.14,18.83,7.32,3.77,5.65,4.39,4.18,4.18,,38.29,3.35,6.9,,5.23,3.35,3.77,,4.18,3.35,,3.577778,0.372222,8.972222,8.4582,,-1.461111,69.884245
US_VT_50003,2022-04-18,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,27,0,9551,69,4,15266,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,8,0,,,-32,4,,4.9,,4.9,13.13,8.63,3.53,,3.92,3.92,5.68,3.14,3.14,15.49,4.71,6.47,2.75,2.94,7.84,5.68,2.75,6.86,5.29,2.75,3.33,3.92,3.14,5.88,25.68,8.43,4.12,8.23,4.12,3.92,5.29,5.29,37.64,3.92,9.21,2.94,9.02,3.53,3.33,,3.53,4.71,3.53,5.805556,-3.0,14.622222,0.381,,-4.738889,46.848925
US_VT_50003,2022-04-19,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,17,0,9568,69,2,15268,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-8,-10,,,-32,8,,5.13,5.13,5.89,13.1,9.49,5.51,,7.41,5.13,,,,15.95,4.37,8.73,4.18,5.13,13.67,5.89,,5.89,8.73,3.61,3.23,6.65,,8.93,26.77,5.32,3.61,7.41,3.23,6.27,7.22,5.32,41.59,3.61,7.22,4.37,9.87,4.75,5.51,,2.66,3.8,,4.377778,-3.1,13.822222,20.3708,50.8,0.494444,76.084174
