location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AZ_04023,2021-04-20,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,7898,174,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-21,,20,22,-24,5,4.98,7.0,,9.77,8.29,4.42,5.16,5.34,7.92,,3.87,,4.98,9.21,4.42,4.79,4.61,2.76,4.79,4.79,3.13,17.88,5.53,2.76,4.79,4.24,2.76,7.56,32.99,,4.61,4.79,6.27,2.95,20.024691,9.04321,29.54321,0.0,-8.150794,13.918933
US_AZ_04023,2021-04-21,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,6,0,7904,174,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-20,-13,1,23,-26,5,3.38,7.89,3.76,12.59,6.76,4.88,5.45,3.19,7.7,3.76,4.13,,4.7,8.45,8.08,3.94,7.14,2.82,4.7,3.19,7.14,17.47,3.94,4.13,4.51,3.57,3.38,5.45,31.0,4.32,4.51,4.32,2.63,4.7,21.975309,11.808642,29.259259,0.0,-9.68254,11.125291
US_AZ_04023,2021-04-22,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,7904,174,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-21,,21,19,-24,5,3.97,7.94,,6.86,8.84,4.33,3.97,4.15,5.23,3.43,3.07,3.25,6.32,10.11,5.05,5.05,5.96,,2.53,3.25,7.4,16.24,4.87,5.41,4.87,2.53,4.15,5.41,33.74,3.07,3.61,3.97,4.69,,20.314815,11.648148,26.987654,0.0,-8.515873,13.69369
US_AZ_04023,2021-04-23,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,7,0,7911,174,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-22,-17,20,15,-23,6,4.86,8.55,3.11,9.32,7.38,3.3,3.69,4.47,8.74,4.27,3.69,2.91,4.86,12.04,7.38,4.86,6.8,4.47,3.88,5.63,6.02,16.71,5.63,4.66,3.5,3.11,3.88,4.66,34.77,,3.11,4.27,5.25,4.66,17.141975,7.45679,25.567901,0.0,-4.587302,21.972562
US_AZ_04023,2021-04-24,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,-2,0,7909,174,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-25,-22,16,22,-10,2,6.43,6.17,,9.0,11.05,6.94,7.2,6.17,6.94,3.6,5.91,4.11,5.66,7.46,5.66,4.63,,4.63,,4.11,5.4,13.88,,,6.68,,4.37,5.4,36.25,,5.4,3.86,3.86,,19.975309,8.12963,29.839506,0.0,-4.206349,18.733388
US_AZ_04023,2021-04-25,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,1,0,7910,174,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-28,-31,22,29,-9,2,5.92,6.67,,10.62,8.64,3.7,4.94,3.7,9.88,,,4.2,,5.92,9.63,5.43,7.16,5.18,6.17,,6.91,23.7,3.7,4.2,4.94,4.69,4.44,4.94,34.07,,7.16,5.18,3.46,,22.580247,11.141975,31.604938,0.0,-7.531746,12.628988
US_AZ_04023,2021-04-26,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,2,0,7912,174,,19257,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-25,-15,2,29,-23,6,6.96,8.06,3.48,13.37,8.24,4.94,4.76,5.86,6.59,,3.29,,5.13,9.34,4.39,4.58,5.31,5.31,4.03,4.21,6.96,18.31,5.49,2.93,5.49,4.03,5.86,3.85,36.25,2.75,3.29,4.39,4.03,4.03,22.080247,13.098765,31.037037,0.0,-7.055556,13.672048
US_AZ_04023,2021-04-27,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,2,1,7914,175,43,19300,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-23,,6,17,-24,5,7.73,6.26,,10.12,9.02,4.6,6.81,4.23,9.2,,5.15,,3.68,7.91,4.23,5.34,5.34,,3.5,4.6,7.73,16.01,3.86,,4.6,3.5,5.34,4.78,41.59,2.94,,5.15,3.86,,16.092593,11.018519,25.135802,0.0,-0.095238,32.680193
US_AZ_04023,2021-04-28,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,1,0,7915,175,150,19450,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-21,-14,0,13,-25,6,4.92,8.71,2.84,8.52,6.81,5.11,4.92,3.41,4.35,2.84,,3.79,4.92,9.46,4.73,3.03,4.16,3.6,,4.54,8.33,16.66,6.62,3.97,3.41,,5.68,3.97,36.72,3.97,4.16,,5.87,4.35,13.04321,7.333333,20.518519,0.705556,1.412698,44.110617
US_AZ_04023,2021-04-29,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,7915,175,531,19981,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-20,,28,19,-23,4,5.61,7.23,,7.96,6.87,3.25,5.24,4.52,5.61,4.34,,3.25,4.52,8.68,4.16,3.62,3.8,4.7,4.88,3.07,7.05,17.18,4.52,3.8,2.89,,3.25,5.61,34.0,3.44,4.16,3.8,3.44,2.89,16.148148,7.080247,25.845679,0.0,1.492063,36.320901
US_AZ_04023,2021-04-30,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,4,1,7919,176,372,20353,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-20,-17,21,8,-22,4,4.22,5.18,3.26,6.52,8.06,4.03,4.41,4.22,4.61,2.88,4.8,,3.07,8.25,3.84,4.61,3.45,3.26,3.45,,6.52,19.0,6.33,2.88,5.56,,3.07,4.22,30.7,,2.88,3.65,4.22,3.07,21.222222,10.08642,29.12963,0.0,-1.039683,22.478112
US_AZ_04023,2021-05-01,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,7919,176,454,20807,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-28,-24,7,8,-13,2,6.37,6.37,,9.68,6.88,5.86,5.09,5.35,3.56,,,5.6,,9.68,5.86,,,,7.13,5.09,9.42,16.04,7.38,,6.11,,,4.33,31.83,,5.6,4.84,4.58,4.07,23.783951,12.796296,33.092593,0.0,-1.436508,18.598033
US_AZ_04023,2021-05-02,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,7919,176,0,20807,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-28,-30,3,9,-10,2,3.69,8.11,4.18,8.36,8.85,5.9,4.92,5.9,4.18,4.18,,,4.92,8.36,5.16,5.65,4.18,3.93,7.87,4.67,3.44,15.0,8.6,3.69,4.67,,3.69,5.16,36.63,3.69,5.41,5.16,,6.15,25.932099,16.91358,32.216049,0.0,-8.055556,10.004859
US_AZ_04023,2021-05-03,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,1,0,7920,176,431,21238,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-21,-11,5,15,-23,5,7.15,5.54,3.04,7.69,8.4,4.29,3.75,2.68,5.72,,3.58,4.11,3.75,9.66,5.37,2.86,3.93,,5.72,5.01,8.58,17.17,6.62,3.4,4.29,2.68,5.01,5.19,36.66,,3.4,5.01,5.19,3.75,21.240741,12.024691,30.438272,0.0,-5.230159,16.358763
US_AZ_04023,2021-05-04,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,7920,176,28,21266,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-18,,18,18,-21,4,4.28,8.56,2.68,10.17,8.03,4.64,3.75,2.5,5.71,,,,5.71,9.28,6.07,,4.1,,5.53,4.1,7.14,21.59,6.07,3.21,6.42,6.78,4.46,4.28,33.54,3.03,4.28,5.17,5.71,4.46,22.567901,13.506173,30.666667,0.0,-4.103175,16.235736
US_AZ_04023,2021-05-05,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,7920,176,359,21625,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-18,-9,12,13,-24,4,6.82,4.74,,10.04,10.23,4.55,3.6,3.6,7.96,3.03,3.6,2.65,5.88,9.29,5.88,3.79,5.31,3.98,3.22,5.68,6.63,19.71,5.5,3.03,5.5,3.79,4.55,5.31,33.54,,4.17,5.88,4.93,4.17,24.024691,12.141975,33.407407,0.0,-5.150794,13.830826
US_AZ_04023,2021-05-06,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,1,0,7921,176,773,22398,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-19,,31,19,-24,4,6.55,6.73,3.46,11.64,7.82,4.0,5.09,3.27,5.46,,3.82,4.18,3.64,9.1,4.0,3.82,6.37,2.91,4.0,3.82,6.91,18.01,5.64,,5.82,4.55,4.18,8.37,33.3,,4.73,5.46,5.28,5.09,26.018519,13.814815,35.469136,0.0,-3.373016,14.074649
US_AZ_04023,2021-05-07,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,1,0,7922,176,590,22988,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-21,-11,18,10,-23,4,5.78,7.51,,6.94,4.82,3.08,6.36,,5.59,,3.47,,4.05,7.9,6.17,4.62,3.28,3.66,4.05,3.66,5.78,17.34,4.82,,4.05,3.66,3.28,3.08,27.56,,4.24,,3.85,3.47,25.771605,13.951389,34.95679,0.0,-5.436508,12.247467
US_AZ_04023,2021-05-08,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,9,0,7931,176,498,23486,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-22,-13,18,11,-10,0,4.25,6.24,4.49,9.74,6.24,7.49,5.74,,5.74,,,4.0,,7.74,3.5,4.25,,4.25,4.74,,7.74,17.73,6.24,,4.25,,,6.99,31.21,4.49,4.49,,,,23.969136,14.030864,32.765432,0.0,-8.071429,11.33882
US_AZ_04023,2021-05-09,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,1,0,7932,176,520,24006,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-21,-17,2,30,-10,-2,,7.57,4.64,7.57,8.05,4.39,,3.9,6.59,3.66,,,5.86,8.54,4.39,3.42,,,4.39,6.1,7.81,13.67,6.34,,7.32,,,5.86,34.41,4.15,,7.08,3.9,,23.271605,13.432099,31.438272,0.0,-6.436508,13.255033
US_AZ_04023,2021-05-10,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,7932,176,113,24119,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-15,-4,12,25,-24,3,6.27,6.98,,10.74,7.34,3.94,4.48,4.3,7.16,,2.69,3.4,6.09,8.24,6.8,4.66,,,3.04,2.87,7.88,17.73,4.66,4.12,3.22,2.69,4.48,4.12,34.38,2.51,4.3,,4.48,3.76,24.259259,13.679012,31.691358,0.0,-6.02381,12.990221
US_AZ_04023,2021-05-11,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,8,0,7940,176,71,24190,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-21,,22,24,-24,5,5.4,7.14,4.53,12.72,6.27,5.58,5.23,2.96,7.32,,4.18,2.79,3.66,6.62,4.53,3.31,5.92,2.96,2.79,4.01,6.97,18.65,5.4,,5.23,4.36,3.49,4.36,29.98,3.49,3.66,4.18,,4.71,23.555556,11.549383,32.061728,0.0,-9.190476,10.547986
US_AZ_04023,2021-05-12,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,21,1,7961,177,353,24543,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-19,-7,12,17,-26,5,5.43,6.37,3.37,11.42,9.55,3.0,4.5,3.75,5.24,2.81,2.81,,7.68,8.24,7.3,5.06,3.0,3.56,3.56,3.37,11.05,26.03,4.5,3.0,6.18,2.62,3.37,5.24,38.02,3.75,5.99,4.12,3.75,4.31,24.611111,12.302469,33.796296,0.0,-9.738095,9.50125
US_AZ_04023,2021-05-13,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,7,0,7968,177,99,24642,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-21,,24,17,-25,5,6.46,6.83,,10.34,6.65,3.32,4.62,4.25,6.46,,3.51,2.95,5.54,6.65,3.88,4.8,,4.06,,,7.57,16.99,,,4.99,2.77,3.32,5.17,33.05,2.77,2.58,2.58,3.88,4.43,26.0,13.728395,35.41358,0.0,-9.888889,8.528551
US_AZ_04023,2021-05-14,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,12,0,7980,177,88,24730,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-25,-15,16,1,-23,5,6.21,7.96,3.1,7.57,8.34,5.24,6.79,3.1,6.01,3.3,3.69,,5.04,6.6,3.3,2.72,3.3,2.72,4.08,3.88,6.21,20.18,5.63,,3.3,,2.72,6.79,35.12,,5.43,5.04,2.91,3.49,26.716049,14.703704,35.197531,0.0,-7.222222,10.331357
US_AZ_04023,2021-05-15,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,11,0,7991,177,674,25404,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-28,-18,-4,24,-15,1,4.06,5.58,3.81,8.88,7.87,6.34,4.57,3.55,5.58,,,3.55,,6.34,5.33,8.63,,,,,7.61,15.22,6.6,,3.81,3.55,4.31,,31.72,,4.31,,,,26.376543,15.950617,34.0,0.0,0.452381,18.428631
US_AZ_04023,2021-05-16,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,-2,2,7989,179,120,25524,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-27,-30,8,11,-7,2,5.9,8.12,3.69,9.1,11.56,4.92,6.15,3.69,6.15,,3.69,,,8.12,5.66,4.67,3.44,4.92,7.13,3.44,8.12,15.0,4.43,,3.94,,3.94,5.17,36.9,5.17,,5.41,5.41,4.92,24.512346,15.691358,32.888889,0.0,-5.206349,13.501533
US_AZ_04023,2021-05-17,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,7989,179,0,25524,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-19,-9,9,30,-20,4,5.72,7.93,4.24,9.96,9.4,,5.9,,7.01,,3.32,,8.11,12.17,5.16,5.16,2.77,,,2.58,7.93,21.21,7.01,,6.45,3.32,3.87,5.9,36.51,3.32,4.61,5.35,4.24,3.5,21.41358,11.790123,30.444444,0.0,-4.809524,16.594523
US_AZ_04023,2021-05-18,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,5,0,7994,179,67,25591,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-17,,34,25,-21,4,6.34,5.0,2.88,8.84,9.8,2.88,7.11,3.27,6.92,2.88,4.8,,4.04,7.3,5.57,4.61,2.69,4.23,3.46,4.42,9.03,19.41,3.84,2.88,5.76,4.42,4.23,4.04,35.36,3.65,4.23,3.84,3.65,5.38,22.160494,12.191358,29.728395,0.0,0.690476,23.720934
US_AZ_04023,2021-05-19,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,5,0,7999,179,531,26122,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-16,-3,5,9,-23,4,3.35,9.27,4.73,10.06,8.68,3.94,6.31,3.75,6.11,,5.13,3.75,3.35,8.09,6.51,,5.92,,3.75,2.76,10.06,21.1,6.11,,3.75,3.55,3.75,,35.7,,4.34,4.34,,4.73,24.975309,14.790123,33.444444,0.0,0.0,19.014994
US_AZ_04023,2021-05-20,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,11,0,8010,179,158,26280,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-17,,29,28,-23,2,3.34,11.68,,10.85,7.3,6.05,3.34,3.34,5.63,3.55,3.55,3.13,3.34,8.76,5.63,4.59,3.34,,2.92,3.75,7.72,18.77,6.05,,4.8,4.8,,5.42,33.79,,5.21,5.84,4.59,,26.808642,16.790123,33.858025,0.0,-2.095238,14.780524
US_AZ_04023,2021-05-21,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,8,0,8018,179,0,26280,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-21,-13,17,13,-25,5,7.62,6.1,3.27,6.97,7.84,4.57,3.7,,4.57,,,3.92,3.92,8.49,3.92,,,3.48,,6.75,6.97,19.81,6.1,3.48,5.44,,3.92,,36.36,3.27,3.7,4.57,4.14,4.79,25.623457,18.641975,32.938272,0.028222,0.52381,19.772507
US_AZ_04023,2021-05-22,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,2,1,8020,180,568,26848,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-30,-24,1,22,-10,2,9.65,9.13,,14.35,,4.17,4.96,,7.04,,,,4.96,9.39,4.7,4.17,4.7,,4.7,,7.3,14.35,9.91,4.7,6.26,,,6.0,34.18,,4.96,8.35,6.0,,22.37037,12.611111,29.771605,0.056444,-5.785714,15.620895
US_AZ_04023,2021-05-23,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,8,0,8028,180,92,26940,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-29,-34,1,31,-5,2,4.52,10.79,3.51,8.53,8.03,,5.27,,4.27,4.02,4.77,5.27,4.77,10.79,5.77,,3.51,3.51,4.52,,7.03,17.82,4.27,,6.02,,,,33.13,,4.27,,5.52,3.77,19.648148,8.62963,29.228395,0.0,-15.801587,8.089286
US_AZ_04023,2021-05-24,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,1,0,8029,180,53,26993,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-25,-12,14,29,-27,6,3.74,6.44,,8.31,4.15,5.19,4.99,3.53,6.44,6.02,5.19,,5.61,7.06,5.82,2.91,,3.53,4.36,3.32,9.35,18.49,7.89,,6.86,2.91,,3.95,35.73,3.12,5.61,4.78,3.12,,21.685185,9.320988,31.993827,0.0,-17.039683,6.266046
US_AZ_04023,2021-05-25,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,1,0,8030,180,16,27009,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-18,,33,24,-27,6,6.97,7.59,2.87,11.69,6.56,4.51,4.1,3.28,6.77,,,4.31,5.13,9.85,4.72,4.1,4.31,,4.72,3.49,11.9,14.15,8.21,3.08,6.77,3.69,4.1,8.82,36.51,3.28,3.69,5.33,4.31,5.54,24.185185,11.58642,34.345679,0.0,-14.484127,6.614799
US_AZ_04023,2021-05-26,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,1,0,8031,180,97,27106,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-21,-6,14,19,-29,5,3.28,8.0,3.08,10.26,8.21,2.87,5.13,4.92,5.54,4.31,,,4.1,11.69,6.57,6.77,4.92,4.1,5.54,3.69,6.36,18.05,7.59,2.87,6.97,2.87,3.49,8.41,37.34,2.87,4.92,5.54,6.57,3.9,26.419753,14.654321,34.0,0.0,-8.690476,9.188974
US_AZ_04023,2021-05-27,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,1,0,8032,180,415,27521,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-18,,27,29,-29,5,7.33,5.86,2.93,9.42,8.38,3.98,5.24,3.98,6.91,,5.03,4.19,3.98,7.33,5.65,,,4.61,3.35,3.98,9.01,18.43,7.96,,9.21,,4.4,7.12,36.44,,,6.91,5.45,,26.259259,15.851852,33.753086,0.0,-7.190476,10.382956
US_AZ_04023,2021-05-28,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,3,0,8035,180,189,27710,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-23,-14,37,19,-29,5,6.05,8.75,,9.19,8.07,4.26,3.14,3.59,7.85,3.81,,,,8.97,4.04,5.61,6.05,,4.26,4.93,7.4,11.88,4.93,,7.18,,4.26,3.59,32.29,,4.93,,4.49,6.05,26.253086,15.234568,35.567901,0.0,-7.412698,10.168216
US_AZ_04023,2021-05-29,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,3,0,8038,180,131,27841,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-29,-21,17,16,-8,1,7.31,4.96,3.65,10.44,6.0,3.65,,3.91,7.83,3.91,,,3.65,7.57,9.39,4.7,,,5.48,5.48,7.31,18.52,,,7.31,,5.22,,32.62,,4.44,4.44,,5.22,26.919753,15.302469,35.666667,0.0,-8.539683,9.018674
US_AZ_04023,2021-05-30,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,8038,180,59,27900,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-29,-26,19,19,-3,1,8.26,7.19,,11.98,6.39,4.0,5.59,,6.13,4.79,5.33,5.06,4.79,10.65,7.72,,,,3.73,4.0,6.13,18.38,6.92,4.0,8.52,,,5.06,32.23,,6.66,6.13,5.33,3.73,26.938272,15.271605,34.820988,0.0,-7.031746,10.089208
