location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TN_47131,2020-02-13,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,,,,,8.12,12.51,6.76,9.81,6.09,19.95,10.15,10.15,6.76,,6.43,26.72,6.43,6.43,8.46,50.73,,,3.833333,0.263889,5.645833,6.604,1.465278,84.63608
US_TN_47131,2020-02-14,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,,,,,,11.53,6.29,7.34,,15.72,8.73,12.92,,,13.27,21.66,7.68,6.99,,42.62,7.68,,-5.034722,-8.8125,-0.798611,0.072571,-10.423611,65.97866
US_TN_47131,2020-02-15,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-4,1,-4,,8.93,7.31,6.9,6.5,,19.49,12.59,8.12,10.15,,8.53,28.83,6.09,9.74,7.71,34.1,,6.5,1.293651,-5.126984,10.333333,0.0,-5.468254,61.049186
US_TN_47131,2020-02-16,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,3,9,4,,12.12,14.63,10.87,9.19,6.69,20.9,10.45,7.94,,,11.28,26.75,9.61,9.19,,48.9,9.19,,9.190476,4.952381,14.214286,0.0,1.698413,60.054204
US_TN_47131,2020-02-17,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-1,-2,-17,4,10.31,14.0,11.05,5.53,6.63,20.63,9.21,11.79,,8.84,9.95,33.52,7.0,,9.21,47.89,6.26,7.0,10.222222,5.52381,16.0,0.0,6.896825,80.02946
US_TN_47131,2020-02-18,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-7,-3,-2,0,8.04,14.8,7.72,6.11,4.83,21.56,7.72,10.3,6.43,7.08,10.62,38.61,9.01,9.33,9.97,47.3,4.5,7.4,9.798611,5.263889,13.125,0.5715,8.555556,92.052166
US_TN_47131,2020-02-19,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-2,-3,2,0,7.95,6.62,7.62,5.63,,19.2,10.27,8.94,,,7.95,34.44,6.95,7.29,8.94,38.41,7.29,5.96,5.061728,0.345679,10.0,0.338667,-1.17284,64.620749
US_TN_47131,2020-02-20,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-5,-4,-1,0,13.53,11.5,6.76,,,20.63,11.5,12.18,7.78,5.75,10.48,32.81,5.75,5.75,5.41,40.92,,6.09,4.160494,1.314815,6.62963,0.0,-2.345679,62.682965
US_TN_47131,2020-02-21,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,1,-5,1,0,6.61,9.58,6.61,4.62,7.27,18.83,11.23,7.93,4.62,,6.61,30.72,6.28,4.62,,39.31,6.94,7.93,-1.270833,-6.076389,4.104167,0.0,-8.798611,56.613577
US_TN_47131,2020-02-22,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,1,6,-5,,8.24,18.05,8.63,6.28,9.03,22.37,9.03,8.63,,7.07,10.21,23.94,5.89,11.38,,45.53,7.85,5.89,0.888889,-5.944444,9.126984,0.0,-5.81746,61.345759
US_TN_47131,2020-02-23,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-5,-1,-6,,16.31,9.71,8.15,6.6,5.44,19.8,9.32,6.21,5.82,6.6,8.15,31.84,,8.93,,45.04,6.99,6.21,6.222222,3.0,10.230159,0.0,0.039683,64.889827
US_TN_47131,2020-02-24,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-6,-9,1,2,8.56,10.46,5.07,6.66,7.92,15.21,10.46,9.19,4.44,6.34,8.87,30.11,8.24,5.07,13.31,38.98,7.29,,8.402778,6.75,11.673611,2.8448,7.770833,95.915184
US_TN_47131,2020-02-25,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,5,-1,2,0,10.17,6.56,7.55,7.22,9.19,23.29,,14.44,4.59,,7.22,40.68,6.89,7.22,10.17,40.35,9.51,11.48,9.416667,7.256944,12.173611,2.159,8.0,91.192248
US_TN_47131,2020-02-26,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,15,8,2,-1,6.13,9.36,7.42,5.49,5.16,22.92,8.07,9.68,,7.42,18.4,40.99,9.36,8.39,9.36,45.83,7.42,6.46,3.965278,2.298611,6.631944,0.042333,1.3125,83.130188
US_TN_47131,2020-02-27,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,15,7,1,-1,8.12,8.12,7.14,,6.17,24.67,7.14,13.63,4.87,8.44,16.23,36.68,4.87,5.84,10.71,41.22,4.87,4.87,2.097222,-2.618056,7.5,0.0,-3.868056,64.830251
US_TN_47131,2020-02-28,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,16,5,2,-2,10.56,9.24,5.61,6.27,,18.81,6.27,7.92,4.95,5.94,7.92,34.98,5.61,6.6,9.24,37.95,,4.62,5.854167,2.895833,10.104167,0.211667,-0.048611,65.926174
US_TN_47131,2020-02-29,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,12,9,-2,,13.15,10.76,7.17,,,22.31,11.16,10.36,,,8.77,30.68,7.97,5.98,,39.05,,8.37,3.984127,-1.253968,10.253968,0.036286,-0.563492,72.381774
US_TN_47131,2020-03-01,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,18,17,4,,14.02,10.41,7.61,6.41,8.01,23.63,8.01,10.02,6.41,8.41,8.41,40.86,9.61,8.41,,46.07,8.41,8.41,9.698413,2.47619,19.428571,0.0,2.238095,60.396094
US_TN_47131,2020-03-02,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,14,16,1,0,9.6,9.6,5.63,4.64,5.63,20.53,6.62,9.27,6.95,5.3,10.6,40.73,6.95,5.96,6.29,45.7,7.29,,14.590278,10.618056,20.090278,1.439333,10.930556,78.782542
US_TN_47131,2020-03-03,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,29,25,3,-2,9.13,11.41,7.83,4.89,9.13,17.28,9.13,10.43,5.54,5.22,6.52,39.45,6.52,,4.89,41.41,5.22,10.11,15.041667,10.652778,17.923611,4.148667,10.409722,74.273289
US_TN_47131,2020-03-04,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,19,16,-1,-1,12.03,9.02,8.02,8.69,10.36,24.06,7.68,6.68,6.01,5.01,9.02,40.43,5.68,4.68,8.35,42.77,10.69,11.7,12.4375,7.708333,17.6875,0.03175,5.104167,62.079339
US_TN_47131,2020-03-05,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,14,4,3,-1,,13.0,6.84,,,30.45,14.71,7.87,7.87,,9.92,53.38,5.82,7.53,,43.45,7.53,,10.923611,5.1875,18.298611,0.0,2.152778,55.166774
US_TN_47131,2020-03-06,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,10,9,1,-1,,11.59,7.5,5.8,,25.23,9.21,12.27,5.11,,5.8,38.53,5.8,5.11,6.82,36.82,6.14,,9.547619,4.642857,14.65873,0.0,-2.0,44.505032
US_TN_47131,2020-03-07,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,16,19,-3,,9.38,11.41,7.75,,8.15,25.68,9.38,9.78,6.11,5.71,8.15,43.21,6.11,7.34,,45.24,9.78,7.75,5.481481,-1.518519,13.314815,0.0,-3.101852,54.080921
US_TN_47131,2020-03-08,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,11,40,-4,,12.8,12.38,,,,35.42,11.95,12.38,,,6.4,55.48,,8.11,8.96,45.66,6.83,7.25,9.698413,2.468254,19.674603,0.0,-2.15873,43.659931
US_TN_47131,2020-03-09,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,8,12,3,2,8.88,12.82,6.9,5.59,5.26,29.59,16.44,12.16,,5.59,6.9,50.3,6.9,7.89,,40.44,8.22,6.9,14.548611,11.625,18.520833,0.0,6.256944,57.822822
US_TN_47131,2020-03-10,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,12,9,2,-1,14.06,9.48,7.19,,7.52,28.12,10.79,11.44,6.21,9.48,9.48,53.95,,7.52,7.19,44.47,7.52,7.52,13.708333,9.8125,16.027778,1.705429,11.451389,86.44725
US_TN_47131,2020-03-11,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,10,10,2,-1,,9.96,9.0,4.82,5.46,43.38,13.18,10.28,,,8.36,77.44,6.43,8.36,6.43,37.6,7.07,6.43,10.569444,6.590278,17.909722,0.0,8.465278,87.005001
US_TN_47131,2020-03-12,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,0,25,0,2,6.81,10.52,5.57,4.33,6.81,48.89,13.62,7.12,5.26,7.74,6.81,96.54,4.64,7.12,,31.25,5.57,6.5,14.979167,9.8125,22.152778,3.1496,13.611111,91.695371
US_TN_47131,2020-03-13,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,11,31,2,0,7.95,14.91,5.96,7.95,6.3,41.42,15.57,8.62,,9.28,10.27,85.5,6.3,8.29,,37.45,6.96,7.95,12.645833,8.326389,19.513889,0.550333,6.819444,67.705013
US_TN_47131,2020-03-14,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-1,15,-5,,7.68,12.67,7.3,,,38.01,12.67,,5.76,12.29,9.6,72.19,,10.75,,37.63,9.98,6.53,7.65873,5.920635,9.198413,0.3556,3.309524,74.28444
US_TN_47131,2020-03-15,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-3,20,1,,5.71,11.03,8.37,6.08,,39.55,15.21,7.23,6.08,7.61,7.23,74.54,6.08,,,39.93,,7.23,5.460317,4.587302,6.579365,4.191,3.460317,86.992189
US_TN_47131,2020-03-16,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,7,35,-1,2,9.55,9.55,6.05,9.24,,42.99,13.69,9.55,4.78,10.19,7.96,100.0,7.96,5.73,6.37,35.35,7.01,6.05,5.840278,4.951389,8.159722,0.0,3.569444,85.396461
US_TN_47131,2020-03-17,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-4,26,-8,3,11.79,9.77,8.76,,6.74,35.03,14.48,7.75,6.06,14.15,9.09,72.75,,5.73,,36.04,5.05,7.75,9.222222,7.25,13.895833,3.2512,7.111111,86.692783
US_TN_47131,2020-03-18,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-9,17,-9,5,,11.37,10.07,6.17,,42.24,13.97,14.3,4.55,15.92,8.12,63.68,7.8,5.2,4.87,47.76,5.52,,12.888889,9.388889,19.340278,2.1336,11.270833,89.9203
US_TN_47131,2020-03-19,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-10,20,-8,6,7.01,13.06,5.1,12.1,6.69,33.76,15.61,4.46,4.78,15.93,7.96,68.16,8.6,8.6,7.64,43.95,6.69,6.05,19.659722,16.604167,22.8125,6.7564,17.805556,89.276061
US_TN_47131,2020-03-20,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-15,16,-12,,8.1,9.11,5.4,5.74,,36.44,10.8,9.45,5.06,19.57,10.8,69.84,,5.06,,37.79,6.07,,19.083333,10.534722,21.833333,3.229429,15.986111,82.357669
US_TN_47131,2020-03-21,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-30,19,-10,,8.57,15.65,7.45,13.04,,38.0,13.78,7.45,,14.16,9.31,68.55,12.67,,,42.47,7.45,,6.958333,4.5625,10.215278,1.30175,2.479167,73.234338
US_TN_47131,2020-03-22,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-32,2,-17,,9.31,13.96,8.23,7.16,,31.86,16.11,6.09,5.73,13.96,5.73,61.22,8.95,7.52,,40.1,6.09,5.37,6.277778,3.333333,9.847222,0.0,1.965278,74.015762
US_TN_47131,2020-03-23,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-23,6,-17,,7.87,7.52,9.92,9.92,,29.41,13.34,9.92,4.79,10.94,6.84,58.82,10.6,10.6,6.5,42.06,5.81,6.16,10.479167,7.902778,15.0,1.052286,7.715278,83.082844
US_TN_47131,2020-03-24,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-33,-9,-21,,5.97,11.94,9.62,5.64,4.98,29.86,17.91,8.29,4.64,14.93,5.97,61.37,5.97,7.3,6.63,40.14,5.31,5.64,10.680556,8.208333,13.9375,1.524,9.201389,90.595679
US_TN_47131,2020-03-25,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-20,3,-18,,11.78,13.12,8.75,9.42,7.07,24.9,14.13,9.08,6.06,10.43,11.1,54.17,8.07,6.06,,43.07,7.4,,10.944444,8.965278,15.736111,5.207,8.3125,83.950433
US_TN_47131,2020-03-26,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-25,7,-22,,12.23,10.48,8.04,5.94,,26.9,9.78,8.38,6.99,9.78,9.43,51.71,11.18,9.08,5.59,35.98,8.73,7.69,16.652778,8.284722,28.069444,0.0,11.826389,73.633967
US_TN_47131,2020-03-27,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-25,9,-21,,8.77,13.32,8.06,12.27,,22.09,7.01,12.62,,8.06,11.92,44.88,11.57,7.71,,41.02,8.06,6.31,22.652778,18.6875,26.493056,0.0,17.111111,71.210502
US_TN_47131,2020-03-28,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,,,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-34,6,-20,,12.11,14.6,7.84,8.55,,24.22,7.12,6.05,,5.34,6.77,28.85,5.34,14.6,6.77,42.38,7.48,6.41,22.34127,19.142857,24.968254,0.0,18.571429,79.436056
US_TN_47131,2020-03-29,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,,,1,0,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-28,14,-24,,16.36,18.14,8.18,6.76,,30.94,14.94,8.18,,7.47,7.11,47.3,8.18,7.82,5.33,45.52,8.54,7.82,17.690476,13.18254,22.984127,5.799667,9.97619,60.645628
US_TN_47131,2020-03-30,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,1,0,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-26,-5,-22,,8.7,12.57,5.16,7.41,,29.32,13.53,7.09,9.34,5.8,4.51,49.62,5.8,8.7,,42.85,6.12,,14.159722,8.409722,18.131944,0.0,6.131944,58.596365
US_TN_47131,2020-03-31,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,1,0,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-30,-7,-24,,5.68,11.37,4.74,9.79,6.31,28.1,7.89,8.21,,6.63,7.58,49.88,10.1,6.63,6.31,39.78,7.89,6.0,12.291667,8.548611,16.756944,4.7752,7.9375,74.825303
US_TN_47131,2020-04-01,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,1,0,2,0,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-21,10,-21,,9.93,11.58,6.95,8.94,6.95,29.79,10.26,7.61,7.28,5.29,7.61,49.98,5.96,8.61,,37.07,7.61,5.29,10.458333,5.013889,16.1875,0.508,4.402778,66.380039
US_TN_47131,2020-04-02,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,1,2,1,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-26,5,-22,,10.47,12.76,6.54,5.56,,27.48,8.18,,6.22,8.51,7.2,42.53,7.52,9.49,5.56,35.0,10.47,4.58,13.291667,7.986111,20.402778,0.0,5.229167,58.488355
US_TN_47131,2020-04-03,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,2,1,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-28,12,-26,,12.65,22.64,5.66,5.0,5.99,34.3,7.99,11.65,,8.66,9.99,42.96,6.33,9.32,5.99,35.97,5.33,8.66,15.796296,12.080247,20.722222,0.1016,8.54321,62.173423
US_TN_47131,2020-04-04,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,2,1,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-44,14,-20,,10.89,17.06,9.07,8.71,5.45,20.33,5.08,5.45,6.53,6.53,6.9,45.01,,12.34,,30.13,8.35,,14.916667,11.4375,19.208333,0.084667,10.965278,77.459131
US_TN_47131,2020-04-05,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,2,1,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-35,13,-23,,10.23,10.23,,9.87,,18.27,7.31,5.85,,6.21,,32.53,,6.21,,40.57,,11.33,12.722222,7.576389,20.847222,0.0,9.069444,78.524194
