location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48015,2020-02-21,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,4,-3,4,-1,6.21,,6.54,6.21,5.23,5.55,14.7,6.86,6.86,,5.88,5.23,7.19,21.89,,11.44,6.54,27.45,6.86,,7.738889,2.805556,12.944444,4.0386,1.8,66.26163
US_TX_48015,2020-02-22,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,3,3,5,,7.69,,9.31,,6.48,5.67,15.79,9.71,8.1,5.67,,,8.1,23.07,7.29,,,39.26,,10.52,8.666667,2.561111,17.688889,0.0,2.261111,64.367696
US_TX_48015,2020-02-23,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,11,0,-1,,8.09,,9.25,7.71,6.55,,18.49,11.56,6.55,,12.33,,9.63,30.05,12.33,6.17,,46.24,8.48,,14.5,10.161111,20.1,0.0,10.538889,77.241497
US_TX_48015,2020-02-24,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,3,-3,5,0,4.48,9.28,11.84,7.68,8.0,5.76,17.59,11.52,8.32,6.4,,,11.2,31.99,10.56,8.0,4.8,38.07,7.36,,18.833333,16.972222,21.788889,1.213556,14.177778,74.664556
US_TX_48015,2020-02-25,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,7,-4,5,0,,6.93,8.19,8.82,7.88,8.82,17.32,8.51,10.39,5.04,4.41,4.41,5.99,25.52,7.25,6.93,6.93,36.85,4.72,5.04,14.133333,7.866667,20.427778,7.0866,8.422222,68.65524
US_TX_48015,2020-02-26,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,7,1,2,-2,4.89,4.28,11.32,5.81,4.28,,22.33,9.48,9.79,,,,7.34,32.74,4.89,5.81,5.2,37.94,6.73,6.12,11.133333,6.133333,17.005556,0.0,0.011111,46.348107
US_TX_48015,2020-02-27,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,16,-5,3,-2,,6.08,11.85,8.51,,4.56,27.34,14.58,9.72,5.16,9.42,,9.11,35.23,7.29,7.29,4.56,27.34,6.08,,6.405556,-1.755556,15.661111,0.0,-3.255556,50.169952
US_TX_48015,2020-02-28,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,11,3,1,-1,,6.63,12.31,5.68,,4.73,18.94,7.89,6.94,7.26,5.68,,6.31,45.76,5.05,5.37,,32.82,6.94,4.42,10.927778,2.661111,22.244444,0.0,-0.311111,46.13624
US_TX_48015,2020-02-29,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,9,5,2,,,8.56,17.12,5.71,6.93,,23.65,8.15,7.75,6.12,5.71,5.71,11.82,37.51,11.01,9.38,,28.95,13.86,,13.766667,5.3,23.855556,0.0,4.672222,54.444576
US_TX_48015,2020-03-01,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,15,10,4,,7.49,7.49,13.11,7.86,,,26.59,11.61,7.49,,6.37,,9.74,38.95,8.99,9.74,,38.95,8.61,5.62,18.6,14.877778,23.216667,0.0,14.416667,76.792721
US_TX_48015,2020-03-02,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,11,-2,6,-2,6.47,6.16,8.62,8.93,6.47,5.54,28.02,12.93,9.24,4.31,7.08,5.54,8.01,49.58,5.85,5.85,5.24,32.95,5.54,5.85,21.038889,17.694444,26.383333,0.0762,17.938889,82.600666
US_TX_48015,2020-03-03,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,10,2,6,-2,,9.03,11.44,8.13,4.51,7.22,23.77,9.93,10.53,5.12,7.22,,10.53,45.44,6.62,8.13,4.51,35.51,8.43,6.92,21.794444,18.494444,26.133333,0.0,19.105556,84.888046
US_TX_48015,2020-03-04,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,12,-6,1,0,,7.99,13.61,13.01,4.73,,27.21,10.65,7.69,,,5.32,6.51,52.35,7.39,5.62,5.03,38.74,6.8,5.92,20.311111,16.466667,23.8,0.423333,18.144444,87.445168
US_TX_48015,2020-03-05,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,17,6,1,-2,,4.89,6.73,4.89,6.12,5.2,27.83,12.54,7.34,,7.95,,4.89,52.91,8.56,6.12,6.12,32.72,6.12,6.12,15.697531,11.253086,23.080247,5.68325,9.117284,65.103275
US_TX_48015,2020-03-06,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,9,5,-4,0,,5.86,10.34,5.86,6.2,,34.46,7.24,8.27,,7.24,7.24,10.34,44.45,8.27,5.51,5.51,33.77,6.89,,15.154321,7.938272,22.141975,0.0,1.432099,39.688905
US_TX_48015,2020-03-07,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,15,5,-2,,7.42,,15.25,7.83,6.18,,29.67,8.24,7.83,5.77,6.18,,9.07,51.92,7.83,,6.59,35.03,,6.18,12.018519,5.524691,19.185185,0.0,2.685185,53.2193
US_TX_48015,2020-03-08,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,12,12,-1,,7.85,10.74,9.92,7.02,,6.2,24.79,9.5,,,,,6.61,50.0,7.44,7.44,,40.08,10.33,,14.845679,8.728395,23.783951,0.0,9.888889,72.368986
US_TX_48015,2020-03-09,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,12,4,-16,,8.49,,16.61,7.01,5.91,7.38,21.78,18.09,14.03,,,,10.7,48.72,,11.07,5.91,34.33,9.23,8.12,18.907407,16.623457,22.598765,0.798286,15.722222,81.875296
US_TX_48015,2020-03-10,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,15,0,-15,2,6.42,9.06,18.5,6.8,7.93,5.29,24.17,7.93,11.71,,6.8,9.82,9.06,45.69,7.55,11.71,6.8,45.31,7.17,5.66,19.944444,15.425926,27.049383,1.157111,17.4375,84.752882
US_TX_48015,2020-03-11,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,21,17,-17,1,,8.24,19.1,6.74,7.12,7.49,47.94,13.11,10.49,,7.86,,12.36,93.62,9.36,13.48,,34.45,7.49,5.62,21.166667,16.759259,26.938272,1.298222,17.549383,79.973448
US_TX_48015,2020-03-12,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,29,25,-19,1,,8.03,22.63,11.31,8.76,,58.76,17.52,5.84,7.66,11.31,,8.76,100.0,8.03,10.95,,25.55,6.2,,22.814815,19.777778,28.648148,0.0,17.987654,74.381905
US_TX_48015,2020-03-13,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,17,45,-20,,,7.8,16.71,,,,50.88,17.46,10.4,,7.43,,9.29,81.71,5.94,8.91,,32.68,8.54,,22.814815,19.851852,28.080247,0.0,18.814815,78.331592
US_TX_48015,2020-03-14,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,5,32,2,,,5.53,19.74,,,,43.04,14.61,,,13.42,7.11,7.11,71.47,9.08,10.66,,28.03,12.24,7.5,23.5,21.419753,27.845679,0.0,19.62963,79.030583
US_TX_48015,2020-03-15,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,7,28,-4,,,9.31,17.51,5.21,5.21,,37.99,12.29,6.33,,9.31,5.21,7.45,81.58,7.08,11.55,5.21,26.45,11.18,,21.864198,18.987654,26.759259,0.217714,19.314815,85.642826
US_TX_48015,2020-03-16,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,11,19,-14,,,,24.02,6.52,5.83,,37.06,17.84,9.95,,14.76,5.49,10.64,89.91,10.64,8.58,,32.94,11.32,4.8,20.123457,16.17284,23.944444,0.53975,17.901235,87.283143
US_TX_48015,2020-03-17,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,8,24,-18,,,7.52,16.42,6.16,10.26,,43.78,15.39,8.55,,15.73,,8.55,79.69,7.87,8.55,,37.28,8.21,6.16,22.265432,19.648148,28.506173,0.1905,19.339506,83.632391
US_TX_48015,2020-03-18,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,5,21,-21,,4.75,12.55,16.96,9.84,5.09,,40.7,8.14,7.8,5.43,23.4,,8.48,65.46,9.5,5.77,4.75,41.04,8.14,,23.246914,20.969136,27.722222,0.395111,19.703704,80.647887
US_TX_48015,2020-03-19,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-4,16,-21,,,9.36,19.06,5.68,14.05,,32.1,8.36,9.7,6.69,12.71,,5.68,62.54,9.03,9.7,4.68,36.45,,,24.160494,21.845679,28.092593,0.141111,19.925926,77.419105
US_TX_48015,2020-03-20,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-17,14,-23,,,6.28,10.04,7.53,6.28,4.71,24.48,11.3,7.22,,13.49,4.39,8.47,53.03,6.9,9.41,,31.38,7.22,,20.944444,15.185185,25.882716,4.608286,19.283951,90.335007
US_TX_48015,2020-03-21,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-31,10,-13,,,8.33,18.74,6.94,12.15,,27.42,12.15,6.25,4.86,10.41,6.25,11.8,46.85,8.68,,,23.25,7.98,5.21,12.623457,10.506173,16.549383,20.828,10.820988,88.871587
US_TX_48015,2020-03-22,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-32,-5,-20,,,8.7,13.72,5.02,5.35,,32.79,10.71,7.36,,12.71,,,41.83,7.7,6.02,4.68,34.8,9.04,5.69,16.395833,13.861111,22.930556,21.807714,15.833333,95.255873
US_TX_48015,2020-03-23,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-18,4,-25,,,5.34,16.31,8.6,8.01,5.34,26.68,9.78,4.74,,8.89,,8.01,44.17,10.08,9.19,7.12,34.98,5.34,,22.938272,19.41358,29.055556,1.241778,20.351852,85.545771
US_TX_48015,2020-03-24,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,,,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-18,-3,-25,,,6.03,15.38,5.73,10.56,,31.37,11.46,6.94,5.13,10.56,6.03,9.35,56.4,9.05,6.33,,32.87,,5.13,23.82716,20.012346,30.024691,0.0,20.04321,79.476806
US_TX_48015,2020-03-25,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,,,1,0,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-20,-4,-30,,,6.3,20.69,8.69,6.6,5.1,28.18,10.49,7.5,4.5,8.99,5.1,7.5,57.86,8.99,5.1,,39.87,8.99,7.5,23.240741,18.444444,30.722222,0.0,19.462963,79.54512
US_TX_48015,2020-03-26,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,1,0,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-22,-7,-31,,5.43,5.73,17.79,13.27,4.52,6.63,27.43,10.25,5.12,5.43,10.85,,7.54,42.81,7.24,11.15,8.44,25.02,6.63,6.93,23.839506,19.259259,30.604938,0.0,20.08642,79.7369
US_TX_48015,2020-03-27,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,1,0,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-27,-7,-33,,6.34,4.75,18.7,9.51,6.02,,29.8,8.56,7.93,,6.66,5.07,,51.99,8.88,5.71,,32.34,7.29,9.19,25.117284,20.401235,31.296296,0.0,19.932099,73.13324
US_TX_48015,2020-03-28,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,1,0,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-33,-6,-18,,10.35,7.59,18.28,7.24,8.62,7.24,22.08,,6.55,,15.18,7.24,,34.5,6.9,10.0,,35.88,11.38,8.62,23.12963,18.524691,27.197531,0.399143,19.487654,80.130856
US_TX_48015,2020-03-29,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,2,0,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-32,-6,-24,,5.55,7.63,14.21,7.63,,5.55,23.57,11.44,,5.2,8.67,,5.2,40.9,6.24,7.97,,34.66,8.32,7.97,17.722222,10.024691,26.45679,0.564444,9.969136,61.373249
US_TX_48015,2020-03-30,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,2,0,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-29,-14,-30,,5.32,6.8,22.17,7.39,6.8,,26.01,8.28,8.28,4.43,8.57,4.73,7.39,44.93,9.46,8.57,,35.47,7.68,,21.438272,18.290123,26.783951,0.28575,14.944444,66.834426
US_TX_48015,2020-03-31,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,2,0,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-21,-16,-31,,5.2,5.5,18.96,9.79,,5.81,24.16,7.65,5.5,,6.42,4.89,7.04,49.85,8.26,7.95,6.12,34.56,4.89,6.42,21.012346,16.895062,24.783951,0.056444,16.487654,75.473021
US_TX_48015,2020-04-01,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,2,0,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-27,-2,-33,,4.35,7.76,19.56,8.69,6.83,7.76,27.94,7.14,4.97,4.97,13.66,5.9,6.21,36.32,6.21,7.45,5.28,33.52,4.66,,16.740741,9.333333,24.450617,0.0,10.493827,66.810117
US_TX_48015,2020-04-02,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,2,0,4,0,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-26,-12,-31,,,12.84,20.48,6.11,5.81,,31.18,9.17,4.89,4.28,10.39,,7.95,38.2,10.7,11.92,,30.56,10.39,8.25,19.388889,15.228395,24.617284,0.362857,14.882716,75.280139
US_TX_48015,2020-04-03,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,4,0,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-30,-12,-34,,,10.56,14.18,7.84,10.56,5.13,20.22,4.22,5.13,5.43,9.05,6.94,6.94,42.55,6.34,7.84,4.53,28.36,5.13,4.83,21.123457,15.734568,26.462963,4.898571,18.361111,83.337841
US_TX_48015,2020-04-04,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,4,0,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-47,-23,-28,,5.84,11.04,16.55,6.49,,,23.37,10.71,,,5.52,,4.87,41.22,6.17,6.17,,37.0,5.52,5.52,12.222222,9.246914,17.08642,17.653,12.097222,95.922635
US_TX_48015,2020-04-05,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,5,0,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-37,-22,-27,,,12.98,16.31,5.99,7.99,4.66,23.3,7.66,4.99,,7.99,5.99,,32.95,7.66,12.31,,33.95,10.32,,14.574074,11.32716,22.080247,13.589,13.194444,89.888782
US_TX_48015,2020-04-06,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,5,0,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,,,-33,,,12.23,12.52,6.7,13.98,5.53,16.31,4.95,11.36,4.08,10.19,,4.37,34.08,7.28,9.32,4.08,31.75,7.57,,20.466667,17.027778,25.333333,0.056444,18.296296,86.49851
US_TX_48015,2020-04-07,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,6,0,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,,,-34,,4.23,7.85,15.09,4.23,9.66,,19.92,7.25,4.83,5.43,8.75,10.87,8.75,42.87,5.43,11.47,,28.98,6.64,,24.294444,21.833333,29.388889,0.3048,22.183333,88.133149
US_TX_48015,2020-04-08,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,6,0,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,,,-38,,,7.96,13.27,6.49,12.39,4.13,20.94,7.67,8.85,5.6,4.72,,9.73,33.63,8.55,7.67,6.49,33.63,7.96,4.42,25.1,22.055556,30.927778,0.0,22.583333,86.099271
US_TX_48015,2020-04-09,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,7,0,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,,,-38,,4.15,8.88,15.4,7.7,6.22,4.44,16.88,10.36,9.77,,5.03,4.15,5.63,33.46,6.81,8.88,5.92,31.98,10.36,,25.455556,20.466667,31.616667,6.180667,22.494444,83.882284
US_TX_48015,2020-04-10,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,8,0,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-33,,-55,,,10.78,11.43,6.86,7.51,5.22,17.31,6.53,8.16,4.57,10.45,,8.49,29.06,7.18,7.18,5.22,35.92,7.84,,20.811111,18.466667,23.711111,7.366,16.894444,78.409212
US_TX_48015,2020-04-11,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,8,0,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-33,,-29,,6.4,9.77,14.15,9.77,5.05,,12.13,,5.05,4.72,,7.08,4.72,22.91,,10.11,5.73,34.03,7.75,4.72,19.761111,14.905556,26.027778,0.0,15.688889,77.578832
US_TX_48015,2020-04-12,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,2,0,10,0,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,,,-35,,6.09,10.82,15.21,,6.42,5.75,12.51,7.44,5.07,7.78,,,9.13,26.71,7.44,11.83,,36.18,12.17,10.14,25.516667,22.55,30.877778,0.366889,19.55,69.722053
