location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IN_18055,2020-02-04,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,,,,5.58,8.52,9.11,,4.41,21.44,11.46,12.63,6.76,5.29,7.34,32.6,5.58,6.17,7.34,34.07,4.41,,11.716667,3.477778,18.194444,1.947333,8.314815,80.810454
US_IN_18055,2020-02-05,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,,,,6.49,6.49,9.44,5.02,7.67,20.36,13.57,7.08,5.61,7.97,9.74,30.1,6.49,4.43,9.44,31.87,6.79,,1.833333,0.527778,4.116667,6.265333,-0.549383,84.172052
US_IN_18055,2020-02-06,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,,,5.01,7.07,11.2,6.78,6.19,6.19,25.34,8.54,9.72,4.42,4.71,10.02,30.94,5.01,,,38.9,7.66,,-0.255556,-1.388889,1.277778,5.0165,-1.283951,92.793742
US_IN_18055,2020-02-07,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,,,6.45,5.57,9.38,6.45,4.69,7.04,22.29,8.21,4.11,,7.33,7.33,28.74,6.75,4.4,4.4,35.2,4.69,5.87,-1.011111,-2.911111,2.355556,0.4445,-4.41358,77.369019
US_IN_18055,2020-02-08,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,,,5.2,,7.98,5.55,6.59,,19.08,5.55,6.59,6.59,6.24,6.94,28.1,,10.06,5.2,34.69,4.86,,-0.027778,-1.683333,1.472222,0.3048,-2.37037,83.935862
US_IN_18055,2020-02-09,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,,,4.76,7.14,10.55,7.14,,,21.43,,8.51,7.83,,4.76,28.92,7.83,8.17,7.49,33.0,6.46,7.83,-0.466667,-4.561111,5.883333,5.616222,-2.5,85.560546
US_IN_18055,2020-02-10,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,,,4.67,9.35,12.56,8.18,5.84,6.42,20.15,6.13,11.97,4.67,6.72,6.72,25.11,4.67,5.26,7.01,35.92,7.88,5.26,4.838889,0.627778,9.861111,18.937111,3.777778,93.286615
US_IN_18055,2020-02-11,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,,,4.12,5.0,10.89,11.78,6.18,7.65,20.61,11.19,8.83,5.59,6.18,9.71,25.02,7.36,9.13,6.48,45.04,11.78,4.71,2.216667,0.594444,6.15,2.568222,-0.808642,80.421019
US_IN_18055,2020-02-12,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,,,5.09,4.81,8.21,5.38,4.81,5.94,16.7,8.49,8.49,4.81,6.23,9.06,21.51,5.09,5.09,5.66,34.53,4.81,5.66,0.983333,-1.377778,3.672222,0.254,-0.561728,89.346513
US_IN_18055,2020-02-13,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,,,4.3,5.45,6.88,5.45,7.46,,13.19,7.17,11.18,5.45,5.74,8.03,28.96,4.01,5.16,,34.13,5.16,4.3,-0.5,-7.266667,2.394444,11.091333,-1.777778,91.525266
US_IN_18055,2020-02-14,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,,,6.77,4.12,6.48,6.48,,,22.38,10.31,8.25,4.12,7.07,7.07,30.33,,5.01,6.18,31.22,5.59,4.42,-10.222222,-14.3,-3.577778,0.635,-14.895062,69.060113
US_IN_18055,2020-02-15,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,6,9,-4,,,6.29,8.74,6.29,,,18.18,8.74,11.89,6.29,,7.34,23.08,,6.64,,34.62,7.69,,-3.522222,-11.461111,6.922222,0.0254,-9.308642,64.130292
US_IN_18055,2020-02-16,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,8,2,-5,,,6.22,11.75,6.57,,7.26,19.01,12.44,11.75,,5.88,,29.38,7.26,11.41,,47.35,7.95,9.33,4.672222,0.694444,10.022222,0.0,-1.617284,64.596747
US_IN_18055,2020-02-17,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,2,-7,-17,6,5.37,5.68,9.15,5.68,6.0,9.47,22.73,8.52,4.73,7.89,5.37,6.31,23.36,4.73,,6.63,39.45,8.84,8.84,4.027778,-1.166667,10.505556,0.53975,0.253086,77.630357
US_IN_18055,2020-02-18,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,10,2,2,0,6.62,5.18,9.21,4.32,6.33,6.33,13.81,11.22,11.8,4.6,6.04,8.06,27.33,,5.18,5.47,40.28,6.04,4.32,7.255556,1.594444,11.005556,1.850571,4.660494,84.513819
US_IN_18055,2020-02-19,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,2,3,6,0,6.35,6.07,14.15,4.04,,5.78,15.31,8.09,8.95,8.38,4.62,8.09,26.57,4.33,6.93,9.24,40.15,5.2,6.35,0.616667,-3.6,7.277778,0.762,-3.975309,71.507055
US_IN_18055,2020-02-20,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,-1,-2,5,1,,4.65,9.88,10.47,8.14,5.23,17.15,7.27,7.85,4.65,6.69,11.92,27.62,6.11,6.98,4.36,33.72,4.36,6.98,-0.622222,-3.483333,3.338889,0.0,-7.32716,60.709293
US_IN_18055,2020-02-21,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,6,-7,4,0,6.36,4.92,10.41,4.05,4.34,7.52,15.33,7.52,6.36,7.23,,6.08,22.85,5.21,5.79,,32.98,4.92,,-3.9,-9.316667,2.694444,0.0,-11.858025,54.090986
US_IN_18055,2020-02-22,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,12,7,3,,,6.14,16.37,10.23,5.8,,13.3,11.6,9.21,,5.46,7.85,20.13,5.46,7.85,6.48,36.16,7.5,6.14,0.494444,-7.205556,9.316667,0.0,-8.296296,52.275553
US_IN_18055,2020-02-23,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,11,6,5,,7.13,8.83,12.23,7.47,7.81,7.47,13.59,8.15,8.15,,7.13,7.13,26.15,5.77,8.15,7.47,38.38,8.49,8.83,5.316667,-1.966667,13.538889,0.0,-3.401235,54.027098
US_IN_18055,2020-02-24,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,-2,-8,4,2,5.09,4.81,5.94,5.66,4.25,5.38,18.11,5.09,7.07,5.09,4.53,6.22,33.96,5.09,9.05,6.51,41.03,5.66,6.51,6.494444,2.894444,10.35,2.314222,4.265432,85.869001
US_IN_18055,2020-02-25,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,8,-2,2,-1,4.51,5.63,10.14,4.22,6.48,6.2,21.69,8.73,7.61,4.79,6.76,5.92,35.21,8.73,9.01,5.92,43.66,7.61,6.48,6.305556,4.527778,7.266667,12.812889,5.709877,95.98611
US_IN_18055,2020-02-26,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,10,-2,2,1,7.01,5.61,10.1,8.42,4.49,7.58,19.08,7.01,7.86,4.49,6.45,7.29,42.93,8.42,10.94,6.17,36.2,8.42,6.17,1.838889,-0.361111,4.95,2.19075,0.777778,93.027205
US_IN_18055,2020-02-27,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,3,-4,4,0,5.42,7.42,14.27,12.84,7.7,4.28,25.11,9.7,7.99,,5.42,8.56,36.23,5.13,5.99,5.71,39.66,7.42,,-0.261111,-2.994444,3.938889,1.55575,-6.061728,64.603964
US_IN_18055,2020-02-28,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,11,-6,3,-1,,4.23,8.74,4.23,,4.79,24.8,11.27,6.76,6.2,4.23,8.45,31.84,4.51,4.23,6.48,33.82,6.2,4.23,0.316667,-3.9,3.466667,0.036286,-4.660494,69.113999
US_IN_18055,2020-02-29,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,15,15,-6,,,5.36,12.39,9.38,10.72,5.02,22.77,8.37,11.39,,5.36,6.03,26.79,,6.36,5.02,38.18,6.03,5.69,-1.433333,-6.833333,4.338889,0.435429,-7.734568,62.058588
US_IN_18055,2020-03-01,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,23,4,-5,,,7.35,8.69,6.35,5.68,,20.72,9.69,10.7,6.35,5.35,6.35,33.09,5.68,6.68,6.68,31.75,6.35,6.68,5.144444,-3.783333,17.855556,0.0,-2.04321,59.822441
US_IN_18055,2020-03-02,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,5,-3,3,1,,4.75,12.28,6.7,4.47,10.88,23.44,5.86,10.33,4.75,7.54,6.42,37.4,4.19,5.86,5.02,38.8,5.58,7.54,11.288889,8.861111,15.827778,7.732889,8.524691,83.488891
US_IN_18055,2020-03-03,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,19,8,2,-3,,4.84,6.26,3.98,,6.55,20.21,9.96,5.98,,6.55,9.39,36.72,5.98,6.55,,42.42,7.4,7.12,10.005556,5.883333,13.933333,9.567333,5.746914,75.476996
US_IN_18055,2020-03-04,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,21,9,0,-1,5.96,7.94,7.37,8.22,4.82,5.67,17.87,10.21,7.09,5.11,5.67,5.11,33.75,4.54,5.96,,37.43,4.82,5.67,7.883333,1.083333,13.833333,2.3876,-0.074074,57.98424
US_IN_18055,2020-03-05,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,12,9,3,-1,,4.1,9.09,9.96,6.74,5.86,25.21,9.67,11.72,5.86,8.5,9.96,39.57,7.62,5.86,4.1,39.86,6.74,7.03,6.077778,-1.666667,15.238889,0.0,-1.185185,60.665082
US_IN_18055,2020-03-06,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,8,-4,0,-1,6.71,5.59,10.63,6.15,5.59,4.75,21.26,7.27,6.99,3.92,4.47,7.83,50.06,5.59,6.43,6.15,29.65,,,4.483333,0.311111,12.627778,0.09525,-2.635802,60.167004
US_IN_18055,2020-03-07,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,20,16,0,,,5.47,9.57,6.84,6.15,,26.33,9.91,5.81,,7.86,8.21,32.48,7.86,4.79,,37.95,7.18,,1.261111,-5.894444,10.577778,0.1016,-4.728395,64.449881
US_IN_18055,2020-03-08,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,23,12,-1,,,9.0,8.3,5.88,,,23.88,11.77,4.84,7.61,5.19,5.88,37.37,,9.69,,36.33,7.96,,7.5,-1.616667,18.411111,0.0,-3.709877,45.316336
US_IN_18055,2020-03-09,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,11,6,3,0,,7.26,7.82,8.09,3.91,4.75,33.49,4.19,7.26,6.14,7.26,7.26,58.06,6.14,5.02,7.26,37.68,6.42,4.75,12.983333,9.7,16.9,0.3048,2.635802,50.147165
US_IN_18055,2020-03-10,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,7,3,1,0,5.23,4.68,10.19,6.06,3.86,4.13,23.96,7.16,10.19,6.61,7.71,9.64,49.3,5.51,5.51,4.68,35.8,8.26,4.68,10.2,6.238889,15.611111,16.256,8.611111,90.434221
US_IN_18055,2020-03-11,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,13,7,1,0,,,10.39,10.39,5.47,5.75,37.2,12.31,7.39,,8.21,4.65,75.23,4.38,6.84,5.2,26.53,8.21,3.83,6.75,5.394444,10.894444,6.5024,5.141975,89.454281
US_IN_18055,2020-03-12,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,14,13,0,1,4.11,,9.31,7.12,4.38,,54.25,13.7,5.48,5.21,9.31,5.75,100.0,6.58,4.93,5.48,25.75,6.03,5.21,8.844444,2.911111,14.966667,4.967111,7.58642,91.638435
US_IN_18055,2020-03-13,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,14,31,-4,0,3.94,,9.3,5.63,6.2,4.23,43.38,12.96,7.89,,8.73,,83.1,7.04,4.23,,27.89,,,8.877778,3.222222,15.238889,4.34975,3.259259,68.42297
US_IN_18055,2020-03-14,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,-8,14,-9,,5.83,5.19,10.7,8.43,,,31.76,13.61,10.05,5.51,8.43,,65.8,4.86,5.51,,34.36,4.54,,4.477778,2.644444,9.066667,3.386667,1.018519,78.405041
US_IN_18055,2020-03-15,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,-2,19,-8,,,4.82,8.35,4.5,,5.78,40.78,18.3,6.74,,10.6,,79.32,,8.03,,33.4,7.07,,3.361111,0.938889,8.116667,7.493,0.074074,78.753872
US_IN_18055,2020-03-16,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,0,28,-16,5,4.7,,7.34,7.63,6.17,,35.53,15.56,6.75,4.41,14.68,,89.56,6.46,,,31.13,4.99,,5.655556,2.955556,8.216667,0.0,1.796296,76.202969
US_IN_18055,2020-03-17,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,-17,30,-20,5,,6.98,8.8,,,,31.25,10.62,5.16,5.76,16.08,5.76,60.67,,,,28.21,6.67,4.85,7.666667,4.316667,12.55,0.056444,3.216049,73.545432
US_IN_18055,2020-03-18,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,-12,13,-24,,6.92,5.76,12.97,5.76,5.76,5.76,41.49,15.85,6.34,4.61,21.32,5.19,61.37,8.64,4.32,,44.66,5.76,,7.822222,3.533333,14.094444,3.076222,6.265432,90.061515
US_IN_18055,2020-03-19,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,,1,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,0,1,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,-25,3,-23,,3.99,5.69,11.39,3.99,12.53,,32.17,10.25,4.84,,19.08,5.41,60.36,5.41,4.55,,27.9,5.98,,14.144444,10.572222,19.694444,16.284222,13.611111,96.829901
