location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_SC_45027,2020-02-21,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,8,-1,7,-2,,,8.6,8.6,5.29,,5.29,13.23,8.6,5.95,,,7.28,25.47,4.96,5.95,7.28,36.05,9.59,,3.388889,1.444444,7.055556,20.066,-1.944444,68.174694
US_SC_45027,2020-02-22,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,2,-5,6,8,,,9.96,13.43,11.7,,7.8,11.7,6.5,6.5,6.07,,20.79,20.36,6.07,9.96,6.5,43.32,11.7,8.23,2.133333,-4.6,12.283333,0.0,-5.461111,57.487349
US_SC_45027,2020-02-23,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,10,-5,,6,,6.85,7.28,9.84,9.42,5.99,,13.7,9.84,11.98,,,13.7,29.96,6.85,8.13,,38.09,,,5.166667,-3.188889,16.616667,0.0,-1.738889,61.225093
US_SC_45027,2020-02-24,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,0,-4,-9,-1,,,6.09,8.84,7.01,4.88,7.01,20.72,14.62,13.71,6.4,7.62,7.62,28.64,6.09,6.7,7.31,37.48,7.62,,10.105556,8.555556,12.055556,2.921,5.4,72.867089
US_SC_45027,2020-02-25,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,10,3,0,2,,,5.42,14.98,9.56,5.42,5.1,19.44,7.97,11.15,6.69,,10.2,36.01,5.1,7.01,6.05,42.7,6.69,5.42,14.074074,9.228395,19.858025,12.615333,12.851852,92.433505
US_SC_45027,2020-02-26,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,18,4,11,-2,,,5.95,11.28,10.96,10.34,5.64,22.24,12.22,11.59,,9.08,10.96,36.96,7.52,6.26,7.21,34.77,6.58,,16.527778,13.138889,19.494444,0.931333,15.377778,92.995302
US_SC_45027,2020-02-27,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,17,8,13,-2,,5.43,7.67,8.31,4.47,8.95,7.03,15.34,7.99,7.03,,4.47,8.63,35.78,,9.27,5.43,40.26,6.39,,9.294444,3.638889,16.411111,0.0,-0.3,51.39507
US_SC_45027,2020-02-28,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,26,13,-8,2,,4.85,,6.46,4.53,9.05,,17.45,9.7,10.34,,4.53,5.49,29.09,6.46,7.76,4.53,33.94,,10.66,6.111111,-1.072222,14.0,0.0,-3.327778,51.174715
US_SC_45027,2020-02-29,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,25,16,-6,1,,6.69,8.79,7.11,5.86,5.86,10.88,21.34,8.79,6.28,6.69,6.28,5.86,39.32,,,,33.88,,5.86,8.05,0.227778,13.4,0.0,-2.427778,47.675591
US_SC_45027,2020-03-01,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,31,12,,4,,,13.52,17.61,9.42,6.96,,20.48,14.34,9.01,6.14,,,36.05,9.01,6.55,8.19,42.2,,7.78,5.738889,-2.95,16.583333,0.0,-3.8,50.558964
US_SC_45027,2020-03-02,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,17,8,6,1,,6.68,5.41,13.68,8.27,5.72,5.09,29.26,6.36,6.68,5.72,10.49,9.54,43.25,4.45,9.54,8.9,39.44,6.68,5.72,11.755556,0.15,21.244444,0.635,4.233333,60.070123
US_SC_45027,2020-03-03,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,27,19,2,-1,,,12.57,14.45,7.23,6.28,5.34,30.48,10.37,8.17,4.71,,5.03,53.41,7.86,7.23,6.6,29.85,6.28,4.71,16.233333,13.555556,22.25,13.7795,14.161111,87.725979
US_SC_45027,2020-03-04,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,14,1,-13,-1,,5.91,8.71,12.75,8.4,,4.98,33.91,11.51,12.44,9.02,9.33,9.64,50.4,6.22,8.4,5.29,37.02,,,15.527778,11.616667,19.722222,7.4295,13.805556,89.657808
US_SC_45027,2020-03-05,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,3,4,-4,-5,,,5.52,10.43,,6.14,,31.29,6.75,9.2,5.22,4.91,10.74,48.17,5.52,5.52,5.22,34.36,4.91,,11.022222,9.4,13.305556,14.4145,10.377778,95.875775
US_SC_45027,2020-03-06,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,14,10,13,2,,5.83,6.48,12.95,5.83,,5.5,22.34,11.34,11.98,6.48,,8.1,38.21,6.8,6.48,,33.36,5.18,,10.822222,6.988889,16.944444,15.2908,5.444444,69.506433
US_SC_45027,2020-03-07,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,17,10,0,4,,,11.9,12.32,6.8,,5.95,25.93,17.43,8.07,5.95,6.38,5.95,41.23,,6.38,,41.23,8.5,,7.988889,2.166667,14.944444,0.03175,-3.305556,44.8499
US_SC_45027,2020-03-08,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,26,8,,1,,,11.32,14.25,,5.87,,25.99,8.8,10.9,6.29,,5.87,47.37,5.87,6.29,8.8,38.99,8.38,,7.422222,-0.455556,16.694444,0.0,-1.566667,53.222337
US_SC_45027,2020-03-09,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,13,6,-4,1,,,7.36,14.39,6.72,5.12,6.72,30.07,13.44,9.28,5.44,7.68,7.68,52.14,6.08,5.76,6.4,35.19,7.68,6.72,11.166667,1.344444,22.527778,0.0,4.133333,62.080786
US_SC_45027,2020-03-10,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,15,11,0,1,,5.46,8.35,12.85,4.82,7.07,,27.94,12.85,7.39,5.78,5.78,6.1,52.03,,9.64,7.39,36.62,5.78,,16.583333,10.766667,22.522222,0.127,11.555556,72.277792
US_SC_45027,2020-03-11,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,21,15,-5,-3,,6.24,8.11,13.41,5.3,4.68,,32.43,7.79,9.67,7.17,6.55,7.79,60.49,4.99,7.48,7.17,42.09,6.55,,17.933333,10.961111,24.911111,0.036286,12.961111,72.883169
US_SC_45027,2020-03-12,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,13,18,11,-2,,,7.65,14.99,5.51,4.28,,46.2,11.02,5.51,,5.51,6.12,79.25,6.73,9.18,,26.31,4.9,4.9,19.240741,10.654321,26.648148,0.0,12.895062,66.87227
US_SC_45027,2020-03-13,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,20,30,15,-2,,,5.95,11.89,5.95,,,45.38,10.02,5.63,5.63,5.63,,71.36,5.63,9.39,,29.11,7.51,4.69,21.988889,17.711111,27.677778,0.0,15.194444,65.506662
US_SC_45027,2020-03-14,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,21,25,-4,2,,7.63,,19.49,,,,41.95,16.53,,,9.32,6.36,70.34,,10.59,,41.1,7.63,9.32,19.211111,15.705556,23.627778,0.036286,9.7,54.337424
US_SC_45027,2020-03-15,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,29,24,,1,,,7.71,12.34,,,,45.52,10.41,7.33,5.4,10.03,7.71,93.34,5.79,8.49,,37.03,8.87,,15.705556,12.811111,21.033333,0.042333,11.105556,74.20739
US_SC_45027,2020-03-16,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,10,24,-2,-12,,7.55,5.66,8.3,,6.42,,43.77,16.23,6.42,,12.45,12.07,100.0,7.92,6.79,,38.11,,,12.366667,10.372222,16.222222,0.0,6.888889,69.334832
US_SC_45027,2020-03-17,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,4,25,2,-13,,4.87,5.92,16.35,5.57,8.0,,40.36,11.48,5.92,,13.22,6.96,85.59,4.87,8.35,,38.62,5.57,6.96,14.327778,10.994444,20.6,0.1016,11.022222,80.647161
US_SC_45027,2020-03-18,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-8,17,15,-19,,,11.71,11.0,5.68,5.32,4.97,40.09,10.64,6.03,6.39,14.19,8.52,58.19,5.32,11.0,,43.64,8.52,,16.544444,11.166667,23.666667,3.245556,13.711111,83.396336
US_SC_45027,2020-03-19,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,,,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-17,22,20,-19,,8.24,8.24,18.28,10.39,16.49,,45.16,14.34,,,12.9,6.45,60.94,8.96,6.45,6.09,39.79,,7.89,22.65,15.022222,29.172222,0.084667,16.85,69.851039
US_SC_45027,2020-03-20,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,,,1,0,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-12,18,10,-19,,,7.15,16.09,7.87,7.15,,43.26,11.8,5.01,,10.01,7.87,56.49,5.01,7.15,6.08,35.04,6.08,5.72,23.25,18.111111,29.672222,0.0,17.205556,69.052096
US_SC_45027,2020-03-21,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,1,0,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-16,15,13,-11,,6.81,7.95,14.0,6.43,8.71,,30.28,11.73,10.98,,7.57,,51.85,,10.98,6.81,38.6,7.95,7.19,23.083333,18.488889,29.288889,0.0,16.316667,65.755924
US_SC_45027,2020-03-22,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,1,0,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-26,-5,,-22,,6.47,13.31,19.42,5.39,6.47,5.75,31.65,7.55,,,10.43,8.63,55.75,,10.79,6.11,35.61,5.75,6.47,15.538889,11.611111,23.377778,0.338667,11.566667,77.432337
US_SC_45027,2020-03-23,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,3,1,4,1,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-26,-1,-8,-27,,,8.33,21.98,9.99,9.32,5.33,41.96,16.65,6.0,6.0,13.99,5.0,64.28,6.99,7.99,6.0,38.63,7.33,5.66,11.127778,9.177778,16.4,3.8735,9.988889,92.784075
US_SC_45027,2020-03-24,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,1,0,5,1,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-30,-2,4,-26,,5.7,5.7,14.75,9.05,7.71,5.37,34.53,12.41,6.04,,15.09,9.72,55.66,6.04,8.05,5.7,41.24,5.7,,15.122222,12.3,17.433333,13.5255,14.488889,96.06023
US_SC_45027,2020-03-25,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,5,1,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-21,-1,-11,-29,,5.58,8.38,12.91,5.93,8.38,,37.69,17.45,11.17,6.98,8.38,6.28,60.37,7.68,9.77,5.93,38.73,6.63,6.98,18.666667,15.127778,23.205556,17.145,15.472222,81.811037
US_SC_45027,2020-03-26,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,5,1,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-26,3,-9,-31,,4.93,9.86,17.61,8.45,7.75,6.69,36.62,12.32,8.45,,13.03,6.34,51.05,5.99,8.45,4.93,38.73,5.99,7.39,14.277778,9.011111,21.133333,0.4826,9.533333,73.232353
US_SC_45027,2020-03-27,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,1,0,6,1,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-25,4,-23,-31,,6.69,7.74,15.84,9.15,5.98,,41.52,9.5,9.15,,11.96,11.26,46.1,9.15,,,34.84,7.39,6.69,19.288889,10.811111,29.85,0.0,14.711111,74.901698
US_SC_45027,2020-03-28,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,1,0,7,1,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-19,6,-15,-21,,5.61,12.35,20.21,,10.1,,28.82,10.1,6.74,,15.34,6.74,49.02,10.48,13.1,,45.28,12.35,7.11,23.272222,15.394444,31.3,0.0,17.3,69.283806
US_SC_45027,2020-03-29,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,9,0,16,1,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-23,-2,-12,-28,,5.4,15.47,20.87,9.36,7.2,,25.91,8.99,6.48,5.76,9.36,,45.69,,11.15,,37.78,10.79,8.63,23.95,17.605556,30.6,0.0,18.183333,70.270523
US_SC_45027,2020-03-30,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,2,0,18,1,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-18,1,-21,-33,,5.32,6.65,14.97,6.99,8.65,5.32,24.95,8.32,9.65,4.66,7.32,6.65,45.24,5.32,6.65,,36.59,6.99,5.66,22.377778,15.755556,28.05,0.0,11.35,50.191628
US_SC_45027,2020-03-31,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,7,0,25,1,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-26,-11,-4,-36,,4.99,12.97,16.29,12.64,6.32,,29.59,7.32,11.97,5.65,11.64,7.98,51.21,7.98,10.64,4.66,34.91,7.65,5.65,16.516667,12.183333,23.366667,2.794,9.438889,63.451322
US_SC_45027,2020-04-01,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,3,0,28,1,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-18,6,-9,-36,,5.96,10.92,11.91,7.94,,5.96,32.42,5.96,10.59,,9.93,8.27,38.38,,6.29,5.29,34.08,5.96,4.96,12.244444,9.066667,16.916667,3.6068,7.072222,70.772384
US_SC_45027,2020-04-02,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,3,0,31,1,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-32,4,-18,-38,,,8.84,14.08,6.55,8.52,4.91,31.11,11.13,9.5,6.88,8.52,,47.49,5.24,5.24,5.89,35.04,4.58,5.24,12.744444,5.394444,19.427778,0.028222,3.794444,54.732198
US_SC_45027,2020-04-03,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,3,0,34,1,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-26,5,-22,-38,,5.93,10.54,14.49,,8.56,4.61,27.66,7.9,8.23,4.94,11.2,7.57,41.82,6.58,7.24,,36.55,5.6,5.6,13.605556,4.183333,24.277778,0.0,3.283333,50.093287
US_SC_45027,2020-04-04,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,11,0,45,1,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-28,8,-34,-29,,,10.31,12.15,8.1,7.37,,25.78,5.52,6.63,6.26,11.05,5.89,36.09,5.89,11.42,,34.98,11.05,5.52,16.377778,6.594444,24.477778,0.0,4.672222,45.985102
US_SC_45027,2020-04-05,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,9,1,54,2,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-31,-2,-33,-39,,7.73,9.84,15.46,9.14,9.49,7.03,21.79,9.84,9.14,5.97,7.73,,47.79,,9.14,5.27,37.95,15.46,8.43,16.616667,9.444444,25.283333,0.0,9.55,63.225922
US_SC_45027,2020-04-06,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,4,0,58,2,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,-26,-36,,5.94,10.63,13.44,8.44,4.38,5.31,26.88,10.94,9.69,5.63,8.44,7.82,43.45,6.25,10.32,4.69,33.13,7.82,,18.944444,10.122222,28.255556,0.0,11.988889,64.153512
US_SC_45027,2020-04-07,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,10,0,68,2,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,-15,-41,,,10.62,14.8,10.94,9.01,5.79,27.34,10.62,7.08,4.83,8.69,6.76,40.21,4.5,7.4,4.5,40.85,8.04,9.01,21.45,13.672222,29.311111,0.028222,14.011111,62.679061
US_SC_45027,2020-04-08,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,4,1,72,3,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,-22,-42,,,13.98,13.67,7.31,9.85,,22.25,4.45,,4.45,5.72,9.22,37.5,5.4,13.67,,39.41,9.22,5.72,23.094444,16.805556,29.8,0.112889,15.55,62.637289
US_SC_45027,2020-04-09,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,3,0,75,3,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,-29,-43,,6.03,8.26,20.32,,8.26,,21.59,8.57,8.26,4.76,6.67,8.57,37.47,6.99,7.3,4.76,42.86,6.99,9.21,23.833333,17.005556,30.661111,0.5715,14.577778,56.344226
US_SC_45027,2020-04-10,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,5,0,80,3,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,-33,-50,,5.01,7.68,14.68,4.67,7.68,,14.68,5.67,6.34,,9.01,5.67,37.71,7.01,10.35,,36.04,9.68,7.01,18.838889,13.561111,27.661111,0.0,-0.522222,27.301539
US_SC_45027,2020-04-11,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,5,1,85,4,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,-45,-27,,,5.45,11.98,6.54,7.26,5.45,18.88,9.08,7.26,,6.9,5.45,29.41,,11.25,5.08,37.03,7.26,,11.427778,2.444444,21.844444,0.0,0.444444,47.083656
US_SC_45027,2020-04-12,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,85,4,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,-43,-38,,6.81,,8.51,10.21,5.79,6.13,12.59,7.83,7.15,5.11,5.11,6.47,32.0,4.76,7.15,,39.82,,5.45,15.861111,5.644444,25.005556,7.112,11.433333,75.109771
