location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WA_53039,2021-04-28,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,-1,0,711,9,27,6157,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-16,2,5.01,9.31,7.52,,6.44,5.01,19.69,9.67,37.23,9.31,15.066667,4.616667,24.027778,0.0,,2.766667,44.351696
US_WA_53039,2021-04-29,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,1,0,712,9,37,6194,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-20,3,10.06,12.22,5.39,,12.94,5.39,24.43,7.19,33.06,,17.744444,6.522222,28.533333,0.0,,4.672222,42.506
US_WA_53039,2021-04-30,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,3,0,715,9,58,6252,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-16,,5.55,15.93,,,5.93,,21.85,,30.74,8.89,18.933333,8.772222,28.855556,0.0,,4.938889,41.08855
US_WA_53039,2021-05-01,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,1,0,716,9,121,6373,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-16,,,16.15,,,6.21,,20.71,9.94,32.31,7.87,16.4,10.727778,24.438889,1.185333,,7.227778,55.534805
US_WA_53039,2021-05-02,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,716,9,0,6373,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-7,,,14.4,6.58,,9.46,,15.63,11.52,31.26,13.16,13.794444,7.561111,21.505556,0.3302,,2.111111,45.701922
US_WA_53039,2021-05-03,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,1,0,717,9,145,6518,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-17,3,7.68,9.08,8.03,,7.33,7.33,20.25,,42.59,8.38,14.111111,6.188889,21.744444,0.0,,1.588889,43.236503
US_WA_53039,2021-05-04,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,2,0,719,9,4,6522,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-15,1,5.61,11.91,8.41,,7.36,7.01,22.43,7.36,32.94,4.91,15.588889,6.433333,22.561111,0.5334,,5.611111,52.58452
US_WA_53039,2021-05-05,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,719,9,88,6610,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-16,1,4.96,14.89,,6.38,7.09,,19.86,7.45,35.1,6.38,15.588889,4.566667,26.811111,0.0,,2.85,42.880889
US_WA_53039,2021-05-06,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,3,0,722,9,123,6733,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-17,3,,12.07,5.68,,9.59,5.68,23.79,,34.44,7.46,18.766667,5.144444,28.138889,0.0,,2.844444,35.256556
US_WA_53039,2021-05-07,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,5,0,727,9,6,6739,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-16,,6.81,10.22,,6.81,7.95,6.81,21.58,8.71,34.07,8.71,13.094444,6.2,24.388889,0.127,,2.2,48.40728
US_WA_53039,2021-05-08,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,1,0,728,9,174,6913,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-14,,10.2,11.83,,7.34,,8.16,20.8,,25.7,6.53,10.955556,4.633333,17.627778,0.1524,,-0.427778,45.915375
US_WA_53039,2021-05-09,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,728,9,135,7048,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-5,,,12.19,,,,,16.26,7.72,36.99,8.54,13.3,3.877778,20.422222,0.0,,2.4,48.190369
US_WA_53039,2021-05-10,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,728,9,43,7091,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-17,1,10.24,10.95,10.24,4.94,6.0,5.65,25.77,7.41,34.25,12.0,14.566667,5.872222,23.25,0.0,,2.85,46.02856
US_WA_53039,2021-05-11,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,9,0,737,9,9,7100,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-13,3,,17.88,6.88,6.88,7.22,7.57,19.6,10.32,33.02,9.97,15.95,5.833333,25.238889,0.0,,2.388889,41.001101
US_WA_53039,2021-05-12,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,11,1,748,10,38,7138,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-18,2,6.21,11.38,10.0,6.21,10.34,7.58,19.3,5.86,39.99,9.31,17.894444,6.372222,27.6,0.0,,3.95,39.942867
US_WA_53039,2021-05-13,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,2,0,750,10,19,7157,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-19,3,5.51,13.78,7.58,6.89,,6.54,26.87,10.33,29.28,13.78,18.794444,8.744444,27.677778,0.0,,5.955556,43.522246
US_WA_53039,2021-05-14,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,1,0,751,10,74,7231,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-19,,6.15,12.66,7.59,,6.15,5.42,19.17,11.57,27.49,11.57,19.733333,9.055556,28.65,0.0,,6.266667,41.904944
US_WA_53039,2021-05-15,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,751,10,141,7372,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-15,,6.97,7.38,6.15,,10.25,6.15,19.68,11.07,27.47,6.97,19.588889,9.255556,29.644444,0.0,,4.738889,38.77642
US_WA_53039,2021-05-16,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,751,10,60,7432,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-9,,6.49,15.0,9.73,10.54,,7.7,17.03,6.49,27.17,6.49,20.705556,9.216667,30.905556,0.0,,5.572222,38.25879
US_WA_53039,2021-05-17,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,3,0,754,10,0,7432,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-16,2,9.74,16.12,8.06,5.04,13.43,9.07,21.83,6.72,26.19,9.74,20.694444,10.755556,31.011111,0.0,,6.522222,41.436014
US_WA_53039,2021-05-18,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,1,0,755,10,45,7477,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-18,5,,7.97,8.97,4.98,6.64,7.64,26.9,7.64,36.2,7.31,15.122222,9.933333,25.405556,0.0508,,2.783333,45.19846
US_WA_53039,2021-05-19,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,5,0,760,10,15,7492,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-17,1,5.57,8.52,9.18,,8.19,9.18,27.2,4.92,35.07,6.55,12.355556,6.183333,18.711111,0.8382,,0.422222,45.017057
US_WA_53039,2021-05-20,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,3,0,763,10,43,7535,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-17,4,7.15,10.21,,5.11,7.15,6.81,25.87,8.51,32.68,5.45,11.711111,5.544444,18.005556,0.056444,,1.338889,49.893154
US_WA_53039,2021-05-21,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,2,0,765,10,0,7535,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-18,,6.33,10.91,9.5,7.04,5.28,5.28,18.65,5.98,30.61,10.2,12.988889,6.322222,20.316667,1.100667,,3.977778,54.737743
US_WA_53039,2021-05-22,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,765,10,209,7744,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-12,,5.07,14.84,8.32,,5.79,,17.73,12.3,30.76,14.47,13.522222,7.233333,21.072222,0.0508,,4.311111,54.371104
US_WA_53039,2021-05-23,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,765,10,70,7814,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-14,,6.55,10.4,6.16,6.16,,9.63,20.02,9.63,26.18,9.24,13.916667,6.4,22.85,0.9652,,5.961111,59.111733
US_WA_53039,2021-05-24,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,18,0,783,10,5,7819,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-22,3,8.36,11.37,6.02,,7.02,7.36,22.07,8.69,41.13,8.69,15.727778,9.066667,22.227778,0.620889,,6.688889,56.073781
US_WA_53039,2021-05-25,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,5,0,788,10,29,7848,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-18,3,7.33,13.65,6.99,4.66,6.66,,16.98,6.99,38.63,8.33,16.427778,10.455556,22.111111,2.5908,,8.333333,60.63874
US_WA_53039,2021-05-26,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,2,0,790,10,6,7854,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-17,2,7.82,15.3,9.86,5.78,6.46,9.18,22.09,5.44,35.69,8.16,16.277778,9.244444,24.861111,3.019778,,5.85,50.593061
US_WA_53039,2021-05-27,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,8,0,798,10,23,7877,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-20,3,,10.15,7.79,,6.77,,21.32,5.75,34.52,8.46,17.95,10.055556,25.05,0.3302,,5.538889,45.178048
US_WA_53039,2021-05-28,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,3,0,801,10,2,7879,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-27,,,10.23,7.58,,6.06,7.58,18.56,5.68,31.43,,15.083333,9.527778,23.122222,1.016,,3.561111,46.738131
US_WA_53039,2021-05-29,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,1,0,802,10,172,8051,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-12,,6.2,9.1,10.75,,,,21.5,11.58,31.84,8.27,15.977778,5.4,27.211111,0.0,,3.311111,43.198869
US_WA_53039,2021-05-30,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,802,10,68,8119,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-18,,,12.85,,7.46,,,20.72,9.95,30.25,8.7,18.972222,5.6,29.422222,0.0,,3.861111,37.275277
US_WA_53039,2021-05-31,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,802,10,0,8119,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-64,,8.36,15.57,6.84,,8.36,,15.57,8.36,34.56,10.25,21.8,8.433333,32.672222,0.0,,5.994444,36.103229
US_WA_53039,2021-06-01,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,5,1,807,11,4,8123,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-12,2,4.99,10.65,6.66,6.66,6.99,5.33,21.63,6.99,36.27,7.65,24.877778,11.877778,35.772222,0.0,,9.488889,37.996246
US_WA_53039,2021-06-02,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,3,0,810,11,11,8134,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-15,2,6.98,13.96,,,8.64,,18.94,15.28,31.23,9.64,26.416667,14.072222,37.444444,0.0,,11.544444,39.753298
US_WA_53039,2021-06-03,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,1,0,811,11,14,8148,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-13,1,8.32,14.31,5.33,4.66,7.32,6.66,18.97,11.65,39.28,7.99,26.55,15.516667,36.4,0.0,,10.727778,38.60379
US_WA_53039,2021-06-04,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,3,0,814,11,23,8171,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-12,,5.92,11.14,7.31,,8.01,,20.55,5.92,29.95,5.22,22.95,15.188889,33.027778,0.0,,6.677778,36.622694
US_WA_53039,2021-06-05,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,3,0,817,11,0,8171,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-10,,7.8,8.97,,,,,21.07,8.19,32.77,8.19,19.361111,12.627778,28.816667,0.0,,4.427778,38.131807
US_WA_53039,2021-06-06,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,817,11,66,8237,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-15,,9.12,9.12,,,6.46,8.36,17.47,7.22,41.78,9.5,13.533333,8.427778,22.133333,0.2286,,3.038889,49.62156
US_WA_53039,2021-06-07,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,1,0,818,11,50,8287,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-13,2,6.92,11.87,7.91,5.93,9.56,,20.44,6.26,30.0,4.95,13.788889,7.788889,19.805556,0.3302,,2.972222,48.583307
US_WA_53039,2021-06-08,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,2,-1,820,10,8,8295,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-14,2,6.73,14.8,4.71,7.06,10.43,8.07,24.21,10.09,41.37,8.74,15.755556,8.177778,22.333333,0.0254,,2.494444,41.638262
US_WA_53039,2021-06-09,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,3,0,823,10,0,8295,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-15,1,5.09,9.84,8.48,10.52,8.82,6.45,19.68,,34.96,10.52,16.511111,8.611111,23.055556,0.0762,,3.733333,43.420207
US_WA_53039,2021-06-10,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,6,0,829,10,15,8310,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-16,3,,11.43,8.66,5.89,6.58,10.39,21.81,6.58,35.32,8.66,16.738889,10.027778,23.016667,0.0,,2.738889,39.99715
US_WA_53039,2021-06-11,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,2,0,831,10,53,8363,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-15,,,14.32,7.52,7.88,5.73,,20.05,,34.01,8.59,16.411111,10.311111,22.666667,0.0,,4.588889,46.499019
US_WA_53039,2021-06-12,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,831,10,14,8377,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-9,,7.4,11.51,,,8.63,,15.21,9.46,29.19,9.87,18.738889,10.833333,28.016667,1.651,,9.905556,56.838304
US_WA_53039,2021-06-13,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,831,10,28,8405,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-9,,,12.42,,,8.15,,15.91,10.87,40.74,6.6,21.888889,14.727778,30.522222,3.937,,11.266667,53.218896
US_WA_53039,2021-06-14,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,2,0,833,10,32,8437,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-19,4,4.78,9.57,,,7.86,,22.55,5.47,40.32,7.17,20.644444,15.211111,29.172222,4.7752,,12.477778,62.029006
US_WA_53039,2021-06-15,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,1,0,834,10,5,8442,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-19,4,4.91,13.32,9.81,6.66,10.17,,24.89,5.61,32.95,5.61,18.288889,12.9,26.677778,2.2606,,10.6,61.066504
US_WA_53039,2021-06-16,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,9,0,843,10,0,8442,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-19,1,,11.36,7.81,6.75,8.17,,12.43,9.94,35.16,7.81,16.983333,8.216667,26.816667,1.6764,,7.1,52.53226
US_WA_53039,2021-06-17,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,10,0,853,10,18,8460,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-17,1,5.76,14.4,6.84,5.4,9.0,,18.0,7.56,31.68,7.2,20.311111,8.288889,30.677778,0.0,,6.677778,41.402844
US_WA_53039,2021-06-18,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,3,0,856,10,12,8472,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-19,,,16.84,,6.22,5.49,,11.72,9.89,27.83,,22.366667,10.072222,32.311111,0.0,,6.505556,36.445451
US_WA_53039,2021-06-19,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,6,0,862,10,112,8584,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-14,,,10.07,,,6.04,6.85,14.9,7.25,31.82,,22.605556,11.994444,31.888889,0.0,,7.572222,39.39579
US_WA_53039,2021-06-20,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,862,10,4,8588,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-15,,9.32,10.87,,5.82,,,15.91,8.93,31.44,8.15,24.005556,14.022222,33.433333,0.0,,10.261111,42.658459
US_WA_53039,2021-06-21,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,3,0,865,10,12,8600,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-26,3,,12.13,,5.54,6.93,,19.06,7.97,39.16,9.36,25.711111,14.394444,35.783333,0.0,,10.711111,39.250019
US_WA_53039,2021-06-22,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,865,10,0,8600,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-26,3,4.81,11.69,4.81,4.81,4.81,5.84,14.78,14.78,30.25,8.59,26.927778,15.255556,36.194444,0.0,,11.961111,39.871759
