location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29009,2022-05-12,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,0,0,6641,131,7,15957,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,26,13,2,-1,4.45,6.55,15.72,7.6,4.98,4.45,9.17,4.45,3.93,11.53,4.98,5.24,7.34,,6.55,9.43,19.91,,8.91,9.43,4.72,6.81,34.85,4.98,8.65,12.31,4.98,,25.461111,17.716667,32.55,0.0,,18.788889,66.632499
US_MO_29009,2022-05-13,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,7,1,6648,132,1,15958,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,41,19,0,-2,5.86,,17.85,4.26,,3.73,3.73,,4.26,8.79,5.86,3.73,,,4.0,10.39,20.78,6.13,9.86,7.19,4.26,4.0,34.09,,14.92,5.06,,5.33,25.166667,18.355556,30.888889,0.0,,18.183333,65.277694
US_MO_29009,2022-05-14,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,4,15962,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,26,21,-7,,7.8,5.93,23.41,5.62,5.93,6.24,8.12,4.99,,7.8,6.55,4.37,,4.68,8.12,9.68,25.28,4.99,14.05,6.24,5.62,6.24,37.77,6.87,11.86,8.74,,,24.016667,18.127778,30.627778,0.0,,18.277778,70.352228
US_MO_29009,2022-05-15,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,0,15962,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,25,,-16,,6.45,5.86,20.51,5.57,6.45,,6.74,4.1,,10.25,,9.67,4.1,4.1,4.39,4.69,22.85,6.15,13.47,4.69,5.57,5.27,43.65,,13.47,7.91,5.57,,20.972222,17.1,28.361111,0.423333,,17.683333,81.69153
US_MO_29009,2022-05-16,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,0,15962,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,24,3,-4,1,5.63,,18.5,5.36,5.36,7.78,10.19,4.56,4.83,12.6,7.24,6.17,4.56,,3.75,9.12,31.11,8.85,12.6,,5.36,5.36,38.35,9.12,12.87,8.58,8.04,5.36,19.85,13.644444,26.105556,1.4478,,14.105556,69.55166
US_MO_29009,2022-05-17,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,10,15972,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,19,4,-4,2,5.69,7.86,20.32,8.67,6.23,5.42,9.76,5.96,5.15,9.48,7.86,,4.07,,,8.94,30.08,8.4,12.74,,,6.5,34.41,6.23,12.46,9.48,5.42,,20.2,14.1,26.838889,0.0,,14.638889,70.445117
US_MO_29009,2022-05-18,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,0,15972,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,38,,-2,0,5.41,7.03,16.76,8.11,6.76,4.59,8.38,6.49,,11.89,5.14,6.76,,,5.95,8.92,23.52,4.87,12.7,5.41,,5.95,42.17,6.49,8.11,6.76,6.76,5.14,23.327778,17.061111,30.333333,4.100286,,18.683333,75.269194
US_MO_29009,2022-05-19,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,2,15974,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,28,17,-2,1,,,18.07,10.13,4.93,6.84,4.93,,6.57,13.42,3.83,3.83,,,,8.49,24.92,4.11,13.14,,4.38,3.83,35.32,,13.42,7.39,7.39,6.84,23.644444,18.938889,29.266667,3.81,,20.288889,81.669955
US_MO_29009,2022-05-20,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,2,15976,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,35,23,-6,-1,4.61,4.89,22.74,4.03,5.47,8.92,6.33,4.32,4.03,14.1,5.76,5.47,6.33,,6.04,10.07,23.03,7.2,11.23,,,4.89,42.89,,10.07,5.18,4.03,,25.811111,22.327778,29.738889,1.2954,,18.822222,65.429067
US_MO_29009,2022-05-21,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,7,15983,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,12,12,1,,10.16,6.38,17.99,9.0,7.25,7.25,4.35,4.93,7.84,8.13,6.38,,,4.06,4.06,5.51,24.67,,11.61,,,6.38,42.37,,10.74,6.67,6.67,,17.75,11.994444,27.344444,10.795,,16.044444,89.87102
US_MO_29009,2022-05-22,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,0,15983,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,29,,-13,,7.25,8.76,17.52,4.83,,4.83,9.66,4.23,6.95,9.36,11.17,5.44,5.13,,,10.87,29.29,,15.1,,4.53,5.13,33.82,4.83,13.89,6.95,6.04,4.23,12.166667,8.672222,15.605556,10.795,,8.222222,77.040329
US_MO_29009,2022-05-23,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,0,15983,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,18,2,-10,4,5.18,7.91,13.92,7.64,4.09,7.91,6.55,,4.64,10.37,,5.18,4.64,,,8.46,25.65,3.82,8.46,7.64,4.09,4.64,43.66,4.09,12.01,4.64,6.0,7.09,12.666667,9.444444,15.755556,0.0,,9.188889,79.606442
US_MO_29009,2022-05-24,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,11,15994,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,14,2,-12,7,6.47,6.74,13.2,8.62,4.58,5.12,5.39,4.58,4.04,9.16,6.2,,5.39,4.31,4.85,7.01,28.02,7.54,13.74,,,6.74,39.07,4.31,13.2,7.82,4.85,4.85,15.35,13.205556,18.527778,4.487333,,14.455556,94.550506
US_MO_29009,2022-05-25,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,0,15994,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,37,,-9,3,5.72,7.35,19.06,8.71,4.08,6.26,7.62,,3.81,5.99,5.45,5.17,6.81,4.08,,8.44,25.05,4.9,11.71,4.36,,7.9,40.03,5.45,7.62,8.44,5.45,6.81,17.772222,15.522222,21.638889,23.325667,,16.35,91.435021
US_MO_29009,2022-05-26,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,5,15999,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,29,8,-12,4,,9.04,14.79,7.4,7.95,,8.22,,6.85,10.96,6.58,4.11,,,,7.95,21.92,4.11,11.51,4.11,,4.38,35.34,5.75,11.23,,6.03,7.4,13.594444,11.5,18.338889,11.599333,,12.394444,92.539255
US_MO_29009,2022-05-27,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,2,16001,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,47,,-13,-1,6.7,6.99,21.54,8.15,7.86,5.53,6.11,5.82,4.37,10.48,4.95,4.37,,5.24,,8.15,19.8,4.95,10.77,,,,33.19,4.08,10.77,6.7,,4.37,16.394444,9.777778,24.911111,5.221111,,12.138889,75.966282
US_MO_29009,2022-05-28,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,0,16001,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,23,,-15,,4.28,9.18,23.55,6.42,6.73,5.5,7.04,,4.59,8.87,7.34,5.81,,5.81,4.89,7.65,22.94,7.04,10.71,5.2,6.42,,36.09,,10.71,7.95,4.28,,19.6,12.55,27.088889,0.0,,14.588889,72.88014
US_MO_29009,2022-05-29,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,0,16001,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,45,,-22,,6.37,5.16,23.36,,4.25,6.07,6.67,,,9.1,4.85,6.07,,,4.85,6.98,24.27,6.67,18.2,,,7.28,39.74,,15.47,6.37,4.55,4.55,24.127778,18.338889,30.516667,0.0,,16.316667,61.864946
US_MO_29009,2022-05-30,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,0,16001,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,25,9,-65,14,5.36,5.64,24.8,4.23,,3.95,4.51,5.64,5.64,11.84,7.33,4.79,,,7.33,9.3,25.65,6.2,15.22,,6.48,5.92,42.84,,12.12,10.15,8.46,,24.744444,20.283333,28.944444,0.0,,17.883333,65.721617
US_MO_29009,2022-05-31,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,5,16006,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,24,11,-13,2,4.54,7.22,18.17,6.68,,7.48,8.02,5.61,6.15,8.55,5.08,4.28,4.01,,,4.81,30.47,7.48,15.5,6.95,,4.54,47.57,,12.03,8.55,4.81,7.22,25.333333,21.65,29.388889,0.0,,19.372222,69.639415
US_MO_29009,2022-06-01,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,3,16009,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,42,,-9,3,4.47,7.63,16.06,7.63,7.63,6.32,6.84,,4.74,10.27,4.47,5.53,,5.26,,6.84,22.64,4.47,12.11,3.69,4.74,,34.48,5.79,16.06,,9.48,5.53,23.488889,18.994444,27.811111,4.680857,,20.116667,81.509469
US_MO_29009,2022-06-02,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,7,16016,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,32,15,-10,-1,4.18,6.13,14.49,8.91,6.13,8.08,7.52,4.74,4.46,9.75,,,4.46,5.01,7.52,10.59,21.73,4.74,10.87,,6.96,10.59,39.01,3.9,13.93,5.01,5.29,6.69,19.811111,16.638889,24.077778,2.850444,,16.233333,79.946393
US_MO_29009,2022-06-03,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,3,16019,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,41,27,-8,-2,4.76,5.33,16.82,4.2,,4.76,8.41,4.76,6.17,7.85,,,,,4.2,10.37,19.62,,13.73,,3.92,5.89,38.12,6.17,10.65,3.92,4.48,5.89,19.005556,11.833333,25.577778,0.0,,11.733333,62.752414
US_MO_29009,2022-06-04,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,3,16022,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,24,22,2,,7.42,9.9,20.73,8.66,4.95,6.5,7.73,5.26,,11.76,4.64,,,,,9.59,22.58,7.42,14.85,,,5.26,37.43,,14.85,8.97,5.26,6.5,20.138889,11.9,26.938889,0.0,,11.788889,58.679319
US_MO_29009,2022-06-05,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,1,16023,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,32,,-18,,5.66,6.56,19.07,6.56,5.66,5.96,8.94,,5.07,11.32,8.34,4.17,5.07,7.75,,8.34,30.1,5.96,16.98,,6.26,5.66,40.82,4.77,15.2,5.66,7.15,6.85,20.511111,15.427778,25.988889,0.0,,15.883333,74.938106
US_MO_29009,2022-06-06,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,0,16023,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,20,2,-13,6,4.86,4.32,16.19,10.53,8.37,8.91,5.94,5.67,6.21,11.07,5.13,5.13,4.59,,,8.64,26.18,4.05,13.49,5.94,,11.34,47.5,4.86,11.88,4.05,8.64,6.21,22.127778,17.772222,27.738889,9.652,,19.172222,83.424702
US_MO_29009,2022-06-07,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,4,16027,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,20,7,-12,3,,4.43,19.1,7.2,7.2,7.47,6.64,,4.15,9.14,7.2,3.88,3.88,5.54,,5.26,26.86,4.15,14.12,4.98,,6.37,40.42,5.81,18.27,11.63,4.43,4.98,23.883333,19.072222,29.166667,5.1435,,21.233333,85.233641
US_MO_29009,2022-06-08,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,3,16030,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,38,8,-9,3,7.9,8.99,14.99,6.81,7.63,9.81,9.54,5.18,3.82,12.54,4.63,4.91,,,,8.72,26.16,,16.63,,5.45,6.54,44.7,6.81,14.99,8.18,6.81,5.72,21.605556,18.655556,28.016667,2.836333,,19.822222,89.795237
US_MO_29009,2022-06-09,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,5,16035,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,30,10,-10,0,4.13,6.61,14.87,7.71,5.23,5.23,7.44,,,13.77,6.06,4.41,5.51,4.41,,11.02,24.24,6.33,12.67,6.89,4.96,9.64,42.14,,16.8,7.71,4.13,6.06,20.605556,14.305556,27.3,5.954889,,16.088889,75.384308
US_MO_29009,2022-06-10,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,2,16037,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,37,21,-9,0,6.04,4.4,16.76,5.22,7.14,6.87,6.59,6.32,3.85,10.99,4.4,,,3.85,6.04,6.87,29.12,5.77,11.27,,5.5,6.59,39.84,6.04,12.64,7.14,7.14,,22.127778,16.894444,28.005556,1.342571,,18.544444,80.196212
US_MO_29009,2022-06-11,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,0,16037,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,23,,-3,,7.18,5.38,20.94,5.98,5.98,5.09,4.49,,5.38,8.68,,,,,5.09,5.38,18.25,8.08,14.66,,,,42.18,5.68,14.36,6.88,6.58,8.08,25.3,18.772222,32.033333,1.128889,,21.094444,77.585163
US_MO_29009,2022-06-12,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,0,16037,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,36,,-16,,7.48,7.48,15.27,6.29,5.09,5.99,5.99,4.79,5.99,9.58,5.39,,,4.19,4.49,6.29,23.95,6.88,13.77,4.49,,7.48,45.2,4.49,19.46,7.78,5.39,4.49,28.855556,23.566667,34.961111,0.0,,23.605556,73.364721
US_MO_29009,2022-06-13,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,0,16037,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,23,-2,-11,3,,,16.57,5.98,4.62,4.35,6.79,,4.35,9.24,6.79,8.15,4.89,5.71,,9.51,22.27,5.16,13.04,4.35,4.08,6.52,40.48,5.43,9.78,6.52,6.79,4.08,29.861111,24.922222,34.516667,0.0,,23.394444,68.363587
US_MO_29009,2022-06-14,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,9,16046,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,28,12,-14,3,8.15,6.79,14.13,6.79,7.61,4.62,4.62,,3.8,9.51,7.88,4.89,4.62,5.16,4.08,7.07,25.0,5.98,13.04,,4.35,4.89,51.09,6.25,13.86,8.42,4.62,4.89,28.683333,24.861111,32.777778,0.0,,21.011111,63.262073
US_MO_29009,2022-06-15,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,0,16046,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,40,,-9,1,4.92,9.02,15.85,8.2,5.47,6.83,7.11,3.83,5.19,15.03,8.2,5.19,,6.01,3.83,10.11,28.43,4.37,16.13,4.1,5.74,6.56,44.01,5.47,10.93,6.29,6.01,7.93,27.694444,24.244444,31.727778,0.0,,21.494444,69.060412
US_MO_29009,2022-06-16,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,3,16049,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,32,17,-10,2,,4.28,16.58,5.88,5.35,5.08,8.83,5.35,6.69,9.63,4.28,5.88,,4.28,4.55,6.15,28.08,4.55,12.3,8.29,4.55,5.08,50.02,4.28,14.98,9.09,4.81,5.88,28.194444,23.883333,33.033333,0.0,,22.888889,73.056491
US_MO_29009,2022-06-17,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,0,16049,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,36,27,-12,0,,5.45,14.17,7.63,,4.36,7.91,4.63,5.18,11.45,4.09,3.82,,,4.09,7.63,26.71,7.91,14.99,4.36,4.36,4.63,32.98,4.91,15.26,10.09,,,28.05,21.794444,33.844444,0.0,,22.75,72.993681
US_MO_29009,2022-06-18,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,0,16049,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,29,,-2,,4.41,5.0,16.17,5.29,5.0,6.76,4.12,,5.0,8.53,4.41,,,4.7,,9.11,23.23,,16.76,5.0,,4.12,38.22,4.7,17.34,7.94,,6.47,28.372222,22.138889,34.105556,0.0,,22.738889,71.620672
US_MO_29009,2022-06-19,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,0,16049,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,46,,-14,,5.98,,15.45,5.48,6.79,,8.13,,,9.96,7.75,5.29,4.15,,,9.72,24.15,7.27,13.59,,4.24,5.29,38.77,4.48,12.24,7.59,5.66,4.89,26.538889,21.505556,32.061111,0.225778,,19.044444,63.792931
US_MO_29009,2022-06-20,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,0,16049,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,22,4,-13,4,4.92,6.85,20.47,12.52,,6.29,9.4,5.55,3.83,9.28,6.21,,5.25,4.16,4.49,8.5,29.3,4.47,17.55,,4.39,,39.61,9.23,13.69,9.26,,4.48,25.027778,16.044444,32.766667,0.0,,15.222222,54.570941
US_MO_29009,2022-06-21,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,0,16049,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,21,9,-11,3,7.88,,17.19,5.37,5.62,,8.39,,,10.07,6.78,5.64,,4.05,5.53,8.44,17.75,5.03,14.62,6.36,4.73,5.85,47.91,6.09,13.88,9.07,7.72,6.45,27.277778,19.077778,34.488889,0.0,,19.588889,62.902264
US_MO_29009,2022-06-22,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,0,16049,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,42,,-9,2,,4.55,15.69,6.06,4.81,,7.66,,4.82,10.43,6.34,4.19,,,8.7,7.84,23.55,4.34,11.2,,6.05,6.5,35.22,3.87,11.78,7.71,5.72,4.08,27.566667,20.583333,33.461111,0.0,,21.588889,70.030041
US_MO_29009,2022-06-23,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,6,16055,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,30,14,-9,2,4.94,6.09,18.17,5.46,3.89,5.09,8.56,5.16,,12.05,5.64,,,5.5,4.39,,25.19,4.16,11.32,,5.53,8.64,41.84,5.62,11.67,9.12,5.89,,26.655556,21.655556,33.272222,0.084667,,21.361111,72.809102
US_MO_29009,2022-06-24,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,0,16055,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,36,23,-9,0,6.12,5.62,16.55,5.74,4.41,,9.08,5.5,,12.92,4.98,3.85,,,5.79,8.22,22.07,5.84,9.96,5.69,,5.23,36.95,5.35,9.5,5.57,6.41,4.95,27.122222,20.711111,35.122222,2.878667,,21.461111,71.446276
US_MO_29009,2022-06-25,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,0,16055,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,22,,3,,6.15,9.87,12.49,6.17,5.0,5.1,8.38,4.48,,13.64,6.39,10.52,,4.62,,8.62,20.11,4.76,11.36,,,7.51,39.14,,11.24,7.18,7.74,,29.888889,23.638889,35.933333,0.0,,22.055556,62.982517
US_MO_29009,2022-06-26,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,,,,,0,16055,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,36,,-12,,5.52,8.07,15.44,8.8,6.12,6.03,6.53,,5.53,7.25,5.48,,4.27,,,9.7,21.91,6.63,12.71,,,,37.27,,14.93,6.23,,5.06,26.327778,22.461111,33.766667,0.141111,,20.05,68.516212
