location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OH_39161,2022-02-13,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,4,0,6470,130,14,12064,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-5,,-12,,6.02,4.38,4.11,4.38,5.48,,4.38,7.67,,5.75,5.48,5.75,4.11,4.93,3.83,4.11,5.2,19.44,5.2,7.39,,4.11,5.2,37.52,5.75,7.67,5.2,,,-7.15,-9.266667,-3.2,0.036286,30.48,-11.833333,69.341971
US_OH_39161,2022-02-14,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,3,0,6473,130,7,12071,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-1,,-12,2,6.35,5.18,10.36,9.65,7.53,8.47,4.47,10.12,5.41,4.71,8.71,4.71,3.29,5.65,6.59,5.65,7.53,20.24,4.0,4.71,5.41,,7.53,35.3,5.65,6.59,8.71,4.24,5.65,-9.405556,-12.833333,-5.172222,0.0,30.48,-13.405556,72.805325
US_OH_39161,2022-02-15,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,23,3,6496,133,0,12071,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-6,-18,-11,2,5.2,4.75,9.5,7.47,5.43,5.88,3.39,9.05,5.43,4.3,10.63,8.15,5.66,,4.3,,3.17,19.01,5.43,7.69,6.79,,7.69,36.2,4.07,7.92,5.88,6.34,4.75,-5.694444,-12.044444,2.044444,0.0,30.48,-10.844444,67.124563
US_OH_39161,2022-02-16,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,4,0,6500,133,0,12071,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,3,,-12,2,5.22,7.49,6.58,7.72,6.13,5.22,4.77,10.67,6.13,4.99,9.08,4.99,5.45,5.22,4.77,5.9,8.62,20.2,4.31,4.31,5.22,6.13,6.81,32.45,4.31,6.81,5.45,5.22,4.54,6.191358,-0.17284,11.660494,0.0,,-1.265432,59.179307
US_OH_39161,2022-02-17,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,11,0,6511,133,8,12079,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-9,,-10,4,5.65,5.21,8.04,7.6,5.43,,,7.6,4.13,5.21,9.56,3.04,5.21,,7.6,4.34,6.3,17.6,3.04,3.91,4.56,5.21,7.6,35.63,3.91,4.34,3.26,5.87,,7.901235,-0.833333,12.401235,4.656667,,4.549383,79.600061
US_OH_39161,2022-02-18,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,37,1,6548,134,5,12084,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-9,-23,-22,8,4.16,4.9,10.28,8.81,5.88,5.63,3.67,11.51,6.37,3.67,11.75,4.41,4.16,3.92,3.43,,9.06,17.39,6.61,7.83,4.65,3.67,4.41,32.57,4.41,7.1,5.14,4.65,3.67,-4.388889,-7.814815,-0.660494,12.319,30.48,-8.012346,75.966143
US_OH_39161,2022-02-19,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,40,0,6588,134,10,12094,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,4,,-2,,,6.01,9.44,5.43,,,,10.58,4.29,,6.01,4.0,6.29,,4.0,,4.58,20.88,6.01,5.72,,,5.15,34.89,6.58,4.0,6.58,,,-4.222222,-7.993827,0.425926,0.03175,30.48,-10.67284,60.896321
US_OH_39161,2022-02-20,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,6588,134,0,12094,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,1,,-14,,9.6,5.76,12.9,6.04,4.39,,,10.7,6.31,5.76,6.58,5.21,5.76,3.84,,4.94,5.49,22.77,6.58,3.84,4.12,4.12,4.67,31.55,5.76,5.76,4.12,,4.67,-1.709877,-9.561728,9.944444,0.0,30.48,-8.67284,59.250921
US_OH_39161,2022-02-21,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,6588,134,0,12094,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,1,,-24,3,10.22,6.19,13.19,7.26,4.84,7.8,,7.8,6.46,6.73,8.88,6.73,6.19,5.11,6.19,5.65,13.72,27.45,6.19,10.22,5.11,5.92,5.92,38.21,,8.61,6.19,4.58,4.3,7.388889,2.734568,14.216049,0.0,,0.32716,61.30032
US_OH_39161,2022-02-22,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,8,4,6596,138,11,12105,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,3,-17,-7,2,5.6,6.27,13.21,6.94,6.27,6.04,,8.73,8.28,8.28,7.83,,3.36,3.58,4.7,3.81,4.48,22.61,7.61,4.7,5.82,4.03,4.48,35.59,3.13,6.49,6.71,4.92,4.25,11.432099,5.345679,15.080247,4.021667,,8.598765,82.924666
US_OH_39161,2022-02-23,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,9,0,6605,138,0,12105,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,0,,-8,0,4.53,4.53,9.06,5.66,5.89,3.4,5.89,10.87,8.61,6.8,8.84,4.53,5.21,,,4.08,8.38,19.93,6.12,5.44,5.89,4.3,7.7,33.53,4.53,7.25,3.62,4.08,4.3,-0.419753,-3.382716,12.067901,2.576286,,-3.888889,77.663037
US_OH_39161,2022-02-24,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,34,0,6639,138,7,12112,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-4,,-8,3,,4.42,8.84,3.75,4.2,3.98,3.31,7.95,4.86,7.07,7.07,,3.53,3.98,4.2,3.53,6.85,18.33,5.52,4.2,4.42,,5.96,29.82,5.08,3.09,5.96,3.09,4.2,-3.12963,-4.407407,-0.32716,0.042333,30.48,-7.141975,74.09758
US_OH_39161,2022-02-25,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,12,0,6651,138,5,12117,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-9,-27,-21,7,3.74,,8.24,5.74,3.99,,5.99,10.48,6.99,4.74,12.73,3.74,3.49,3.74,7.74,3.74,9.23,17.47,6.24,,4.99,,3.74,34.69,,5.49,,5.49,3.99,-3.123457,-4.790123,-1.432099,2.243667,30.48,-5.808642,81.888407
US_OH_39161,2022-02-26,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,9,0,6660,138,6,12123,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,1,,-15,,6.6,6.32,8.9,5.74,,,,,5.17,4.02,9.47,5.45,,4.02,,4.02,4.88,21.53,4.31,,4.59,5.74,5.74,36.75,4.31,5.17,5.74,5.45,4.31,-4.228395,-8.191358,-0.438272,0.127,30.48,-7.901235,75.759046
US_OH_39161,2022-02-27,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,5,0,6665,138,0,12123,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-2,,-17,,4.97,6.62,8.83,4.97,4.69,,,8.83,8.28,3.86,7.17,,4.41,4.41,5.24,6.07,6.34,17.66,6.07,6.9,,5.52,6.62,34.76,4.97,6.34,5.52,,4.41,-0.530864,-6.345679,5.944444,0.0,,-5.679012,68.417605
US_OH_39161,2022-02-28,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,2,0,6667,138,5,12128,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,13,,-12,2,,,9.2,4.49,3.59,,5.38,9.65,4.71,3.81,9.42,4.04,6.06,,3.37,6.51,5.83,19.3,5.83,5.38,3.14,5.16,4.49,33.66,,4.49,4.49,3.59,4.26,0.932099,-4.08642,7.648148,0.0,,-4.234568,68.573727
US_OH_39161,2022-03-01,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,16,1,6683,139,2,12130,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,5,-14,-10,1,5.45,7.27,10.22,7.5,,5.91,3.63,7.95,3.86,4.54,11.13,,,,5.22,3.18,5.0,23.17,6.59,4.32,4.54,4.54,6.59,32.26,5.22,5.91,5.22,5.22,6.36,6.988889,-0.233333,13.416667,0.0,,0.116667,62.053128
US_OH_39161,2022-03-02,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,5,0,6688,139,0,12130,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,5,,-10,1,5.26,4.8,7.32,7.54,6.17,4.12,4.12,9.15,5.26,3.43,7.32,6.63,,3.66,5.03,3.2,5.03,22.86,10.06,4.57,,5.26,5.03,38.18,,4.8,5.26,4.34,,5.488889,-1.25,14.188889,0.0,,-0.033333,67.815603
US_OH_39161,2022-03-03,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,4,0,6692,139,10,12140,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,5,,-9,0,5.46,4.78,10.93,7.29,4.78,6.37,,5.01,,5.24,12.52,6.15,4.1,3.19,3.64,4.55,5.24,20.03,4.78,6.15,,,3.42,39.38,,6.6,3.87,6.37,5.01,2.522222,-2.211111,12.288889,0.0635,,-3.3,65.602626
US_OH_39161,2022-03-04,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,2,1,6694,140,2,12142,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-1,-22,-9,1,5.15,7.02,5.85,7.26,4.45,4.68,,10.3,6.32,3.98,12.17,4.45,5.85,5.38,3.75,3.98,7.73,21.54,5.85,4.45,3.28,4.68,5.38,30.44,,3.98,3.51,8.19,,0.327778,-4.588889,7.116667,0.0,,-7.838889,54.960126
US_OH_39161,2022-03-05,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,6694,140,4,12146,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,12,,-3,,4.77,5.66,9.24,5.36,,,,13.7,6.85,,8.34,8.04,4.17,,,,5.96,19.66,5.07,,,,4.17,30.69,,4.47,4.77,4.77,4.17,9.933333,-1.461111,22.722222,0.0,,-1.6,44.949842
US_OH_39161,2022-03-06,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,6694,140,11,12157,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,18,,-8,,,9.49,8.65,5.3,5.86,5.58,3.91,12.28,,,6.98,8.1,3.91,3.91,6.42,,6.7,19.54,4.19,6.14,,,6.14,41.03,4.75,5.02,,6.14,4.47,15.6,5.266667,20.927778,3.664857,,8.716667,63.819613
US_OH_39161,2022-03-07,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,5,0,6699,140,3,12160,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,2,,-10,2,4.43,6.64,10.85,5.09,4.21,5.98,5.09,6.64,6.42,4.65,15.72,3.32,3.32,3.1,,4.87,7.09,21.26,4.21,4.43,3.99,5.09,4.21,29.23,,4.43,7.09,9.96,,3.755556,1.538889,7.894444,13.062857,,1.294444,84.130976
US_OH_39161,2022-03-08,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,6699,140,2,12162,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,4,-20,-9,2,4.49,,11.67,8.3,6.51,6.06,,10.1,3.14,5.16,13.92,5.61,5.61,,5.16,5.16,6.51,18.86,4.94,7.18,,4.04,6.73,34.79,7.18,8.75,5.39,10.78,6.51,1.105556,0.038889,4.083333,3.0988,,-3.688889,70.604011
US_OH_39161,2022-03-09,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,6699,140,5,12167,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,3,,-9,2,6.07,5.17,9.67,10.57,4.95,5.17,4.05,8.32,4.05,5.17,9.45,6.07,,3.83,4.5,4.95,6.97,18.45,6.52,4.5,4.28,3.38,4.28,36.45,4.5,5.17,9.67,6.07,6.3,2.055556,-0.844444,7.488889,0.0,,-2.611111,71.601028
US_OH_39161,2022-03-10,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,2,0,6701,140,5,12172,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,10,,-8,2,3.64,6.59,10.91,10.23,7.05,5.68,,6.37,,5.91,7.5,7.73,5.91,5.23,4.09,6.14,6.59,16.82,7.05,8.19,7.05,,6.59,41.61,4.78,6.37,4.32,5.91,,2.277778,-2.444444,7.611111,0.0,,-3.506173,65.858676
US_OH_39161,2022-03-11,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,-1,0,6700,140,0,12172,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-5,,-8,3,4.93,4.48,6.95,8.52,6.05,,,8.97,5.6,,9.41,7.17,4.04,,3.81,4.26,6.5,19.95,,5.38,3.59,5.16,3.36,37.66,4.48,4.48,5.6,,,-0.104938,-2.41358,5.512346,0.169333,,-3.41358,78.531286
US_OH_39161,2022-03-12,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,6700,140,3,12175,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-1,,-12,,6.59,4.58,9.73,10.02,,4.58,,12.31,7.45,,12.03,5.73,8.02,5.15,4.01,6.59,5.44,19.18,,4.58,4.58,6.59,5.15,38.37,4.29,7.73,,,4.29,-5.345679,-8.290123,0.111111,0.296333,,-11.901235,60.175249
US_OH_39161,2022-03-13,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,1,0,6701,140,7,12182,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,3,,-12,,9.4,3.99,9.4,10.54,8.83,5.41,,10.54,,3.99,11.11,7.69,5.41,7.12,,7.97,7.97,17.94,5.12,5.41,4.84,5.98,7.4,37.59,,4.56,6.26,4.84,4.84,-1.105556,-8.194444,9.761111,0.0,,-8.866667,55.807367
US_OH_39161,2022-03-14,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,6701,140,11,12193,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,9,,-14,2,7.54,7.05,10.94,9.72,,5.11,,10.94,5.11,,14.59,5.11,,,7.05,3.4,7.05,18.48,6.81,6.08,6.32,4.38,5.35,39.63,3.89,5.59,4.62,5.11,3.4,7.766667,0.744444,16.516667,0.0,,-1.483333,52.537682
US_OH_39161,2022-03-15,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,6701,140,1,12194,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,3,-17,-14,1,6.38,7.66,9.19,9.44,3.57,5.36,3.57,9.7,6.89,,11.23,4.85,6.12,,4.08,4.08,7.66,21.18,6.63,5.87,4.08,5.1,4.85,35.72,3.83,5.36,4.34,4.85,5.1,10.816667,2.566667,17.755556,0.0,,1.783333,54.067248
US_OH_39161,2022-03-16,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,6701,140,1,12195,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,6,,-16,1,5.98,9.1,10.14,9.1,5.2,4.42,,7.54,4.68,4.16,13.52,4.94,4.16,,3.64,4.16,8.32,22.88,8.32,4.68,4.42,4.42,4.94,40.3,3.9,5.2,4.42,10.14,,11.338889,1.588889,21.166667,0.0,,3.527778,58.991781
US_OH_39161,2022-03-17,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,2,3,6703,143,2,12197,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,11,,-13,1,5.56,6.07,13.91,7.84,5.82,,4.3,5.56,3.54,4.05,7.84,4.3,5.82,,,3.79,7.08,24.02,6.83,6.07,6.07,4.55,4.3,36.92,3.54,4.05,5.06,5.31,,13.272222,2.75,22.316667,0.0,,3.794444,52.951385
US_OH_39161,2022-03-18,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,6703,143,0,12197,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-2,,-15,3,4.97,5.72,8.21,7.96,4.72,6.71,,6.46,4.48,,7.21,5.22,4.48,3.73,4.72,,6.22,17.16,5.97,6.46,,3.98,,36.8,5.47,4.72,6.71,3.48,,13.194444,5.872222,20.977778,0.0,,6.983333,66.28096
US_OH_39161,2022-03-19,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,6703,143,1,12198,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,2,,-6,,5.7,5.7,9.7,4.56,5.99,3.99,3.99,9.41,,,8.55,5.42,,3.99,,8.27,10.55,17.39,,5.7,4.56,,3.99,36.5,,7.99,5.99,,,9.555556,4.661111,15.111111,13.171714,,8.066667,90.605866
US_OH_39161,2022-03-20,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,6703,143,7,12205,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,20,,-14,,4.88,6.03,11.2,6.89,5.17,6.32,4.02,9.77,,,6.89,5.75,,,6.89,4.88,5.46,18.1,7.18,8.04,,,,37.63,,7.76,7.76,6.89,5.17,6.916667,2.894444,14.277778,3.229429,,2.416667,73.272302
US_OH_39161,2022-03-21,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,6703,143,2,12207,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,15,,-13,1,5.42,7.89,10.85,7.15,4.44,6.9,3.45,6.66,6.17,4.44,9.37,5.42,4.68,3.94,4.19,,7.64,16.27,4.44,7.64,3.45,,5.18,39.95,5.92,6.9,,3.94,5.92,11.3,3.022222,21.088889,0.0762,,1.972222,53.080111
US_OH_39161,2022-03-22,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,6703,143,1,12208,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,3,-22,-11,2,4.12,6.87,11.91,9.39,3.21,4.81,3.21,8.47,3.89,3.66,6.64,,6.87,,5.27,,11.22,16.03,5.27,7.1,5.04,5.04,,36.18,,8.24,5.27,3.21,4.35,9.994444,5.933333,17.522222,0.181429,,4.227778,67.680942
US_OH_39161,2022-03-23,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,6703,143,2,12210,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-1,,-9,2,4.18,7.67,9.53,7.21,7.21,4.65,4.88,6.97,3.95,4.18,12.09,3.95,6.51,3.25,,,9.76,17.2,4.42,3.25,6.97,3.95,5.81,35.8,3.95,4.65,6.74,5.11,4.18,12.3,7.577778,19.311111,6.966857,,8.694444,79.06513
US_OH_39161,2022-03-24,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,2,1,6705,144,1,12211,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,4,,-9,2,5.74,3.68,10.57,10.8,5.28,4.37,,12.87,3.45,5.74,11.49,5.74,,3.91,3.91,,9.19,16.54,,5.97,4.59,5.28,5.28,33.31,4.83,3.68,6.43,6.66,4.59,8.472222,6.177778,15.355556,5.23875,,3.75,72.403507
US_OH_39161,2022-03-25,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,6705,144,1,12212,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-1,,-10,2,3.45,4.37,8.51,7.13,3.68,,4.6,6.9,3.22,3.22,9.2,3.68,3.91,,3.22,5.75,8.73,21.15,,5.98,3.45,4.6,4.14,32.41,,5.52,7.59,4.6,,5.683333,4.322222,8.672222,0.09525,,2.416667,79.688725
US_OH_39161,2022-03-26,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,6705,144,1,12213,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,6,,-14,,,7.22,8.09,7.22,,4.62,,8.09,6.07,4.91,7.8,6.35,5.2,,,4.91,8.95,22.82,6.35,5.49,5.2,4.04,,32.93,,4.04,7.8,4.33,,1.683333,-0.805556,6.6,1.451429,,-1.627778,78.822369
US_OH_39161,2022-03-27,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,6705,144,0,12213,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,4,,-11,,6.25,6.54,7.67,9.1,5.68,,,9.38,7.11,,12.79,,4.83,,,,7.39,22.17,11.65,7.96,,,5.4,40.65,,,5.12,4.26,5.68,-1.472222,-2.944444,1.494444,0.254,,-7.788889,62.234848
US_OH_39161,2022-03-28,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,6705,144,0,12213,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,3,,-7,2,4.97,5.64,13.77,4.74,4.74,4.52,,12.19,4.74,6.32,9.94,7.0,6.1,3.16,3.61,4.52,8.35,23.26,5.42,5.19,,5.87,7.0,34.09,3.39,4.29,5.64,6.32,5.87,-3.061111,-7.027778,1.666667,0.0,,-10.5,56.652233
