location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_SC_45029,2022-06-30,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,12,18455,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,19,14,33,-20,5,3.16,7.45,6.06,14.26,7.11,7.56,7.49,5.88,7.5,4.3,3.98,3.52,4.4,13.54,3.44,4.84,4.91,5.23,5.34,4.14,7.25,27.1,7.67,,12.46,4.4,5.01,5.53,42.9,,9.21,8.68,6.27,7.52,25.407407,22.407407,30.246914,14.7828,22.965278,87.279535
US_SC_45029,2022-07-01,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18455,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,23,26,37,-23,6,5.29,8.63,6.2,15.76,9.98,3.91,4.5,,7.76,4.7,4.21,3.91,,13.63,5.62,5.14,6.39,,7.2,3.82,10.03,26.24,8.67,,12.18,,5.75,8.12,38.06,,7.56,6.52,7.04,9.55,24.950617,22.555556,28.444444,2.6035,23.166667,90.364184
US_SC_45029,2022-07-02,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18455,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,27,33,85,-20,1,10.05,8.35,5.83,14.1,13.14,4.18,6.18,4.29,10.17,7.89,4.42,7.78,3.94,9.91,5.19,4.08,3.72,4.86,5.46,6.09,6.04,27.71,8.92,3.47,10.01,,4.61,3.62,43.58,5.61,9.01,7.78,,7.03,25.703704,22.555556,31.969136,12.1285,22.472222,82.75064
US_SC_45029,2022-07-03,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18455,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,25,33,20,-27,,7.59,9.08,4.66,15.65,7.53,5.09,6.33,6.31,10.99,3.78,,4.06,,13.35,7.85,6.53,5.78,6.8,4.43,5.93,9.39,24.62,6.68,3.88,14.88,4.03,5.14,6.92,47.84,5.02,10.36,8.12,6.08,6.5,28.018519,23.685185,33.376543,0.0,23.784722,77.975362
US_SC_45029,2022-07-04,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18455,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,1,2,,-70,20,5.08,6.23,5.03,14.64,5.42,5.0,6.25,5.33,12.67,3.82,5.9,6.75,3.5,8.55,5.6,4.2,4.92,4.26,4.48,,6.29,24.25,5.96,3.93,11.08,,,5.87,44.11,3.8,15.83,8.25,3.92,7.55,27.901235,24.512346,33.351852,0.381,24.326389,81.51611
US_SC_45029,2022-07-05,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18455,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,33,22,18,-27,7,5.64,7.95,5.78,17.55,7.76,6.85,7.96,5.21,11.35,4.13,8.05,7.48,3.6,9.55,4.69,5.13,8.1,5.38,4.29,4.99,9.13,26.96,5.35,,13.97,,4.71,4.78,45.9,7.42,10.28,11.0,4.92,5.63,27.87037,24.012346,32.537037,3.27025,24.048611,80.187604
US_SC_45029,2022-07-06,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18455,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,26,17,18,-23,6,4.27,8.28,3.12,15.26,5.38,6.89,5.19,6.13,9.4,3.25,5.71,,4.04,10.47,5.93,7.33,4.45,3.4,6.41,5.16,8.93,25.73,8.7,,12.35,3.44,3.26,5.83,47.26,7.61,8.43,8.36,5.75,6.54,28.783951,24.987654,33.58642,0.028222,24.513889,78.032958
US_SC_45029,2022-07-07,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,20,18475,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,17,16,19,-23,5,8.35,6.78,4.8,12.92,7.77,4.02,7.53,6.37,11.31,,5.69,,4.29,10.3,6.6,6.81,6.1,5.34,3.5,4.41,10.48,26.5,4.31,3.98,12.85,5.25,,7.63,39.26,4.41,11.77,8.07,5.22,8.34,28.728395,24.524691,34.320988,0.0,24.25,77.43455
US_SC_45029,2022-07-08,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18475,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,2,7,6,-23,7,5.47,8.36,5.07,11.85,7.43,7.26,7.98,5.7,8.57,4.99,9.6,3.42,4.55,13.77,6.14,4.84,7.36,4.12,3.51,5.75,11.6,28.02,5.69,3.48,9.34,,4.08,,48.39,6.97,10.92,6.91,7.84,5.96,28.037037,24.709877,33.179012,1.3335,23.819444,78.562737
US_SC_45029,2022-07-09,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18475,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,16,13,52,-13,2,5.66,5.58,,13.94,6.29,4.59,4.34,6.13,6.79,4.02,5.9,6.84,,10.18,6.8,3.67,5.84,,3.82,3.48,8.77,26.35,5.42,,12.42,,,4.28,42.94,6.06,8.4,8.91,4.97,6.76,26.722222,23.771605,33.117284,1.2065,23.763889,84.766649
US_SC_45029,2022-07-10,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18475,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,15,12,52,-29,,5.38,6.84,5.32,11.12,6.46,6.95,4.7,4.54,11.33,,8.02,4.73,4.93,11.4,5.9,10.19,6.1,4.69,7.34,4.75,,30.11,7.18,4.46,13.82,4.7,4.98,4.41,45.02,5.24,9.35,5.62,7.83,5.42,25.537037,23.074074,32.283951,14.732,23.708333,90.346856
US_SC_45029,2022-07-11,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18475,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,12,11,,-20,7,6.13,5.54,8.31,17.17,8.64,7.17,3.98,5.28,8.34,4.95,6.19,3.33,4.26,10.9,6.17,5.02,3.84,5.61,6.11,,5.09,30.21,5.43,3.86,13.01,5.33,4.45,10.33,41.25,5.44,11.98,9.85,4.34,6.01,24.12963,22.783951,27.746914,31.369,22.909722,93.553162
US_SC_45029,2022-07-12,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18475,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,17,8,6,-21,7,7.72,8.4,5.52,15.79,7.18,6.55,6.03,4.15,9.46,3.33,8.71,4.84,4.1,11.06,8.07,5.72,,5.25,4.75,3.24,10.98,25.65,5.83,4.57,12.34,,6.53,5.47,41.66,7.41,9.8,6.9,6.14,7.94,26.709877,23.308642,31.777778,0.2032,23.75,84.75976
US_SC_45029,2022-07-13,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18475,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,14,15,-1,-21,5,8.01,6.52,5.28,12.66,7.21,6.41,6.13,4.76,11.22,3.31,5.34,5.46,,10.59,6.27,3.52,4.33,5.23,5.89,5.12,12.76,28.46,6.88,3.99,10.71,,5.54,5.24,42.17,5.12,7.3,8.46,5.19,5.11,27.117284,24.074074,31.290123,0.6985,23.875,83.127238
US_SC_45029,2022-07-14,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,21,18496,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,12,7,10,-21,6,5.87,7.78,,19.41,8.52,7.62,6.07,5.2,10.52,,4.51,4.69,4.52,11.84,3.81,6.45,5.55,4.71,6.0,5.93,8.87,29.97,7.62,,15.32,4.17,5.71,6.44,37.58,5.44,11.91,7.27,5.64,7.08,27.685185,23.734568,32.123457,2.4892,23.8125,80.707152
US_SC_45029,2022-07-15,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18496,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-1,6,5,-22,8,3.56,7.64,3.35,14.83,6.25,5.68,5.68,4.98,8.33,3.93,5.21,6.06,,8.41,5.61,5.8,4.95,6.1,4.31,4.55,9.81,29.83,5.08,,14.0,4.7,3.75,5.93,35.99,,9.35,7.55,3.8,4.94,25.055556,22.932099,29.888889,9.7155,22.805556,88.253061
US_SC_45029,2022-07-16,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18496,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,14,17,61,-12,2,6.54,7.18,,13.89,6.85,5.54,8.81,5.07,12.42,3.63,6.38,,5.86,10.78,5.49,3.67,4.4,,4.93,8.04,10.16,24.78,3.79,3.47,13.61,4.62,4.36,5.52,47.3,,9.03,8.1,8.01,4.53,26.469136,22.716049,30.549383,0.338667,22.861111,80.92673
US_SC_45029,2022-07-17,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18496,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,21,18,50,-27,,5.24,6.43,4.69,13.8,8.48,6.25,4.46,5.4,12.51,6.97,5.5,5.09,5.02,8.54,4.75,5.85,3.94,4.05,6.73,4.71,8.66,22.54,7.37,,10.46,3.5,5.7,6.29,45.61,6.01,10.05,7.92,4.84,5.11,26.117284,22.419753,30.061728,0.127,22.944444,83.37997
US_SC_45029,2022-07-18,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18496,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,15,7,,-18,10,3.33,4.15,5.36,12.36,9.31,7.11,7.29,6.13,9.44,3.43,,4.02,4.27,13.59,5.66,7.88,3.97,6.39,5.62,,10.45,22.83,4.49,,11.2,5.85,,6.88,35.89,5.35,7.29,6.21,7.57,4.38,26.901235,23.358025,32.234568,3.471333,23.388889,81.70817
US_SC_45029,2022-07-19,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18496,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,18,11,-5,-22,12,4.8,7.81,,17.78,9.73,8.31,7.57,4.93,10.26,5.05,5.34,3.39,5.82,11.41,5.65,6.75,7.38,5.35,5.47,8.77,10.18,25.18,,,10.08,5.48,4.73,6.33,46.23,4.97,10.31,8.0,5.51,4.27,27.425926,23.851852,32.777778,0.9525,23.895833,81.61077
US_SC_45029,2022-07-20,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18496,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,15,10,15,-21,7,6.66,7.61,5.12,12.01,12.28,5.51,7.0,,12.27,,5.46,5.12,4.02,10.98,6.58,4.34,6.0,4.98,4.81,5.13,12.11,24.55,4.4,4.5,12.18,6.08,6.28,6.91,45.2,4.17,10.7,8.8,5.88,6.94,25.17284,22.401235,30.932099,2.921,22.930556,87.808882
US_SC_45029,2022-07-21,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,33,18529,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,17,14,-1,-20,5,3.68,9.27,8.19,14.39,9.07,7.07,8.67,6.76,11.62,3.23,7.38,4.17,7.36,8.09,5.87,4.88,6.74,6.27,5.42,4.95,8.68,27.35,5.51,3.48,13.2,,4.14,4.3,42.95,7.72,12.89,6.92,4.72,,27.425926,24.944444,31.858025,2.068286,23.625,81.864189
US_SC_45029,2022-07-22,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18529,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,6,9,10,-21,7,4.95,7.58,3.55,14.98,8.21,6.82,7.37,4.67,12.4,4.92,4.64,3.99,,8.18,3.9,6.74,4.41,,,3.27,8.59,31.63,5.08,,13.06,4.64,8.59,7.84,45.19,3.96,9.19,8.45,5.1,6.58,28.524691,24.808642,33.203704,0.0,24.0625,77.346775
US_SC_45029,2022-07-23,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18529,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,16,14,46,-16,2,4.74,6.67,,14.36,9.67,3.6,,4.16,10.02,5.02,,3.69,4.68,10.28,6.59,6.6,6.88,5.36,3.77,4.1,7.17,25.95,5.33,5.85,10.61,4.97,,5.56,38.99,5.22,7.15,8.57,5.37,4.95,26.5,21.987654,32.432099,20.7645,23.194444,82.310667
US_SC_45029,2022-07-24,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18529,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,23,23,46,-22,,4.69,5.08,5.71,16.62,6.14,5.69,5.33,5.63,11.05,5.32,7.92,4.17,3.34,10.25,6.37,3.3,7.38,4.89,3.66,4.14,8.61,31.74,8.11,,15.45,4.41,5.22,,40.79,6.95,13.48,6.4,6.21,6.73,27.518519,24.209877,32.055556,1.8796,24.048611,81.855456
US_SC_45029,2022-07-25,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18529,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,17,9,,-21,7,4.45,5.79,4.11,10.68,10.27,8.49,5.38,5.42,11.47,5.01,7.36,3.72,6.0,13.16,4.15,4.64,5.29,3.87,6.29,7.35,11.44,22.86,4.67,6.09,11.67,5.84,8.81,8.75,45.18,6.11,9.64,7.74,9.27,6.87,28.234568,24.141975,32.58642,0.0,23.520833,76.186468
US_SC_45029,2022-07-26,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18529,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,22,11,0,-24,6,7.05,6.69,4.48,14.33,8.45,5.41,7.43,5.67,11.26,,7.58,5.92,3.65,10.66,7.79,6.43,5.67,8.16,5.61,7.55,11.47,32.5,8.73,6.3,12.19,4.26,6.65,8.04,47.01,7.33,11.51,8.17,6.16,4.52,28.858025,25.080247,32.783951,0.028222,23.9375,75.206973
US_SC_45029,2022-07-27,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18529,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,21,13,0,-21,6,7.11,5.76,,13.54,8.33,7.84,5.84,4.75,11.19,,6.38,5.46,5.46,10.54,6.4,3.82,4.2,6.59,5.79,5.51,9.06,26.91,6.08,,11.76,5.69,5.54,5.92,42.03,6.18,11.01,7.12,6.69,6.47,28.925926,25.08642,33.376543,0.056444,23.430556,72.702206
US_SC_45029,2022-07-28,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,18,18547,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,17,8,13,-21,5,4.32,6.36,7.55,16.3,7.5,4.6,7.95,3.74,8.69,5.26,6.86,4.37,6.29,11.2,4.72,5.07,4.36,6.59,3.3,,8.63,31.69,6.25,4.08,13.74,4.06,6.24,8.08,38.04,5.0,12.88,8.59,5.44,6.97,29.080247,25.740741,33.098765,0.0,24.152778,75.228749
US_SC_45029,2022-07-29,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18547,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,13,13,4,-23,7,7.29,4.66,6.11,12.0,5.81,7.75,7.74,5.19,10.59,5.38,6.01,3.29,,13.29,3.54,4.91,4.45,4.85,5.24,6.98,10.08,22.82,6.3,,13.18,5.51,6.59,5.1,42.92,5.05,9.41,9.09,8.01,6.33,29.395833,25.555556,34.048611,0.0,24.309524,74.569874
US_SC_45029,2022-07-30,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18547,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,24,14,53,-11,2,5.24,8.22,3.65,13.91,7.08,5.47,5.64,,9.65,6.68,4.96,,,11.99,3.5,4.48,4.89,,3.84,4.76,8.57,19.58,7.82,,17.01,,6.76,4.4,44.38,7.55,9.77,6.64,8.02,3.69,29.479167,25.6875,34.173611,0.0,24.611111,75.692237
US_SC_45029,2022-07-31,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18547,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,28,23,53,-26,,7.79,5.71,6.65,19.97,8.46,7.88,6.84,4.01,12.86,6.34,5.97,,,9.45,5.58,4.15,5.32,4.44,4.58,5.17,10.28,31.86,6.44,,13.07,3.97,6.37,6.37,45.92,4.73,12.22,7.54,6.06,7.92,29.305556,25.576389,34.8125,0.0,23.52381,71.819783
US_SC_45029,2022-08-01,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18547,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,22,10,,-20,6,5.53,6.21,5.63,16.75,8.44,7.04,7.78,4.82,10.06,3.46,,3.76,4.17,10.0,,5.93,6.08,4.5,4.4,6.35,6.56,24.67,5.59,4.73,12.54,6.89,3.68,3.99,40.97,6.89,11.75,8.08,4.96,6.98,29.583333,25.402778,35.25,0.0,23.333333,69.47513
US_SC_45029,2022-08-02,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18547,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,22,12,-7,-20,6,5.0,6.36,,13.47,8.05,5.89,6.89,3.62,8.02,6.41,3.89,4.18,4.73,12.48,6.44,7.48,4.88,3.95,,7.25,14.25,36.61,5.61,3.65,13.43,,4.4,6.49,52.7,3.63,11.45,8.2,6.25,9.52,29.305556,25.548611,34.791667,0.0,23.071429,69.842121
US_SC_45029,2022-08-03,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18547,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,24,12,-10,-19,7,6.5,8.26,3.61,19.08,6.45,6.39,7.93,6.74,11.46,3.66,6.83,4.67,4.37,11.7,3.92,4.88,3.94,8.01,3.78,6.98,9.71,29.24,7.49,4.96,16.38,5.2,4.66,6.5,47.72,5.14,11.07,9.5,4.62,5.06,28.340278,24.347222,33.590278,0.0,24.357143,80.048645
US_SC_45029,2022-08-04,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,25,18572,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,18,14,5,-19,5,5.43,5.55,4.42,14.72,9.81,5.21,5.87,3.78,10.24,,5.2,4.29,4.67,13.22,3.41,7.34,5.51,5.05,7.61,5.38,8.02,28.66,6.16,4.33,13.74,4.3,5.4,5.09,48.51,5.31,11.89,7.1,6.23,5.69,27.194444,23.597222,32.611111,0.508,22.936508,78.732353
US_SC_45029,2022-08-05,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18572,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,3,4,0,-19,7,6.58,6.92,,13.71,7.0,8.02,6.26,5.4,9.38,5.52,4.37,,3.74,12.25,6.59,6.42,6.27,3.89,6.81,4.97,5.42,26.24,7.8,6.58,10.73,,3.76,4.49,49.38,4.58,12.48,7.85,5.32,5.93,27.222222,23.923611,31.229167,0.127,23.65873,82.231184
US_SC_45029,2022-08-06,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18572,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,13,14,40,-18,1,,6.64,,15.25,7.59,5.39,5.65,3.91,6.11,5.25,6.13,4.46,,6.91,5.43,4.95,4.3,,,5.46,7.7,23.05,3.9,,10.66,6.32,4.69,3.84,40.57,4.41,10.55,9.93,5.43,4.02,27.326389,24.236111,31.708333,0.381,23.81746,82.325369
US_SC_45029,2022-08-07,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18572,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,23,17,52,-23,,5.3,4.84,3.78,15.05,8.17,5.71,5.34,3.53,10.05,6.3,6.04,,4.16,8.22,5.8,5.5,3.95,5.38,3.39,,10.4,28.89,5.99,3.94,12.77,3.69,,4.9,39.97,5.0,10.69,7.33,8.11,6.36,26.854167,23.597222,31.791667,0.0,22.5,78.747949
US_SC_45029,2022-08-08,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18572,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,14,14,,-21,6,6.66,8.63,4.83,14.16,5.19,7.05,7.31,4.91,10.81,5.38,4.83,3.38,4.51,9.77,4.88,,4.96,5.94,4.81,7.65,8.65,29.03,5.62,4.62,13.79,4.44,5.0,6.26,49.52,3.7,10.81,9.0,5.58,5.85,25.902778,22.840278,30.951389,0.0,22.793651,84.023928
US_SC_45029,2022-08-09,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,0,18572,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,20,9,-7,-22,5,7.77,5.56,,14.93,6.08,6.33,8.78,6.73,8.12,4.2,8.63,,,10.04,5.05,6.32,6.02,3.41,5.48,5.63,8.42,28.81,7.42,5.99,11.49,4.23,4.98,8.24,46.28,,10.41,6.71,6.77,6.74,27.625,23.138889,32.555556,4.426857,20.920635,69.121595
