location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55091,2020-03-12,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,0,97.4,20.51,4.466667,2.572222,7.372222,0.85725,30.48,2.394444,86.468112
US_WI_55091,2020-03-13,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-2,83.18,,0.605556,-2.277778,4.233333,0.7112,,-6.711111,58.223332
US_WI_55091,2020-03-14,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,82.81,,-2.138889,-4.277778,0.8,0.0,,-9.005556,59.425832
US_WI_55091,2020-03-15,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,94.25,33.44,-2.066667,-6.988889,3.783333,0.0,,-7.55,66.196962
US_WI_55091,2020-03-16,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-2,100.0,22.5,0.65,-1.75,3.138889,0.084667,,-2.816667,77.665196
US_WI_55091,2020-03-17,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-4,80.31,20.39,0.983333,-3.255556,6.55,0.028222,,-6.227778,58.747121
US_WI_55091,2020-03-18,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-16,64.08,40.05,3.2,1.116667,5.733333,0.0,,-0.6,76.348736
US_WI_55091,2020-03-19,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-19,76.33,36.08,3.533333,1.75,4.911111,5.559778,,2.716667,94.454432
US_WI_55091,2020-03-20,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,-50,-21,65.86,,-1.011111,-4.777778,2.388889,8.438444,,-5.766667,70.316525
US_WI_55091,2020-03-21,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,-50,,43.34,29.89,-3.344444,-7.522222,1.633333,0.169333,30.48,-10.944444,56.067349
US_WI_55091,2020-03-22,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,48.07,43.7,0.65,-2.261111,5.294444,0.127,,-4.494444,68.594964
US_WI_55091,2020-03-23,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-27,52.55,24.96,1.727778,-0.344444,4.738889,1.016,,-0.622222,84.465326
US_WI_55091,2020-03-24,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-28,44.21,28.13,4.533333,1.033333,9.694444,0.28575,30.48,1.866667,82.922808
US_WI_55091,2020-03-25,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-33,46.07,,6.177778,4.355556,8.005556,2.906889,,3.677778,84.069023
US_WI_55091,2020-03-26,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-34,51.25,,4.283333,-0.027778,9.811111,6.561667,,1.533333,82.451834
US_WI_55091,2020-03-27,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,-55,-29,39.77,35.35,6.172222,0.766667,13.016667,0.0,,1.944444,74.491097
US_WI_55091,2020-03-28,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,-64,,,27.4,7.605556,5.422222,11.733333,2.737556,,4.777778,82.439799
US_WI_55091,2020-03-29,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,30.4,34.2,4.405556,1.272222,6.994444,17.78,,2.883333,89.892325
US_WI_55091,2020-03-30,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-29,34.77,37.25,5.827778,-0.938889,14.188889,1.905,,-1.355556,60.121862
US_WI_55091,2020-03-31,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-22,29.1,30.37,5.588889,-1.227778,12.161111,0.0,,-2.683333,55.444448
US_WI_55091,2020-04-01,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-32,37.99,30.39,5.127778,-1.05,12.805556,0.0,,-0.883333,65.313701
US_WI_55091,2020-04-02,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-33,48.83,29.56,10.533333,6.138889,17.294444,0.0,,2.311111,56.875581
US_WI_55091,2020-04-03,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,-55,-33,36.31,37.48,4.744444,-2.9,15.944444,1.128889,,1.172222,77.718508
US_WI_55091,2020-04-04,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,-36,,34.59,,-1.505556,-6.088889,6.161111,2.8956,,-6.116667,71.091221
US_WI_55091,2020-04-05,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,33.23,33.23,3.222222,-4.411111,13.811111,0.6858,30.48,-4.566667,56.910053
US_WI_55091,2020-04-06,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-36,30.4,36.48,8.338889,2.905556,13.755556,0.0,,0.166667,56.543724
US_WI_55091,2020-04-07,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-30,28.38,36.12,11.838889,8.244444,18.872222,0.987778,,9.044444,83.106857
US_WI_55091,2020-04-08,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-37,38.15,30.52,10.005556,4.288889,17.727778,0.2286,,2.066667,58.363619
US_WI_55091,2020-04-09,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-41,32.23,33.58,2.905556,-0.372222,9.883333,0.169333,,-5.4,54.537891
US_WI_55091,2020-04-10,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-33,25.18,41.96,2.227778,-2.222222,8.561111,0.0254,,-6.783333,51.574047
US_WI_55091,2020-04-11,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,27.25,6.133333,-1.372222,15.677778,0.0,,-4.222222,47.587466
US_WI_55091,2020-04-12,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,29.47,4.611111,-0.916667,13.788889,0.254,,-2.344444,60.812771
US_WI_55091,2020-04-13,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-31,26.85,28.07,-1.855556,-5.355556,1.172222,9.4488,,-7.266667,66.643845
US_WI_55091,2020-04-14,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-27,35.5,34.27,-3.894444,-7.294444,-0.816667,1.143,200.66,-9.611111,64.631512
US_WI_55091,2020-04-15,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-34,19.07,36.96,-4.494444,-9.016667,-0.066667,0.084667,114.3,-11.1,60.28964
US_WI_55091,2020-04-16,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-33,,24.6,-0.966667,-6.533333,5.583333,0.0,104.14,-9.4,53.011871
US_WI_55091,2020-04-17,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-31,25.16,35.22,2.95,-2.133333,8.272222,0.0,88.9,-6.022222,52.040246
US_WI_55091,2020-04-18,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,,7.172222,0.661111,18.694444,0.0,40.64,-3.072222,48.34227
US_WI_55091,2020-04-19,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,34.83,7.683333,2.005556,15.516667,0.0,,-3.472222,45.306454
US_WI_55091,2020-04-20,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-30,21.48,29.06,6.733333,-0.372222,15.294444,0.084667,,-3.233333,49.169358
US_WI_55091,2020-04-21,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-24,,21.64,3.416667,-2.155556,10.094444,0.282222,,-8.905556,40.259888
US_WI_55091,2020-04-22,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-26,28.78,27.47,9.433333,3.344444,19.494444,0.0,,-2.677778,42.675727
US_WI_55091,2020-04-23,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-31,29.51,33.54,8.033333,2.066667,15.405556,0.108857,,1.116667,61.862455
US_WI_55091,2020-04-24,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-28,27.84,20.24,9.777778,3.494444,17.911111,0.2032,,2.322222,59.904405
US_WI_55091,2020-04-25,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,,12.127778,3.683333,20.144444,0.0,,1.983333,50.115548
US_WI_55091,2020-04-26,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,34.5,12.427778,4.433333,20.022222,0.338667,,1.177778,46.435933
US_WI_55091,2020-04-27,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-30,23.99,34.09,14.066667,8.5,22.277778,0.818444,,4.972222,54.612622
US_WI_55091,2020-04-28,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-28,22.61,20.1,11.616667,7.322222,20.922222,10.922,,6.011111,68.929287
US_WI_55091,2020-04-29,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-31,23.04,31.99,9.166667,6.016667,15.255556,5.36575,,5.15,76.056375
US_WI_55091,2020-04-30,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-28,,,11.422222,4.438889,18.933333,0.1016,,1.372222,50.183652
US_WI_55091,2020-05-01,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-27,,28.74,13.422222,6.05,22.588889,0.036286,,1.916667,46.255661
US_WI_55091,2020-05-02,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,31.16,18.55,11.116667,23.838889,0.0,,4.95,40.799579
US_WI_55091,2020-05-03,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,25.12,14.627778,6.672222,20.866667,0.0,,0.216667,37.515352
US_WI_55091,2020-05-04,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-28,,28.28,9.383333,2.672222,17.144444,0.0,,-0.788889,49.149891
US_WI_55091,2020-05-05,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-21,40.01,26.26,10.061111,5.911111,14.066667,0.0,,-1.3,45.541841
US_WI_55091,2020-05-06,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-24,,,11.255556,4.716667,18.177778,0.0,,0.05,46.542616
US_WI_55091,2020-05-07,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-29,35.97,26.64,10.955556,4.238889,16.916667,0.0,,-4.472222,33.860891
US_WI_55091,2020-05-08,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-29,,,5.655556,0.127778,13.183333,0.0,,-9.677778,32.378032
US_WI_55091,2020-05-09,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,50.09,5.661111,-2.344444,15.755556,0.508,,-7.027778,39.845298
US_WI_55091,2020-05-10,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,33.89,5.35,2.45,10.177778,2.624667,,1.033333,73.878095
US_WI_55091,2020-05-11,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-25,,37.61,7.016667,2.066667,12.311111,0.889,,-3.766667,46.522566
US_WI_55091,2020-05-12,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-23,23.93,40.3,6.772222,-1.472222,14.216667,0.0,,-7.85,34.889119
US_WI_55091,2020-05-13,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,,,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-25,32.37,39.56,10.138889,3.094444,16.85,0.0,,-3.522222,38.403229
US_WI_55091,2020-05-14,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,,,1,0,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-23,,31.61,13.6,9.522222,21.033333,1.495778,,9.055556,74.132889
US_WI_55091,2020-05-15,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1,0,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-23,36.95,24.64,14.872222,7.683333,21.194444,0.4572,,5.561111,53.888339
US_WI_55091,2020-05-16,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1,0,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,27.56,38.28,15.116667,8.705556,21.777778,0.056444,,5.761111,53.701577
US_WI_55091,2020-05-17,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1,0,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,23.19,35.4,11.788889,8.955556,18.822222,22.888222,,9.244444,84.603744
US_WI_55091,2020-05-18,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1,0,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-21,20.04,28.3,11.855556,9.327778,15.8,31.270222,,8.577778,81.004332
US_WI_55091,2020-05-19,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1,0,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-20,21.27,26.59,14.238889,10.611111,20.411111,0.635,,8.488889,69.030666
US_WI_55091,2020-05-20,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1,0,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-21,,30.68,18.016667,12.872222,24.922222,0.0,,10.733333,62.724792
US_WI_55091,2020-05-21,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1,0,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-22,27.73,31.7,16.866667,12.011111,23.85,0.0,,10.422222,66.109707
US_WI_55091,2020-05-22,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1,0,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-22,24.34,,16.416667,13.922222,19.583333,0.0,,11.538889,73.012687
US_WI_55091,2020-05-23,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1,0,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,,17.616667,14.944444,21.75,0.790222,,13.777778,78.342956
US_WI_55091,2020-05-24,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1,0,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,25.3,,18.4,13.655556,25.855556,5.81025,,15.527778,83.431063
US_WI_55091,2020-05-25,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1,0,,,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-67,,32.51,21.477778,17.261111,25.961111,1.9685,,17.494444,78.123721
