location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13137,2022-04-30,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,0,0,10176,263,0,18221,0,0,0,0,0,0,0,0,0,0,166,197,621,1566,1214,1179,1278,1009,683,425,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,10,14,-6,-1,6.47,7.05,2.94,19.4,8.62,5.09,3.53,4.31,3.53,3.33,,7.64,3.92,4.12,4.9,7.25,9.8,4.31,5.49,3.72,3.72,5.09,5.09,3.13,7.05,20.38,4.7,3.33,9.01,6.27,4.51,5.29,5.49,36.25,3.33,7.64,6.47,3.33,5.29,,3.72,18.327778,9.383333,26.372222,0.0,,10.777778,61.513985
US_GA_13137,2022-05-01,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,0,0,10176,263,1,18222,0,0,0,0,0,0,0,0,0,0,166,197,621,1566,1214,1179,1278,1009,683,425,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,13,12,-12,,4.41,7.16,5.33,18.37,6.98,5.33,,4.41,4.96,,,8.08,4.22,3.49,3.31,5.33,9.0,4.59,4.78,3.86,5.88,,4.04,4.22,4.59,22.04,5.88,2.75,10.1,,4.41,4.04,5.69,40.78,4.04,12.12,10.1,5.69,4.04,2.94,,21.055556,14.438889,26.688889,0.3175,,14.505556,66.264587
US_GA_13137,2022-05-02,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,5,0,10181,263,0,18222,0,0,0,0,0,0,0,0,0,0,166,197,621,1566,1214,1179,1278,1009,683,425,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,12,12,-16,4,4.35,6.86,5.19,16.23,6.86,5.69,3.85,5.19,4.52,3.85,,8.37,4.35,6.02,3.18,5.02,11.54,5.02,4.85,3.51,4.18,,5.02,4.52,11.21,22.92,7.53,,10.71,3.68,5.35,5.86,7.86,43.33,5.69,9.03,4.18,5.52,4.18,3.51,3.68,21.638889,14.638889,29.683333,0.0635,,14.8,65.208662
US_GA_13137,2022-05-03,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,0,0,10181,263,17,18239,0,0,0,0,0,0,0,0,0,0,166,197,621,1566,1214,1179,1278,1009,683,425,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,17,11,-16,3,5.63,7.33,5.8,18.42,8.02,6.48,4.26,4.78,3.41,3.07,2.56,9.21,4.43,5.8,3.58,6.31,10.58,5.29,6.48,4.09,4.09,5.12,6.14,3.41,11.26,27.46,5.63,3.41,10.23,,5.8,4.43,5.8,43.16,3.41,10.23,7.85,9.21,6.31,2.56,3.24,22.222222,14.627778,29.883333,0.0,,14.816667,63.041684
US_GA_13137,2022-05-04,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,1,1,10182,264,0,18239,1,0,1,0,3,0,0,2,2,4,167,197,622,1566,1217,1179,1278,1011,685,429,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,10,9,-15,2,,8.21,4.72,17.47,7.68,5.07,4.02,7.51,3.49,3.49,,11.7,3.32,6.11,4.54,4.02,12.4,5.94,4.19,2.97,5.24,5.94,4.54,2.97,8.04,19.74,3.84,,8.56,4.19,2.79,6.29,4.89,40.35,3.84,9.78,5.24,7.34,4.54,3.49,2.44,22.594444,16.138889,29.538889,3.120571,,16.416667,68.278501
US_GA_13137,2022-05-05,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,0,0,10182,264,0,18239,0,0,0,0,0,0,0,0,0,0,167,197,622,1566,1217,1179,1278,1011,685,429,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,15,11,-14,1,6.9,6.9,4.6,19.8,7.25,,2.65,6.54,4.78,2.83,,6.9,3.36,3.89,4.07,4.07,11.85,5.13,5.48,4.42,3.01,6.01,4.24,3.54,11.49,19.98,4.24,,13.62,3.36,5.13,3.71,3.89,45.27,3.89,9.9,6.54,5.13,5.66,3.36,3.36,21.677778,13.7,29.95,0.0508,,14.877778,65.429018
US_GA_13137,2022-05-06,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,0,0,10182,264,8,18247,0,0,0,0,0,0,0,0,0,0,167,197,622,1566,1217,1179,1278,1011,685,429,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,11,10,-15,4,4.94,5.8,5.46,15.0,7.16,5.29,,6.14,3.41,2.9,,7.84,3.24,4.43,4.09,3.58,10.74,6.31,6.31,2.39,4.26,3.75,3.92,,12.96,20.97,7.33,3.75,6.14,,3.92,3.41,4.77,40.74,3.41,5.8,5.29,,2.56,5.63,2.9,21.827778,16.011111,28.25,2.54,,16.783333,73.340606
US_GA_13137,2022-05-07,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,0,0,10182,264,2,18249,0,0,0,0,0,0,0,0,0,0,167,197,622,1566,1217,1179,1278,1011,685,429,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,13,23,-6,-1,5.19,6.39,4.39,16.37,6.19,6.59,,4.19,5.39,,5.19,6.99,,4.19,3.39,2.79,6.59,4.39,,3.0,4.59,4.19,3.59,,8.78,22.76,7.19,,9.98,,,3.79,4.39,40.13,,11.58,7.39,,7.79,3.19,,17.194444,14.072222,23.455556,4.487333,,11.483333,69.930316
US_GA_13137,2022-05-08,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,0,0,10182,264,0,18249,0,0,0,0,0,0,0,0,0,0,167,197,622,1566,1217,1179,1278,1011,685,429,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,10,25,-17,,5.26,8.18,3.31,19.09,6.62,3.31,,6.82,4.67,3.9,,7.01,2.73,3.31,,3.12,6.23,4.87,3.7,,5.65,5.84,,3.12,5.84,17.53,3.12,3.12,12.27,3.7,,3.51,4.67,37.2,3.51,10.91,7.99,3.9,3.7,3.9,3.12,15.383333,11.144444,22.072222,0.028222,,10.238889,71.585282
US_GA_13137,2022-05-09,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,0,0,10182,264,0,18249,0,0,0,0,0,0,0,0,0,0,167,197,622,1566,1217,1179,1278,1011,685,429,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,7,12,-19,3,5.88,7.43,5.01,16.94,6.05,5.7,2.94,5.01,3.98,4.67,,7.95,3.28,5.18,4.67,5.01,11.58,3.98,3.98,3.11,6.39,5.18,3.8,5.01,9.85,16.42,7.43,3.28,11.06,,3.98,4.49,4.15,42.69,5.88,12.79,6.22,4.84,3.8,3.98,2.94,16.183333,10.894444,23.422222,0.0,,8.661111,61.128591
US_GA_13137,2022-05-10,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,0,0,10182,264,12,18261,0,0,0,0,0,0,0,0,0,0,167,197,622,1566,1217,1179,1278,1011,685,429,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,11,7,-17,3,4.97,6.04,3.19,18.1,7.28,5.86,5.86,5.5,4.79,5.15,4.08,9.58,3.19,3.55,4.79,4.08,10.29,5.5,5.33,3.9,4.08,3.73,,3.02,10.83,22.72,5.5,3.9,9.05,3.19,3.19,3.73,5.5,43.13,4.44,11.71,8.88,4.97,5.5,4.26,3.37,17.805556,9.655556,27.65,0.0,,8.688889,55.638383
US_GA_13137,2022-05-11,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,10,0,10192,264,0,18261,0,-1,1,3,2,1,5,2,1,1,167,196,623,1569,1219,1180,1283,1013,686,430,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,10,11,-16,2,3.92,7.84,4.28,16.39,10.69,6.41,4.63,5.88,3.38,2.49,,7.84,2.85,3.21,3.38,4.63,12.47,7.12,4.99,4.28,4.45,4.28,4.63,4.45,9.97,26.01,4.99,4.1,11.4,3.56,4.63,,6.59,42.4,6.77,10.69,7.84,6.06,4.63,,4.1,19.455556,10.794444,28.094444,0.0,,10.494444,56.677251
US_GA_13137,2022-05-12,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,0,0,10192,264,3,18264,0,0,0,0,0,0,0,0,0,0,167,196,623,1569,1219,1180,1283,1013,686,430,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,11,7,-14,2,6.26,5.9,5.54,18.42,6.44,6.98,4.29,6.26,,2.68,2.86,9.48,3.4,3.04,4.11,5.19,12.34,4.29,6.26,5.37,4.47,3.4,4.11,,9.66,22.36,4.29,,8.59,3.94,3.94,3.94,5.19,42.75,7.51,10.38,6.98,6.26,6.98,3.4,4.65,20.461111,11.8,28.483333,0.0,,11.444444,56.42396
US_GA_13137,2022-05-13,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,0,0,10192,264,5,18269,0,0,0,0,0,0,0,0,0,0,167,196,623,1569,1219,1180,1283,1013,686,430,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,5,6,-14,2,5.32,7.16,3.49,19.45,7.34,6.97,4.04,4.96,3.67,5.14,,9.91,2.94,4.04,4.41,4.41,6.42,3.3,5.51,4.59,4.41,,,3.85,5.32,18.9,8.07,2.57,8.07,,5.32,4.04,5.87,40.74,3.67,10.64,8.26,3.85,5.32,4.04,4.04,20.372222,15.083333,27.355556,5.545667,,14.461111,68.942071
US_GA_13137,2022-05-14,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,3,18272,0,0,0,0,0,0,0,0,0,0,167,196,623,1569,1219,1180,1283,1013,686,430,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,4,10,-12,0,5.98,5.58,4.59,19.14,6.98,6.58,,5.78,4.19,3.99,,9.37,4.79,4.19,,4.19,9.17,5.18,3.99,,6.18,3.79,3.99,4.39,5.98,20.34,5.38,3.19,11.17,4.79,3.39,,3.39,44.27,4.39,12.56,7.58,4.59,4.79,3.19,,19.622222,14.133333,27.5,0.254,,15.055556,75.114302
US_GA_13137,2022-05-15,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,0,18272,0,0,0,0,0,0,0,0,0,0,167,196,623,1569,1219,1180,1283,1013,686,430,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,5,14,-18,,7.19,8.52,5.87,17.03,6.62,7.76,2.65,6.62,4.73,4.35,2.65,10.79,3.41,4.73,,4.16,7.95,4.16,4.92,5.11,3.79,3.22,4.35,,8.33,19.68,5.11,,9.84,2.65,4.73,4.73,4.35,40.88,3.6,14.57,7.0,4.54,5.49,8.52,,21.355556,15.05,28.361111,0.5715,,16.211111,72.865648
US_GA_13137,2022-05-16,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,0,18272,0,0,0,0,0,0,0,0,0,0,167,196,623,1569,1219,1180,1283,1013,686,430,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,8,9,-17,4,4.06,8.12,4.23,20.29,8.62,5.75,6.09,4.9,3.55,2.54,,7.95,5.24,4.9,2.87,5.92,10.48,3.55,5.24,2.71,4.06,5.07,4.73,4.4,8.62,24.52,4.9,3.04,13.7,2.87,4.57,4.06,6.26,42.1,4.23,11.67,6.93,5.58,5.24,4.4,,22.2,15.355556,29.7,0.169333,,15.544444,66.272286
US_GA_13137,2022-05-17,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,9,18281,0,0,0,0,0,0,0,0,0,0,167,196,623,1569,1219,1180,1283,1013,686,430,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,12,8,-17,2,5.89,6.9,4.04,16.32,6.73,6.06,4.37,8.07,6.06,3.53,3.2,6.56,4.37,3.87,5.05,3.7,6.56,6.06,5.05,3.87,4.71,4.04,4.04,2.86,8.07,21.53,6.73,2.86,11.27,3.03,5.05,5.38,3.53,47.1,7.07,10.09,6.9,2.86,6.56,3.53,5.05,20.388889,11.333333,28.944444,0.0,,9.527778,50.033441
US_GA_13137,2022-05-18,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,0,18281,1,-1,2,3,0,5,10,11,2,0,168,195,625,1572,1219,1185,1293,1024,688,430,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,7,13,-16,2,7.82,4.76,6.63,16.99,8.15,4.76,4.59,6.63,2.72,2.55,3.91,8.32,3.74,4.25,3.06,4.59,8.49,5.1,4.93,3.4,4.59,5.95,6.63,2.55,8.66,24.98,5.78,3.23,10.7,3.74,5.61,4.59,6.8,38.06,5.95,11.55,7.31,3.91,4.93,3.57,5.95,20.672222,11.433333,30.177778,0.0,,11.005556,54.291458
US_GA_13137,2022-05-19,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,2,18283,0,0,0,0,0,0,0,0,0,0,168,195,625,1572,1219,1185,1293,1024,688,430,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,10,14,-16,2,7.23,4.88,2.86,16.99,6.39,5.21,3.03,6.06,4.54,,2.69,8.41,4.37,6.73,4.54,6.39,9.59,4.71,5.89,3.03,4.54,3.53,5.05,,7.57,24.56,5.72,3.03,7.91,3.7,5.72,6.56,5.05,42.73,5.38,8.92,8.24,4.37,4.04,5.55,3.7,24.372222,14.305556,32.872222,0.056444,,15.394444,57.662378
US_GA_13137,2022-05-20,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,0,18283,0,0,0,0,0,0,0,0,0,0,168,195,625,1572,1219,1185,1293,1024,688,430,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,8,14,-19,2,4.94,6.89,4.77,18.01,5.83,6.53,4.06,6.0,5.47,7.24,,10.06,3.53,5.83,3.35,3.71,6.71,4.24,4.94,6.0,5.65,5.12,3.88,3.35,6.89,26.31,4.41,2.83,10.59,3.0,3.18,4.94,5.12,43.61,2.47,12.18,7.59,2.65,6.89,3.71,2.47,25.155556,17.627778,32.316667,0.0,,16.8,60.036973
US_GA_13137,2022-05-21,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,2,18285,0,0,0,0,0,0,0,0,0,0,168,195,625,1572,1219,1185,1293,1024,688,430,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,9,18,-20,-1,6.37,6.17,5.97,17.52,6.57,3.98,5.38,4.18,3.78,3.58,,7.37,,4.18,3.98,,7.96,6.57,5.97,5.38,3.58,5.38,3.98,3.58,7.96,23.89,6.97,,12.94,,5.18,4.58,5.77,31.86,4.78,10.15,9.16,6.17,3.78,2.99,2.79,24.261111,18.061111,31.277778,0.465667,,17.427778,65.834716
US_GA_13137,2022-05-22,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,0,18285,0,0,0,0,0,0,0,0,0,0,168,195,625,1572,1219,1185,1293,1024,688,430,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,6,15,-22,,5.28,6.41,5.28,17.16,7.92,8.86,4.34,4.53,4.15,3.77,3.21,9.62,,8.67,5.47,4.71,7.54,7.16,3.96,4.15,4.53,6.6,2.83,,6.6,23.94,8.11,3.77,11.12,3.39,4.9,3.77,6.03,40.53,3.96,12.63,9.05,3.96,4.34,3.21,,24.055556,18.211111,30.838889,1.0795,,17.833333,68.461047
US_GA_13137,2022-05-23,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,,,,,0,18285,0,0,0,0,0,0,0,0,0,0,168,195,625,1572,1219,1185,1293,1024,688,430,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,14,41,76,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-4,2,-19,7,5.02,6.96,4.21,15.06,7.29,6.96,3.08,5.34,4.86,,3.24,7.77,5.18,3.24,3.56,6.96,8.91,7.45,6.32,3.4,4.05,3.56,3.89,3.89,9.56,27.54,6.16,3.56,11.34,3.08,3.73,3.4,6.48,42.11,7.45,11.34,7.77,3.89,6.64,2.92,4.86,21.094444,18.883333,27.311111,11.974286,,18.111111,83.514807
