location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_FL_12093,2020-02-12,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,,,,,,,5.69,9.33,3.41,10.69,5.46,5.69,4.32,4.55,14.56,3.41,10.24,5.23,6.6,6.14,8.19,,3.64,4.78,4.55,10.24,27.99,9.78,10.47,3.64,5.01,5.01,38.91,5.23,5.23,7.51,3.41,3.87,23.772222,18.866667,28.794444,0.072571,20.472222,81.283555
US_FL_12093,2020-02-13,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,,,,,,,5.03,5.03,4.57,14.85,4.57,5.48,5.48,3.43,17.13,,5.94,,9.59,3.43,4.57,4.34,3.65,4.8,4.34,10.96,26.96,5.48,5.48,,6.85,7.31,37.92,4.34,8.91,8.45,7.08,4.57,24.544444,20.077778,30.316667,0.112889,20.618056,77.800217
US_FL_12093,2020-02-14,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,,,,,,,,5.14,6.12,10.28,4.65,8.81,7.83,4.65,14.2,,5.88,,6.37,,4.16,,6.12,4.16,5.14,11.26,19.1,7.59,9.06,5.14,3.43,6.12,37.71,,4.9,5.14,3.67,3.92,22.45,19.572222,28.55,0.09525,20.430556,87.997536
US_FL_12093,2020-02-15,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,7,2,26,3,-1,,,9.92,,11.29,4.96,4.68,5.79,3.86,13.5,3.86,5.51,4.41,8.26,4.41,7.16,7.99,3.86,4.13,,11.02,19.56,6.89,8.54,,,6.89,39.39,,6.34,6.34,,3.86,20.427778,16.983333,25.694444,1.862667,16.680556,78.663144
US_FL_12093,2020-02-16,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,4,1,8,14,-5,,5.84,7.7,3.72,10.35,11.15,8.76,5.84,5.04,14.07,5.04,7.7,4.25,6.9,5.04,6.37,,3.72,7.17,5.84,10.88,16.46,6.64,5.31,,5.58,5.04,41.95,4.51,4.51,7.7,,5.58,21.738889,17.505556,26.311111,0.310444,17.993056,78.831774
US_FL_12093,2020-02-17,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,2,1,6,38,-19,2,5.6,8.65,3.56,12.46,7.63,8.14,8.14,7.12,17.04,,11.45,,11.96,4.58,,6.61,6.87,,5.85,9.16,25.69,5.34,5.85,4.58,4.83,7.63,45.53,3.82,5.09,7.12,4.58,6.11,21.805556,17.344444,27.011111,2.413,19.222222,84.565192
US_FL_12093,2020-02-18,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,6,-1,14,19,-1,1,4.47,8.5,10.96,12.75,7.61,3.13,7.61,8.95,18.34,,8.5,5.37,9.17,4.7,4.92,4.03,,6.71,4.25,9.17,23.49,4.47,7.83,4.47,5.37,4.92,37.14,4.25,8.28,5.37,5.15,3.8,23.228395,18.580247,27.802469,0.028222,19.730159,80.437376
US_FL_12093,2020-02-19,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,5,-2,11,0,0,0,3.33,6.0,5.78,13.77,5.55,6.0,3.55,5.11,11.33,,6.0,7.11,12.22,3.55,4.67,4.0,4.44,,3.78,13.11,27.1,6.89,8.22,3.78,4.0,6.0,37.99,4.89,6.66,4.89,6.66,6.0,23.660494,19.617284,28.666667,2.003778,20.492063,82.274696
US_FL_12093,2020-02-20,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,6,1,11,11,1,0,5.32,9.97,3.33,11.53,9.09,6.43,3.77,5.32,12.63,4.88,7.09,3.77,10.2,5.76,5.76,4.66,3.33,4.88,,9.31,32.8,5.76,4.88,3.77,4.21,6.21,37.68,3.77,6.43,9.53,5.1,4.88,23.419753,19.197531,28.722222,0.282222,20.309524,82.542278
US_FL_12093,2020-02-21,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,2,-2,0,7,-1,2,5.47,8.32,4.38,8.54,6.79,4.6,6.13,,10.95,4.82,5.91,5.69,6.13,4.6,4.6,6.35,4.16,5.04,3.5,7.88,24.3,4.16,4.38,3.06,3.28,5.69,35.69,,3.72,5.47,3.72,5.04,17.95679,13.259259,26.030864,0.34925,15.404762,85.032243
US_FL_12093,2020-02-22,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,6,-3,40,6,3,,,9.01,4.64,11.47,5.19,8.46,6.01,,10.65,6.01,5.73,6.01,9.83,,5.19,5.19,,4.09,5.46,9.28,21.84,6.55,10.92,3.82,5.19,3.82,33.85,,8.19,7.92,,4.64,16.382716,11.580247,22.820988,0.73025,9.944444,64.952613
US_FL_12093,2020-02-23,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,7,3,27,15,-3,,6.56,9.84,,12.03,6.01,5.47,6.29,5.19,12.57,,7.65,,9.84,4.65,4.92,4.65,,4.1,6.01,7.38,23.78,6.01,6.29,,4.1,5.47,37.99,,6.29,7.65,6.01,5.19,17.796296,12.660494,24.259259,0.381,12.095238,68.852375
US_FL_12093,2020-02-24,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,4,6,21,-4,2,1,3.58,6.7,5.36,7.6,6.93,8.04,5.81,4.02,13.18,3.35,5.59,3.8,6.7,,5.59,4.02,3.8,,4.25,8.49,32.84,6.03,7.15,5.14,4.02,5.14,37.98,,5.59,6.03,,5.59,18.845679,12.783951,24.95679,0.0,12.912698,69.033449
US_FL_12093,2020-02-25,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,9,-1,8,0,1,0,3.81,7.84,4.25,11.2,7.62,5.38,6.05,7.39,23.74,4.48,6.72,3.58,9.41,4.48,4.48,5.6,4.7,,5.15,9.63,38.07,5.38,6.05,4.7,4.93,5.15,38.97,6.05,7.39,6.72,5.15,3.36,22.216049,14.512346,29.901235,0.0,16.642857,70.193676
US_FL_12093,2020-02-26,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,13,4,-2,-7,4,1,,8.65,,9.3,10.6,7.35,3.46,3.46,20.55,,7.57,,10.81,5.41,4.54,5.84,3.46,,4.54,8.87,33.3,4.76,8.0,5.84,3.46,5.62,31.14,3.03,6.49,6.49,4.33,,22.91358,17.358025,29.975309,1.886857,18.912698,77.528599
US_FL_12093,2020-02-27,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,16,11,0,8,3,0,3.09,7.95,3.31,7.72,7.72,5.3,5.52,4.86,26.27,5.52,6.18,3.97,10.59,5.74,3.75,7.72,,3.31,,9.71,43.04,4.41,5.74,3.31,,7.28,40.61,6.4,5.96,6.18,5.08,4.63,16.216049,11.950617,20.271605,6.458857,9.380952,63.561933
US_FL_12093,2020-02-28,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,12,7,-10,7,-1,0,3.87,8.42,5.23,9.1,7.28,5.46,5.01,,21.39,,9.79,,7.05,,,4.78,5.69,,4.1,9.56,35.95,7.05,7.05,,3.64,5.01,34.13,3.41,6.6,3.64,,5.92,11.450617,5.765432,18.203704,0.0,3.238095,56.823926
US_FL_12093,2020-02-29,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,10,1,17,1,2,,4.39,8.78,,10.98,7.13,,5.49,,21.95,4.67,10.98,,9.88,5.21,4.67,,5.21,3.84,5.49,9.33,34.3,7.13,8.78,,5.21,6.04,37.87,,7.13,5.49,6.59,6.04,12.660494,6.228395,19.481481,0.0,2.190476,48.804181
US_FL_12093,2020-03-01,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,10,3,16,16,-2,,6.5,8.93,3.79,9.2,7.58,6.5,4.87,3.79,27.61,,12.99,6.22,6.5,6.77,,4.6,3.79,4.06,,9.74,42.22,7.58,9.2,5.41,4.87,5.68,39.25,4.33,8.39,3.79,7.04,,13.790123,6.333333,21.802469,0.0,4.674603,54.20386
US_FL_12093,2020-03-02,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,9,9,5,-6,-1,0,,8.8,,14.96,6.16,4.18,6.16,3.52,44.23,3.08,11.66,3.96,6.38,4.18,5.06,3.74,3.52,5.28,4.84,7.7,55.24,5.94,7.04,4.62,4.62,5.72,33.23,5.94,5.94,5.5,,7.48,18.203704,10.290123,24.580247,0.0,11.626984,65.826311
US_FL_12093,2020-03-03,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,16,10,14,-3,1,0,,8.05,5.14,12.3,7.83,6.71,4.47,,31.53,,12.52,4.7,9.39,4.7,6.04,3.35,3.13,6.71,4.25,11.63,47.85,6.26,6.71,3.8,6.04,4.03,41.14,4.7,6.93,7.83,4.47,4.47,21.462963,14.154321,28.987654,0.028222,14.920635,66.097621
US_FL_12093,2020-03-04,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,20,7,3,-9,0,0,,7.76,3.33,11.09,7.98,5.32,3.55,3.77,23.73,3.33,7.32,3.99,7.98,5.32,3.99,5.54,3.99,4.66,4.21,9.09,48.13,3.99,9.54,3.99,4.44,5.77,33.05,4.88,7.98,4.88,3.55,4.21,23.17284,16.17284,31.04321,0.0,18.238095,73.015013
US_FL_12093,2020-03-05,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,33,16,-2,13,1,0,5.28,7.39,,15.21,8.03,5.7,5.28,4.22,27.67,,8.87,6.55,12.68,4.01,8.03,5.49,,3.38,,7.39,40.56,3.8,8.03,4.44,4.86,3.8,32.32,4.01,4.86,4.86,6.97,2.96,25.259259,18.444444,32.160494,0.0,19.960317,71.840346
US_FL_12093,2020-03-06,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,12,3,0,-3,2,0,5.62,8.12,4.37,11.03,5.62,4.58,5.83,7.08,26.65,,8.33,7.7,7.08,2.92,5.41,3.54,,,3.96,9.79,40.8,4.58,7.91,4.37,5.83,,31.44,4.37,8.33,5.41,3.96,5.83,22.617284,17.95679,29.401235,0.0,17.103175,70.574696
US_FL_12093,2020-03-07,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,6,2,11,-9,0,,,6.79,3.52,12.31,9.3,3.52,6.03,3.77,27.39,,10.3,6.03,9.55,3.52,,6.28,4.02,,6.53,9.55,41.72,5.78,6.53,,5.03,,41.46,,10.05,5.78,5.53,4.52,15.388889,10.277778,22.055556,0.0,5.896825,53.385937
US_FL_12093,2020-03-08,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,7,-1,7,10,-2,,4.91,6.38,7.12,8.84,6.63,3.93,5.65,,26.28,3.44,11.3,5.65,8.84,,,5.16,3.68,,4.17,7.37,33.4,4.42,6.14,,,4.17,33.4,4.42,5.4,8.35,4.17,6.38,17.58642,11.623457,22.691358,0.0,8.563492,55.077397
US_FL_12093,2020-03-09,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,10,8,14,0,-2,-1,4.6,4.6,3.77,12.55,5.86,3.35,5.02,5.44,24.26,,10.67,4.18,10.25,3.97,5.44,5.86,4.81,,4.6,7.11,51.45,5.02,6.07,3.35,3.97,4.18,35.14,4.6,8.37,8.78,4.81,4.18,19.709877,15.012346,24.450617,0.036286,11.753968,59.8777
US_FL_12093,2020-03-10,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,6,3,14,-19,-1,1,3.76,7.08,3.1,11.73,7.3,3.54,5.75,3.54,28.11,,12.84,5.98,7.97,,4.65,5.75,5.09,5.31,,12.84,52.23,5.09,5.53,3.76,3.54,4.65,29.66,3.98,6.42,6.2,,4.43,21.222222,17.654321,25.58642,0.169333,14.968254,66.695861
US_FL_12093,2020-03-11,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,6,3,14,-18,-3,1,3.34,5.34,,11.79,7.57,4.01,4.9,3.78,36.5,,10.01,,10.68,6.23,6.45,6.01,4.01,,3.12,7.12,78.78,6.01,7.12,,,6.01,42.06,3.78,7.79,9.35,3.34,4.9,21.018519,15.333333,26.345679,0.141111,15.420635,69.980828
US_FL_12093,2020-03-12,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,10,10,9,-15,0,0,3.85,4.5,4.71,11.78,5.78,6.64,4.5,5.14,48.41,,11.99,3.21,10.92,4.93,4.71,8.57,3.64,4.28,,7.71,85.67,6.0,7.5,4.71,3.85,6.21,34.05,3.0,6.21,3.0,4.5,5.35,21.098765,15.641975,26.765432,0.0,16.15873,72.929675
US_FL_12093,2020-03-13,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,8,19,14,-23,1,-1,4.16,6.56,,9.62,5.25,6.12,3.5,,47.67,3.5,12.68,3.28,6.12,5.03,3.94,7.43,,3.28,3.94,5.25,80.92,5.03,4.81,3.72,3.06,4.59,30.18,3.5,4.81,5.03,3.06,3.94,21.858025,15.308642,27.666667,0.0,16.166667,69.944262
US_FL_12093,2020-03-14,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,7,18,60,-26,1,,5.45,9.54,,10.63,4.91,5.18,6.27,5.72,45.51,,17.71,,5.72,4.36,4.63,11.99,,4.63,,7.09,77.12,6.27,7.36,,,5.45,34.34,3.81,4.91,4.63,4.63,,22.938272,16.265432,28.04321,0.0,17.674603,72.046124
US_FL_12093,2020-03-15,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-1,10,36,-23,-7,,4.59,7.83,6.48,15.13,5.4,4.86,,4.32,41.87,,16.75,,8.37,5.67,5.94,11.35,5.13,,5.13,,86.17,4.59,7.83,5.13,4.59,,32.41,3.78,7.83,6.21,,5.13,23.04321,16.820988,28.222222,0.0,18.309524,74.896423
US_FL_12093,2020-03-16,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,0,19,0,-15,-19,3,4.87,9.23,,11.54,4.1,4.1,6.41,3.85,44.87,,15.9,3.59,5.9,,5.64,13.08,,,,7.69,100.0,,7.44,,,4.87,35.64,4.36,7.69,6.41,3.59,7.18,22.679012,17.209877,27.91358,0.084667,17.992063,75.042467
US_FL_12093,2020-03-17,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-4,12,8,-37,-18,4,3.57,9.44,,16.59,4.08,4.59,4.59,4.08,40.07,,17.1,,6.63,5.87,3.83,15.57,3.83,4.08,5.36,8.42,87.02,6.63,10.21,3.57,3.83,5.1,40.07,3.57,5.87,3.57,4.85,7.66,23.54321,18.567901,27.901235,0.0,17.968254,70.776528
US_FL_12093,2020-03-18,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-9,12,-9,-32,-21,6,7.57,8.58,5.05,13.38,4.29,5.05,6.31,,41.9,,14.39,4.29,9.59,4.29,,17.67,4.04,3.79,,10.1,56.03,9.84,6.56,,5.8,4.29,44.42,4.54,6.06,5.8,5.3,,23.080247,17.290123,28.080247,0.0,17.619048,71.17399
US_FL_12093,2020-03-19,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-16,8,-20,-47,-22,6,3.62,7.23,,14.46,6.46,14.97,,,38.73,,12.91,5.16,9.55,,,18.85,5.16,,6.46,10.59,67.9,4.65,6.97,7.23,4.65,4.13,40.02,5.42,6.2,,4.91,,23.679012,18.469136,28.277778,0.0,17.968254,69.918993
US_FL_12093,2020-03-20,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-19,12,-19,-60,-22,8,5.08,7.87,3.55,19.29,8.88,6.85,4.06,4.06,35.29,,10.92,4.57,7.11,4.57,4.32,13.96,,5.08,4.82,11.17,55.09,5.33,7.11,5.33,5.08,4.32,35.03,3.81,7.87,5.58,4.06,,23.87037,19.753086,28.339506,0.0,17.793651,68.086904
US_FL_12093,2020-03-21,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-28,7,-15,-69,-15,,6.41,9.35,5.34,12.28,7.48,7.74,4.01,,26.44,,12.82,,5.61,4.54,,7.48,,4.01,3.74,7.21,45.93,4.01,8.55,,,3.74,31.78,3.74,8.01,6.14,,3.74,23.111111,16.808642,28.67284,0.0,18.15873,73.455646
US_FL_12093,2020-03-22,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-36,-2,-35,-75,-28,,4.76,9.79,3.97,10.85,6.09,7.14,5.03,,33.35,,10.06,,6.35,,4.23,7.67,5.56,3.97,5.82,5.29,53.19,6.09,7.94,,4.5,,28.32,7.41,5.82,4.5,3.97,5.56,23.333333,17.444444,28.425926,0.0,17.833333,71.361291
US_FL_12093,2020-03-23,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-26,2,-24,-70,-22,7,,8.4,5.04,12.01,5.04,6.48,5.04,,28.1,,10.09,,3.84,3.84,,11.77,4.32,4.08,3.6,9.85,43.95,5.76,7.2,,,,32.42,,5.04,6.96,,6.24,23.746914,17.765432,28.858025,0.0,18.0,70.085552
US_FL_12093,2020-03-24,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-25,-4,-29,-63,-24,9,,4.92,,9.1,5.91,8.37,4.67,,28.54,4.18,9.35,4.92,7.87,4.67,5.17,8.61,5.17,4.43,,9.1,50.93,5.41,6.4,3.94,3.44,4.67,33.71,,6.64,5.17,5.17,5.66,24.277778,18.277778,30.407407,0.0,18.055556,67.790509
US_FL_12093,2020-03-25,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,,,,,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-25,0,-23,-65,-24,9,4.1,7.24,,13.99,5.79,5.79,3.62,3.86,27.99,,11.58,,6.51,7.48,6.27,11.34,4.1,,5.31,7.48,48.98,5.07,6.76,4.58,4.1,,35.71,5.31,7.24,5.07,3.38,5.31,24.679012,18.771605,31.802469,0.0,17.547619,63.763936
