location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19123,2020-07-05,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,116,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-17,,,14.61,,6.85,6.85,,,26.03,8.68,13.7,38.81,,,26.0,19.512346,31.555556,0.0,20.770833,72.890755
US_IA_19123,2020-07-06,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,116,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-30,,5.98,16.75,9.97,,5.58,9.17,7.58,20.74,7.98,22.73,33.5,12.76,5.58,26.32716,19.574074,32.055556,0.0,21.138889,73.138351
US_IA_19123,2020-07-07,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,117,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-16,-28,,6.73,15.05,5.55,,7.13,9.51,8.32,21.79,7.53,14.26,33.67,11.09,8.71,27.527778,22.211111,32.544444,0.0,22.851852,75.585179
US_IA_19123,2020-07-08,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,118,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,0,-28,,,17.1,5.57,,,5.96,10.73,22.66,6.36,12.33,34.59,12.33,8.35,27.888889,21.938889,33.522222,0.0,23.209877,75.871187
US_IA_19123,2020-07-09,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,118,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-6,-28,,7.95,13.51,10.73,,6.75,11.52,7.15,18.28,,15.89,37.35,11.52,7.55,26.488889,22.266667,32.1,1.27,22.648148,79.343376
US_IA_19123,2020-07-10,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,119,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,3,-28,,8.57,15.42,8.57,,,11.14,,26.99,,9.85,26.99,10.71,7.28,23.694444,17.622222,31.194444,0.0,18.993827,74.798954
US_IA_19123,2020-07-11,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,119,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-11,-3,,8.03,17.01,,,7.09,8.51,,23.63,7.56,12.76,33.55,10.87,,26.161111,19.633333,31.994444,0.0,20.432099,70.859219
US_IA_19123,2020-07-12,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,119,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-8,,7.88,12.69,,,,6.57,,24.51,,14.44,39.83,12.69,,22.872222,17.255556,30.022222,0.072571,18.006173,73.846375
US_IA_19123,2020-07-13,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,119,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-7,-26,,7.37,12.41,6.59,5.43,6.59,9.69,6.59,24.82,,11.63,44.21,11.24,7.37,23.805556,16.927778,30.144444,0.0,18.209877,71.078271
US_IA_19123,2020-07-14,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,120,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-11,-27,,,15.91,8.54,,,5.82,7.76,30.65,,13.19,36.47,14.74,15.13,24.588889,19.094444,30.411111,2.794,20.228395,76.888233
US_IA_19123,2020-07-15,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,4,0,124,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-27,,6.1,15.64,8.77,8.39,13.35,,5.34,27.46,,12.97,38.52,12.59,6.48,21.944444,18.738889,28.211111,12.228286,20.691358,92.12269
US_IA_19123,2020-07-16,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,125,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-8,-28,,9.25,15.29,,,,6.44,,22.13,,15.69,41.44,8.05,5.63,22.077778,16.361111,28.733333,1.975556,19.166667,83.414145
US_IA_19123,2020-07-17,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,125,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,7,-26,,8.85,13.49,8.43,,6.32,8.01,9.28,26.56,,8.43,37.52,9.28,,25.294444,19.061111,32.172222,0.4826,22.08642,82.643488
US_IA_19123,2020-07-18,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,2,0,127,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-12,-4,,8.4,10.27,7.0,,7.47,,,22.41,7.94,10.27,37.35,9.8,,27.816667,23.516667,32.594444,0.0,24.820988,83.979432
US_IA_19123,2020-07-19,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,128,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-6,-10,,8.6,11.31,9.05,,12.22,,,28.51,,11.77,40.28,12.22,8.6,27.45,23.077778,31.288889,0.042333,22.283951,73.636564
US_IA_19123,2020-07-20,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,129,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,1,-27,,7.9,19.74,9.08,,9.48,7.5,7.11,20.93,5.53,13.42,39.48,13.42,5.53,22.572222,19.483333,27.611111,1.143,20.537037,88.380112
US_IA_19123,2020-07-21,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,129,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,2,-26,,9.69,14.73,6.2,7.36,8.91,12.01,8.14,29.07,8.53,11.63,36.82,12.4,,22.25,19.05,26.405556,0.762,20.425926,89.445539
US_IA_19123,2020-07-22,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,129,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-26,,7.34,14.27,,5.71,12.64,8.97,9.38,26.5,,10.6,42.4,10.19,5.71,23.422222,18.838889,27.927778,2.2225,19.765432,79.797113
US_IA_19123,2020-07-23,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,2,0,131,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-2,-30,,9.18,15.02,6.67,,8.76,,8.76,18.77,,6.26,33.79,13.35,7.93,23.227778,17.144444,29.75,0.0,18.87037,76.502709
US_IA_19123,2020-07-24,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,131,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,12,-27,,,8.7,12.02,,9.95,9.95,,17.4,,10.36,35.22,10.36,,25.277778,19.411111,32.161111,0.0,21.703704,80.993873
US_IA_19123,2020-07-25,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,132,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,2,-5,,,16.3,,,,8.38,6.99,28.88,,7.45,31.67,12.58,,27.711111,22.538889,33.072222,0.0,24.37037,82.297763
US_IA_19123,2020-07-26,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,132,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-3,-7,,10.02,13.51,,6.97,7.84,7.41,,20.48,,12.63,33.11,11.33,7.84,27.511111,23.722222,32.927778,0.0,24.351852,82.602844
US_IA_19123,2020-07-27,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,132,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-8,-23,,6.42,15.24,5.62,6.82,6.42,12.44,10.03,29.28,7.22,14.04,36.1,11.63,5.62,24.711111,21.877778,30.105556,5.08,20.925926,79.545613
US_IA_19123,2020-07-28,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,133,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-18,-23,,,16.26,10.16,13.01,,6.1,10.97,20.32,,13.41,43.08,10.16,6.91,23.766667,16.527778,30.105556,0.127,18.123457,70.938728
US_IA_19123,2020-07-29,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,133,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,0,-26,,6.38,17.13,5.98,12.75,12.75,7.17,,26.3,,9.96,42.23,9.56,9.56,24.972222,19.216667,31.322222,0.3302,21.154321,79.771937
US_IA_19123,2020-07-30,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,133,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-14,-26,,10.09,15.33,6.46,6.05,9.68,10.49,,22.19,,8.47,30.67,8.47,6.05,24.238889,20.777778,28.855556,0.169333,21.598765,85.989875
US_IA_19123,2020-07-31,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,133,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,15,-25,,,14.51,,8.96,9.39,,,22.19,,8.96,44.81,8.54,,22.877778,18.472222,27.35,0.0,17.740741,73.329824
US_IA_19123,2020-08-01,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,2,0,135,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,4,-3,,12.1,10.16,8.71,,7.74,13.55,,18.87,,,37.74,,,21.883333,15.594444,28.427778,0.0,16.598765,72.316573
US_IA_19123,2020-08-02,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,136,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-12,,,9.98,6.8,,7.26,19.51,,22.68,,9.98,31.75,9.53,9.98,21.783333,17.283333,27.122222,0.15875,18.006173,79.844954
US_IA_19123,2020-08-03,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,136,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-23,,,14.66,5.7,6.92,10.18,13.44,,21.99,8.14,12.22,43.57,,,18.738889,14.288889,24.377778,0.338667,13.333333,70.917195
US_IA_19123,2020-08-04,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,136,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-8,-24,,7.35,12.66,7.76,,8.17,7.76,,22.87,,8.58,40.03,,6.94,16.861111,9.955556,23.788889,0.0,10.814815,67.607387
US_IA_19123,2020-08-05,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,137,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-23,,,13.13,7.38,6.15,,8.61,6.15,23.79,6.56,9.02,29.94,11.48,6.56,17.561111,10.272222,24.788889,0.0,12.666667,73.206449
US_IA_19123,2020-08-06,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,2,0,139,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-3,-23,,,12.68,8.99,6.95,6.54,11.04,7.36,21.26,,,37.21,10.22,,20.033333,15.405556,25.411111,0.0,15.561728,75.65553
US_IA_19123,2020-08-07,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,-1,0,138,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,20,-23,,6.69,7.11,,7.95,,7.53,10.88,20.92,,7.53,38.91,,,22.5,17.15,29.522222,0.0508,18.209877,77.174687
US_IA_19123,2020-08-08,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,139,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,4,1,,10.65,12.58,7.74,,8.71,,,22.74,8.71,14.52,34.84,13.55,10.16,25.433333,19.927778,31.194444,0.0,21.555556,79.58231
US_IA_19123,2020-08-09,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,139,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-10,,11.08,17.29,10.64,,,7.98,,23.94,,16.4,40.79,9.75,,26.272222,22.211111,31.711111,0.0,22.537037,80.268387
US_IA_19123,2020-08-10,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,140,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,25,-27,,,,7.11,6.32,6.32,5.53,6.32,17.78,6.72,11.86,36.75,10.27,,24.427778,19.6,30.738889,0.0,21.882716,85.433526
US_IA_19123,2020-08-11,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,2,0,142,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-23,,5.61,10.82,7.21,,10.02,7.61,9.62,22.84,8.01,8.01,32.86,8.81,7.21,20.909722,14.333333,28.305556,2.612571,17.119048,78.67514
US_IA_19123,2020-08-12,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,142,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-25,,,11.99,5.99,6.39,7.59,,7.19,23.18,,6.79,35.96,9.99,9.19,23.883333,18.944444,30.233333,0.0,20.512346,81.132459
US_IA_19123,2020-08-13,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,3,0,145,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,12,-26,,,13.59,5.59,7.19,,9.19,7.99,22.78,,7.99,33.57,15.59,,25.5,20.038889,30.933333,0.0,22.0,81.356736
US_IA_19123,2020-08-14,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,-1,0,144,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,29,-25,,7.43,14.03,6.6,,6.6,10.73,,24.76,,12.38,40.03,9.49,6.6,25.6,20.111111,30.927778,0.0,21.277778,77.280438
US_IA_19123,2020-08-15,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,145,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,7,-1,,8.1,17.62,8.57,,,8.1,,17.15,,,39.53,,,23.972222,19.488889,28.766667,0.217714,18.296296,70.606603
US_IA_19123,2020-08-16,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,146,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-6,,6.79,13.58,7.24,,7.24,14.94,6.79,19.91,7.24,,33.04,7.24,,21.644444,13.911111,30.833333,0.282222,15.296296,67.390588
US_IA_19123,2020-08-17,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,147,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,,,,19.53,6.25,,9.38,7.81,7.42,24.22,,14.06,32.42,7.42,,22.655556,16.538889,28.927778,0.0,17.888889,74.715028
US_IA_19123,2020-08-18,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,3,0,150,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,,,7.18,16.37,7.98,5.59,7.58,8.78,7.58,20.76,9.18,9.18,35.13,12.77,,19.616667,12.461111,26.55,0.0,13.179012,66.418389
US_IA_19123,2020-08-19,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,150,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,,,,14.59,11.75,6.49,10.94,10.13,9.32,25.53,7.7,12.16,32.42,11.35,8.51,20.088889,11.522222,27.855556,0.0,13.376543,65.45765
US_IA_19123,2020-08-20,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,3,0,153,17,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,,,,14.07,6.83,,8.84,11.25,6.43,24.52,,7.23,33.36,9.64,6.43,21.044444,13.038889,28.811111,0.0,14.024691,64.587671
US_IA_19123,2020-08-21,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,3,1,156,18,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,,,6.96,16.79,10.24,,,8.6,8.19,14.33,,7.37,40.54,7.37,8.19,21.627778,13.377778,30.527778,0.0,14.91358,65.912071
US_IA_19123,2020-08-22,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,2,0,158,18,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,,,,13.26,9.73,,8.84,9.73,,22.55,,11.05,37.13,12.82,,23.022222,16.466667,31.033333,0.0,17.95679,73.673978
US_IA_19123,2020-08-23,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,158,18,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,,,7.45,14.49,,,7.87,,,24.01,,12.01,30.22,14.49,7.04,26.438889,19.5,34.711111,0.0,19.944444,67.566047
US_IA_19123,2020-08-24,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,8,0,166,18,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,,,,13.61,,5.73,6.09,10.03,6.45,20.05,,11.82,36.89,9.67,8.6,27.55,21.333333,34.894444,0.0,20.561728,65.777785
US_IA_19123,2020-08-25,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,29,0,195,18,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,,,,11.11,6.95,5.21,6.25,7.64,,16.32,,10.42,42.02,5.56,5.9,27.044444,20.005556,34.461111,0.0,20.12963,65.99467
US_IA_19123,2020-08-26,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,8,0,203,18,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,,,5.05,17.18,6.4,4.71,8.76,4.71,,24.92,,11.45,32.0,9.09,6.06,26.905556,20.516667,35.222222,0.0,19.450617,63.990303
US_IA_19123,2020-08-27,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,5,0,208,18,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,,,5.21,12.84,,6.25,4.86,11.46,,25.69,6.94,8.33,37.14,9.72,5.9,27.277778,21.933333,34.238889,0.0,20.858025,68.147415
US_IA_19123,2020-08-28,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,2,0,210,18,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,,,5.73,10.03,7.88,5.02,7.88,,5.37,27.23,,6.09,28.3,7.52,5.73,26.416667,19.877778,34.366667,1.124857,20.864198,71.715542
US_IA_19123,2020-08-29,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,3,0,213,18,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,,,,10.39,,6.49,7.79,,7.36,20.34,,15.15,41.11,9.95,6.92,22.377778,17.022222,27.766667,0.649111,16.598765,69.453248
US_IA_19123,2020-08-30,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,3,0,216,18,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,,,,16.58,7.88,,,,7.46,19.07,,9.12,31.09,8.7,7.88,19.211111,11.438889,27.411111,0.0,11.759259,62.124506
US_IA_19123,2020-08-31,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,3,0,219,18,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,,,5.96,11.92,7.36,5.96,7.71,,8.42,19.64,4.91,8.42,39.27,9.12,,19.811111,14.916667,25.622222,0.1016,14.882716,73.649063
