location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01113,2020-02-01,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,,,,,3.09,3.41,6.18,3.58,9.1,7.31,3.25,,2.28,5.53,,2.76,,3.74,23.24,3.41,8.62,3.9,5.2,2.28,9.1,4.55,2.93,5.2,4.88,5.85,4.23,4.06,6.01,6.01,2.76,6.66,28.61,7.48,3.09,6.66,,3.74,5.53,2.6,6.01,40.15,3.09,3.41,7.15,3.74,,6.01,6.01,5.36,4.88,3.09,5.85,,7.265432,5.660494,10.82716,0.471714,5.576389,89.365846
US_AL_01113,2020-02-02,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,,,,,2.73,6.27,6.75,3.05,11.25,7.55,2.73,2.41,3.69,5.14,3.54,,3.05,3.69,19.28,,11.41,5.95,5.3,,8.52,5.14,,2.41,5.14,5.46,,2.57,3.54,5.62,2.73,5.3,28.28,4.5,2.89,7.87,2.73,3.86,6.27,,4.82,39.85,3.05,4.34,5.62,3.37,,6.27,3.54,4.82,4.18,3.05,4.02,3.05,8.135802,0.277778,18.290123,0.084667,1.944444,65.111857
US_AL_01113,2020-02-03,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,,,,,3.86,4.53,5.72,3.33,12.38,7.85,3.86,2.93,2.4,4.53,5.06,2.79,2.26,3.33,23.95,3.06,8.65,3.33,5.32,3.59,11.98,2.4,,3.06,5.19,6.52,2.53,4.79,6.12,4.79,3.59,10.38,34.47,7.32,3.46,8.65,2.26,5.06,4.92,2.66,4.92,33.94,2.26,3.59,6.79,2.53,2.53,5.86,5.32,4.66,3.33,2.79,2.79,,11.358025,1.783951,23.62963,0.0,3.673611,59.993435
US_AL_01113,2020-02-04,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,,,,,2.12,4.89,7.41,2.38,8.86,9.52,2.78,2.12,3.83,5.42,4.1,4.36,,3.83,21.82,2.78,12.3,4.36,3.97,2.78,11.11,3.7,3.7,3.7,5.03,5.82,3.97,4.5,3.97,5.82,2.12,7.67,35.31,5.69,3.31,5.16,,5.16,5.29,2.12,4.23,38.88,2.12,4.1,6.48,3.04,3.17,5.55,4.76,4.63,3.7,3.31,3.44,2.65,15.314815,8.030864,22.759259,0.03175,10.5625,73.88061
US_AL_01113,2020-02-05,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,,,,,2.33,3.62,8.14,2.71,6.72,8.27,5.17,,2.97,4.13,3.75,3.62,1.81,,17.57,5.3,7.62,3.23,5.04,2.71,7.62,3.23,2.46,3.49,5.68,5.04,2.71,3.75,4.91,5.04,2.71,9.3,30.88,6.72,2.71,6.46,2.2,4.0,4.65,2.33,5.94,33.33,2.71,5.55,6.72,2.2,4.52,5.17,2.97,3.75,3.88,4.0,2.07,,17.975309,14.820988,21.432099,0.677333,16.118056,89.205419
US_AL_01113,2020-02-06,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,,,,,2.63,3.16,7.9,2.76,10.93,8.03,5.92,2.63,4.34,,2.11,,,3.03,19.75,2.63,9.21,2.76,4.61,,9.08,4.08,3.16,3.82,5.0,6.58,2.9,4.08,5.92,6.58,1.98,9.08,28.3,5.53,2.37,9.35,,5.79,5.92,3.03,5.27,32.38,,4.34,7.37,,3.03,4.48,5.4,3.42,5.0,3.95,,,18.932099,13.981481,23.685185,40.809333,17.583333,92.084795
US_AL_01113,2020-02-07,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,,,,,1.91,4.21,6.63,2.42,10.58,6.63,3.19,,3.44,4.21,4.97,3.44,2.68,3.57,19.38,4.46,10.07,2.81,3.83,2.17,7.27,4.72,2.17,2.17,4.72,3.95,2.42,4.33,5.48,3.57,2.29,7.01,34.55,4.21,,8.67,,1.91,3.7,2.81,3.44,26.77,3.44,3.7,8.29,3.44,3.19,4.59,3.31,4.33,4.33,2.81,2.17,,7.580247,3.197531,14.0,45.762333,3.5,74.927255
US_AL_01113,2020-02-08,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,,,,,,6.14,9.38,3.07,9.86,9.21,4.53,,3.4,5.01,3.88,2.91,,3.07,19.4,5.01,10.35,3.07,4.2,,9.05,4.53,,4.37,4.85,4.53,2.75,4.69,6.79,5.98,2.75,7.44,26.35,3.88,3.56,8.24,3.23,,4.37,3.72,4.85,37.67,3.23,2.91,6.47,3.72,2.75,5.98,5.82,3.4,5.17,7.28,4.04,,4.944444,-0.179012,13.141975,0.973667,2.034722,82.082199
US_AL_01113,2020-02-09,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,,,,,2.77,5.37,8.95,2.6,7.97,6.83,5.37,3.09,4.72,6.34,5.37,2.93,,3.09,15.29,2.6,10.09,3.09,4.39,,8.3,5.21,2.93,2.28,6.02,3.42,4.56,3.74,7.0,5.21,4.07,8.79,30.43,5.21,4.23,9.93,2.44,4.72,3.9,2.44,5.53,38.88,3.58,4.39,7.65,3.09,2.6,7.32,4.88,3.09,7.65,4.56,2.93,4.88,8.265432,1.141975,17.604938,0.423333,3.416667,72.196382
US_AL_01113,2020-02-10,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,,,,,1.91,3.82,6.37,2.68,9.18,7.14,4.72,,1.78,4.59,6.12,2.55,2.29,4.08,17.97,3.82,9.31,3.82,4.33,2.68,9.82,4.59,2.29,,5.86,5.23,2.55,5.35,6.5,5.48,5.86,9.56,30.21,4.59,3.19,7.01,1.91,3.7,5.1,2.8,3.57,36.2,2.93,4.46,6.76,3.06,3.7,6.76,5.74,5.99,3.06,3.44,3.31,,13.302469,6.771605,20.530864,0.0,8.604167,74.503321
US_AL_01113,2020-02-11,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,,,,,3.4,5.16,5.41,4.41,9.82,7.68,3.77,1.76,4.78,3.9,3.4,1.76,2.27,3.27,17.62,2.52,8.68,3.65,6.04,,9.19,4.03,2.89,2.77,4.53,4.28,2.64,4.41,5.54,5.29,3.02,9.06,34.36,5.66,2.52,5.92,2.27,3.52,5.29,2.14,6.42,38.51,2.27,2.27,5.16,3.15,2.01,6.04,2.89,4.41,4.53,3.02,3.52,2.77,20.074074,14.845679,25.518519,11.811,17.375,85.659423
US_AL_01113,2020-02-12,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,,,,,2.83,3.82,6.28,2.96,10.47,7.39,3.69,2.34,2.83,5.79,4.68,,,2.96,16.5,,7.51,3.45,4.43,2.22,5.67,4.56,4.31,2.71,5.67,4.31,2.71,3.82,3.57,5.54,3.57,8.37,29.68,4.19,2.46,6.65,3.45,3.69,5.54,2.34,4.8,37.81,1.85,3.2,6.16,4.19,3.08,5.17,3.45,4.8,4.43,3.82,3.08,2.46,18.962963,14.796296,25.62963,3.52425,16.1875,84.645875
US_AL_01113,2020-02-13,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,,,,,2.14,4.78,6.79,2.89,8.17,8.8,5.53,2.52,3.9,4.9,4.9,3.02,,3.14,16.6,2.89,7.67,2.26,5.53,,8.93,5.16,2.14,3.02,3.77,4.53,,4.9,3.14,2.89,3.65,8.68,30.93,6.66,,5.41,,5.41,4.02,3.02,5.53,36.72,3.02,3.65,6.16,,3.52,6.54,4.02,3.77,3.14,2.52,4.02,,18.62963,11.919753,23.598765,6.646333,15.909722,84.193747
US_AL_01113,2020-02-14,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,,,,,,3.21,5.73,3.35,8.52,5.87,4.33,3.49,2.65,3.77,5.03,3.21,,,15.51,3.21,7.96,3.35,,2.38,6.57,4.61,,2.94,5.31,4.89,2.79,4.61,5.17,5.03,2.94,5.03,22.78,4.33,3.63,6.57,,3.35,3.77,2.52,3.21,32.84,2.65,3.35,4.19,1.96,2.94,5.59,3.07,,3.63,3.77,2.52,1.96,8.962963,2.882716,16.216049,5.87375,0.097222,53.785174
US_AL_01113,2020-02-15,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,9,3,-2,-1,3.47,3.82,7.11,4.34,10.75,7.81,4.86,2.77,,4.51,4.16,3.12,,3.47,17.0,2.77,10.58,,5.03,3.3,3.99,3.82,3.3,,6.07,5.9,2.43,5.2,6.24,4.34,2.6,8.67,24.28,7.11,,10.06,2.77,2.77,4.51,2.43,5.72,42.67,3.12,3.82,10.06,2.77,3.12,6.07,,4.16,5.03,2.77,2.6,2.95,7.246914,-1.098765,16.419753,0.0,-3.020833,48.203179
US_AL_01113,2020-02-16,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-5,-8,-4,1,2.27,4.71,10.08,4.06,9.1,7.96,5.36,,3.74,6.01,5.36,,,,17.23,3.74,9.59,5.04,3.58,5.2,8.94,6.5,2.27,2.27,6.34,2.76,3.25,4.88,8.13,4.88,3.74,8.45,21.13,5.2,3.09,7.64,3.25,3.09,4.71,,2.92,39.65,,3.74,5.85,4.88,,5.53,4.71,5.04,4.39,3.09,3.25,2.44,8.617284,3.154321,13.407407,1.481667,5.5625,81.840406
US_AL_01113,2020-02-17,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,0,2,-22,5,3.07,5.99,9.37,,11.21,9.06,6.3,,,6.6,3.99,,2.15,3.07,18.89,,10.75,3.38,4.91,3.23,9.68,3.69,,4.61,4.76,4.91,3.53,4.3,3.84,4.3,,9.68,28.87,5.53,2.76,8.75,2.3,3.99,5.84,2.76,6.45,39.62,4.15,5.38,8.14,,,7.06,4.15,5.84,5.99,4.61,3.99,2.92,11.074074,7.703704,14.771605,6.858,9.854167,92.876044
US_AL_01113,2020-02-18,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-1,0,-2,2,2.71,5.54,7.6,,12.49,6.83,5.28,6.31,6.57,6.57,3.99,2.19,,4.12,15.2,3.86,10.17,4.12,4.89,2.71,8.5,3.48,3.86,2.58,4.64,5.79,3.73,4.12,4.25,4.76,3.09,7.47,29.36,5.54,4.64,10.43,3.73,8.37,4.76,2.32,4.89,38.38,3.61,4.64,6.05,3.73,2.45,5.79,4.64,5.28,4.51,3.09,3.86,2.19,15.598765,11.771605,20.765432,14.943667,14.479167,94.70199
US_AL_01113,2020-02-19,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,3,1,0,0,2.38,5.38,6.0,2.25,11.13,6.38,3.38,2.88,3.75,5.0,3.62,2.62,,3.25,14.63,4.5,7.88,3.0,4.0,2.38,8.25,4.75,3.12,3.88,3.25,3.62,,5.38,5.38,5.5,3.88,8.25,25.88,5.75,3.38,8.25,2.5,5.5,5.13,2.38,4.25,37.63,,4.12,7.13,2.38,3.38,6.25,4.12,2.38,4.0,2.38,2.88,,16.481481,13.376543,20.314815,19.219333,15.027778,91.858258
US_AL_01113,2020-02-20,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-8,-10,-1,3,4.55,4.81,8.22,3.16,10.12,7.72,5.69,2.66,3.29,5.31,5.06,2.4,2.91,3.42,13.29,3.04,8.6,2.53,5.82,3.8,8.1,5.57,2.66,2.02,4.81,4.18,2.91,4.3,7.09,3.67,3.42,8.1,25.69,7.09,3.8,8.73,3.42,6.33,3.16,2.28,5.06,34.16,4.18,5.19,6.96,3.54,3.29,5.44,2.91,3.42,4.18,3.54,3.8,1.77,10.604938,5.654321,15.049383,11.133667,9.173611,92.045725
US_AL_01113,2020-02-21,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,1,1,3,-1,2.07,4.8,5.44,4.28,9.07,5.96,6.87,2.2,4.15,3.76,4.02,2.59,,2.07,13.35,4.67,7.0,2.72,3.5,2.07,5.57,4.67,2.46,2.2,3.5,2.85,2.46,3.5,3.76,3.5,2.59,6.87,23.46,5.05,2.2,7.52,2.46,6.35,3.76,2.59,4.67,33.96,,4.93,5.7,2.2,1.94,5.96,,3.11,2.85,2.2,4.02,2.33,5.771605,2.685185,10.37037,27.347333,1.159722,72.406577
US_AL_01113,2020-02-22,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,9,5,-1,-1,3.36,4.87,8.22,2.69,9.9,8.72,6.38,,2.85,3.69,5.2,3.02,,,14.43,,8.05,6.88,3.86,2.52,8.22,4.53,2.35,4.03,3.19,4.53,4.53,4.7,4.03,4.87,3.69,9.06,28.02,5.87,4.03,6.54,2.35,4.2,5.37,,5.37,38.59,3.19,5.71,7.38,2.85,,5.2,4.2,3.69,3.86,3.36,3.02,3.86,4.37037,-2.604938,13.518519,0.0,-3.1875,58.014673
US_AL_01113,2020-02-23,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,3,2,-1,0,2.62,4.59,9.18,,12.12,10.49,5.57,,2.62,7.7,4.59,3.28,3.28,4.1,17.2,2.46,9.01,3.11,3.93,2.95,9.01,2.95,2.29,2.46,6.23,3.44,4.1,3.93,6.88,4.26,,8.68,26.38,7.21,3.77,8.85,2.95,5.74,6.06,2.46,4.59,44.08,,4.1,5.24,,2.29,5.24,5.41,4.92,4.59,3.28,,3.11,6.117284,-1.191358,14.728395,0.0,-1.166667,59.948246
US_AL_01113,2020-02-24,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-6,0,3,1,2.61,3.85,5.96,2.98,10.06,8.07,5.84,,2.61,5.84,5.59,2.86,,2.98,18.39,3.85,9.69,3.48,3.98,2.61,7.33,5.47,2.86,2.86,5.71,4.1,2.11,4.35,4.47,6.09,1.99,7.45,34.04,7.33,2.36,7.33,1.86,4.72,5.84,1.86,6.21,32.92,,3.11,6.09,,3.35,5.22,3.85,3.73,3.35,3.48,3.6,2.11,11.561728,7.944444,15.611111,0.211667,6.888889,74.264912
US_AL_01113,2020-02-25,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,11,10,1,0,3.41,5.17,9.09,2.4,11.61,6.69,4.54,2.65,1.89,4.67,4.42,2.15,,4.92,23.35,3.28,7.32,3.16,4.04,2.15,6.06,4.67,2.78,2.9,4.42,4.92,2.27,4.42,5.17,5.05,3.16,6.69,38.88,6.31,2.78,8.84,,5.43,5.05,3.53,5.93,36.98,2.27,4.17,5.68,,2.78,6.82,3.53,4.92,3.91,4.42,3.91,,16.462963,12.203704,19.08642,24.638,14.131944,86.613346
US_AL_01113,2020-02-26,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,22,6,1,-2,3.42,4.19,7.86,3.42,11.29,7.61,3.68,2.79,3.04,4.82,5.07,4.95,2.28,3.68,24.23,3.17,7.74,2.54,3.55,1.78,9.77,3.93,3.04,3.04,4.31,4.69,1.9,5.2,6.34,4.19,3.81,9.26,43.89,9.01,3.04,7.86,2.79,4.44,3.68,2.16,4.19,34.25,,3.17,5.33,2.79,2.16,5.58,5.07,5.45,4.82,2.16,4.69,2.16,11.54321,7.895062,17.549383,0.53975,8.729167,82.817536
US_AL_01113,2020-02-27,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,19,14,1,-2,3.21,2.51,7.25,4.46,10.59,6.13,4.74,2.37,3.76,4.32,6.69,3.34,,2.51,25.64,3.34,8.5,3.07,3.48,2.37,6.69,4.88,2.09,5.02,4.88,4.32,1.95,3.48,5.16,4.88,2.79,9.06,43.61,4.04,3.07,8.22,2.51,2.09,3.48,2.51,4.32,32.47,2.65,2.65,6.27,2.23,,5.02,3.76,4.6,4.6,3.07,2.37,2.93,6.216049,2.320988,11.611111,0.028222,-2.965278,51.87166
US_AL_01113,2020-02-28,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,17,10,3,-3,,3.36,6.02,2.24,11.61,5.46,5.04,2.24,3.5,3.36,7.84,2.1,2.24,3.78,22.81,2.52,9.52,3.36,4.2,2.1,7.0,4.62,2.94,2.8,3.78,5.32,2.24,4.76,6.58,3.78,2.8,6.86,38.76,6.86,2.24,8.54,2.24,3.92,4.06,,4.2,33.58,,2.8,4.2,,,5.04,3.36,4.2,4.62,2.94,2.66,1.96,5.376543,-2.259259,15.537037,0.0,-2.590278,56.496494
US_AL_01113,2020-02-29,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,21,14,1,-3,2.52,5.2,8.89,,9.39,6.54,3.19,2.52,2.68,6.71,4.7,3.35,,4.03,22.14,2.68,8.89,4.19,3.69,2.68,8.72,4.19,2.68,3.52,3.69,3.35,4.03,4.19,7.04,5.87,2.68,6.21,35.73,3.86,2.35,7.88,,3.02,6.54,3.52,5.54,36.06,3.02,4.7,4.53,,,5.37,4.19,3.52,5.2,,4.36,3.02,9.179012,0.067901,17.098765,0.0,-1.291667,48.422967
US_AL_01113,2020-03-01,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,20,15,1,-2,2.46,4.76,9.19,3.94,11.98,7.38,5.09,,,6.89,5.91,3.12,2.62,3.94,22.64,,7.71,4.43,5.74,2.46,8.53,,2.3,3.94,4.59,2.46,2.79,4.1,7.06,3.45,2.3,5.25,31.67,5.09,3.61,8.21,,4.43,4.59,4.76,4.43,41.68,3.12,4.27,6.24,2.95,2.3,6.4,3.28,4.1,5.25,5.58,2.79,3.45,9.092593,0.679012,19.493827,0.0,0.229167,54.372715
US_AL_01113,2020-03-02,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,17,10,4,-1,2.87,5.19,7.38,3.69,11.88,9.42,5.74,2.46,3.96,6.69,4.64,3.82,2.19,3.14,29.64,3.69,10.11,2.6,4.23,3.41,7.92,3.41,2.05,3.69,4.64,2.87,,4.64,5.87,5.33,2.87,10.11,48.07,5.46,2.19,9.15,,4.92,3.96,2.6,4.23,37.28,,6.01,7.1,3.55,3.69,4.37,5.19,3.96,4.78,3.82,2.87,3.0,13.135802,6.567901,19.166667,3.344333,7.194444,68.451688
US_AL_01113,2020-03-03,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,18,18,0,0,2.64,4.49,7.4,3.44,10.18,7.53,4.36,2.25,3.7,7.0,6.34,3.17,2.64,3.04,31.45,2.11,11.76,4.49,5.02,5.68,9.25,3.44,1.85,1.98,4.76,4.76,,3.04,5.68,4.89,,9.51,48.76,12.03,3.04,7.4,3.57,3.83,4.1,2.25,7.27,36.47,1.85,4.36,3.44,3.04,1.98,5.55,5.29,3.04,3.04,3.17,3.57,2.25,18.419753,15.444444,22.234568,12.276667,16.388889,89.49438
US_AL_01113,2020-03-04,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,,,,,,,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,5,-5,-3,2,2.87,3.91,6.64,3.52,9.25,7.17,6.38,2.87,4.3,6.51,3.65,3.65,,2.48,21.76,4.82,9.12,2.74,5.6,2.21,10.42,2.87,2.61,4.56,5.47,5.34,1.82,4.82,7.17,3.91,4.69,8.47,43.13,8.08,,5.86,3.13,4.69,5.47,1.95,6.12,40.52,2.08,3.13,5.47,4.43,3.13,5.6,4.95,3.91,4.3,2.48,4.04,2.87,15.709877,13.37037,19.648148,26.712333,14.715278,94.785509
