location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13055,2020-02-08,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,8.43,,7.49,,21.54,,8.89,24.34,7.02,10.3,36.05,,,1.716667,-1.883333,9.477778,0.338667,50.8,-0.68254,83.572331
US_GA_13055,2020-02-09,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,10.68,16.25,7.43,9.28,15.32,9.28,9.28,20.42,7.43,,50.13,11.14,,4.166667,-1.594444,13.566667,2.7432,30.48,1.388889,80.765827
US_GA_13055,2020-02-10,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,5.62,6.03,,,18.88,6.03,7.23,24.91,,7.23,36.16,6.83,,8.983333,5.1,12.822222,2.159,,5.865079,80.826541
US_GA_13055,2020-02-11,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,7.84,12.2,,,24.4,7.84,8.28,27.89,6.97,,41.83,,,14.533333,8.65,19.944444,50.927,,13.277778,90.484931
US_GA_13055,2020-02-12,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,,10.26,6.57,,18.88,11.9,9.03,32.83,8.21,,41.86,9.85,,10.611111,8.055556,19.364198,10.202333,,9.324074,88.84477
US_GA_13055,2020-02-13,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,6.77,5.92,,,20.3,11.84,11.84,21.14,,,38.91,6.34,,14.074074,5.882716,20.487654,28.194,,12.064815,84.875524
US_GA_13055,2020-02-14,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,,13.12,10.69,,14.58,9.23,,26.24,,,33.05,7.29,9.23,3.179012,-1.246914,7.41358,5.221111,,-3.351852,59.664533
US_GA_13055,2020-02-15,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,1,8,3,,,8.69,,8.21,17.87,,,23.18,,7.73,41.54,,,2.462963,-4.580247,12.395062,0.0,,-5.611111,53.325067
US_GA_13055,2020-02-16,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,3,2,2,,8.46,8.93,7.99,,15.51,,9.4,24.9,10.34,,41.82,7.99,,7.864198,0.62963,14.376543,0.0,,1.62037,64.07796
US_GA_13055,2020-02-17,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,0,9,-14,,6.86,11.44,,7.78,15.1,9.15,10.06,27.45,,,44.83,,10.52,8.12963,2.197531,15.561728,0.0,,5.490741,80.194849
US_GA_13055,2020-02-18,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,-6,-8,-1,,9.03,7.03,,,9.03,9.03,8.7,21.08,7.36,6.69,31.45,,9.03,12.975309,9.12963,15.512346,0.931333,,11.564815,89.441354
US_GA_13055,2020-02-19,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,6,5,3,,7.72,8.05,11.41,,12.08,8.72,11.74,27.85,6.71,5.37,38.59,4.7,5.37,10.222222,7.966667,14.094444,28.520571,,7.309524,81.598147
US_GA_13055,2020-02-20,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,-4,-7,1,,7.54,9.6,7.88,5.14,9.26,7.88,6.17,18.51,5.83,,33.94,6.17,,6.45,2.622222,10.638889,3.429,,3.039683,78.121009
US_GA_13055,2020-02-21,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,1,1,-6,,,9.53,8.29,,12.43,7.04,10.36,36.87,9.94,,41.01,,,2.227778,-1.894444,7.383333,12.8524,,-3.857143,63.058475
US_GA_13055,2020-02-22,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,10,10,8,,,9.52,,,14.28,12.38,7.62,27.13,8.57,,44.74,,,2.366667,-4.733333,12.716667,0.0,,-5.031746,56.704835
US_GA_13055,2020-02-23,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,9,9,6,,8.37,10.7,7.91,,15.35,11.63,8.37,20.0,,7.91,45.57,,,4.677778,-2.083333,12.0,0.0,,-0.746032,66.865125
US_GA_13055,2020-02-24,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,-2,2,1,,7.4,12.79,9.42,6.39,7.74,8.08,7.07,23.56,,8.08,37.36,9.76,,7.672222,5.016667,10.494444,0.508,,5.198413,83.036402
US_GA_13055,2020-02-25,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,11,3,4,,4.89,12.23,8.04,6.64,22.01,8.38,6.99,30.74,8.04,6.29,28.65,4.89,7.69,11.7,7.616667,15.9,21.801667,,9.142857,82.774958
US_GA_13055,2020-02-26,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,26,8,4,,8.37,11.51,6.62,11.16,16.74,7.67,5.93,38.35,8.37,6.97,41.49,,,7.794444,3.805556,13.816667,0.296333,,5.666667,84.087194
US_GA_13055,2020-02-27,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,25,8,3,,,5.92,6.26,,21.58,7.31,8.01,29.23,8.01,5.22,26.8,5.22,,3.427778,-0.594444,9.133333,0.725714,,-4.833333,53.3632
US_GA_13055,2020-02-28,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,13,9,7,,6.47,9.7,7.54,,12.57,9.7,6.47,27.3,,,28.74,6.47,,3.516667,-1.566667,10.222222,0.0,,-2.666667,62.730349
US_GA_13055,2020-02-29,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,22,6,15,,8.35,11.6,8.35,,25.52,13.92,,32.48,,,34.33,12.53,10.21,5.405556,-0.661111,12.111111,0.254,,-2.507937,55.53442
US_GA_13055,2020-03-01,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,27,16,0,,11.54,11.54,8.17,,21.15,,11.54,31.73,7.69,7.69,39.9,7.21,,6.427778,-1.822222,18.638889,0.1778,,-2.611111,51.047739
US_GA_13055,2020-03-02,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,13,6,0,,6.78,9.15,6.44,,21.02,6.44,9.83,33.56,,7.12,29.84,,6.1,11.255556,7.294444,15.516667,0.381,,6.333333,71.449064
US_GA_13055,2020-03-03,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,21,7,4,,4.84,10.03,7.26,,31.11,8.64,5.53,48.74,,6.91,31.46,9.68,,16.077778,11.077778,21.944444,20.32,,13.166667,82.717732
US_GA_13055,2020-03-04,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,19,4,3,,6.41,7.08,,4.72,16.19,7.76,,32.73,5.4,5.74,35.76,7.42,6.41,13.305556,10.744444,19.233333,10.631714,,8.81746,73.539203
US_GA_13055,2020-03-05,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,17,0,3,,5.31,10.29,,4.98,21.58,5.31,7.3,43.16,7.64,8.3,31.54,6.31,4.65,10.794444,9.261111,14.061111,8.593667,,8.809524,86.351192
US_GA_13055,2020-03-06,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,11,10,3,,,7.3,5.91,,29.2,9.04,15.29,63.61,,5.21,29.89,,4.87,8.338889,3.272222,13.022222,7.4676,,1.634921,61.334762
US_GA_13055,2020-03-07,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,26,17,10,,,12.67,8.92,,18.3,12.2,7.04,50.69,,7.51,39.42,7.51,,5.944444,-0.888889,13.911111,0.0,,-4.166667,47.078375
US_GA_13055,2020-03-08,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,22,15,3,,12.23,13.21,10.27,,22.99,9.29,8.31,44.99,,11.25,45.97,8.8,,7.461111,-0.45,18.205556,0.0,,-1.825397,51.319245
US_GA_13055,2020-03-09,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,14,18,2,,5.65,10.24,9.18,6.35,26.12,7.41,,45.89,8.12,5.29,31.41,,6.35,12.072222,3.722222,19.238889,0.0,,2.666667,51.93474
US_GA_13055,2020-03-10,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,12,1,1,,8.02,9.69,6.35,5.35,24.73,8.02,9.36,52.47,6.35,5.35,33.75,,5.68,15.116667,11.955556,18.366667,1.227667,,10.857143,74.570896
US_GA_13055,2020-03-11,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,20,17,3,,8.21,11.49,7.55,,28.55,9.52,6.56,52.19,5.91,6.24,27.9,5.25,4.92,16.477778,12.744444,20.627778,6.640286,,13.857143,83.778447
US_GA_13055,2020-03-12,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,15,12,4,,5.52,10.71,9.73,4.54,43.16,,5.84,85.66,6.49,5.52,29.2,6.81,,17.122222,13.005556,23.855556,1.439333,,14.738095,84.763004
US_GA_13055,2020-03-13,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,5,21,-5,,7.39,13.62,,6.61,43.18,15.17,7.39,77.03,,10.89,29.18,8.56,8.56,18.388889,15.494444,22.85,2.794,,14.547619,76.671318
US_GA_13055,2020-03-14,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,1,11,4,,8.0,13.78,,,43.55,7.55,6.67,70.66,,9.33,38.22,9.33,,14.216667,10.3,20.483333,2.074333,,7.873016,64.649335
US_GA_13055,2020-03-15,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,-7,6,-12,,,10.54,9.7,,35.43,5.9,6.33,73.8,,,38.38,,,14.433333,10.761111,19.05,5.926667,,12.793651,89.692533
US_GA_13055,2020-03-16,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,-12,12,-14,,,12.18,8.86,,35.42,5.9,7.75,100.0,8.49,,39.48,6.64,7.75,11.011111,8.883333,15.122222,4.910667,,9.071429,86.77675
US_GA_13055,2020-03-17,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,-9,3,-17,,,15.12,5.29,7.18,34.03,,7.18,83.94,,6.05,32.14,6.05,,14.272222,11.205556,21.938889,3.048,,11.97619,85.648585
US_GA_13055,2020-03-18,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,-8,2,-18,,6.75,8.24,10.12,,34.48,6.0,10.12,53.59,6.0,8.24,41.6,,,16.705556,11.3,23.622222,2.681111,,14.087302,84.25517
US_GA_13055,2020-03-19,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,-8,9,-18,,5.86,13.67,9.37,11.71,35.53,7.81,8.59,65.21,7.42,8.59,35.92,,,19.9,14.422222,26.072222,0.0762,,15.730159,75.834353
US_GA_13055,2020-03-20,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,-13,3,-20,,8.99,24.64,6.65,,29.72,7.82,8.6,45.75,8.99,,38.71,5.47,,20.244444,15.522222,25.061111,0.0,,16.206349,76.756145
