location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AL_01007,2021-06-25,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2686,64,0,4537,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,5,-11,,12.71,,21.66,33.44,25.827778,21.65,30.577778,0.056444,,20.022222,69.969343
US_AL_01007,2021-06-26,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2686,64,82,4619,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-10,,12.26,10.22,21.97,29.63,25.433333,20.366667,30.916667,0.0254,,19.6,68.823733
US_AL_01007,2021-06-27,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2686,64,69,4688,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-21,,7.63,,26.25,29.59,26.255556,21.733333,32.022222,0.0,,21.566667,73.672779
US_AL_01007,2021-06-28,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,2687,64,7,4695,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-11,,8.67,6.84,28.74,41.51,25.844444,21.316667,31.894444,2.3114,,21.311111,73.922489
US_AL_01007,2021-06-29,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2687,64,11,4706,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,18,-10,,14.93,15.39,26.25,40.73,25.205556,20.827778,30.677778,0.6985,,21.411111,79.72365
US_AL_01007,2021-06-30,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,6,0,2693,64,0,4706,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-13,,13.33,7.56,26.67,37.78,25.805556,20.811111,31.866667,4.684889,,21.588889,76.455442
US_AL_01007,2021-07-01,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2693,64,86,4792,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-10,,21.28,,28.05,40.14,24.966667,21.311111,30.311111,6.321778,,21.555556,80.941319
US_AL_01007,2021-07-02,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2693,64,0,4792,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,23,-16,,16.48,9.7,24.24,32.97,24.688889,22.633333,28.361111,2.003778,,23.022222,89.258319
US_AL_01007,2021-07-03,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2693,64,18,4810,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-13,,10.22,,27.97,34.43,24.9,21.016667,29.5,8.4074,,19.988889,73.781738
US_AL_01007,2021-07-04,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2693,64,0,4810,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-33,,9.78,,21.73,25.53,23.516667,16.7,30.177778,0.0,,16.577778,64.530191
US_AL_01007,2021-07-05,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2693,64,0,4810,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-57,,12.03,8.18,25.98,38.49,24.966667,18.683333,32.25,0.0,,18.711111,66.426142
US_AL_01007,2021-07-06,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2693,64,12,4822,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,20,-16,,17.68,13.38,26.28,33.92,24.922222,21.772222,29.672222,0.0,,21.222222,78.477576
US_AL_01007,2021-07-07,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,6,1,2699,65,11,4833,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-17,,9.78,8.85,29.33,41.44,23.877778,21.638889,28.438889,24.60625,,21.855556,88.314953
US_AL_01007,2021-07-08,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2699,65,11,4844,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-15,,21.93,9.75,24.86,45.32,25.0,21.433333,30.805556,1.467556,,21.933333,82.202173
US_AL_01007,2021-07-09,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2699,65,35,4879,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,9,-19,,13.34,,28.1,33.34,26.144444,22.022222,31.566667,8.22325,,22.622222,79.994041
US_AL_01007,2021-07-10,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,3,0,2702,65,7,4886,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-1,,13.35,,33.89,39.54,24.266667,20.127778,31.216667,7.39775,,21.4,82.72711
US_AL_01007,2021-07-11,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2702,65,17,4903,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-26,,10.11,9.63,26.96,55.85,25.006173,22.253086,31.080247,7.224889,,22.652778,84.475566
US_AL_01007,2021-07-12,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,2,0,2704,65,0,4903,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-14,,13.15,7.01,27.61,39.0,23.55,21.45,29.294444,4.85775,,21.466667,86.945333
US_AL_01007,2021-07-13,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2704,65,11,4914,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,27,-11,,16.65,10.8,31.5,37.35,23.344444,19.766667,30.483333,10.865556,,20.766667,84.501836
US_AL_01007,2021-07-14,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,4,0,2708,65,0,4914,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-12,,12.13,8.09,37.28,35.04,25.15,20.25,31.733333,7.394222,,21.411111,78.14087
US_AL_01007,2021-07-15,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,5,0,2713,65,24,4938,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-8,,14.29,,33.18,46.55,26.722222,21.422222,32.977778,0.0254,,22.3,74.776378
US_AL_01007,2021-07-16,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,6,0,2719,65,11,4949,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,14,-10,,14.66,12.3,28.85,43.99,25.466667,21.588889,31.655556,0.381,,21.7,79.070944
US_AL_01007,2021-07-17,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,2,0,2721,65,0,4949,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-4,,10.07,11.03,24.46,31.17,23.977778,21.777778,29.611111,4.572,,22.088889,88.40235
US_AL_01007,2021-07-18,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,6,0,2727,65,15,4964,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-23,,8.95,8.01,23.55,32.97,23.927778,21.522222,29.522222,12.050889,,21.988889,88.045327
US_AL_01007,2021-07-19,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,6,0,2733,65,4,4968,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-14,,13.38,11.59,35.22,37.01,24.005556,21.627778,28.477778,16.989778,,22.377778,89.88073
US_AL_01007,2021-07-20,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,14,0,2747,65,0,4968,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,31,-11,,9.66,6.9,29.91,38.66,24.227778,22.316667,29.344444,14.449778,,22.455556,89.613755
US_AL_01007,2021-07-21,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,6,0,2753,65,32,5000,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-12,,14.07,11.26,26.73,37.05,25.266667,22.472222,30.622222,12.022667,,22.511111,84.369502
US_AL_01007,2021-07-22,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,8,0,2761,65,13,5013,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-14,,14.29,11.52,26.27,41.02,26.938889,22.377778,32.977778,2.7178,,23.4,81.055148
US_AL_01007,2021-07-23,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,21,0,2782,65,2,5015,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,22,-14,,13.13,11.67,32.09,35.0,26.477778,22.683333,32.95,5.0292,,23.6,83.461022
US_AL_01007,2021-07-24,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,13,0,2795,65,9,5024,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-4,,14.25,,20.63,38.32,26.577778,22.244444,33.0,10.555111,,23.188889,81.408401
US_AL_01007,2021-07-25,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,6,0,2801,65,15,5039,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-26,,13.16,11.21,24.86,38.99,27.333333,23.416667,32.888889,5.277556,,24.177778,82.844609
US_AL_01007,2021-07-26,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,13,0,2814,65,4,5043,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-13,,21.96,16.35,31.3,43.91,27.466667,23.566667,33.461111,1.3462,,24.288889,82.08909
US_AL_01007,2021-07-27,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,15,0,2829,65,3,5046,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,29,-12,,18.08,11.75,30.28,33.9,27.594444,23.527778,33.361111,2.00025,,24.2,83.233822
US_AL_01007,2021-07-28,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,16,0,2845,65,18,5064,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-14,,10.6,10.6,31.81,33.19,26.738889,22.533333,34.061111,13.603111,,23.311111,80.601417
US_AL_01007,2021-07-29,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,28,0,2873,65,0,5064,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-12,,14.43,10.38,25.26,35.18,28.494444,23.066667,34.305556,0.0,,23.677778,74.201881
US_AL_01007,2021-07-30,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2873,65,28,5092,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,19,-9,,9.38,11.25,25.79,33.29,28.05,22.9,33.5,0.0,,24.411111,79.201267
US_AL_01007,2021-07-31,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,24,0,2897,65,0,5092,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-10,,11.37,12.86,25.22,34.61,27.538889,23.572222,33.944444,0.366889,,24.033333,82.296611
US_AL_01007,2021-08-01,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,7,0,2904,65,17,5109,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-33,,8.43,10.41,20.83,37.69,26.838889,22.694444,33.277778,2.286,,23.711111,82.495703
US_AL_01007,2021-08-02,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,5,0,2909,65,0,5109,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-13,,9.25,11.01,21.58,38.76,25.138889,22.372222,30.372222,0.677333,,22.177778,82.780723
US_AL_01007,2021-08-03,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,19,0,2928,65,25,5134,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,42,-16,,15.1,7.32,31.57,46.21,24.661111,20.261111,30.622222,9.031111,,20.533333,75.516413
US_AL_01007,2021-08-04,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,9,1,2937,66,7,5141,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-16,,12.11,9.32,21.9,40.07,24.466667,18.905556,30.783333,0.0,,19.266667,71.478506
US_AL_01007,2021-08-05,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,23,0,2960,66,1,5142,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-14,,13.96,13.96,29.32,42.36,25.133333,20.733333,30.983333,0.1016,,20.711111,74.606751
US_AL_01007,2021-08-06,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,13,0,2973,66,18,5160,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,25,-9,,12.37,7.61,21.89,33.79,25.655556,21.777778,30.333333,0.282222,,21.333333,75.8643
US_AL_01007,2021-08-07,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,17,0,2990,66,23,5183,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-7,,10.68,,33.06,34.08,25.727778,21.005556,31.572222,2.003778,,21.988889,79.033754
US_AL_01007,2021-08-08,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2990,66,0,5183,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-29,,15.18,,27.41,28.39,26.022222,20.666667,32.244444,4.1656,,21.788889,76.443341
US_AL_01007,2021-08-09,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,26,0,3016,66,3,5186,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-13,,15.65,9.01,27.04,40.32,26.977778,22.938889,33.116667,0.0,,23.511111,79.686169
US_AL_01007,2021-08-10,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,18,0,3034,66,0,5186,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,39,-14,,13.52,,33.09,41.02,27.722222,22.811111,33.633333,0.9906,,23.733333,78.090447
US_AL_01007,2021-08-11,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,22,1,3056,67,15,5201,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-13,,17.42,12.06,33.05,33.95,26.516667,22.638889,33.138889,6.4135,,23.611111,84.738349
US_AL_01007,2021-08-12,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,13,0,3069,67,0,5201,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-13,,14.99,11.9,36.16,36.6,25.355556,21.172222,32.438889,9.793111,,22.0,80.675796
US_AL_01007,2021-08-13,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,26,0,3095,67,28,5229,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,29,-8,,7.86,12.66,27.5,30.56,26.316667,21.372222,32.727778,0.0254,,22.166667,76.085685
US_AL_01007,2021-08-14,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,3095,67,5,5234,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-7,,7.53,,20.58,31.12,27.405556,22.183333,33.916667,0.0,,22.3,72.52531
US_AL_01007,2021-08-15,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,25,0,3120,67,21,5255,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-27,,8.35,10.31,27.98,39.76,26.255556,22.388889,32.3,4.9022,,22.288889,78.974547
US_AL_01007,2021-08-16,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,9,0,3129,67,16,5271,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-12,,15.13,9.4,26.99,36.8,25.622222,22.366667,30.983333,12.502444,,21.966667,78.88558
US_AL_01007,2021-08-17,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,23,1,3152,68,26,5297,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,40,-12,,14.87,10.32,27.67,32.62,25.644444,21.761111,31.838889,1.4732,,21.422222,75.736788
US_AL_01007,2021-08-18,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,18,0,3170,68,25,5322,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-12,,19.11,11.39,28.46,34.97,27.172222,22.294444,33.716667,0.0,,22.944444,76.251337
US_AL_01007,2021-08-19,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,19,1,3189,69,23,5345,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-13,,9.73,12.85,25.3,31.92,26.233333,23.377778,31.511111,1.834444,,23.855556,87.429869
US_AL_01007,2021-08-20,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,45,0,3234,69,20,5365,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,16,-9,,12.61,12.21,27.98,34.28,24.8,21.961111,29.994444,8.974667,,23.122222,88.997703
US_AL_01007,2021-08-21,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,37,0,3271,69,23,5388,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-7,,18.12,11.44,23.84,28.61,24.988889,22.516667,30.877778,8.636,,23.466667,90.783806
US_AL_01007,2021-08-22,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,18,0,3289,69,10,5398,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-29,,15.51,14.57,24.92,30.56,26.161111,22.788889,32.788889,9.087556,,23.477778,83.263997
US_AL_01007,2021-08-23,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,17,0,3306,69,48,5446,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-10,,13.58,9.37,20.61,37.0,27.333333,22.183333,33.766667,1.2954,,23.088889,75.759676
US_AL_01007,2021-08-24,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,3306,69,29,5475,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,28,-13,,18.53,11.88,28.51,39.91,27.622222,21.816667,34.311111,0.0,,22.644444,73.132597
US_AL_01007,2021-08-25,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,3306,69,2,5477,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-12,,17.6,15.28,32.88,39.36,27.95,23.261111,34.35,0.1524,,23.511111,74.753963
US_AL_01007,2021-08-26,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,53,0,3359,69,19,5496,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-10,,13.08,10.74,20.55,38.76,25.927778,22.472222,32.066667,2.060222,,22.222222,79.669224
US_AL_01007,2021-08-27,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,26,2,3385,71,154,5650,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,16,-9,,17.44,14.61,31.11,37.24,26.433333,22.755556,32.238889,0.0,,22.633333,78.189997
